"","speaker","title","msg"
"1","Operator",NA,"Ladies and gentlemen, thank you for standing by, and welcome to Prudential's Quarterly Earnings Conference Call. [Operator Instructions] As a reminder, today's call is being recorded.

I will now turn the call over to Mr. Bob McLaughlin. Please go ahead."
"2","Bob McLaughlin","Head of Investor Relations at Prudential Financial","Good morning, and thank you for joining our call.

Representing Prudential on today's call are Charlie Lowrey, Chairman and CEO; Rob Falzon, Vice Chairman; Andy Sullivan, Head of International Businesses and PGIM, our global investment manager; Caroline Feeney, Head of US Businesses; Ken Tanji, Chief Financial Officer; and Rob Axel, Controller and Principal Accounting Officer. We will start with prepared comments by Charlie, Rob, and Ken, and then we will take your questions.

Today's presentation may include forward-looking statements. It is possible that actual results may differ materially from the predictions we make today. In addition, this presentation may include references to non-GAAP measures. For a reconciliation of such measures to the comparable GAAP measure and a discussion of factors that could cause actual results to differ materially from those in the forward-looking statements, please see the slide titled Forward-Looking Statements and Non-GAAP Measures in the appendix to today's presentation and the quarterly financial supplement, both of which can be found on our website at investor.prudential.com.

And now, I will turn it over to Charlie."
"3","Charles F. Lowrey","Chairman and Chief Executive Officer at Prudential Financial","Thank you, Bob, and thanks to everyone for joining us today.

Our second quarter results reflect continued momentum across our businesses, including the fourth consecutive quarter of underlying earnings growth and record operating earnings for group insurance. We continue to execute on our strategy by reducing market sensitivity and increasing our capital flexibility, enhancing our capabilities and optimizing operating efficiency to support long-term growth. Our strategic progress and financial strength position us well to navigate the current macroeconomic environment and maintain our disciplined approach to capital deployment.

Turning to Slide 3. I'll start this morning by noting two significant milestones demonstrating how we are reducing market sensitivity and increasing our capital flexibility. During the second quarter, we completed a reinsurance transaction for a $10 billion block of traditional variable annuities and received proceeds of $650 million. With this transaction, I'm pleased that we have achieved our objective of lowering the proportion of traditional variable annuities, while continuing our progress in pivoting to less market-sensitive and higher-growth products. Additionally, last week, we announced another transaction to reinsure a $12.5 billion block of guaranteed universal life policies, which will be accretive to earnings. We expect to receive approximately $450 million of proceeds when the transaction closes, which is expected to be in the fourth quarter of this year.

We also continue to deliver on our vision to increase access to investing, insurance and retirement security by enhancing our capabilities and customer experiences and by expanding our distribution channels and products to more people around the world. In Latin America, we continue to expand our distribution through the Mercado Libre platform and added 150,000 new customers last quarter.

Also, Prudential of Brazil achieved a record sales quarter driven by strong performance by life planners and continued expansion of the third-party distribution channel. Prudential of Brazil is now the third largest life insurance company in the country, growing at twice the market average and reaching more than 3.5 million customers.

In addition, we see continued opportunity and feel we are well-positioned in the international longevity risk transfer market, as we completed more than $3.5 billion of transactions in the second quarter. In the US, our Individual Retirement Strategies business achieved annuity sales of $1.9 billion in the second quarter, a 20% increase year-over-year and the highest since the fourth quarter of 2020. Our FlexGuard suite has reached $15 billion of sales over the past three years. And our fixed annuity sales in the quarter represented over one-third of new business as we innovate our portfolio of annuity solutions to meet customer needs.

As we look ahead, we are well-positioned as a global leader at the intersection of asset management and insurance. We are confident that our strategy and mutually reinforcing business mix, which leverages the combined strength of our brand, global asset and liability origination capabilities and multi-channel distribution will enable us to drive future growth and continue to expand access to investing, insurance and retirement security.

At the same time, we continued to enhance the ways we leverage technology to improve customer experiences and optimize operating efficiency. One recent example is Model my Retirement, a new digital tool designed to help institutional pension customers gain a better understanding of their retirement benefits and adjust their financial planning accordingly. Customers can now quickly and seamlessly get an estimate of their available annuity benefits through our self-service website. We also announced a strategic partnership with Nayya, a leading benefits experience platform. The new partnership will allow group insurance clients to harness AI and data science capabilities to make more informed workplace benefit decisions. And we are also using chatbot technology and robotic process automation to reduce transaction processing time across our US businesses.

As part of our continuous improvement framework, we are focusing on creating a leaner, faster and more agile company, so that we can better meet the needs of our customers while driving growth and efficiency. We've made good progress in this area having exceeded the target we established two years ago. But we think there's more work we can do. We are evaluating additional opportunities, including further evolving our operating model, simplifying our organizational structure and streamlining decision-making.

Turning now to Slide 4. Prudential's rock-solid balance sheet and robust risk and capital management framework have allowed us to confidently navigate the current macro environment. Our AA financial strength is supported by our strong capital position, including approximately $50 billion of unrealized insurance margins, $4.5 billion in highly-liquid assets at the end of the second quarter, which does not include the $650 million of proceeds from the traditional variable annuities reinsurance transaction that was completed this quarter, and a high-quality well-diversified investment portfolio and disciplined approach to asset liability management.

Moving to Slide 5, our disciplined approach to capital deployment, coupled with the added capital flexibility achieved through our derisking transactions, enables us to effectively balance investing in the long-term growth of our businesses with returning capital to shareholders. In the second quarter, we returned approximately $700 million in capital to shareholders.

And with that, Rob will now provide an overview of our second quarter financial results and an update on our business performance."
"4","Robert M. Falzon","Vice Chair at Prudential Financial","Thank you, Charlie. I'll provide an overview of our financial results and business performance for our PGIM, US and International businesses.

I'll begin on Slide 6 for our financial results for the second quarter of 2023. Our pre-tax adjusted operating income was $1.4 billion or $2.94 per share on an after-tax basis. These results reflect underlying business growth, including the benefits from a higher interest rate environment and favorable underwriting experience, partially offset by elevated expenses and lower variable investment and fee income. Our GAAP net income was $576 million lower than our after-tax adjusted operating income, primarily driven by mark-to-market losses on currency and interest rate derivatives and losses on fixed maturities sales driven by higher rates.

Turning to the operating results from our businesses compared to the year-ago quarter. PGIM, our global investment manager, had lower asset management fees driven by rising rates and net outflows and higher expenses to support growth initiatives, while other related revenues increased primarily from higher seed and co-investment earnings. Results of our US businesses primarily reflected a more favorable comparable impact from our annual assumption update, higher spread income and more favorable underwriting, partially offset by the absence of a one-time gain from the sale of PALAC in the prior year quarter and lower fee income. The increase in earnings in our International businesses primarily reflected higher emerging markets earnings and a favorable impact from our annual assumption update and other refinements.

Turning to Slide 7, PGIM, our global active investment manager has diversified capabilities in both public and private asset classes across fixed income, equities, and alternatives. PGIM's long-term investment performance remains attractive with 80% or more of assets under management outperforming their benchmarks over the last five and 10-year periods. In addition, our short-term performance has improved since the last quarter, with 80% of assets exceeding their benchmarks over a one-year period. PGIM experienced third-party net outflows of $5.2 billion in the quarter primarily from public equity strategies. Institutional outflows were primarily driven by client redemptions for liquidity needs and retail outflows were driven by sub-advised equity mandates.

As the investment engine of Prudential, the success and growth of PGIM and of our US and International insurance and retirement businesses are mutually reinforcing. PGIM's asset origination capabilities, investment management expertise and access to institutional and other sources of private capital are a competitive advantage, helping our businesses to bring enhanced solutions and create more value for our customers. Our insurance and retirement businesses in turn provide a source of growth for PGIM through affiliated net flows as well as unique access to insurance liabilities.

In addition, we continue to grow both organically and through acquisitions our private alternatives and credit business, which has assets of approximately $234 billion across private corporate and infrastructure credit, real estate equity and debt, and secondary private equity. Capital deployment across PGIM's private assets platform increased from the prior quarter to $8 billion, benefiting from strong private placement and direct lending originations.

Turning to Slide 8, our US Businesses produced diversified earnings from fees, net investment spread and underwriting income and benefit from our complementary mix of longevity and mortality businesses. We continued to drive towards a higher-value, higher-growth and less market-sensitive mix of earnings as evidenced by the derisking transactions that Charlie mentioned, invest in our businesses to deliver best-in-class customer experiences and expand our addressable market with new financial solutions leveraging the capabilities across Prudential.

Retirement Strategies generated strong sales of $7.6 billion in the second quarter across its institutional and individual lines of business. Our Institutional Retirement business has leading market capabilities, which helped to produce second quarter sales of $5.7 billion, including $3.6 billion of international reinsurance transactions as well as strong stable value sales. Retirement account values were a record-high at the end of the second quarter. In Individual Retirement, our productivity have resulted in continued strong sales of more simplified solutions like FlexGuard and FlexGuard Income representing approximately 65% of sales and increased fixed annuity sales that accounted for approximately one-third of sales this quarter.

Our Individual Life sales increased 27% from the year-ago quarter, reflecting our earlier product pivot strategy with variable life product representing approximately 74% of sales in the quarter. And Group Insurance sales were up 33% compared to the year-ago quarter, driven by growth in disability and supplemental health. We've been very pleased with the momentum we are seeing in our Group Insurance business, as we execute our strategy of product and segment diversification, while leveraging technology to increase operating efficiency and enhance the customer experience. Our record results this quarter include favorable group life and disability underwriting experience, which resulted in a benefits ratio of 81%.

Turning to Slide 9, our International Businesses include our Japanese life insurance companies where we have a differentiated multi-channel distribution model, as well as other businesses aimed at expanding our presence in targeted high-growth emerging markets. In Japan, we are focused on providing high-quality service and expanding our distribution and product offerings. Our needs-based approach and protection product focus continue to provide important value to our customers as we expand our product offerings to meet their evolving needs.

In emerging markets, we are focused on creating a selective portfolio of businesses in regions where customer needs are growing, where there are compelling opportunities to build market-leading businesses and where the Prudential enterprise can add value.

Our International Business sales were up 9% compared to the year-ago quarter. Life Planner sales were up 12%, driven by record sales in Brazil as well as higher single-premium US dollar sales in Japan. Gibraltar sales were up 6%, primarily driven by growth in the bank channel.

As we look ahead, we are well-positioned across our businesses to be a global leader in expanding access to investing, insurance and retirement security. We continue to focus on investing in growth businesses and markets, delivering industry-leading customer experiences, and creating the next-generation of financial solutions to serve the diverse needs of a broad range of customers.

And with that, I'll now hand it over to Ken."
"5","Ken Tanji","Executive Vice President and Chief Financial Officer at Prudential Financial","Thanks, Rob. I'll begin on Slide 10, which provides insight into earnings for the third quarter of 2023, relative to our second quarter results.

As noted, pre-tax adjusted operating income in the second quarter was $1.4 billion and resulted in earnings per share of $2.94 on an after-tax basis.

To get a sense of how our third quarter results might develop, we suggest adjustments for the following items. First, our annual assumption update and other refinements resulted in a net benefit of $16 million in the second quarter. Next, variable investment income was below expectations in the second quarter by $50 million. While we have not included an adjustment for the third quarter, the potential exists for continued revaluation of real estate investments and lower prepayment activity due to the current market and economic conditions, variable investment income will vary from period to period. However, over time, it has exceeded our expectations. Third, underwriting experience was below expectations by $5 million in the second quarter and we expect $20 million of favorable seasonality in the third quarter. And last, we included an adjustment of $90 million for other items, primarily due to elevated expenses in the second quarter. These adjustments combined get us to a baseline of $3.26 per share for the third quarter. I'll note, if you exclude items specific to the third quarter, earnings per share would be $3.35.

The key takeaway is that our underlying earnings power continued to improve due to business growth, including the benefit of higher interest rates, partially offset by higher investments in our capabilities and growth initiatives. I would also note that due to continued opportunities to build capabilities, pursue growth initiatives and gain efficiency, we expect an increased level of investments in these areas that will be reflected in corporate and other. While we have provided these items to consider, please note that there may be other factors that affect earnings per share in the third quarter.

Turning to Slide 11, our capital position continues to support our AA financial strength rating. Our cash and liquid assets were $4.5 billion at the high-end of our liquidity target range. Our regulatory capital ratios were well above our targets. And we have substantial off balance sheet resources, including $9 billion of contingent capital and liquidity facilities. We remain thoughtful in our capital deployment, balancing preservation of financial strength and flexibility, investment in our businesses and shareholder distributions.

Turning to Slide 12, and in summary, we are transforming our business for sustainable growth. We continue to navigate the current macro environment with the financial strength of our rock-solid balance sheet. And we maintain a balanced and disciplined approach to capital deployment.

Now, I will turn it to the operator for your questions."
"6","Operator",NA,"Thank you. [Operator Instructions] Our first question today is coming from Tom Gallagher from Evercore ISI. Your line is now live."
"7","Thomas Gallagher","Analyst at Evercore ISI","Good morning. First question is, can you talk a little bit about the dividend flows, the dividends that were paid up in the quarter from the subs? It seemed like a pretty strong capital generation quarter. So a little bit behind what drove that? And relatedly, the capital that you're going to be -- that you received for the VA transaction or the freed up capital and the SGUL deals later this year, would you expect to be able to dividend those up and use the proceeds? And then finally, the IMR rule change. Can you comment on whether that affected your RBC this quarter? Do you expect that to affect it later in the year? Thanks."
"8","Ken Tanji","Executive Vice President and Chief Financial Officer at Prudential Financial","Yes. Hey, Tom. It's Ken. We executed planned distributions from our businesses in the second quarter. That cash flow reflected dividends from PICA and Japan and other affiliated cash flow from subsidiaries as well. Again, it was all part of our plans for the year. Our capital position, as a result, is very healthy. Our regulatory capital ratios are above our AA objectives that will include the benefit of the recent VA reinsurance transaction, but does not yet reflect the GUL transaction, which will be subject to close later. And, again, our Holdco assets were $4.5 billion relatively flat from the prior quarter and at the high-end of our target range.

So, again, we'll benefit from the GUL transaction when it closes, and the NAIC, IMR proposal when that is adopted. So that's not yet in our RBC ratios. And these will all be key considerations for dividends from PICA to PFI in the second half of the year, again with the close of GUL and NAIC decision on negative IMR. So overall, we feel very good about our capital position and the outlook for our flexibility looking ahead."
"9","Thomas Gallagher","Analyst at Evercore ISI","Okay. Thanks. Thanks, Ken. And then just a follow-up. On the potential IMR changes, I think the limitation is now looking like 10% of surplus. Can you give a little bit of color for -- I think you had had something like a $1.8 billion negative impact from that in 2022. Would you expect to be able to reverse most of that, some of that? And would we still be looking at potential limitations or future losses if rates keep going up here? I guess, it's the other follow-up on that. Thanks."
"10","Ken Tanji","Executive Vice President and Chief Financial Officer at Prudential Financial","Yes. So you're right, Tom. The proposal is subject to a limitation of 10% of statutory surplus with -- adjusted for some exclusions. And for us, that's about $1.3 billion or you can think of that as about 26 RBC points. So that's what it would represent for us where we sit and where interest rates sits right now."
