"","speaker","title","msg"
"1","Operator",NA,"Good afternoon, and welcome to the Digital Realty Fourth Quarter 2022 Earnings Call. [Operator Instructions]

I would now like to turn the call over to Jordan Sadler, Digital Realty's Senior Vice President of Public and Private Investor Relations. Jordan, please go ahead."
"2","Jordan Sadler","Senior Vice President, Public and Private Investor Relations at Digital Realty Trust","Thank you, Andrea, and welcome, everybody, to Digital Realty's Fourth Quarter 2022 Earnings Conference Call. Joining me on today's call are President and CEO, Andy Power; and CFO, Matt Mercier. Chief Investment Officer, Greg Wright; Chief Technology Officer, Chris Sharp; and Chief Revenue Officer, Corey Dyer, are also on the call and will be available for Q&A. Management may make forward-looking statements, including guidance and underlying assumptions on today's call. Forward-looking statements are based on expectations that involve risks and uncertainties that could cause actual results to differ materially. For a further discussion of risks related to our business, see our 10-K and subsequent filings with the SEC. This call will contain non-GAAP financial information. Reconciliations to net income are included in the supplemental package furnished to the SEC and available on our website. Before I turn the call over to Andy, let me offer a few key takeaways from our fourth quarter. First, the combination of strong demand and tightening levels of supply are translating into broad-based price improvements, which is reflected in the increased re-leasing spread expectations and the positive inflection stabilized NOI growth that we are forecasting for 2023. Second, we remain focused on achieving the highest potential returns on investment, and some progress on this front is evident in the sequential improvement in our development pipeline yields. And third, as most of you already know, we've made some changes to our management team since we last reported. Andy and Matt both have a long history with Digital, and as expected, the transition has been seamless. But just as important, they also bring fresh perspective and energy to their new roles, and the team remains excited about the opportunity that lies ahead.

With that, I'd like to turn the call over to our President and CEO, Andy Power."
"3","Andrew Power","President and Chief Executive Officer at Digital Realty Trust","Thanks, Jordan, and thanks to everyone for joining our call. While my voice is probably pretty familiar to most of you, this is my first earnings call as CEO of Digital Realty. I'm honored to lead Digital Realty's incredible global team, and I'm as optimistic and excited as ever about the opportunity that lies ahead. I want to thank both the Board for their confidence in me and the support that they provide in executing our strategy and thank Bill Stein, who I first met in 2004 as we worked together on Digital's IPO, for his leadership over these many years. Finally, I want to thank the numerous customers, partners, team members and shareholders for the kind words of support and encouragement that I've received over the past two months. When I joined Digital in 2015, we are primarily a North American scale data center provider. Since then, we've evolved the company to be a global provider of the full spectrum of scale, colocation and interconnection solutions to better serve the growing needs of our 4,000-plus customers. Today, Digital is the global data center leader with an unmatched footprint of over 300 data centers in over 50 metro areas in 28 countries on six continents. Globally, our portfolio comprises of more than 2.3 gigawatts of IT load, and we have another 400-plus megawatts under construction. I'm extremely proud of the success that we've had and the position that we are in. But now is not the time to rest on our laurels as the path that has brought us to where we are today will not get us to where we want to be. In that vein, we've swiftly taken action on a few fronts.

First, we quickly backfilled the role of CFO with my long-time finance partner, Matt Mercier. Matt has played a leadership role across Digital's global finance organization for well over a decade, including the successful integration of multiple platform acquisitions and the implementation of systems that will provide the foundation for our operations and evolving strategy. Second, we aligned and combined our strategy of business segments and investments team to assure that we have the right capabilities and are making the right investments in order to deliver the global meeting place for service providers and enterprises. Third, we moved to align all technology under our Chief Technology Officer, including our CECO and our recently appointed Chief Information Officer, which will support the acceleration of our journey and identity as both a technology and a real estate company. Recent product launches, including ServiceFabric, demonstrate the potential of bringing together innovation and technology to help drive our customers' growth. Lastly, we further streamlined our global operations' capabilities to maximize the potential of Digital Realty's 300-plus data centers and our people under the trusted hand of a long-time digital leader with a track record of bringing global teams together. And here's what's next on the agenda in terms of the top strategic priorities. First, as depicted on slide three, we will demonstrably; strengthen our customer value proposition. Through the continued execution of our meeting place strategy by delivering sustainable, connectivity-rich solutions to our enterprise and service provider customers, which will translate into better organic growth over the medium and long term.

Along these lines, yesterday, we announced a new AWS Direct Connect on-ramp at Digital Realty's Ashburn campus, landing one of the highest consumption markets and adding coast-to-coast U.S. coverage to our robust existing portfolio of AWS Direct Connect locations across EMEA. And earlier this month, we advanced our commitment to sustainability with a new 10-year power purchase agreement for 116 megawatts of renewable energy, supporting the construction of a new solar park in Germany. Second, we are integrating and innovating our capabilities across our entire unmatched global asset portfolio and have topped the largest open network platform in the world. Many of these integration and innovation efforts will benefit both our customers as they seek to deploy new and complex workloads on the leading data center platform and our own internal team, unifying our ability to deliver value to the market. Lastly, many of you are familiar with my many fishing poles in the water mantra. And in this vein, we plan to further diversify and bolster our sources of capital in order to support our customers' rapidly growing digital infrastructure needs while improving capital efficiency and returns for Digital Realty investors. The opportunity before us is tremendous. We have all the key ingredients at our fingertips and a long runway for growth. When I assess the digital infrastructure landscape today, including its fundamental prospects and then how Digital Realty is positioned within this sector, I'd say the following. First, demand for our product remains quite strong and well supported by ongoing digital transformation, migration to the cloud, and the overall evolution towards centralized compute.

As it goes, technology begets technology, and the growth in high-performance compute infrastructure has driven innovation that tends to spur the next wave of growth in technology that in many respects, advances productivity and hopefully, over time, driving improvement to the overall quality of our lives. While the demand drivers we have enjoyed for the last decade continue, we may now be on the precipice of the next wave of demand that will drive our sector for the next decade. For years, we have referenced new technology like artificial intelligence and machine learning as potential drivers of demand, but there have been relatively few identifiable workloads or specific infrastructure requirements tied to those specific technologies. The launch of ChatGPT 3.0 is a seemingly important milestone. Microsoft's incorporation of ChatGPT in the Bing last week, Google's coming launch of Bard, and Baidu's ERNIE Bot all suggest that we are on the forefront of the broader introduction of AI, which could spawn a wave of adoption and a proliferation of use cases and ultimately drive demand for compute infrastructure at scale. This is our domain expertise. We are in the very early days of this technology and its potential and have yet to see the effects of its introduction in the data center sector, but we are well positioned to support our customers and partners, and we are working diligently to understand how their requirements will evolve and making sure to incorporate these into our latest designs. Importantly, as we experienced with the cloud, the advent of new technology can play out over a very extended time frame. We have built Digital Realty with these time frames in mind and plan to be there to support our existing and growing customer base across the globe in the future.

Let's move to the quarter. Our core FFO landed within the implied guidance range that we provided last quarter as the turn that is taking shape in our core portfolio continued to gain momentum. Capping off another record year of bookings, new leases signed moderated from the record we achieved in the prior quarter, but remained quite strong and were highlighted by a nice rebound in our 0-1 megawatt segment and record interconnection bookings. Demand was geographically broad-based with strong contributions from APAC, the Americas and EMEA. This demonstrates the breadth and momentum that we are seeing in this business, which is a reflection of our ongoing effort to deliver the meeting place for our service provider and enterprise customers. During the fourth quarter, we added 106 new customers, continuing the streak of 100-plus new logos that we've added each quarter since closing the Interxion transaction nearly three years ago. One of our key wins during the fourth quarter was an expansion of our relationship with Avnet, a leading global technology distributor and solution provider and a member of the Fortune 500. Avnet Integrated has standardized on PlatformDIGITAL for an initial three market deployment in Northern Virginia, Dallas and Silicon Valley. This partnership enables high-performance, cost-effective computing solutions that can be deployed quickly in Digital Realty facilities globally while mitigating risk and complexity. A major global automotive manufacturer deploying internationally chose PlatformDIGITAL, leveraging Digital Realty's unrivaled global footprint and ability to manage complex deployments.

Four of the world's largest financial institutions, including three of the 10 largest in Europe, selected PlatformDIGITAL, seeking network-oriented solutions ranging from hybrid IT, trading and market data support to high-performance computing and more. A leading global asset manager and service provider leveraged Digital Realty's HPE GreenLake alliance to significantly reduce network and IT infrastructure complexity. Importantly, pricing on new leases signed increased yet again in the fourth quarter in each of our business segments, marking the fourth consecutive quarter of price improvements in 2022. We also continue to add more CPI-based escalators with approximately 25% of the newly signed leases in the quarter containing inflation-linked increases with fixed rate escalators on the balance. We also saw another quarter of positive leasing spreads on renewals in the fourth quarter, helping to support a positive inflection for the full year 2022. While we acknowledge that the turn was driven by the strength in the 0-1 megawatt renewals, we are beyond the point of excuses and call-offs and prefer to highlight the forest rather than the trees and point to the overall inflection in market rents and re-leasing spreads that took place in 2022 as a whole. We expect market conditions to remain supportive this year, and our guidance reflects a further inflection in this positive trend as Matt will lay out in a few minutes. Speaking of better pricing, I'd like to provide an update on our largest market in Northern Virginia.

We've continued to work constructively with the power provider in this market, and we are now pleased to be in a position to say that we fully expect to be able to deliver on the commitments that we've made to our customers within our development pipeline. So while conditions are far from business as usual in this market, we are encouraged by the progress made over the last 90 days and remain hopeful that we will continue to be able to work with a local utility provider to support the growing needs of our mutual customers. Moving on to our investment activity. During the fourth quarter, we sold a 25% interest in a data center in Frankfurt, Germany to Digital Core REIT. The facility was valued at nearly $500 million, and the transaction generated about $150 million of proceeds for Digital Realty. We also acquired land in five different metros for future development, including two organic new market entries into Rome and Accra. Rome is one of the largest cities in Europe by population, but has been essentially ignored by international data center providers. We've acquired a parcel within 15 kilometers off the coast that will make it an ideal interconnection point for future subsea cables that land in Rome, thereby, enhancing our position in the Mediterranean while serving as a connectivity hub in the middle of the country. Before turning it over to Matt, I'd like to reiterate my focus on ESG and share some of our recent progress with you. We were recognized by a variety of organizations for our ESG success, including, for the sixth consecutive year, Digital was recognized by Nareit with the Leader in the Light Award for data center sustainability. Sustainalytics recently included Digital Realty in the 2023 top-rated ESG company list.

Newsweek recently named Digital as one of America's most responsible companies for 2023. And once again, Digital is one of the JUST Capital's most just companies. In addition to these awards, given the importance of energy security, availability and sustainability, Digital remains keenly focused on supporting the development of renewable power projects. During 2022, we contracted for a total of 470 megawatts of renewable energy, adding green access to the energy grid. And we already added another 160 megawatts of solar power to our portfolio in 2023. We are committed to minimizing our impact on the environment while delivering sustainable growth for all of our stakeholders. Before I turn it over to our new CFO to review our financial results, let me introduce Matt Mercier to those of you who don't already know him. Matt joined Digital in 2006 and has been my right-hand man, helping me run Digital's finance team. Matt has been intimately involved in nearly every facet of finance at Digital from capital markets to M&A, FP&A, IR and all things global finance.

With that, I'm pleased to turn the call over to our new CFO, Matt Mercier."
"4","Matt Mercier","Chief Financial Officer at Digital Realty Trust","Thank you, Andy. I'm privileged to succeed Andy as CFO and humbled by the opportunity to lead an incredibly capable team. Over the years, I've had a chance to meet and spend time with many of you, and I look forward to catching up with all of you over the course of the next several months at industry conferences and events that we are slated to attend. Let me jump right into our fourth quarter results. We signed a total of $117 million of new leases in the fourth quarter, highlighted by a strong rebound in our 0-1 megawatt segment and record interconnection signings, which accounted for 40% of total bookings. Demand was geographically diverse, particularly within the greater than a megawatt segment, which saw nearly even contributions across the Americas, EMEA and APAC regions. nine of our 10 largest deals in the quarter landed outside of North America, with strong contributions from Japan, South Africa, Latin America and Europe, demonstrating the increasingly global nature of our footprint and customer base. At the other end of the scale, somewhat in contrast to the hesitation we noted on our last call, we saw a nice bounce back within our smallest customer segment under 500 kilowatts, which delivered the second best quarterly leasing volume of 2022 at the highest average rate seen all year. Geographically, our 0-1 megawatt deals play to our strengths in EMEA and the Americas, with EMEA setting a quarterly record for 0-1 megawatt plus interconnection bookings.

Importantly, pricing on new leases signed increased for the fourth consecutive quarter in each of our 0-1 and greater than a megawatt segments, reflecting improving fundamentals and tightening conditions across our regions. In the fourth quarter, we experienced nearly 90% customer retention and a further reduction in churn to just 0.8%, marking the lowest level in nearly three years, as our customers' digital infrastructure requirements continue to increase, but the prospect of future availability is decreasing. Turning to our backlog. On page nine, the current backlog of signed but not yet commenced leases increased to a record $477 million at year-end, principally due to the inclusion of Teraco as other signings were largely offset by commencements. The lag between signings and commencements moderated slightly in the quarter, but remained elevated relative to historical levels at nearly 15 months due to a few larger longer-term leases that require build-outs. Approximately 60% of our record backlog is slated to commence throughout this year, split fairly evenly throughout the first and second halves. Moving on to page 10. We signed $195 million of renewal leases during the fourth quarter with pricing increases of 0.8% on a cash basis. For the full year, we renewed nearly $700 million of existing business at a 1.8% increase on a cash basis, a touch better than our upwardly revised guidance of slightly positive for 2022. Renewal rates in the fourth quarter for 0-1 megawatt renewals remained strong across each of our three regions and were up 4.1% overall, the strongest quarterly increase since adding interaction.

As Andy referenced, we did see a 3.6% decline on renewals in the greater than a megawatt category in the quarter, entirely due to a single lease at a single asset. However, we saw a better-than-anticipated improvement in market rents and an inflection in re-leasing spreads in 2022. More importantly, market conditions improved throughout the last year, and our guidance for 2023 reflects this positive trend. Turning to our results. Digital Realty delivered operating and financial performance in the fourth quarter that was largely consistent with our expectations, highlighted by improving core operating performance, progress toward enhancing our returns on investment and increased liquidity. Let's jump into the metrics on page 11. In terms of earnings growth, we reported fourth quarter core FFO per share of $1.65, consistent with the low end of our implied guidance range for the fourth quarter and down 1% on both a sequential and year-over-year basis, given a seasonal acceleration in operating expenses, a significant uptick in interest rates and a full quarter's dilution associated with the acquisition of Teraco on August 1. On a constant currency basis, core FFO was down 1% sequentially, but was up 2% year-over-year. For the full year 2022, we reported constant currency core FFO per share of $6.91, representing 6% growth over 2021. The improvement in operating performance is best gauged by our stabilized same-capital portfolio, which was challenged in the first half of the year, but improved meaningfully in the second half, particularly in the fourth quarter when stripping out the noise related to FX.

Focusing on top line, data center revenue growth on a constant currency basis improved steadily throughout 2022, increasing by 4% year-over-year in the fourth quarter compared to a 1.8% decline in the first quarter, demonstrating the turn in our core operations that we flagged last quarter. The sequential step-up from 3Q to 4Q was largely driven by an 80 basis point improvement in occupancy as commencements outpace churn as well as the benefit of positive re-leasing spreads and growing interconnection revenues. Turning to our currency slide on page 12. 56% of our fourth quarter operating revenue was denominated in U.S. dollars, with 20% in euros, 7% in British pounds, 6% in Singapore dollars and 2% in Japanese yen. The U.S. dollar reversed course from the strength we have seen throughout the first nine months of the year, removing the headwind on reported sequential growth. Nevertheless, the dollar was meaningfully stronger than it was versus 2021, negatively impacting our reported revenue growth and adjusted EBITDA growth by approximately 500 basis points a piece. Turning to the balance sheet on page 13. Our reported leverage ratio at quarter end was 6.9 times, while fixed charge coverage was at 4.9 times. Given the sharp recovery in the euro and the pound in the fourth quarter and the convention of how leverage is calculated with the average exchange rate used for calculated adjusted EBITDA and the spot rate used to mark our debt at year-end, our net debt to adjusted EBITDA was inflated by approximately 0.2 turns. Using the average exchange rate to mark our debt at year-end, our leverage would be 6.7 times net debt to adjusted EBITDA.

Since our last call, we drew the remaining $500 million outstanding from our 2021 forward equity offering and tapped our 5.55% 2028 notes for an additional $350 million to bring the total amount raised on that bond to $900 million. Since year-end, we also closed a $740 million 2-year term loan with a 1-year extension option. It's also worth mentioning that our investment-grade credit ratings were affirmed with stable outlooks by all three rating agencies since our last call. While leverage is above our historical average and our long-term target, we have bolstered our liquidity, and we intend to reduce leverage towards our long-term target over the course of 2023. Our weighted average debt maturity is over five years, and our weighted average coupon is 2.7%. Approximately 86% of our debt is non-U.S. dollar-denominated, reflecting the growth of our global platform. Over 80% of our net debt is fixed rate and 97% of our debt is unsecured, providing ample flexibility for capital recycling. Finally, we have minimal near-term debt maturities with only $100 million maturing in 2023, together with a well-laddered maturity schedule.

Lastly, let's turn to our guidance on page 14. We have provided an initial core FFO per share guidance range for the full year 2023 of $6.65 to $6.75, reflecting flat growth at the midpoint of the range, as the recovery in our stabilized portfolio is balanced by the impact of higher interest expense and capital recycling. Focusing in on the organic recovery we forecast for 2023, we expect cash and GAAP re-leasing spreads to improve to greater than 3%, same-capital cash NOI growth of 3% to 4% and an 80 basis point uplift in total portfolio occupancy at the midpoint of our expected range by year-end. Importantly, as Andy referenced at the outset, one of our key priorities is to further diversify and bolster our capital sources, which is geared toward increasing our capital efficiency and investment returns while reducing leverage toward our long-term target. As reflected in this guidance, throughout 2023, we expect to recycle capital from a combination of noncore dispositions, joint ventures of core assets and joint ventures of scale development in select core markets. In addition, we expect to benefit from high single-digit adjusted EBITDA growth, the retention of free cash flow and the moderation of recent currency headwinds.

This concludes our prepared remarks, and now we'll be pleased to take your questions. Operator, would you please begin the Q&A session?"
"5","Operator",NA,"[Operator Instructions] And our first question will come from Aryeh Klein of BMO Capital Markets. Please go ahead."
"6","Aryeh Klein","Analyst at BMO Capital Markets","Thanks and congrats, Andy and Matt, on the new role. Maybe just starting on the balance sheet. The $2 billion in asset sales and JV is targeted for the year. Can you give us some additional color on the split between the 2? The types of assets, the timing and pricing is a pretty wide range. Anything you can add on that front?"
"7","Andrew Power","President and Chief Executive Officer at Digital Realty Trust","Thanks, Aryeh. This is Andy. Why don't I kick it off, and I'll hand it to Greg on, call it, valuations and what we're seeing on broader asset class. So it's $2 billion at the midpoint as our funding plan. As a reminder, this has been part of our playbook for several years. I think we've either sold outright or joint ventured close to $4 billion of assets over the last handful of years. The composition is really threefold: one called [rounding surveys] or completion of our noncore assets disposition program selling outright; two, joint ventures around our stabilized assets; and three, joint ventures around our development program. Rough ballpark on numbers, I would say the noncore dispositions are probably in the 500-ish area, and the other two buckets are taking up the majority of the $2 billion at the midpoint. Greg, do you want to chime in on valuations and broader?"
"8","Greg Wright","Chief Investment Officer at Digital Realty Trust","Yes. Thanks, Aryeh. Look, I think when you look at the -- let's look at first at the stabilized JVs and the development JVs. I mean, clearly, we're seeing strong demand for those assets. The private markets still have a strong bid for those assets given the quality of the assets, stability of the income stream, the creditworthiness of the customer base. And the fact, quite frankly, that's a hard asset class with strong secular demands. We've seen really a significant rotation in the data center space from private capital over the last couple of years. Not to mention, strong improvement in pricing and lower vacancies in all of our major markets have really gotten investors' attention in terms of growth potential. So on that front, we still think pricing has held in there. We've seen some transactions in the market recently. There's been some smaller transactions. We're also aware of three sizable hyperscale platforms where that pricing is staying strong from what I understand. But what it tells us is that the sellers and their equity backers, who we think are sophisticated, are seeing strong value. So simply put, money on the sideline is outweighing the investment opportunities. And then in terms of cap rates with respect to the noncore asset sales, I mean, clearly, they're going to be all over the place like we've seen in the past. As you recall, over the last few years, we've sold roughly $2 billion of these noncore assets. And at some point, we talked about having roughly $1.5 billion left. But look, I think when you look at this, it's important to understand that many of these assets are at different stages. So cap rates will end up in a range, and you look at our range right now at 0% to 10%, and it clearly depends on specific conditions. For example, if we sell land, right, that's a 0 cap rate. So there's a wide range and it depends on the asset."
"9","Aryeh Klein","Analyst at BMO Capital Markets","Got it. And then just maybe a follow-up just on the leverage. If you do all this, where do you think that gets you to exiting 2023?"
"10","Matt Mercier","Chief Financial Officer at Digital Realty Trust","Yes. Aryeh, this is Matt. Thanks for the question. So look, I think with the way that we're looking at our plan this year, as Greg and Andy mentioned, in terms of $2 billion at the midpoint for asset sales and joint ventures, really being the bulk of funding for our -- the development spend that we have left. And then if you look at -- we're looking at 8% to 9% growth in our adjusted EBITDA, which I think will be a big part of our deleveraging plan also for this year. So without giving a specific number, I would say we're going to be well on our way to bringing leverage back down closer to 6 times by the end of the year."
