"","speaker","title","msg"
"1","Operator",NA,"Good morning, everyone, and welcome to Lowe's Companies First Quarter 2023 Earnings Conference Call. My name is Rob, and I'll be your operator for today's call. As a reminder, this conference is being recorded. I'll now turn the call over to Kate Pearlman, Vice-President of Investor Relations and Treasurer."
"2","Kate Pearlman","Vice President, Investor Relations at Lowe's Companies","Thank you and good morning. Here with me today are Marvin Ellison, Chairman and Chief Executive Officer; Bill Boltz, our Executive Vice-President Merchandising; Joe McFarland, our Executive Vice-President, Stores and Brandon Sink, our Executive Vice-President and Chief Financial Officer.

I would like to remind you that our notice regarding forward-looking statements is included in our press release this morning, which can be found on Lowe's Investor Relations website. During this call, we will be making comments that are forward-looking, including our expectations for fiscal 2023. Actual results may differ materially from those expressed or implied as a result of various risks, uncertainties and important factors, including those discussed in the Risk Factors, MD&A and other sections of our Annual Report on Form 10-K and our other SEC filings. Additionally, we'll be discussing certain non-GAAP financial measures, a reconciliation of these items to U.S. GAAP can be found on the quarterly earnings section of our Investor Relations website.

Now, I'll turn the call over to Marvin."
"3","Marvin Ellison","President and Chief Executive Officer at Lowe's Companies","Thank you, Kate, and good morning, everyone. In the first-quarter, our comparable sales declined 4.3%, driven by approximately 350 basis-points of lumber deflation, unfavorable weather and lower DIY discretionary sales. We continue to build momentum with the Pro through our MVPs Pro Rewards program and our expanded assortment of Pro national brands. Lumber deflation disproportionately impacted Pro sales by approximately 800 basis points of comp pressure. And despite this pressure, comparable Pro sales were slightly positive in Q1, with broad-based strength across multiple categories. This positive comp in Pro bills on top of a 22% U.S. Pro comp in the first-quarter of last year.

DIY sales were pressured by delayed spring and lower-than-expected discretionary demand, although we are encouraged to see better trends in periods of favorable weather. A late start to spring disproportionately impacts do-it-yourself customers who represent 75% of our business, given many seasonal categories are heavily concentrated in DIY. As weather improves, we're optimistic that customers will reengage which bring projects, and we are ready to support the increased demand with our best-in-stock position and staffing levels in three years.

Copperwood improved omnichannel and fulfillment capabilities. However, we are expecting a pullback in discretionary consumer spending over the near-term. Given these trends, we are updating our full-year outlook this morning. Despite market pressures, we are pleased to see market-share gains this quarter, and we expect to continue to outpace the market as we execute against our growth initiatives of our total home strategy.

We're also confident in our ability to drive continued productivity through our perpetual productivity improvement initiatives or PPI. This operational discipline and agility helped us to offset the impact of lower sales and higher wage costs in Q1.

Adjusted operating margin expanded 47 basis-points in the first-quarter, leading to adjusted diluted earnings per share of $3.67, a 5% increase compared to last year. While we can't control commodity deflation, weather, or macroeconomic uncertainty, we can control how effectively we operate our business and adapt to a changing environment.

A key component of our transformation that is often overlooked is a culture of continuous improvement we've introduced at Lowe's, which is the foundation of our perpetual productivity improvement initiatives. And although our PPI initiatives originated store operations, we're now focused on driving productivity across all areas of the company, and we see tremendous runway ahead for continued productivity across the business, including dozens of PPI work streams and merchandising store operations, supply-chain and corporate support functions.

As an example, we're replacing our 30-year-old operating system with a modern omnichannel architecture that will enable a seamless, intuitive customer experience, while removing complexity for associates. This project has been underway for four years, and we are pleased that we are on-track to retire all legacy green screens by the end of this year. This new modern operating system will allow us to unlock a significant amount of labor productivity and deploy new capabilities, including enabling more seamless omnichannel selling product in our stores.

In addition to our new operating system, our penetration of rural stores gives us an opportunity to drive sustainable profit growth due to the much lower expense base that's required to operate these stores. As an example, what we spend to operate our store in Philadelphia, Mississippi, is significantly less than the cost to operate one of our stores in Philadelphia, Pennsylvania. While in years past, our penetration of rural and remote stores was viewed as a competitive disadvantage, we now expect that these stores will be a key component of our operating profit growth over the next three to five years.

Given our confidence in this trajectory, we set long-term targets of $1.5 billion to $2 billion in incremental productivity gains at our December Analyst and Investor Conference, and we are tracking our progress against those initiatives on a monthly, if not a weekly basis.

In addition to our disciplined focus on productivity, this quarter, we also continued to make strides with our Total Home strategy. And in Pro, our growth was fueled by continued acceleration of our MVPs Pro Rewards program and CRM tool, coupled with our improved Pro assortment inventory depth and omnichannel capabilities. These initiatives have enabled us to continue to gain traction, where our core Pro customer, which is a small-to-medium sized Pro. Joe will discuss some of the exciting new Pro initiatives later in the call.

Our online sales also accelerated this quarter with 6% comparable sales growth, representing more than a 10% sales penetration. Online growth was supported by an increase in Pro sales as we continue to upgrade our Pro digital experience with new tools and personalization. We also continue to enhance our DIY online experience by making home improvement projects easier for consumers to visualize, estimate and shop, and these investments are paying-off with higher online conversions and attachment rates.

In supply-chain, we continued to rollout our market delivery model, bringing us to 12 geographic regions across the country, supporting more than 1,100 stores, and we're pleased that this more efficient model of delivering big and bulky products is already enabling us to accelerate our market-share gains in appliances, and will enable future growth in other big and bulky product categories, and we remain on schedule to have market delivery rolled out by the end of 2023.

And despite the macroeconomic environment with mixed signals creating near-term pressures, we remain optimistic about the future of home improvement. And once we navigate through this uncertainty, we remain bullish on the long-term outlook for our industry due to the unique convergence of structural drivers and demographic trends that are supportive of home-improvement demand. And we feel fortunate to operate in such a favorable sector of retail, where two-thirds of our sales remain non-discretionary. And as we navigate this near-term pressure, we will continue to monitor trends closely, and we're confident that we have the agility needed to quickly adapt to any scenario.

In closing, I'd like to thank our frontline associates for their continued hard work and dedication to supporting our customers and our communities.

And with that, I will turn the call over to Bill."
"4","Bill Boltz","Executive Vice President, Merchandising at Lowe's Companies","Thanks, Marvin, and good morning, everyone. During the first quarter, five of our 14 merchandising categories were positive, building materials, rough plumbing, paint, hardware and appliances. We continue to see broad-based Pro strength across all three merchandising divisions. In home decor, paint and appliances delivered the strongest comps this quarter. Our momentum in appliances continues to build as we drove higher unit sales and work to continue to take market share by leveraging our improved omnichannel shopping experience, enhanced market delivery capabilities, an expanded assortment.

Appliances are a great example of an omnichannel category where customers often compare options online then visit our showroom to see products in-person and then get their questions answered by one of our appliance specialists. And with our improved online capabilities like easy scheduling and order tracking, we continue to see more and more of our customers getting comfortable completing their purchases online.

In the U.S., we estimate that roughly 100,000 appliances break everyday, so our investments in fast appliance delivery and a seamless omnichannel shopping experience positions us well as the go to destination for these urgent and often nondiscretionary needs. We are also seeing increased demand in paint, especially from our Pros Who Paint, as they take advantage of our paint job site delivery, our MVPs Paint rewards program, and our improved product assortment.

This quarter, we took the next step in catering to these important customers by launching spec rate interior paint in partnership with Sherwin-Williams. This is our first exclusive line of tintable paint formulated specifically for Pros. Within the core, we recently launched new closet organization solutions across four private brands to meet a range of storage needs and budgets. This includes modular, easy to install wood or wire closet systems that are modern, customizable, and at far better value than the competition. Our private brand strategy allows us to deliver value to DIY customers who are looking for high-quality, on-trend products at more affordable price points, which enables us to provide differentiation, loyalty, and profitability.

Turning to Building Products, building materials and rough plumbing led the way. In building materials, we saw broad-based strength reflecting the investments we made to improve our Pro offering through an enhanced assortment. You may remember, last year when we announced a new 10-foot fiberglass rebar known as PINKBAR by Owens Corning. This product exceeded our sales expectation given its strength, lightweight materials and corrosion resistance. This year we are building on that success with the new 20-foot pink bar product, designed to help Pros reinforce bigger structures using fewer connections, ultimately, saving them time and money on material costs.

Rough plumbing was driven by strength in water heaters, HVAC, plumbing repair and pipe and fittings, as we continue to strengthen our offering for the Pro and the DIY consumer in these categories. And while lumber comps were pressured by steep Year-over-Year lumber deflation, the category had the highest unit comp in the company this quarter, reflecting strong Pro demand. We are pleased with our continued enhancements to our strong assortment of Pro products from trusted brands like Bosch, DEWALT, Eaton, Estwing, FastenMaster, FLEX, GRK, Hubbell, ITW, Client Tools, LESCO, Little Giant, Lufkin, Mansfield, Marshalltown, Metabo, SharkBite, Simpson Strong-Tie, Sparx, Spider and Werner.

In Hardlines, our performance was pressured by the delayed spring, some volatile weather in the West and softer discretionary spending. However, we did see higher demand during periods where weather improved. In lawn and garden, we proactively partnered with our live goods vendors to increase our agility in responding to changing weather patterns, which was critical in a season, marked by erratic weather. Our live good vendors play a key role each spring as we continue to refine our local offerings in addition to the timing of when product arrives in stores. This year, they help support our new Green Vest program where our merchandising service team or MST associates along with support from our vendors now provide service to our garden centers, taking the task off the shoulders of our Red Vest associates, to allow them to focus on serving the customer.

We also continue to expand our private brand offering, including a full lineup of new and innovative lawn fertilizers and grass seed products through our Stay Green brand, which is already exceeding our expectations. And in hardware, in addition to delivering a positive comp, we also saw strong attachment rates alongside the higher lumber unit sales and strength in building materials, powered by the improved assortments of the key fastening brands like Sparx, GRK, FastenMaster, ITW and Power Pro one.

As we continue to enhance our assortments at a national level, we also continue to advance our localization work. This is a key pillar of our Total Home strategy with the goal of expanding market-share, increasing inventory productivity and protecting our margins.

We've been piloting a localized framework for a few common market categories like rural and urban stores. Today, I'm excited to announce we are now scaling our rural framework to as many as 300 additional stores by year end, with a wider offering of farm, ranch and outdoor products that positions Lowe's as a one-stop shop to make it convenient for rural customers get what they need in one shopping trip.

Our real format includes broader product offerings in categories such as pet, livestock, trailers, fencing, utility vehicles, specialized hardware and our new Carhartt apparel, all designed to meet the unique needs and preferences of rural homeowners who work and play outdoors. Given our rural store footprint and long-standing relationships in these communities, we see this as a natural opportunity for our business, and one that will simplify the shopping experience for these very valuable customers.

And as Marvin mentioned, we see the productivity improvements in these stores as a key component to delivering sustainable growth in our operating profit. We also remain focused on our many merchandising PPI initiatives, including leveraging our modernized cost optimization tools to negotiate cost with vendors, and we're getting more strategic and surgical at our inventory planning to focus on more high-velocity, core inventory items with low markdown risk like Pro replenishment and fewer slow velocity SKUs.

From a technology standpoint, in the first-quarter, we completed the rollout of new dedicated Zebra smartphones for all MST associates ahead of schedule. These devices are equipped with the new MST app designed to optimize their time with technology that leapfrogs the competition. The system automatically prioritizes planogram changes, pricing updates, pay service and other projects to optimize associates time on the most efficient, highest-value next task. And it also gives associates step-by-step instructions to maximize productivity and minimize the learning curve for new associates. This app was built internally to seamlessly integrate with our other mobile apps. For example, each time an MST associate resets a bay, the product location automatically updates in our associate product app and our customer mobile app. So, both associates and customers can quickly find what they're looking for.

As I close, I'd like to again extend my appreciation to our vendors and our merchants for their partnership, hard work, innovation and continued support.

Thank you, and I'll now turn the call over to Joe."
"5","Joe McFarland","Executive Vice President, Stores at Lowe's Companies","Thank you, Bill, and good morning, everyone. At Lowe's, we are committed to being the employer of choice in retail where associates choose to build their careers. As a reflection of this commitment over the last three years, we have increased hourly rate for our store associates by 20%, and since 2018, we have invested over $3 billion in incremental wage and share-based compensation for our frontline associates. As a result of our consistent and ongoing commitment to our hourly associates, we are seeing our best staffing levels in three years, improved retention and the highest customer satisfaction scores in our company's history.

In addition to compensation, we are also taking other steps to show appreciation to our associates including simple initiatives like lowering the prices of the food in our store break rooms and closing our stores on Easter for the fourth consecutive year. These expressions of appreciation may not sound overly complex, but to our hourly associates, they matter. As a former hourly associate, one way I measure improved associate engagement is by tracking the number of people who transitioned their jobs into careers. More than 85% of leadership roles are now filled from within, up nearly 700 basis-points over the last two years.

Our frontline associates deserve all the credit for the transformation of our company, and I would like to personally thank all of our associates for everything they do to support each other, our customers and our communities.

Now let me transition to Pro, one of the highlights in the first quarter. I'm excited to announce that we've just launched new Pro online business tools, the latest enhancement to our MVPs Pro Rewards program, which is designed to make Pros of all sizes feel like MVPs at Lowe's. Through our surveys, we learn Pros would welcome time saving tools that help them shop quickly and minimize time away from the job site. At the same time, we learned our Pro associates would spend a lot of time building quotes and checking order status, task to take them away from serving customers in their stores. To solve for both needs, we launched a suite of tools on lowe's.com and our mobile app that make it easy for Pros to manage their orders from anywhere, whether that's on-the job site, at home or out of town. Rather than having to drive to our stores to get a quote, Pros can now build an update online quotes in minutes, it automatically applies their volume savings pricing and discounts and lets them quickly download a PDF quote for their customers. They can also use order tracking to track the status of the order throughout the fulfillment process.

Pros tell us they love how easy and simple these tools are. In one Pro's words, he appreciates the convenience of being able to get a price, get it ordered and get it done. While these tools just launched in April, we are already seeing better-than-expected adoption rate and sales growth and expect results to accelerate as more Pros discover the new features. Our traction with Pros online is just one example of the momentum we are seeing in our MVPs Pro Rewards program, and one of the reasons we delivered a positive sales comp in Pro for Q1.

Pros enrolled in our loyalty program continue to shop more frequently, and buy more per trip and spend more overall. As our CRM tool matures, we are using data insights to identify trends that can improve our marketing and sales strategy including tailoring our offerings by trade and by tier. These improved Pro capabilities and offerings are reflected in our Pro customer satisfaction scores, which are up 200 basis points over last year. In our April survey, over 75% of Pros continued to say their backlogs are healthy. While the Pro backlogs remain consistent with recent quarters, Pros did report a shift to smaller project sizes.

Moving onto productivity, we continue to scale a series of perpetual productivity improvement initiatives or PPI. First, we remain laser focused on technology modernization across all areas of our stores, including rapidly replacing legacy self-checkout systems with our proprietary self-checkout registers. We are encouraged to see higher customer adoption, throughput, labor productivity and customer satisfaction on these registers, and will complete all remaining stores later this year.

We've also matured our new-store inventory management system or SIMS, which continues to improve our inventory visibility and operational efficiency. It also fully integrates with the mobile apps Bill just mentioned, reducing the time both associates and customers spend searching for product. We also continue to enhance our pickup in store experience to streamline processes and enhanced technology. These improvements drove faster fulfillment and a 400 basis-point increase in pickup in store customer satisfaction scores in the first quarter.

As we approach Memorial Day, I'd like to thank any veterans listening in for their service. As a Marine who served combat tours in the Gulf War and Desert Storm, I am proud of Lowe's long-standing history of giving back to our military community, including a 10% military discount, and we are proud to support these customers who have given so much to our country.

As I close, I would like to thank all our store leaders and associates once again, for their hard work to serve customers drive results and improve this business each and every day.

And with that, I'll turn the call over to Brandon."
"6","Brandon Sink","Executive Vice President, Chief Financial Officer at Lowe's Companies","Thank you, Joe. Beginning with our Q1 results, we generated GAAP-diluted earnings per share of $3.77 compared to $3.51 last year. Now my comments from this point forward will include certain non-GAAP comparisons where applicable. Non-GAAP measures have been adjusted to exclude the gain associated with the sale of our Canadian retail business. In the quarter, we recognized a net pre-tax gain of $63 million on deferred consideration associated with the sale of our Canadian retail business. Excluding this benefit, we delivered adjusted diluted earnings per share of $3.67, an increase of 5% compared to prior year. Q1 sales were $22.3 billion, which includes approximately $735 million related to a shift in our fiscal calendar as we cycled over a 53-week year. Also, as a reminder, prior year sales included $1.2 billion generated in our Canadian retail business.

As Marvin mentioned, comparable sales were down 4.3%, partly driven by a later start to spring and a more cautious consumer. This also includes approximately 350 basis-points of lumber deflation. Please note that comparable sales are calculated based on weeks two through 14 in fiscal 2022.

Comparable average ticket was down 0.3%, largely driven by lumber deflation as ticket increased in the majority of our other merchandise divisions. Comp transactions declined 4% due to the delayed start of spring and lower-than-expected DIY discretionary sales.

Our monthly comps were down 3% in February. With unfavorable weather patterns across the country in March and April, comps declined 5.4% and 3.9% respectively. Lower sales in seasonal categories pressured sales by approximately $400 million in the quarter, or approximately 175 basis-points. Gross margin was 33.7% of sales in the first quarter, down 35 basis-points from last year. Gross margin benefited from a favorable product mix offset by costs associated with the expansion of our supply-chain network. There was no meaningful impact from shrink or credit revenue in the quarter. Also keep in mind that product margin in the prior year quarter reflected a timing benefit driven by product cost inflation.

Adjusted SG&A of 17.4% of sales levered 79 basis-points. As Marvin mentioned, this performance reflects an enterprise-wide disciplined focus on PPI that helped to offset pressure from lower sales and wage investments. It also includes the benefit of a one-time legal settlement. Adjusted operating margin rate of 14.4% of sales levered 47 basis-points. The adjusted effective tax-rate was 23.6% in-line with prior year.

Inventory ended the quarter at $19.5 billion, down $0.7 billion, compared to Q1 of last year. As a reminder, prior year inventory levels include our Canadian retail business. U.S. inventory units finished the quarter slightly down to last year.

Now turning to our 2023 financial outlook. Given the higher-than-expected pullback we've seen in-home improvement spending, we are now expecting our relevant market which reflects our 75% DIY, 25% Pro mix to be down mid single-digits this year. But while we are seeing lower-than-expected DIY discretionary demand, we are also driving better-than-expected results in Pro and continued strength in our online sales and core categories like appliances and paint. This reinforces our confidence that we will continue to take market share and outperform the broader market.

We are now expecting 2023 sales of $87 billion to $89 billion with comparable sales expected to range from down 2% to down 4%. Please note that the updated outlook also reflects the impact of lower-than-expected lumber prices. This creates an incremental 50 basis-points of pressure on full-year sales as compared to our original expectations. We continue to expect Pro to outpace DIY for the year as Pro backlogs are healthy and demand for Pro services remained strong.

We now expect adjusted operating margin in the range of 13.4% to 13.6% for the full year driven by PPI initiatives across the company, partly offset by planned wage investments and lower sales volumes. We expect capital expenditures of up to $2 billion this year, and with our planned share repurchases, we expect to reach our 7.5 times leverage target by the end of the year, while maintaining our BBB-plus credit rating.

Finally, we are also updating our outlook for adjusted earnings per share in a range of $13.20 to $13.60. Keep in mind that our outlook for operating margin and diluted earnings per share are now adjusted to exclude the gain associated with the sale of our Canadian retail business that we recorded in the first quarter.

To assist you with your modeling, I would like to spend a moment discussing our expectations for the second quarter. We are expecting in approximately $400 million headwind to sales due to the timing shift in our fiscal calendar. We also expect lumber deflation to pressure Q2 sales by approximately 150 basis-points. Finally, we expect $250 million benefit to sales from the delayed spring. Taking all this into account, we are expecting Q2 sales towards the higher end of our full-year guide. We are also expecting adjusted operating margin slightly above prior year results, partly due to the impact of the shift in our fiscal calendar as well as the timing of several productivity initiatives that are already in flight.

Turning to our capital allocation strategy. During the quarter, the company generated $1.7 billion in free-cash flow. We repurchased 10.6 million shares for $2.1 billion, and paid $633 million in dividends at a $1.5 per share, returning $2.8 billion to our shareholders.

Capital expenditures totaled $380 million in the quarter, as we continue to invest in our strategic growth initiatives. We ended Q1 with $3 billion of cash and-cash equivalents, which includes proceeds from our 3 billion notes offering in March. We ended Q1 at 2.62 times adjusted debt-to-EBITDA.

Finally, we delivered return on invested capital of 28%, inclusive of a 725 basis-point impact related to transaction cost associated with the sale of our Canadian retail business and the discrete gain in Q1.

In closing, we are confident in our ability to execute our Total Home strategy while navigating near-term market uncertainty, and we remain committed to our best-in-class capital allocation strategy centered around delivering sustainable shareholder value.

And with that, we will open it up for questions."
"7","Operator",NA,"Thank you. We are now ready for questions. [Operator Instructions] Our first question is from the line of Liz Suzuki with Bank of America. Please proceed with your questions."
"8","Elizabeth Lane Suzuki","Analyst at Bank of America","Great, thank you. So, I think previously we had heard a lot of focus on higher sales per square foot as the main driver of operating margin improvement. Now, I think you guys are talking more about the benefits of operating in lower-cost markets like the more rural stores. So presumably, those stores have lower sales per square foot than your stores in more densely populated markets. So how are you thinking about geographic mix and potential for store expansion going forward, if there is more rural areas that are now looking more attractive."
"9","Marvin Ellison","President and Chief Executive Officer at Lowe's Companies","Liz, this is Marvin. I think it's more in tune with what Bill talked about with some of the investments we are making in those rural stores. As we surveyed our customers, they gave us a list of things they wish they could purchase in one shopping location, and some of those types of things like Carhartt apparel, farm and ranch types of items and categories as part of our expansion opportunity, and we think by doing those types of initiatives, we're going to see sales per square foot actually improve. As a matter of fact, when we look at the pilot stores where we've been very diligent ongoing after those specific categories, we actually saw that within the pilot locations. And so that is leading us into this roughly 300 store expansion of these extended categories, and we just see this as a unique opportunity. I mentioned that the expense base is lower, but as you said, if you can have a lower expense base, then you can improve sales per square footage, that in a combination of all the other initiatives we're doing around the company, we think will continue to drive our profit growth, and I'll let Brandon add any additional comments."
"10","Brandon Sink","Executive Vice President, Chief Financial Officer at Lowe's Companies","Yeah, good morning, Liz. This is Brandon. Just as we think about the capex, as Marvin mentioned, we're not necessarily looking at opening stores over the long-term as really part of our core strategy, but we love what we're seeing with these rural stores. We initially piloted on a smaller subset of locations. We love the profit profile of these stores within these rural markets, and we've been very thoughtful around the assortments and where we're rolling out. I am really excited to see the scale as we move through 2023 and what this can deliver from a topline perspective beyond that."
