"","speaker","title","msg"
"1","Operator",NA,"Greetings and welcome to the AMD Second Quarter 2023 Earnings Conference Call. [Operator Instructions] As a reminder, this conference is being recorded.

It is now my pleasure to introduce to you Mitch Haws, Head of Investor Relations. Thank you, Mitch. You may begin."
"2","Mitch Haws","Head of Investor Relations at Advanced Micro Devices","Thank you, and welcome to AMD's Second Quarter 2023 Financial Results Conference Call. By now you should have had the opportunity to review a copy of our earnings release and accompanying slideware. If you've not reviewed these documents, they can be found on the Investor Relations page of AMD.com.

We will refer primarily to non-GAAP financial measures during this call. The full non-GAAP to GAAP reconciliations are available in today's press release and slides posted on our website. Participants on today's conference call are Dr. Lisa Su, our Chair and Chief Executive Officer; and Jean Hu, our Executive Vice President, Chief Financial Officer and Treasurer.

This is a live call and will be replayed via webcast on our website. Before we begin, I would like to note that Jean Hu will attend the Jefferies Semiconductor, IT Hardware and Communications Summit on Tuesday, August 29; and the Deutsche Bank Technology Conference on Thursday, August 31. Dr. Lisa Su will attend the Goldman Sachs 2023 Communacopia and Technology Conference on Tuesday, September 5. Our third quarter 2023 quiet period is expected to begin at the close of business on Friday, September 15.

Finally, today's discussion contains forward-looking statements based on current beliefs, assumptions and expectations, speak only as of today and as such involve risks and uncertainties that could cause actual results to differ materially from our current expectations. Please refer to the cautionary statement in our press release for more information on factors that could cause actual results to differ materially.

With that, I'll hand the call over to Lisa. Lisa?"
"3","Dr. Lisa Su","Chair and Chief Executive Officer at Advanced Micro Devices","Thank you, Mitch, and good afternoon to all those listening in today.

We executed well in the second quarter, launching multiple leadership products, significantly expanding our AI engagements, and ramping our latest Zen 4 EPYC and Ryzen product families. Second-quarter revenue declined 18% year-over-year to $5.4 billion. Sales were flat sequentially as Client and Data Center segment growth was offset by expected declines in our Gaming and Embedded segments. AI customer engagements grew by more than 7 times sequentially as multiple customers initiated or expanded programs supporting future deployments of instinct MI250 and MI300 hardware and software at scale.

Looking at the second-quarter business results, Data Center segment revenue of $1.3 billion was down 11% year-over-year, and up 2% sequentially. Although market demand remains mixed, the 4th Gen EPYC CPU adoption accelerated in the quarter, with revenue nearly doubling sequentially as cloud providers expanded deployments to power their internal infrastructure and public instance offerings. In Cloud, 30 new AMD instances launched in the second quarter, with multiple Genoa instances announced by AWS, Ali Baba, Microsoft and Oracle. Genoa delivered up to 1.9 times more performance in enterprise and cloud applications and 1.8 times more performance per watt than the competition, making it by far the industry's highest performance and most efficient server processor. As an example, AWS announced its M7a Genoa Instance, which is the highest performance and best price-performance general purpose x86 Instance they offer. In total, there are now more than 670 AMD-powered cloud instances publicly available and we expect that number to grow 30% to nearly 900 by the end of the year, driven largely by new Genoa deployments.

We also expanded our Zen 4 server product portfolio in the quarter with the launches of Bergamo and Genoa-X. Microsoft Azure announced the first Genoa-X HPC instances that offer more than 5 times higher performance in technical computing workloads compared to their prior generation. With Bergamo, we deliver more than double the performance than competitive offerings for cloud-native applications, while offering full x86 software compatibility.

We were excited to be joined at our launch event by Meta, where they announced plans to deploy Bergamo broadly across their global Data Center infrastructure to power applications, including Facebook, Instagram and WhatsApp. Looking ahead, Dell, HPE, Lenovo, Super Micro, and other large server providers are on track to begin launching their new Bergamo platforms in the third quarter.

In Enterprise, while macroeconomic uncertainty resulted in weaker customer demand year-over-year, sales of EPYC processors for Enterprise servers grew sequentially as we closed multiple wins with large energy, technology, financial services and healthcare companies. Overall, pull from large enterprises continue to grow. For example, Banco do Brasil, BNP Paribas, Petronas, Uber, and other large enterprises, all adopted EPYC processors in the quarter; and SAP has selected EPYC processors to power RISE with SAP applications hosted on Google Cloud.

We expect EPYC revenue to grow by a double-digit percentage sequentially in the third quarter led by the expanding 4th Gen EPYC CPU ramp. In addition, Siena, our first EPYC processor optimized for leadership edge server and telco infrastructure is on track to launch this quarter. Turning to our broader Data Center business, in networking, the largest cloud providers expanded their adoption of Pensando DPUs in the quarter, highlighted by new deployments with Alibaba and Oracle Cloud. In supercomputing, EPYC and Instinct processors continue to be the solutions of choice for the most powerful supercomputers in the world, powering 121 of the fastest systems on the latest Top500 list, and 7 of the 10 most efficient systems on the Green500 list.

In AI, we made strong progress in the second quarter as we met key hardware and software milestones to address the growing customer pool for our Data Center AI solutions. Our AI strategy is focused on three areas: first, deliver a broad portfolio and multi -- multi-generation roadmap of leadership GPUs, CPUs, and adaptive computing solutions for AI inferencing and training. Second, extend the open and proven software platform we have established that enables our AI hardware to be deployed broadly and easily. And third, expand the deep and collaborative partnerships we have established across the ecosystem to accelerate deployments of AMD-based AI solutions at scale.

We delivered on all three fronts in the second quarter. On the software and partnership side, Hugging Face announced plans to optimize thousands of their models for AMD Instinct, Ryzen, EPYC, Radeon, Versal and Alveo platforms. To make it easier for developers to tap into the full performance and features of our AI hardware, we delivered a significant performance and feature update in our latest ROCm software and expanded support for AMD Silicon across the leading frameworks, including PyTorch, TensorFlow, Onyx, and technologies like OpenAI Triton. We are receiving positive feedback on the improvements and the new capabilities of our latest ROCm software stack from our AI customers and ecosystem partners. As an example, leading AI software company, MosaicML, recently highlighted that our Instinct MI250 Accelerator delivers competitive training performance with minimal or no changes to the underlying AI software.

On the hardware side, we announced our new Instinct MI300X GPUs, designed to be the world's most advanced accelerators for generative AI. MI300X combines our next-gen CDNA 3 architecture with the industry's largest memory footprint than fastest memory bandwidth. These are critical factors in AI inferencing performance. Customer interest in our Instinct MI300A and MI300X GPUs is very high. Engagements with top-tier cloud providers, large enterprises and numerous leading AI companies significantly expanded in the quarter. We are providing early system access and sampling both products with our lead AI, HPC and cloud customers now, and remain on track to launch and ramp production in the fourth quarter.

Turning to our Client segment. Revenue declined 54% year-over-year to $1 billion. Client segment revenue increased 35% sequentially as Ryzen 7000 series CPUs sales grew significantly, led by the launches of new notebooks from the largest OEMs. We also launched new commercial offerings with our first Ryzen Pro notebook and desktop processors powered by our leadership Zen 4 architecture. More than 100 AMD-powered commercial PC platforms are on track to launch this year from HP, Lenovo, and other leading OEMs, as we grow this important part of our Client business. We expect our Client segment will grow in the seasonally stronger second half of the year based on the strength of our product portfolio and increased adoption of our Ryzen 7000 CPUs, including the ramp of our Ryzen 7040 mobile CPUs that deliver leadership performance and energy efficiency and are the industry's first x86 processors with a dedicated AI engine. Going forward, we see AI as a significant PC demand driver as Microsoft and other large software providers incorporate generative AI into their offerings. We are executing a multi-generational Ryzen AI processor roadmap, which together with our ecosystem partners, will fundamentally change the PC experience.

Now turning to our Gaming segment. Revenue declined 4% year-over-year to $1.6 billion, as higher semi-custom revenue was more than offset by lower gaming graphics sales. Sequentially, segment revenue declined 10%. Semi-custom SoC sales were strong in the quarter as Microsoft and Sony had healthy console demand based on improved retail availability globally and the launches of new AAA games. In Gaming graphics, we expanded our Radeon 7000 GPU series in the second quarter with the launch of our mainstream RX 7600 cards for 1080p gaming. We are on track to further expand our RDNA 3 GPU offerings with the launch of new enthusiast class Radeon 7000 series cards in the third quarter.

Turning to our Embedded segment. Revenue increased 16% year-over-year to $1.5 billion. Sequentially, revenue declined 7% as solid demand with industrial, vision and healthcare, automotive and broadcast customers was offset by softness with communications customers as some operators slowed their infrastructure upgrades.

We expanded our leadership adaptive computing product portfolio in the quarter, launching our new Versal Premium VP1902 adaptive SoC with advanced triplet packaging, the industry's largest and most performance solution for emulating and verifying next-generation ASICs and SoCs. In the low end, we announced our Spartan UltraScale+ FPGA family to address a new range of cost-optimized, industrial, computer vision, healthcare and robotics applications. We also released enhanced versions of our Vivado and Vitis software platforms that make it easier for customers to develop highly performing applications for our Versal adaptive SoCs.

Embedded CPU sales grew in the quarter with the launches of new AMD-powered security, storage and networking solutions from HPE, Fortinet, and other leading vendors. Looking into the second half of the year, after delivering six quarters of very strong year-over-year growth, we expect Embedded segment revenue to decline in the back half of the year as lead times normalize and some customers reduce their inventory levels. We continue to be very pleased with our Embedded design-win momentum, and in particular, the growing revenue synergy opportunities we see based on our combined, adaptive, and Embedded processing product portfolio.

In summary, we executed well in the quarter against our strategic priorities. Looking at the second half of the year, we expect the PC market to grow seasonally with more normalized inventory levels across the supply chain. In the Data Center market, we see a mixed environment as AI deployments are expanding, however, cloud customers continue optimizing their Data Center compute and enterprise customers remain cautious with new deployments. Against this backdrop, we expect strong growth, driven by higher 4th Gen EPYC and Ryzen 7000 processor sales, and initial shipments of our Instinct MI300 accelerators in the fourth quarter.

Longer term, while we are still in the very early days of the new era of AI, it is clear that AI represents a multi-billion dollar growth opportunity for AMD across cloud, edge, and an increasingly diverse number of intelligent endpoints. In the Data Center alone, we expect the market for AI accelerators to reach [Phonetic] over $150 billion by 2027. We have increased our AI-related R&D, ecosystem enablement, and go-to-market investments to capture a significant share of this emerging market. The strong progress we're making. executing our AI roadmaps and the rapid pace at which we are expanding our ecosystem of AI hardware and software partners makes us very confident we can deliver leadership training and inference solutions powered by our Instinct, EPYC, Ryzen AI, Versal and Alveo platforms for our customers and partners.

Now, I'd like to turn the call over to Jean to provide additional color on our second quarter results and our outlook for Q3. Jean?"
"4","Jean Hu","Executive Vice President, Chief Financial Officer and Treasurer at Advanced Micro Devices","Thank you, Lisa, and good afternoon, everyone.

I'll start with a review of our financial results for the second quarter and then provide our current outlook for the third quarter of fiscal 2023. We are pleased with our second quarter results with revenue of $5.4 billion and diluted earnings per share of $0.58. On a year-over-year basis, revenue declined 18% as growth in the Embedded segment revenue was more than offset primarily by lower Client segment revenue. Revenue was flat compared to the first quarter as growth in both the Client and the Data Center segments was offset by expected declines in the Gaming and Embedded segments.

Gross margin was 50%, down approximately 4 percentage points from a year ago, primarily driven by lower Client segment performance, partially offset by strong Embedded segment performance. Operating expenses were $1.6 billion, an increase of 3% year-over-year, primarily due to higher R&D investments. Our operating income was $1.1 billion, down $114 million year-over-year and the operating margin was 20%. Interest expense, taxes and other was $120 million. For the second quarter, diluted earnings per share was $0.58 compared to $1.05 in the same period last year. EPS declined on a year-over-year basis, primarily due to Client segment performance.

Now turning to our reportable segments for the second quarter. Starting with the Data Center segment, revenue was $1.3 billion, down 11% year-over-year, mainly due to lower 3rd Generation EPYC processor sales as enterprise demand was softer and the inventory levels were elevated at certain MDC [Phonetic] customers. Data Center revenue grew sequentially with strong sales of our 4th Generation EPYC processors, specifically Genoa, partially offset by a decline in adaptive SoC product sales. Data Center segment operating income was $147 million or 11% of revenue compared to $472 million or 32% a year ago. Lower operating income was primarily due to lower revenue and the increased R&D investment to support future growth. Client segment revenue was $998 million, down 54% year-over-year due to reduced processor shipment, resulting from a weaker PC market and significant inventory correction across the PC supply chain.

On a sequential basis, revenue grew 35% as we ramped our Ryzen 7000 series processors and the PC market conditions improved. Client segment operating loss was $69 million compared to operating income of $676 million a year ago, primarily due to lower revenue. We expect the Client segment to return to profitability in the third quarter. Gaming segment revenue was $1.6 billion, down 4% year-over-year. Semi-customer revenue grew year-over-year which was more than offset by lower Gaming graphics revenue.

On a sequential basis, Gaming revenue declined 10% in line with our expectations. Gaming segment operating income was $225 million or 14% of revenue compared to $187 million or 11% a year ago, primarily due to higher semi-customer revenue. Embedded segment revenue was $1.5 billion, up 16% year-over-year, primarily driven by strength in the industrial, vision, healthcare, automotive test and emulation market. On a sequential basis, Embedded segment revenue declined 7%, primarily due to weaker communication market demand. Embedded segment operating income was $757 million or 52% of revenue compared to $641 million or 51% a year ago, primarily driven by higher revenue.

Turning to the balance sheet and the cash flow. During the quarter, we generated $379 million in cash from operations. Free cash flow was $254 million. Inventory increased by $332 million to support the continued ramp of advanced technology products. We expect inventory to decline as we ship this product to customers in the second half of the year. At the end of the quarter, cash, cash equivalents and short-term investment was strong at $6.3 billion.

Now turning to our third quarter 2023 outlook, we expect revenue to be approximately $5.7 billion, plus or minus $300 million, an increase of approximately 2.5% year-over-year, and approximately 6.5% sequentially. Year-over-year we expect revenue for the Client segment to be up, Data Center segment to be flattish, and the Gaming and Embedded segments to decline. Sequentially, we expect the Client and the Data Center segment to each grow by a double-digit percentage, and the Gaming and Embedded segments to decline.

Non-GAAP gross margin to be approximately 51%. Non-GAAP operating expenses to be approximately $1.65 billion. Non-GAAP effective tax rate to be 13%, and the diluted share count is expected to be approximately 1.63 billion shares.

In closing, I'm pleased with our second-quarter topline and the bottom-line execution. We expect our new product ramps across the Data Center and the Client segment to drive sequential growth into the third quarter. Importantly, our leadership product portfolio, Data Center and AI investment priorities and the financial strengths position us well for long-term growth.

With that, I'll turn it back to Mitch for Q&A session."
"5","Mitch Haws","Head of Investor Relations at Advanced Micro Devices","Thank you, Jean. John [Phonetic], we're happy to poll the audience for questions."
"6","Operator",NA,"Thank you. We will now be conducting a question-and-answer session. [Operator Instructions]

And the first question comes from the line of Matt Ramsay with TD Cowen. Please proceed with your question."
"7","Matt Ramsay","Analyst at TD Cowen","Yes, good afternoon and thanks for taking my questions. Congrats on the results.

I guess, Lisa, my first question is around the Data Center business. I think we're all across the industry observing a shift in workload and spending patterns like maybe we've arguably never seen and your company is in a great position to participate on both sides of that on the CPU strength, and obviously, in the AI space. Last quarter, you had given us some metrics around potentially being able to grow your Data Center business by 50% in the second half of the year versus the first half, and maybe you could give us a little bit of an update on how you're thinking about that milestone and the drivers of growth across CPU and accelerator for the back half? Thanks."
"8","Dr. Lisa Su","Chair and Chief Executive Officer at Advanced Micro Devices","Yeah, sure, Matt. Thanks for the question.

So you're absolutely right. You know, it's a very dynamic market right now in the Data Center. We certainly see -- let me go through some of the pieces. So on the positive side, we certainly see that acceleration of AI demand. From our standpoint, we see it in a couple of ways. We have a number of design wins in AI deployments as sort of the CPU that goes with GPUs as well as other accelerators. So in the head nodes, we've seen that positive on the CPU side. We've also seen some strong interest in our MI250 accelerator, which is currently shipping right now, and that we see very strong pull on the MI300 accelerators that are starting production in the fourth quarter. So those are the positive market dynamics as we go into the second half of the year.

We also see some of the softer cloud spend that is happening outside of AI as some of the cloud vendors are optimizing sort of their capex. And enterprise, I would say, is still on the weaker side. But with all that in place, we are expecting a large ramp in the second half for our Data Center business and weighted towards the fourth quarter, and we are still looking at a zip code of let's call it 50%, plus or minus, second half to first half.

So it's a lot of -- it's a big ramp, but when we look at all the components, I think that the customer pool is certainly there. And it's exciting to be in this part of the industry."
"9","Matt Ramsay","Analyst at TD Cowen","Thank you for that, Lisa. I guess as my follow-up, still sticking with the Data Center business, the -- your company's aggressively trying to ramp both the hardware and the software side of the MI300 programs to support AI. There's been some conflicting reports as to whether all of those deployments are on time. I think you've, in the prepared script, said what you guys think about that.

I guess my question is really around the software work and the hardware itself that you're doing with your lead customers. Maybe you could give a little bit about, I guess, firstly, how the customer feedback has been on the performance of the hardware itself? And secondly, how you think the software work you're doing with your lead customers will translate into other customer deployments as we work through next year? Thanks."
"10","Dr. Lisa Su","Chair and Chief Executive Officer at Advanced Micro Devices","Yes, sure, absolutely.

So, you know, if I give you just some color on sort of how the customer engagements are going -- there's very strong customer interest across the board in our AI solutions that includes, let's call it, multiple Tier 1 hyper scalers that we're engaged with. It includes some large enterprises and it also includes sort of this new category of some of these AI-centric companies that are sort of very forward-looking in terms of how they're deploying and building AI solutions.

So from that aperture, we've made a lot of progress with our ROCm software stack. I'm actually -- there's a lot more to do, but I would say, the progress that we've made has been significant. We're getting lots of feedback from those lead customers. We're seeing the benefits of the optimization, so working also on the higher-level model framework, some of the work that we're doing with the PyTorch Foundation, the work that we're doing with Onyx, with Triton. And the key is, we're getting significant real-time feedback from some of these lead customers, so we're learning at a very fast pace.

In terms of the feedback on -- performance, a number of companies have now been able to look at MI250 across a broad range of workloads, and that's a good translation as you go to MI300, and the feedback's been quite positive. We have customer sampling, either on our, sort of, lapse systems. They're accessing the hardware or sampling in their labs, and I would say -- so far, very positive. The pull is there, there's a lot of work to be done, but we feel very good about the progress of our overall AI solutions for the Data Center."
