"","speaker","title","msg"
"1","Operator",NA,"Good day and thank you for standing by. Welcome to the Halliburton Company's Second Quarter 2023 Earnings Conference Call. [Operator iInstructions] Please be advised that today's conference is being recorded.

I would now like to hand the conference over to your speaker today, David Coleman, Senior Director of Investor Relations."
"2","David Coleman","Senior Director, Investor Relations at Halliburton","Hello, and thank you for joining the Halliburton's Second Quarter 2023 Conference Call. We will make a recording of today's webcast available for seven days on Halliburton's website after this call. Joining me today are Jeff Miller, Chairman, President and CEO; and Eric Carre, Executive Vice President and CFO. Some of today's comments may include forward-looking statements reflecting Halliburton's views about future events. These matters involve risks and uncertainties that could cause our actual results to materially differ from our forward-looking statements. These risks are discussed in Halliburton's Form 10-K for the year ended December 31, 2022, Form 10-Q for the quarter ended March 31, 2023, recent current reports on Form 8-K, and other Securities and Exchange Commission filings. We undertake no obligation to revise or update publicly any forward-looking statements for any reason.

Our comments today also include non-GAAP financial measures, additional details and reconciliation to the most directly comparable GAAP financial measures are included in our second quarter earnings release and in the Quarterly Results and Presentations section of our website.

Now, I'll turn the call over to Jeff."
"3","Jeff Miller","Chairman, President and Chief Executive Officer at Halliburton","Thank you, David, and good morning, everyone. In the second quarter, Halliburton once again delivered strong results driven by service quality, outstanding execution, and strong global demand for high-quality and high-performance oilfield services. Let's get right to the highlights. Total company revenue increased 14% year-over-year. Operating income grew 41% compared to second quarter of 2022 adjusted operating income. International revenue grew 17% year-over-year with strong activity in all markets. North America revenue grew 11% year-over-year. Our Completion and Production division revenue grew 19% year-over-year, while margins expanded by 320 basis points. Our Drilling and Evaluation division revenue grew 7% year-over-year, while margins expanded nearly 300 basis points. Finally, we generated $1.1 billion of cash from operations, $798 million of free cash flow, and repurchased approximately $250 million worth of shares during the quarter.

Halliburton delivered an impressive first half of 2023. I'd like to thank our employees for these outstanding results. Thank you for executing on our mainstays and strategy delivery.

Now let's turn to what I see in the markets and what I believe is driving this multi-year up-cycles duration. Demand for oil and gas is strong as demonstrated by demand growth of 2 million barrels per day in the first half of the year compared to the same period last year. Oil and gas continues to demonstrate its critical role in the global economy and the meeting long-term demand requires sustained capital investment. Commodity prices remain attractive. When I talk to customers, they expect to work more, not less. And many of their activity plans extend into the next decade. Customers are settling in for a long duration up-cycle. Overall I expect upstream spending to grow in 2023 and beyond. For this year, I expect international and North America customer spending growth in the high-teens and around 10% respectively, compared to last year, despite reduced rig count and completion activity in the U.S.

Now let's start with our performance in the international markets. Revenue in the second quarter grew 17% compared to the same period of last year with strong activity across both divisions. Today, more than 20% of our tender pipeline represents incremental activity which is as high as I can recall. Equally important, in addition to strong growth in the Middle East and Latin America, we see steady growth in activity across the globe. In this environment, I expect quality services and equipment to remain tight and pricing to continue to improve.

Halliburton's strategy is to deliver profitable international growth. We are clear on how we do this through differentiated technology offerings, selective contract wins, and a unique collaborative approach to working with our customers. Our differentiated technology and digital portfolio deliver high quality and high performance to our customers in all markets. Here are some examples. Our drilling and LWD technology platforms deliver better reliability, data capture, and efficiency for our customers while structurally expanding our margins. We build and deploy leading edge drilling equipment that requires less capital to build and operate compared to the prior generation of equipment. One example for a customer in the Middle East, Halliburton achieved a world record for the longest well ever drilled with a measured depth of over 51,000 feet using Halliburton's iCruise, iStar, and LOGIX technologies. Our leading position in completions technology is unlocking production for customers. We recently set another world record with the successful installation of the first 12-zone intelligent completion for a Middle East offshore customer using Halliburton's SmartWell technology on our eCompletions platform.

In our digital business, Equinor joined several other customers in selecting Landmark's DecisionSpace 365 as their standard subsurface data interpretation tool. During the second quarter, our Landmark software business closed on the acquisition of Resoptima, a leader in advanced ensemble modeling at the reservoir level. I'm excited about Resoptima's technology, both standalone and how it accelerates Landmark's roadmap for next-generation reservoir modeling technology.

Now turning to collaboration. Our value proposition to collaborate and engineer solutions to maximize asset value for our customers and our mainstay processes define how we consistently differentiate our services. This is the source of our competitive advantage. Our value proposition creates an environment where our customers and Halliburton collectively perform better. A recent example of this is Halliburton and Var Energi's announcement of a long-term strategic relationship for drilling services. I expect we will demonstrate with Var, as we have with other customers, that our collaborative approach creates significantly better operational and financial performance for both the customer and Halliburton.

Our international strategy works. Our differentiated cost-effective technologies and collaborative approach with customers empower us to strategically target work where we see a competitive advantage and a clear path to outperform financially.

Turning to North America. We delivered a solid quarter. North America revenue grew 11% versus the same period last year and margins were sequentially flat versus the last quarter. Looking ahead into the second half, I expect overall market activity in North America will be slightly lower than in the first half. More importantly, I expect Halliburton's North America margins to remain strong for the balance of the year. Our results in North America clearly demonstrate the success of our strategy -- to maximize value. We do this through capital efficiency, differentiated technology, and alignment with high-quality customers.

During our last call, I outlined the steps we took in North America land to maintain pricing and deploy service capacity to attractive return opportunities, or retire old equipment to further accelerate Halliburton's transition to our electric fleets. Executing on our strategy, during the second quarter, we deployed additional Zeus fleets on multi-year contracts, while retiring additional diesel equipment. Demand for our Zeus e-fleets is strong. In fact, during the second quarter, we signed more multi-year Zeus contracts than in any prior quarter. The multi-year duration of these contracts provides both stability and secure economic returns, which furthers my confidence in the strength of our margins. I continue to be impressed by the performance of Zeus e-fleets and the optimization and efficiencies that come with scale. Our current system is the result of multiple iterations over several years and our continuous improvement processes. Every element of the value chain, from design and manufacturing to operations and maintenance, is continuously improved. Our advances in pump technology and system design result in higher horsepower density and pump efficiency.

With Octiv, we are automating equipment operation for consistency and reliability. We work to be the best at getting better. Today, Zeus is a fully-integrated system. We deliver new equipment on time [Technical Issues] that works right out of the box. And on average this year, our e-fleets pumped over 10% more hours than our high-performance diesel fleets. For our customers, these improvements mean better performance and even lower total cost of ownership. For Halliburton, these improvements mainly further widen the moat around our growing e-fleet business. In all markets, international and North America, I believe our strategy yield improved financial results.

Let's look at the steady growth and margin expansion in D&E. This is the result of a structural change and technology overhaul that began several years ago. Our leading drilling platforms are lower cost and higher performance than the prior generation, which drives higher asset velocity and higher returns. In our testing business, our FloConnect surface well testing service provides a safe, efficient, and automated platform to our customers, while lowering our overall operating costs. In our wireline business, our Xaminer platform provides high-quality reservoir data, reduces subsurface uncertainty, and allows us to win high-value exploration work. Finally, across all product lines, automation and remote operations are beginning to transform service delivery, driving higher quality and reliability while lowering total cost of service delivery. Looking through any quarterly fluctuations and seasonality, I fully expect D&E margins will continue to expand over time. Our strategy also generates strong free cash flow and our capital return framework returns cash to our shareholders. I expect over 50% of free cash flow will be returned to shareholders this year.

I'm pleased with where we are today. In the last 18 months, we retired $1.2 billion of debt, strengthening our balance sheet; twice increased our quarterly dividend, which forms the stable foundation of our capital return framework; and finally, repurchased approximately $600 million worth of shares, including approximately $250 million this quarter. I fully expect that the execution of our strategy in this long-duration up-cycle will deliver better returns, more free cash flow, and more cash back to shareholders.

Now, I'll turn the call over to Eric to provide more details on our financial results. Eric?"
"4","Eric Carre","Executive Vice President and Chief Financial Officer at Halliburton","Thank you, Jeff, and good morning. Before I begin the financial review, I'd like to discuss one item. In the second quarter, we kicked off our SAP S4 upgrade and recorded a $13 million expense, or about $0.01 per diluted share in our Q2 operating results. Future expenses will be both included in our operating results and in our quarterly guidance. There are a few more details on the upgrade. This upgrade will take place over the next 2.5 years concluding around Q4 2025. We expect it to provide efficiencies, cost savings, and advanced analytics that will benefit Halliburton and our customers. The total project investment should be approximately $250 million, $50 million this year and $100 million in each of the next two years. Upon completion, we expect significant ongoing savings which will pay back the investment in about three years.

Now let me move on to our quarterly results. Our second quarter reported net income per diluted share was $0.68. Excluding the effect of the transaction in Argentina, our adjusted net income per diluted share was $0.77. Total company revenue for the quarter was $5.8 billion, a 2% sequential increase, while operating income was $1 billion, a sequential increase of 4%. Operating margin for the Company was 17.4% in the second quarter, a 329 basis points increase over second quarter of 2022 adjusted operating margin. These results were primarily driven by strong international activity across both divisions, along with improved pricing.

Beginning with our Completion and Production division, revenue in the second quarter was $3.5 billion, a 2% sequential increase, while operating income was $707 million, an increase of 6% sequentially. C&P delivered an operating income margin of 20%. These results were due to increased activity from multiple product lines in international markets and higher artificial lift activity in North America.

In our Drilling and Evaluation division, revenue in the second quarter was $2.3 billion, a sequential increase of 2%, while operating income was $376 million, a sequential increase of 2%. D&E delivered an operating income margin of 16%. These results were driven by higher drilling activity and increased fluid services in key regions, including Middle East and Latin America, partially offset by seasonal rollof of software sales across multiple regions.

Now let's move on to geographic results. Our second quarter international revenue increased 7% sequentially due to solid product sales, activity increases, and pricing gains across multiple product lines. These results were impacted by lower software sales in the eastern hemisphere. In North America, revenue in the second quarter was $2.7 billion, a 2% decrease sequentially. This decline was primarily driven by decreased stimulation activity in U.S. land, partially offset by increased artificial lift activity in U.S. land, and higher activity across multiple product service lines in the Gulf of Mexico.

Latin America revenue in the second quarter was $994 million, a 9% increase sequentially, resulting from higher completion tool sales in Brazil, and improved activity across multiple product service lines in Mexico and Argentina. Partially offsetting this increase is reduced activity in the Caribbean across multiple product service lines.

Europe-Africa revenue in the second quarter was $698 million, a 5% increase sequentially. This improvement was primarily driven by increased fluid services across the region and higher completion tool sales in Angola and Norway. Middle East-Asia revenue in the second quarter was $1.4 billion, a 6% increase sequentially, largely resulting from higher completion tool sales in Saudi Arabia and higher wireline activity, drilling services, and stimulation activity in the region. This improvement was partially offset by decreased project management activity in Saudi Arabia.

Moving on to other items. In the second quarter, our corporate and other expenses was $59 million. For the third quarter, we expect our corporate expenses to increase by about $5 million to $10 million. As noted earlier in the second quarter, we spent $13 million or about $0.01 diluted share on SAP S4 migration, which is included in our operating results. For the third quarter, we expect these expenses to be approximately $20 million, or about $0.02 per diluted share. Net interest expense for the quarter was $92 million. The increase this quarter was primarily related to the reduction of interest income as a result of the Argentina transaction. For the third quarter, we expect this expense to remain approximately flat. Other net expense for the quarter was $32 million. For the third quarter, we expect this expense to remain approximately flat. Our effective tax rate for the second quarter came in at approximately 21.3%. Based on our anticipated geographic earnings mix, we expect our third quarter effective tax rate to increase by approximately 50 basis points.

Capital expenditures for the second quarter were $303 million. We anticipate that for the full year, capital expenditure will be approximately 6% of our revenue. Our second quarter cash flow from operations was $1.1 billion and free cash flow was $798 million. We expect to generate free cash flow for the full year 2023 that is 30% to 40% higher than last year. Finally, we repurchased $248 million of our common stock during the second quarter.

Now turning to our near-term operational outlook. Let me provide you with some comments on how we see the third quarter unfolding. In our Completion and Production division, we anticipate sequential revenue to be essentially flat with the second quarter and margins to remain approximately flat. In our Drilling and Evaluation division, we anticipate sequential revenue to increase in the low-single-digits and margins to increase 25 basis points to 75 basis points.

I will now turn the call back to Jeff."
"5","Jeff Miller","Chairman, President and Chief Executive Officer at Halliburton","Thanks, Eric. Let me summarize our discussion today. Our international business is growing at a strong pace across all regions. I expect our differentiated technology offerings, selective contract wins, and our unique collaborative approach to working with our customers to deliver higher international margins and growth for Halliburton. Our strategy to maximize value in North America is driven by capital efficiency, differentiated technology, and alignment with high-quality customers. I expect this will allow us to generate solid financial performance. I expect that the execution of our strategy in this long-duration up-cycle will deliver better returns, more free cash flow, and more cash back to shareholders.

And now, let's open it up for questions."
"6","Operator",NA,"[Operator Instructions] Our first question will come from the line of David Anderson with Barclays."
"7","David Anderson","Analyst at Barclays","All right. Good morning, Jeff."
"8","Jeff Miller","Chairman, President and Chief Executive Officer at Halliburton","Good morning, Dave."
"9","David Anderson","Analyst at Barclays","So, North America is slowing down a bit, international is starting to accelerate, as we expected. But I was wondering if you could perhaps take a bit of a step back and talk about how you see the primary markets trending in the next kind of 12 months to 24 months in terms of NAM, Middle East, and offshore, maybe set LATAM aside which is in a steady growth market. My question is in terms of the cadence, how do you see the trajectory we choose markets playing out? You lowered NAM spend, I think, you were saying 10% up from -- down from 15%. So, is that kind of flattish in the second half of the year? And then how do you see the ramp-up in the Middle East and then the timing of offshore? I know it's a lot, but maybe kind of just bigger-picture, how you see those markets trending?"
"10","Jeff Miller","Chairman, President and Chief Executive Officer at Halliburton","Yeah, look -- certainly. And look, I'm as confident as I have ever been in the duration, the long duration, of the cycle. And that's rooted in attractive commodity price and really the growth in demand for oil. So, I'll start there. I think the offshore piece of this, we're super-excited about it. Our -- we include Gulf of Mexico, we're eclipsing 50% of our revenues internationally are our offshore. And so, all of our service lines are represented there. I think the cadence as I look over the next year, let's say a year or so, I mean, it just takes time to get this work underway. I mean, I'm just back from a trip and we were looking at projects that they have to get rigs, get plans, get agreement from governments. But it's starting and I expect it continues to build into '24 and beyond. I mean, these are the kind of projects that take a decade to do. And so, Middle East, I see the same thing. The number of rigs being mobilized in the Middle East, that takes some time to do. But we are beginning to see it. We are seeing it. But I -- my view is that we'll continue to build over the next 12 months or 24 months.

Coming back to North America, I gave you an outlook on the second half of the year. But I think what's most important is when I look into '24, I mean commodity markets are getting more constructive, oil price is firming up, gas seems to have found its footing. You don't expect that ramps. And we're seeing some consolidation with customers. And that means that bigger customers do more planning through the cycle. They're committed to executing plans over a longer term. And service intensity in North America never lives up. In fact, it only gets harder. You can't -- you've got to work harder just to stand still. So, all of this is constructive for Halliburton's business as I look out into '24 and beyond. And some of that in North America comment, it just -- it's backed up by the pace of e-fleet contracts that we're seeing. We've had more contracts last quarter, we've even signed another one this quarter. And that's really for work that starts in '24 and goes '24, '25, '26. So, there are a lot of reasons that I see '24 looking super-strong for us."
