"","speaker","title","msg"
"1","Operator",NA,"Operator: Good morning, and welcome to the Johnson Controls Third Quarter 2023 Earnings Conference Call. All participants will be in listen-only mode. [Operator Instructions] After today's presentation, there will be an opportunity to ask questions. [Operator Instructions] Please note, today's event is being recorded.

I would now like to turn the conference over to Jim Lucas, Vice President, Investor Relations. Please go ahead."
"2","Jim C. Lucas","Vice President-Investor Relations at Johnson Controls International","Good morning, and thank you for joining our conference call to discuss Johnson Controls third quarter fiscal 2023 results. The press release and all related tables issued earlier this morning as well as the conference call slide presentation can be found on the Investor Relations portion of our website at johnsoncontrols.com.

Joining me on the call today are Johnson Controls' Chairman and Chief Executive Officer, George Oliver; and Chief Financial Officer, Olivier Leonetti.

Before we begin, let me remind you that during our presentation today, we will make forward-looking statements. Listeners are cautioned that these statements are subject to certain risks and uncertainties, many of which are difficult to predict and generally beyond the control of Johnson Controls. These risks and uncertainties can cause actual results to differ materially from our current expectations. We advise listeners to carefully review the risk factors and cautionary statements in our most recent Form 10-Q, Form 10-K and today's release.

We will also reference certain non-GAAP measures. Reconciliations of these non-GAAP measures to the most directly comparable GAAP measures are contained in the schedules attached to our press release and in the appendix to this presentation, both of which can be found on the Investor Relations section of Johnson Controls' website.

I will now turn the call over to George."
"3","George R. Oliver","Chairman and Chief Executive Officer at Johnson Controls International","Thanks, Jim, and good morning, everyone. Thank you for joining us on the call today. Let's begin with slide three. Johnson Controls delivered another strong quarter that met the high end of our guidance. We delivered 9% organic sales growth, adjusted segment EBITDA margin expansion of 130 basis points and 21% adjusted EPS growth.

Our longer cycle building solutions business continued to show strength globally and service momentum accelerated, driven by our enhanced solutions and increased adoption of our digital offerings.

Orders grew 8% overall, with service orders leading the way with 12% growth. Our backlog ended the quarter up 8% to $12 billion across both install and service. We remain confident in the resiliency of our backlog and order momentum as our performance during the quarter solidifies our investments in building a world-class service organization. We continue to see a strong pipeline of opportunities, and the outlook for orders in our longer cycle businesses remains robust.

In our shorter cycle Global Products business, our Applied and Rooftop businesses delivered another quarter of very strong double-digit growth and demand remains strong. We also continue to see strength in our Commercial Deducted and Fire Detection businesses.

Consistent with trends in the industry, our Ducted North American residential business remains soft. Overall, we are encouraged by the continued strength and good visibility across our Building Solutions segments.

As we look ahead for the remainder of the year with one quarter to go, we are narrowing our full year adjusted EPS guide to approximately $3.55, which represents the midpoint of the previous range. At Johnson Controls, we continue to expand on the solid foundation that we have built, with strong order momentum and a record backlog driving consistent top line growth. We have made good progress enhancing profitability across our portfolio throughout the fiscal year, and we have significant actions underway that we believe will result in further margin expansion.

Now turning to slide four. We have spent the past few years investing more strategically in our service business, and we are seeing strong returns from those investments. During the third quarter, service orders and sales both grew 12%. Our service business has transformed from a traditional break-and-fix business to helping customers proactively and more efficiently optimize management of all assets in the building.

Digital is becoming an important enabler to driving more service opportunities and growth. We also accelerated sales of our higher-margin parts business, which, once again, grew at a strong double-digit pace in the quarter. Decarbonization is an area of focus across the entire Johnson Controls portfolio. This includes our Sustainable Infrastructure, or SI business, as well as many products and solutions in our portfolio, such as heat pumps, energy-efficient refrigerants and digital solutions.

In fact, nearly 55% of revenue comes from sustainable products and solutions. We continue to see strong demand in our SI business with orders growing 20% in the quarter. Heat pump sales were up mid-single digits globally, with very strong double-digit growth in our Applied and Industrial Refrigeration businesses.

During the quarter, we acquired M&M Carnot, a leading provider of natural refrigerant solutions with ultra-low global warming potential, or GWP. M&M designs equipment and controls that use carbon dioxide, which has a GWP of 1. By contrast, traditional refrigerants can have GWPs and thousands magnifying rather than solving global warming.

We have spent the past few years defining our multiphase digital strategy to transform environments to more effectively use data to drive outcomes for our customers, and we continue to gain momentum.

In the quarter, we grew our connected revenue at a high single-digit rate, and we surpassed 16,000 connected chillers. We are now expanding OpenBlue into connecting controls and security to better optimize customer assets and improve outcomes in buildings, further differentiating our offering.

Historically, buildings required stand-alone system to manage each asset within the building. Today, connected buildings are creating a single digital dashboard optimized for energy, but still require multiple systems to manage the assets. We are making great progress in creating the digital thread throughout the building life cycle, and connecting controls is the next step in the evolution of this journey.

Moving on to slide five. We recently announced the acquisition of FM:Systems, which is an important next step in adding critical capabilities to OpenBlue. FM:Systems is a leader in the growing integrated workplace management system, or IWMS, sector. IWMS furthers our OpenBlue capabilities, along with Johnson Controls, to offer a one-stop solution that helps customers accelerate their digital transformation journey, improve building efficiency and reduce operational costs.

FM:Systems advances OpenBlue's capabilities that brings a significant amount of data, including service, space utilization and real estate portfolio management. The addition of FM's capabilities into OpenBlue enhances Johnson Controls' relationship with customers by providing a full suite of integrated outcome-based solutions.

Turning to slide six. Extreme temperatures are increasingly straining buildings, putting at risk the ability to deliver comfortable and healthy indoor environments. Our OpenBlue digital solutions help optimize indoor air quality, comfort and energy consumption, while monitoring outdoor air condition, ensuring our customers can meet their operating objectives even in the most extreme conditions.

When paired with our OpenBlue digital services, we are uniquely positioned to help our customers deliver healthy indoor environments, while optimizing costs, reducing emissions and ensuring HVAC equipment is operating at peak performance ready for any condition. We spoke earlier to the progress we are making expanding margins, and we are not done.

Supply chains are improving, which have normalized lead times, allowing us to create better operating leverage in our manufacturing facilities. We continue to make progress in improving our SG&A structure and have additional actions underway to further optimize our performance.

On capital allocation, we have established a track record of being prudent and disciplined. In fiscal 2023, we have returned $1.3 billion to shareholders via share repurchases and dividends in addition to investing in several strategic acquisitions. Climate change is a defining theme of this century. With nearly 40% of emissions coming from buildings, we have the technology and the people to turn buildings from one of the greatest challenges into one of the biggest and best solutions.

I will now turn the call over to Olivier to go through the financial details of the quarter. Olivier?"
"4","Olivier Leonetti","Chief Financial Officer and Executive Vice President at Johnson Controls International","Thanks, George, and good morning, everyone. Let me start with the summary on slide seven. Total sales grew 8%, while organic sales increased 9%, with strong double-digit growth in our service business. FX was a 2% headwind in the quarter. Adjusted segment EBITA increased 17%, with margins expanding 130 basis points to 16.4%. Price/cost was positive and we delivered strong productivity savings.

Turning to our EPS bridge on slide eight. Adjusted EPS of $1.03 was at the high end of our guidance and increased 21% year-over-year. Operations contributed $0.23 of the growth in the quarter, benefiting from positive price/cost and our ongoing SG&A and COGS actions.

Below the line, we saw headwinds from net financing costs, FX and non-controlling interest. Overall, we were pleased with the strong adjusted EPS performance in the third quarter. Let's now discuss our segment results in more detail on slides nine through 12.

Beginning on slide nine. Organic sales in our shorter-cycle Global Products business increased 6% in the quarter, with 8% of price offsetting a slight volume decline. Global Products continues to see strength in the applied business, where our off top business in North America has nearly doubled this year.

Client Security grew low single digits, with continued momentum within our fire detection products. Industrial Refrigeration had another strong quarter, growing over 20%, driven by North America. Our Global Products third-party backlog increased 8% from the prior year to $2.5 billion.

Adjusted segment EBITA margins declined 10 basis points against a tough comparison to 22.1%, as continued weakness in the residential North America market offset positive price cost and productivity savings.

Moving to slide 11 to discuss our Building Solutions performance. Orders increased 8% organically as demand remained strong, and we continue to convert our healthy pipeline. For the third consecutive quarter, service orders grew low double digits, with 12% growth in the quarter, as our focused strategy on transforming services into a more predictable, consistent business is paying dividends.

We saw installed orders increased 6% against a tougher comparison, led by double-digit orders in North America in the prior year. Total sales grew 10%, with organic sales increasing 11%. We saw strong double-digit growth in both service and install growing 12% and 10%, respectively.

Adjusted segment EBITA increased 35%, with margins expanding 240 basis points as we continue to execute higher-margin backlog and recognize savings from our productivity initiatives. Building Solutions backlog remains at record levels, growing 8% to $12 billion. Both service and installed backlog increased 8% year-over-year.

Let's discuss the Building Solutions' performance by region on slide 12. Orders in North America increased 5%, with continued strength across our HVAC & Controls platforms, up high single digits year-over-year. Overall, there was robust demand in our office, data center, government, manufacturing, and education sectors.

Service continues to perform well, increasing 8% year-over-year, driven by our shorter-term transactional business. Sales in North America were up 10% organically, with broad-based growth across the portfolio. Our installed business grew 11%, with over 20% growth in new construction.

Our service business maintained its strong momentum with 9% growth. Sales across our HVAC & Controls platform grew low-teens year-over-year, while Fire & Security increased high single digits. Segment margins expanded and then perceived 270 basis points year-over-year to 14.4%, driven by ongoing productivity benefits and the continued execution of higher-margin backlog. This resulted in a strong price cut performance.

Total backlog ended the quarter at $8 billion, up 11% year-over-year. In EMEALA, orders were up 10%, driven by healthy growth in service, up 19% year-over-year. Industrial Refrigeration and HVAC & Controls had solid results in the quarter, with each growing over 25%, driven by the decarbonization efforts in the United Kingdom and Northern Europe.

By region, we saw double-digit growth in the Middle East, Africa and Latin America. We saw strong demand in both our government and industrial sectors. Sales in EMEALA grew 9% organically, led by mid-teens growth in service as our shorter-cycle transactional business continues to have good momentum. Applied Commercial HVAC grew high single digits, driven by healthy performance in Latin America.

Fire & Security grew high single digits within the quarter. Segment EBITA margins declined 10 basis points to 8.6%, but increased 190 basis points sequentially, driven by further improvement of higher-margin backlog conversion.

Backlog was up 6% year-over-year to $2.3 billion. In Asia Pacific, orders grew 14%, driven by double-digit growth in both service and install. By region, China grew 14% year-over-year, with continued strength in data centers and manufacturing sectors. Northeast Asia had growth of high-teens, driven by controls.

Sales in Asia Pacific increased 16%, with 90% growth in service and 14% growth in install. Overall, commercial HVAC & Controls grew approximately 20%, driven by the installed business within China, while Fire & Security declined low single digits.

China continued its momentum from Q2, reporting 25% growth in the quarter, which included double-digit growth in both service and install. Segment EBITA margins expanded 110 basis points to 13.9%, driven by ongoing productivity savings and the execution of higher-margin backlog, resulting in positive price costs. Backlog of $1.7 billion increased 2% year-over-year.

Turning to our balance sheet and cash flow on slide 13. We ended the third quarter with $1.1 billion in available cash and net debt declined 2.1 times, which remains within our longer-term target of 2 to 2.5 times. Inventory turns improved sequentially and free cash flow remains a major focus, with inventory being a key driver to further improvement in the fourth quarter.

Now, let's discuss our fourth quarter and fiscal year 2023 guidance on slide 14. We are introducing fourth quarter sales guidance of approximately 4%. We expect Building Solutions' momentum to continue, while Global Products faces a tough year-over-year comparison, driven by inventory reduction in residential HVAC and certain high-end security and direct channels as the time of materially improved.

For the fourth quarter, we expect segment EBITA margin to expand approximately 60 basis points and adjusted EPS to approximate $1.10, which represents 11% year-over-year growth.

For the full year, we are narrowing our adjusted EPS guidance to approximate $3.55, which represents the midpoint of the prior range. This represents 18% year-over-year growth. We expect organic sales to grow high single digits and segment EBITA margins to expand approximately 110 basis points.

We expect free cash flow conversion to be roughly 70% as we make good progress on inventory reduction, while not at the level we were expecting, given some inventory reduction occurring in our indirect channels. We see good momentum continuing to build for fiscal 2024.

Our longer-cycle Building Solutions segments continue to experience strong orders and backlog remains at record levels. Global Product is benefiting from strength in the larger Commercial HVAC space, while residential HVAC comps should ease entering the new fiscal year. We have made good progress on expanding margins this year and we are not done.

With that, operator, please open up the lines for questions."
"5","Operator",NA,"Our first question will come from Nigel Coe with Wolfe Research. Please go ahead."
"6","Nigel Coe","Analyst at Wolfe Research","Thanks. Good morning, everyone. Thanks for the question. Maybe we could just unpack a little bit more the fourth quarter sales growth, especially within Global Products. So it sounds like you're still seeing, I don't know, high digit growth in the Solutions businesses, and it looks like Products down mid-single digits or so. Is that correct? And maybe just talk about some of the headwinds. I mean, I think where the HVAC, we understand, but maybe just talk about the Fire & Security products headwinds, maybe unpacked between geographies and end markets?"
"7","George R. Oliver","Chairman and Chief Executive Officer at Johnson Controls International","Yeah. Good morning, Nigel. Let me start by saying our overall commercial business, both products and services remains incredibly strong. And what I would say is across the board, hitting on all cylinders. We do continue to see strong bookings in our Applied in our rooftop commercial businesses across the board.

When you look at our Building Solutions, we made great progress during the course of the year, improving the margins. And the service momentum now is expected to continue. And when I look at the -- our Building Solutions business, we've got a very strong backlog. And more important, is within that backlog, the mix of services that are coming through with the momentum that we've been building, and now adding FM:Systems is going to be a big add to that.

Now, referencing the orders in Q4 -- in revenue in Q4, when you look at our Residential and Fire & Security businesses, we have been experiencing some short-term pressure in our shorter cycle book-to-bill business. And it's in those two areas. The inventories in the channel are resetting as we've been able to improve lead times. And so therefore, there are some short-term adjustments in the book-to-bill revenues. But what I would say is with those adjustments, we're continuing to execute with the deployment of our new products, and we're seeing good traction there. And as we project going forward, we still see that coming back and being very strong as we set up for 2024. So on the resi, I think, it's in line with what you're seeing across the industry. And Fire & Security is, mainly, in our products business, which, ultimately, is a book-to-bill business, and therefore, we're seeing that adjustment."
"8","Nigel Coe","Analyst at Wolfe Research","Okay. That's clear. We'll follow up offline. George, you mentioned 2024 and obviously, we turn the calendar into FY 2024 very soon. So maybe talk about how you're thinking about the setup for 2024. I don't know, based on the backlog conversion or customer conversations, how should we think about the top line environment for FY 2024?"
"9","George R. Oliver","Chairman and Chief Executive Officer at Johnson Controls International","Nigel, what I'd say is that we're still building the 2024 plan, but I'd touch upon some key items here that I think really set us up well for 2024. When you look at the commercial markets, and as I talked a little bit earlier, that we see that are incredibly healthy and are playing to our strengths, especially with the secular trends that are underway within the commercial space. And so that we see with our orders up 8%, with our backlog up in our Building Solutions business at $12 billion and -- even in our Global Products business, despite some of the inventory adjustments, we are up about 8% in our Global Products business also. And so when you look at that, that momentum is going to continue.

Now, if you add the stimulus spending that we don't believe has really been materialized yet, is in the background. And I believe with these secular trends and the combination of what we're doing in HVAC with our digital platform and now services are going to benefit really nicely from the investments that, ultimately, are going to be needed to drive sustainability. Then if you look at our backlog, we look at this very closely. It's very resilient and very strong, with the idea that we believe that even through the next quarter, we've got an incredible pipeline that we're converting. We're working to develop the backlog so that when we plan and ultimately, enter next year, we're going to have a nice backlog to work from.

Then the last is really the acceleration of the transformation of our Building Solutions business to services. That proposition is playing out. I would call it our flywheel, which has been accelerating, which is about creating installed base, getting that in base connected with higher attach rates, with higher revenue per customer. That leads to lower attrition. And then all of that spins out additional business, like with our spare parts and upgrades and the like. So I feel that the current trends that we see and how we're being set up, we're going to set up for a nice 2024. But again, we can't predict the environment, but the trends that are underway do play to our strengths."
"10","Olivier Leonetti","Chief Financial Officer and Executive Vice President at Johnson Controls International","An additional comment on the margin, Nigel. First of all, in gross margin, we see expansion in gross margin. George mentioned it. Services is growing faster than install now. We are using install as a vehicle to drive service. So we should see gross margin expansion. And also we're working on further SG&A leverage as we standardize and leverage also functional excellence across the organization. So top line and margin, we believe we are well positioned for 2024."
