"","speaker","title","msg"
"1","Operator",NA,"Good morning, and welcome to the General Motors Company Second Quarter 2023 Earnings Conference Call. [Operator Instructions] As a reminder, this conference call is being recorded Tuesday, July 25, 2023.

I would now like to turn the conference over to Ashish Kohli, GM's Vice President of Investor Relations."
"2","Ashish Kohli","Vice President of Investor Relations at General Motors","Thank you, Amanda, and good morning, everyone. We appreciate you joining us as we review GM's financial results for the second quarter of 2023. Our conference call materials were issued this morning and are available on GM's Investor Relations website. We are also broadcasting this call via webcast.

Joining us today are Mary Barra, GM's Chair and CEO; Paul Jacobson, GM's Executive Vice President and CFO; and Kyle Vogt, CEO of Cruise. Dan Berce, President and CEO of GM Financial, will also be joining us for the Q&A portion of the call.

On today's call, management will make forward-looking statements about our expectations. These statements are subject to risks and uncertainties that could cause our actual results to differ materially. These risks and uncertainties include the factors identified in our filings with the SEC. Please review the Safe Harbor statement on the first page of our presentation, as the content of our call will be governed by this language.

And with that, I'm delighted to turn the call over to Mary."
"3","Mary T. Barra","Chair and Chief Executive Officer at General Motors","Thanks, Ashish, and good morning, everyone. Our operating results continue to demonstrate strong growth, thanks to an incredible customer response to our new trucks and SUVs around the world and strong execution of our business plan by the GM team, our dealers and suppliers. Together, we delivered $3.2 billion in EBIT-adjusted in the second quarter, including an $800 million charge for new commercial agreements we have with LGE and LGES. The charge reflects the conscious decision we made during the Chevrolet Bolt EV recall to serve our customers in ways that go beyond traditional remedies and we're taking new steps that will reduce our costs and improve our margins overtime. We'll provide more details about EV margin improvement and IRA benefits at the Investor Day in November.

Our momentum is broad-based, Year-over-year, we have now delivered four consecutive quarters of higher retail market share in the U.S. and our total share was up almost one full point in the first-half, with strong pricing and incentive discipline. We lead the U.S. industry in both commercial and total fleet deliveries calendar year-to-date. We now have led the U.S. industry in Initial Quality for the second year in a row. We are focused on strong cost discipline and we are taking additional steps to lower our capital spending. All of this impacts the bottom-line. So, we are raising our full-year earnings, free cash flow and EPS guidance for the second time this year.

We now expect full-year EBIT-adjusted earnings to be in the range of $12 billion to $14 billion, up $1 billion from our guidance. Adjusted automotive free cash flow is now expected to be up $1.5 billion in a range of $7 billion to $9 billion and EPS is now expected to be in a range of $7.15 to $8.15 per share. The actions we are taking to be more efficient are also having an immediate effect on capital spending. We now expect capital spending in 2023 to be in the $11 billion to $12 billion range, which is about $1 billion less than the high-end of our prior guidance. And we're working on more reductions. This guidance assumes that we successfully negotiate new labor agreements without work stoppage. Our results in our new guidance underscore the strength of our products today.

Last quarter, we talked about new vehicles we're launching to support strong margins, all of them are connecting with customers. At the higher-end of the pickup market, the GMC Sierra AT4 and Denali models are now 70% of heavy-duty retail sales. Premium models also account for more than 70% of sales for the new GMC Canyon midsize pickup. For the Chevrolet Colorado, our high performance off-road model, the Z71 Trail Boss and ZR2 represent more than half of retail sales. The new Chevrolet Trax is also off to a very fast-start and it's driving solidly profitable growth.

In the U.S., we delivered more than 20,000 trucks in the second quarter and we expect that to keep growing. Half of these customers are new to General Motors. All of these new vehicles help us deliver more than a $1,600 per unit increase in ATPs in the U.S. compared to first quarter, with flat incentives and essentially flat inventory. We have the largest ATP increase in the industry by far. The other growth products I highlighted last quarter, the Chevrolet Montana in South America and the Trax in Korea also continue to build momentum. The Montana is our first compact pickup for the Brazil market. And in just four months, it has earned one-third of this segment. We're now expanding distribution to other markets in South America. In Korea, the Trax is an unqualified success, just like it is in the U.S., pricing is strong and has earned more than 50% market share in its segment and two-thirds of the customers are new to GM. These hits and the great work the team has done and caused have us on-track to deliver significantly higher EBIT-adjusted in GM International this year, excluding China equity income.

Looking ahead, we have several launches in growing segments around the world that will keep our momentum going. In North America, these include the 2024 Chevrolet Traverse, which we revealed earlier this month. It goes into production in Lansing, Michigan, late this year. In the EV market, we achieved our target of to produce 50,000 electric vehicles in North America in the first-half, about 80% were the Chevrolet Bolt EV and EUV. The Ultium platform production is increasing. We've had more than 2,000 customer reserve GMC HUMMER EVs and Cadillac LYRIQs in transit to dealers at the end of June. With both cell and vehicle production increasing, we continue to target production of roughly 100,000 EVs in the second-half of the year and we'll continue to grow from there. Demand for our EVs remains very strong, because the Ultium platform is purpose-built for electric vehicles. And it does not force customers to compromise on style, performance, utility, range or towing.

We have experienced unexpected delays in the ramp, because our automation equipment supplier has been struggling with delivery issues that are constraining module assembly capacity. We are working on multiple fronts to put this behind us as quickly as possible and things are already improving. For example, we have deployed teams from GM manufacturing engineering to work on-site with our automation supplier to improve delivery times. We've also added manual module assembly lines and we're installing more module capacity at our North American EV plants beginning with Factory Zero in Spring Hill this summer; Ramos Arizpe in the fall; and CAMI in the second quarter of next year.

And to address pent-up demand among our HUMMER EV customers, we are planning to increase second-half production by thousands of units. In the meantime, Ultium Cells LLC is delivering great quality and production, is ahead of schedule. Looking ahead, the next phase of our EV acceleration is coming into sharper focus. For example, we have now secured more than half of our 2030 direct sourcing target for many critical raw and process materials we need with significant onshoring. During the quarter, this included an expansion of our cathode active material joint venture in Canada and an investment to bring manganese sulfate processing to a new facility in Louisiana. As with other recent announcements, these agreements provide us with significant offtake and favorable commercial terms, which is a key component of the EV margin improvement strategy we outlined last quarter.

Now let's talk about fixed costs. Due to the success of the $2 billion fixed cost reduction plan we announced earlier this year, we have identified another $1 billion in fixed costs that we will deliver over the same 2023 to 2024 timeframe. This new action will offset about $1 billion in depreciation and amortization, which means that relative to 2022, our automotive fixed cost will be down $2 billion on a net basis as we exit '24. Key components include about $1 billion from the voluntary separation program, another $800 million in reduced sales and marketing expense and the remainder coming from significant reduction in all areas of the business, including engineering expense, travel and administrative costs. We're not done by any stretch. Mark and I have asked Norm de Greve, our new Chief Marketing Officer, to take a fresh review of our spending and put us on a course to deliver world-class levels of marketing efficiency.

Our product teams are also embracing a strategy, we call, winning with simplicity, that will reduce design and engineering expense, supplier costs, order complexity, buildable combinations and manufacturing complexity. For example, our teams are applying even greater discipline around our color and trim pallets, the way we package features and options and reuse. For our EV and ICE vehicles, we are targeting a 50% reduction in trim levels through a smart bundling of customer features and options. This results in fewer part numbers to simplify marketing, engineering, manufacturing, while maintaining the best features customers want. Yet, we are maintaining market coverage for all major segments and price points. In the U.S., we'll compete in ICE and EV segments that represent about 90% of the industry volume in 2030. Our next-generation full-size pickup and SUVs will show just how powerful winning with simplicity will be. We are investing significantly less capital and expect to deliver vehicles that will have much higher levels of customer-facing content and even better margins than today.

Another great example of a capital-efficient program is the next-generation Chevrolet Bolt that we plan to execute. Our customers love today's Bolt. It has been delivering record sales in some of the highest customer satisfaction and loyalty scores in the industry. It's also an important source of conquest sales for the Company and for Chevrolet. More than 70% of customers are new to GM. We will keep the momentum going by delivering a new Bolt that delivers what customers have come to expect, which is great affordability, range and technology. And we will execute it more quickly compared to an all new program and with significantly lower engineering expense and capital investment by updating the vehicle with Ultium and Ultifi technologies, and by applying our winning with simplicity discipline. We will have more details to share soon.

Now before we move to Paul's comments and Q&A, I'd like to invite Kyle to update you on important steps Cruise has taken to scale its business and make it profitable. So, Kyle, over to you."
"4","Kyle Vogt","Chief Executive Officer at General Motors","Thanks, Mary. We are halfway through our first year of rapid scaling and it's going extremely well. We're on a trajectory that most businesses dream of, which is exponential growth driven by continuous improvement, engineering innovation and solid product market fit. Our formula for driving this growth is quite simple: number one, we increase the supply of vehicles; number two, we increase the service availability, so more people can use it; and number three, we make the product awesome.

So, let's talk about how we're doing on all of those and then get into the numbers. On the supply side, we recently hit 390 concurrent driverless AVs. We believe this is the largest and fastest-growing AV fleet in the world. Yet, you will see several times this scale within the next six months. This is all on the Bolt platform, which we can scale to thousands of AVs. But we're also about to transition to Origins, which are a game changer for cost and are incredible the ride-in. And today, I'm pleased to share that our test vehicles are already running in-driverless mode on public roads in multiple cities. And we are confident in our regulatory and permitting path, despite this being the first time a major OEM has manufactured a vehicle without traditional controls. As a result, we believe we're the only AV company with a well-defined and significantly derisk path to reach billions in revenue.

On the second item, availability, we're rapidly expanding cities, hours and service area. As a -- very recently, we now operate a significant portion of our San Francisco fleet 24/7 across the entire city. We've expanded geofences and hours in Austin and Phoenix, and we plan to expand significantly in the next 30 days. Lastly, we've done the prep work and we'll launch commercial service in two or three more cities in the next 12 weeks alone, bringing us to as many as six commercial markets, with several more following shortly after. All the critical ingredients, things like mapping, ground infrastructure, validation, user acquisition, etc. have become several times more efficient as we move from city to city.

On the third, making the product awesome. We have over 85,000 five-star reviews in San Francisco alone. People love the product and it gets better every month with each new software update. And based on data from tens of thousands of users across multiple cities, it's clear to us now that demand will greatly exceed supply for several years. And this gives us margin opportunity and the potential to be ahead of plan on revenue growth. Now, that is rapid scaling.

I'll share a few additional data points before we move on. Cruise cracked 3 million miles just 49 days after hitting 2 million miles, and the next mile -- million is going to be even faster. We're now doing over 10,000 rides per week. But more importantly, we're growing rides at 49% per month on average over the last six months. 28-day user retention is nearly at the level of a fully matured human ride-hailing service and it continues to trend upwards. The product is extremely sticky despite the limitations in hours and service availability that exist today.

All of that scaling is occurring while also improving safety and driving down costs. So, let's take a look at those. Safety continues to improve despite increasing complexity. Our analysis of the first million miles shows AVs experienced 54% fewer collisions than human drivers in similar environments and 92% fewer where the AV was the primary contributor. In other words, the vast majority of collisions are caused by inattentive or impaired human drivers, not the AV. And we expect the gap between human and AV performance to get much wider over the next 12 months.

On the cost side, we're seeing ideal trends. Our operational cost per mile traveled has gone down by an average of 15% per month for the last six months, led by optimizations in infrastructure, process improvements and automation. Our fixed cost in the machine learning training and simulation are also decreasing overtime due to better simulation techniques and investments in efficiency. The most exciting is the step-function improvements in cost we will see as our newer vehicles and EV architectures launch. Due to having a much longer service life, the Origins significantly reduces our cost per mile. We also have an optimized sensing and compute architecture in late-stage development that cost about 75% less and will be on the very first Origins. It's the first time cruisers custom chips will hit the road, which we expect before the end of next year. As our fleet rolls over to this architecture, we'll start to see costs hit below $1 per mile, the magic threshold at which robotaxi has become cheaper for most people than owning a car. Lastly, we have something else that's been in the works for a few years, that is highly disruptive to the already highly disruptive AV industry. More on that later this year.

So, putting these things together, it's clear now that Cruise is no longer a science project. There was one significant risk and reasons to doubt, but it's now a rapidly-growing business with a transformational product in a multi-trillion dollar TAM. We've made incredible progress in Q2 over Q1. And I'm excited to continue that momentum in the months ahead. We're truly just getting started.

Back to you, Mary."
"5","Mary T. Barra","Chair and Chief Executive Officer at General Motors","Thanks, Kyle. And thanks for sharing the progress that the Cruise team is making is just incredible. So, before we move into Paul's remarks, I'd like to address our negotiations with the UAW, which just kicked-off, and with uniform. First and most importantly, I want to say how proud I am of our talented and experienced manufacturing workforce. There's a direct connection between their hard work and our success, and we have a great future ahead of us. As we've talked about today, the future includes continued investment in strategic ICE vehicles, like the full-size trucks, full-size SUVs and mid-size SUVs. Our future also includes retooling existing assembly plants and upskilling the team as we transform the Company to grow rapidly in EVs.

We have a long history of negotiating fair contracts with both unions that reward our employees and support our long-term success of the business. Our goal this time will be no different. That's the best possible outcome for all of our employees, plant communities dealers suppliers and investors and we look forward to constructive talks.

So, thank you, and now, let me turn the call over to Paul."
"6","Paul Jacobson","Executive Vice President and Chief Financial Officer at General Motors","Thank you, Mary, and good morning, everyone. Thank you for joining us. I'd like to start by thanking the team for their collaboration on delivering yet another quarter of strong results and consistently meeting or exceeding our financial targets. At the same time, we are growing the business with four consecutive quarters of year-over-year U.S. retail share growth and stable incentive spend.

The core auto operating performance continues to fuel the results and fund investments to drive growth in our business, with Q2 EBIT-adjusted of $3.2 billion, including the $800 million charge from the LGE agreements. We also generated a 7.2% EBIT-adjusted margins, including 180 basis-point headwind from those LGE agreements. Aided by a strong consumer and a robust product portfolio, we are raising guidance for the second time this year, driven by great products, successfully balancing supply with demand and proactive cost management.

We have made bold commitments. And to achieve them, we are focusing on a solid foundation. As Mary mentioned, we are well along our way to achieving the $2 billion automotive fixed cost reduction. We're also announcing another $1 billion fixed cost reduction to offset higher depreciation and amortization from the significant manufacturing investments we've been making in our ICE and EV portfolios. This expands the impact of the plan with the only automotive fixed cost excluded being the lower pension income, a non-operating non-cash item. The product simplification initiatives are expected to have incremental benefits in the years to come as we refresh future ICE products and transition to EV. We're also taking a capital-efficient approach to our growth initiatives. For example, we have a profitability driven strategy towards selectively reentering Europe and we recently announced a collaboration with Tesla to double access to charging for our customers without much incremental investment. Cumulatively, these factors, along with a reduction in head count, marketing spend and overhead costs, will result in us realizing about $1 billion of year-over-year fixed cost savings in 2023, with most of this benefit coming in the second half of the year.

Getting into the Q2 results. Revenue was $44.7 billion, up 25% year-over-year, driven by supply chain improvements and stable pricing. Wholesale volumes year-over-year were up 20% in Q2 and 12% year-to-date. For the full-year, we now anticipate being towards the high-end of our 5% to 10% guidance range. We achieved $3.2 billion in EBIT-adjusted, 7.2% EBIT-adjusted margins and $1.91 in EPS diluted adjusted. Total Company results were up $900 million year-over-year, driven by supply chain improvements versus Q2 2022. But more importantly, we offset a combined $1.4 billion of headwinds from the LGE agreements, lower pension income and lower GM Financial earnings. ROIC was above our 20% target, demonstrating consistently strong and improving core operating performance.

Adjusted auto free cash flow was $5.5 billion, up $4.1 billion year-over-year, driven by improved supply chain conditions and higher earnings year-over-year. During the quarter, we repurchased $500 million of stock, retiring another 14 million shares, bringing the 2023 total to $865 million and 24 million shares retired. We expect our strong balance sheet and cash flow to support continued share repurchases as part of our capital allocation framework moving forward.

North America delivered Q2 EBIT-adjusted of $3.2 billion, up $900 million year-over-year and EBIT-adjusted margins of 8.6%. The strength of the product portfolio supported market share growth, higher ATPs and, again, stable incentives. North America performance was impacted by $700 million of the LGE agreement charge, which was a 190 basis point headwind to margin in this segment. We've seen two consecutive quarters of higher warranty-related costs, an area we're monitoring very closely. The fundamental quality of our vehicles remained strong as evidenced by the J.D. Power ratings. However, inflationary factors have increased the cost to repair vehicles, and we've also seen incremental expenses associated with the recent ARC airbag inflator recall.

Total U.S. dealer inventory was 428,000 units at quarter-end, essentially flat from last quarter. Inventory on dealer lots of our new and most in-demand vehicles continued to run at around 10 days, including our full-size SUVs, the all new Colorado and Canyon mid-size trucks, the Chevrolet TrailBlazer and the Chevy Bolt. We are still targeting to end 2023 with 50 to 60 days of total dealer inventory, although seasonality, production schedules and timing of fleet deliveries may take us out of this range from time-to-time. Supply chain and logistics challenges are trending in the right direction. However, there are ongoing logistics congestion and industry-wide railcar capacity shortages that we continue to take actions to mitigate.

GM International delivered Q2 EBIT-adjusted of $250 million, largely flat year-over-year. China equity income was $100 million, up $150 million year-over-year as we lapped the COVID shutdowns in Q2 of 2022 and aggressively took actions to help offset industry challenges. I'd like to thank the China team for their tireless efforts and perseverance through multiple years in a challenging environment. EBIT-adjusted in GM International, excluding China equity income, was $150 million, down $150 million year-over-year, driven by a $100 million charge from the LGE agreements and $150 million of mark-to-market gains recorded in the prior year. Absent these items, the results would have been up year-over-year, with price increases more than offsetting FX headwinds due to the strength of the product portfolio, a trend we expect to continue in the second-half of the year.

GM Financial delivered EBT-adjusted of over $750 million, down close to 350 million year-over-year, in line with expectations and primarily due to a higher cost of funds and lower net leased vehicle income, partially offset by increased finance charge income from portfolio growth and a higher effective yield. GM Financial's key metrics, balance sheet and liquidity remained strong, providing them the ability to support the GM Enterprise and our customers across economic cycles. As a result, we are taking our full-year EBT-adjusted guidance up to the $2.5 billion to $3.0 billion range.

Corporate expenses were $350 million in the quarter, down $400 million year-over-year, primarily due to differences in year-over-year mark-to-market changes in the portfolio. Cruise expenses were $600 million in the quarter, up $50 million year-over-year, driven by an increase in operating spend as they continue to expand operations successfully.

As we look forward, due to the strong Q2 core performance and outlook, we are again increasing our full-year guidance to EBIT-adjusted in the $12 billion to $14 billion range, EPS diluted adjusted to the $7.15 to $8.15 range and adjusted automotive free cash flow in the $7 billion to $9 billion range. Most of the underlying assumptions in our guidance remain unchanged from Q1, with stronger pricing the main driver behind the increased outlook as we foreshadowed. In addition, we expect better cost performance and commodities and logistics costs to be neutral for the full-year. We're bringing the high-end of our 2023 capital spend guidance down by $1 billion this year to the $11 billion to $12 billion range, in part, due to our simplification initiatives. We are evaluating and we'll provide an update on the medium-term capital spend outlook at our Investor Day later in the year, but expect the spend to come down from the previous $11 billion to $13 billion range. For full year adjusted automotive free cash flow guidance, we expect working capital headwinds related to the module assembly challenges Mary mentioned to partially offset the benefit from the higher EBIT-adjusted and lower capital spend. This short-term timing impact is expected to result in us carrying higher inventory of cells, but this is expected to unwind as module assembly capacity increases.

In closing, we remain very well-positioned for the future and achieving our medium- and our long-term targets as we've highlighted. We are focusing on profitability and our recent results demonstrate that we are not sacrificing margin for volume. We will continue this strategy with the decisions we're making today helping to drive a fundamentally stronger Company beyond 2023. And when you factor in our expected revenue growth, including the opportunities from the software-defined vehicle, AV and other new businesses, this sets us up to grow margin as we get to the back-half of the decade.

This concludes our opening comments and we'll now move to the Q&A portion of the call."
"7","Operator",NA,"Thank you. [Operator Instructions]

Our first question comes from the line of Rod Lache with Wolfe Research. You may go ahead."
"8","Rod Lache","Analyst at Wolfe Research","Good morning, everybody. Congratulations on these numbers. I was hoping to maybe ask you first a broader question about EVs. You made some assumptions for EV pricing and EV costs when you laid out your plans for mid-decade profitability. And I'm hoping that you can just update us a little bit on your thinking just based on how the markets evolved, in some cases, with more aggressive competitive pricing and, obviously, we're also seeing some manufacturers put in different manufacturing innovations to drive down costs. What are your latest thoughts on that? And have any of your observations led you to change any of your plans?"
"9","Mary T. Barra","Chair and Chief Executive Officer at General Motors","Thanks, Rod, for the question. I would say, we're doing a lot in that space. Our -- what we said last year at Investor Day to get to a low- to mid-single-digit margins in -- for our EV portfolio by 2025 remains unchanged. Even with all of the things that are moving in that, we're committed to getting there. I think when you look at the incredible cost discipline that we're demonstrating right now as well as winning with simplicity is just going to take costs out of every part of the business and make everything more efficient, and we think actually be better from a consumer perspective.

As it relates specifically to manufacturing costs, there's quite a bit of work. We have a special team that is looking at, how do we continue to drive efficiency, especially, in the Body Shop and, of course, the battery team is working on, how do we take costs out from an Ultium perspective with what we've learned by now having that up and running. So, I think there are several areas we're working on. We intend to have industry-leading margins and we're not going to stop until we get there and we still have a lot of levers to pull.

I don't know, Paul, if you want to add anything?"
"10","Paul Jacobson","Executive Vice President and Chief Financial Officer at General Motors","No, I think you covered it. I think, Rod, one of the things that we've asked -- we've been asked on this call frequently is about pricing strategy. And when you look at the demand we have for our vehicles and as we're ramping-up production, we still have a lot of pent-up demand. People are hanging in there with orders. And I think with some of the challenges identified as we ramp-up production, we see a lot of consistent strong demand for the products that we're producing. And I think that comes from a purpose-built EV that we did from the ground-up, which I think is going to continue to impress people as we get more vehicles out on the road."
