"","speaker","title","msg"
"1","Operator",NA,"Welcome to the Quarterly Earnings Conference Call. Today's call is being recorded. If you have any objections, you may disconnect at this time.

[Operator Instructions] I would now like to turn the call over to Mr. Rich Kinder, Executive Chairman of Kinder Morgan. You may begin."
"2","Richard D. Kinder","Executive Chairman at Kinder Morgan","Thank you, Jordan. Before we begin, I'd like to remind you as we always do that KMI's earnings release today and this call include forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995 and the Securities Exchange Act of 1934, as well as certain non-GAAP financial measures.

Before making any investment decisions, we strongly encourage you to read our full disclosures on forward-looking statements and use of non-GAAP financial measures set forth at the end of our earnings release as well as review our latest filings with the SEC for important material assumptions, expectations and risk factors that may cause actual results to differ materially from those anticipated and described in such forward-looking statements.

About the most important thing a Board of Directors does is to structure and implement orderly succession planning and I'm proud of the job we've done at Kinder Morgan. In our 26 year history, we've only had two CEOs and we'll welcome our third on August 1. This will be Steve Kean's last investment call as CEO, and I want to thank him for all his dedication and hard work in that position for the last eight years and for his service to the company over the past two decades. He's been a fine leader to the organization with the ability to understand the big picture and still pay attention to the details, and I can assure you, that's a unique combination.

We're happy that Steve will stay on our Board and I'm sure he will continue to contribute to our success in that role. As all of you know, Kim Dang, our current President will succeed Steve, and Tom Martin, the long-term President of our Natural Gas segment will replace Kim as President. Kim, Tom and I will constitute the Office of the Chair.

We announced all this back in January and the transition has proceeded very smoothly. Kim joined Kinder Morgan in 2001 and Tom in 2003, so they both have long experience with the company and in the midstream energy business. They've both been outstanding contributors to our success and I know they'll be great leaders of the company in the coming months and years. In short, the Board and I are very comfortable that we will march forward without missing a beat.

Now, as we make this change, it's important to again, emphasize, while we're bullish about the long-term future of Kinder Morgan, the single most important reason for optimism is the role natural gas will play in this country and around the world in the coming decades. We forecast U.S. natural gas demand will grow by about 20 bcf a day between 2023 and 2028 to about 121 bcf a day and that's a 20% increase. We expect 13.5 bcf a day of that growth to come from LNG and Mexico exports with moderate growth in the power, residential and commercial sectors.

Almost all of that LNG and Mexico growth will occur in Texas and the Gulf Coast where we have a superb and multifaceted pipeline system. That's why we believe that growth in demand combined with the strategic location of our network will drive expansion and extension opportunities for our network and significant bottom line growth for years to come.

And with that, for the last time, I'll turn it over to Steve."
"3","Steven J. Kean","Chief Executive Officer at Kinder Morgan","Thank you, Rich. Thanks for the kind words. It's been an honor to work for you, for the Board, for our shareholders and to work with this great management team that we have around the table. And I can only double down on what you said about Kim and Tom. They work extremely well together. And with the rest of the management team, this is going to be very good for the company.

And so, we had a good quarter and a solid year so far. We beat our budget for the second quarter. And although our outlook predicts slight underperformance on a full year basis, that is all more than explained -- more than explained by commodity prices coming in lower than our budget year-to-date and according to the forward curve for the balance of the year. Put another way, our business is performing better and that is partially offsetting the lower commodity prices.

We also continue to see a strong market from our business development standpoint. While our backlog is roughly even with the first quarter update at $3.75 billion, that's the net result of having placed about $450 million of projects in service during the quarter while adding roughly $500 million of new projects to the backlog during the quarter. As we have noted many times, these projects are getting done at attractive returns well above our cost of capital.

Notable among the projects brought into service was the first of our Wabash Valley RNG projects. Those projects are part of our Kinetrex acquisition from 2021. The first one went into service on June 27. The project was later than planned and a little more expensive, but still a nice return and we expect the whole portfolio of Kinetrex projects to yield a very attractive return on our overall investment even with the delays we've experienced.

I'll note also on our RNG business that we got a favorable outcome from the EPA. Those are four or five words that you don't often hear from an energy executive, favorable outcome from the EPA on its June order, establishing the renewable volume obligation for the next three years. That pushed D3 RINs, those are the RINs -- values that matter most to us, up over $3. And we held off on selling RINs until after that ruling came out.

More significantly, our Natural Gas and Terminals businesses are leading the way with outperformance versus plan. One other performance highlight to note, our CO2 business is beating plan on production. Kim and David will give you the percentages there, but we're actually up year-over-year. Now that's more than offset by lower commodity prices, as I mentioned, but it's a significant accomplishment given the significant outage that we had at our SACROC, our largest field in the first quarter. That's very strong work by our EOR team.

Other than that, the song remains the same. We're maintaining a strong balance sheet, originating new projects at attractive returns and returning value to our shareholders through a well-covered dividend and opportunistic share repurchases.

And now, I'll turn it over to our President, soon to be CEO, Kim Dang."
"4","Kimberly Allen Dang","President at Kinder Morgan","Alright. And let me say that I've enjoyed very much working with Steve for the last eight years. He has been selfless in his transition, and he has really helped me -- put me in a position to do this role. And as Rich said -- and Tom and I are also very excited about the future of this company and we're grateful for the opportunity to lead that.

So with that, I'll start with the Natural Gas business unit, as always. Here, our transport volumes increased by 5% versus the second quarter of last year and that was driven by EPNG's Line 2000 returned to service. We also saw increased power demand, which was up 6%; increased LDC demand, which was up 6%; and increased industrial demand, which was up 5%. These increases were offset by reduced LNG volume and that was due to maintenance at several export facilities and decreased export to Mexico.

Natural gas gathering volumes were up 19% in the quarter compared to the second quarter of last year, driven by Haynesville volumes, which were up 29%; Bakken volumes up 26%; and Eagle Ford volumes up 21%. Sequentially, gathering volumes were up 7% with all three basins I just mentioned contributing to the increase.

For the year, we expect gathering volumes to be up nicely about 16%. So that's about 4% below our budget driven by egress project delays and an asset sale. So, largely, what we're seeing is that we're not seeing much of a volume decline from our big producers. Where we're seeing some price sensitivity is on some of our smaller producers. And so that's why we still expect that we'll be up 16% for the year. As you can see from the volume increases that I just mentioned, despite a brief fall [Phonetic] in new export LNG demand and lower prices in the quarter versus the second quarter of 2022, the natural gas markets continued to be robust.

In our Products Pipeline segment, refined products were flat for the quarter versus the second quarter of last year. Road fuels were down about 2%. Our gasoline volumes were impacted by refinery maintenance during the quarter. Diesel volumes were down as renewable diesel volumes in California are currently being transported by other methods than pipeline and that will replace some of the conventional diesel that previously moved on our pipes. However, the reduction in conventional diesel volumes doesn't really reflect the true economic picture as the RD volumes and projects we placed in service earlier this year are largely underpinned with take-or-pay contracts.

So, even though the volumes may not be moving on our pipeline yet, we get paid most of the revenue from those projects. Jet fuel volumes increased 9%. Crude and condensate volumes were up about 4%, and that was driven primarily by higher Bakken volume. Sequential volumes were up about 8% and that was primarily driven by the Eagle Ford.

In Terminals, our liquids lease capacity remains high at about 94%. And excluding the tanks out-of-service for required inspection, approximately 96% of our capacity is leased. Although we were down financially in the quarter, utilization at our key hubs, the Houston Ship Channel and the New York Harbor strengthened in the quarter, and we saw nice increases on our New York Harbor contract renewables that were negotiated during the quarter. Rates on our renewals in the Houston Ship Channel were slightly positive, and our Jones Act tankers were 97% leased -- are 97% leased through 2024, assuming likely option for exercise.

On the bulk side, overall volumes were flat with increases in coal, fertilizer and salt [Phonetic] offset by a reduction in grain. The grain volumes have a minimal impact on our financial results. And so excluding grain, the bulk volumes were up 5.5%, and we also benefited financially from rate escalations.

On the CO2 segment, lower prices on NGLs and CO2 more than offset the increase in oil production. Overall, oil production increased 7% and that was driven by SACROC volumes where our projects have performed much better than we expected. And we've also seen strong volumes post the January outage. For the year, we still expect net oil volumes to exceed our plan, which helped to offset some of the price weakness.

With that, I'll turn it over to David."
"5","David P. Michels","Chief Financial Officer at Kinder Morgan","Okay. Thank you, Kim. Alright, so over the second quarter of 2023, we're declaring a dividend of $0.2825 per share which is $1.13 annualized, up 2% from last year. So, I'll start with a few highlights before getting into the quarterly performance. We ended the second quarter of 2023 with a net debt-to-adjusted EBITDA of 4.1 times ratio, leaving us with a good amount of capacity under our leverage target of around 4.5 times. We also had almost $500 million of cash at the end of the quarter and nothing drawn on our $4 billion revolving credit facility.

We also repurchased over $203 million worth of shares in the quarter, which brings our total share repurchases for the year to almost 20 million shares repurchased at an average price of $16.61, creating what we think is very good value for our shareholders. While we are forecasting to be slightly below budget for the full year, more than all of that can be explained by the lower than budgeted commodity prices. We're seeing better than budgeted performance in both our Natural Gas and in our Terminals segments.

For the quarterly performance, we generated revenue of $3.5 billion, that is down $1.65 billion from the second quarter of 2022, but our cost of sales were also down, down $1.7 billion. These were both due to the large decline in commodity prices from last year. As you will recall, we enter into offsetting purchase and sales positions in our Texas Intrastate natural gas pipeline system. Those arrangements result in an effective take or pay transportation service. And while that leaves us -- leaves our revenue and our cost of sales exposed to price fluctuations, our margin from that activity is not impacted by price. In fact netting the revenue and the offsetting cost of sales impacts, gross margin grew.

Interest expense was higher versus 2022, as expected, which is driven by the short-term interest rates impacting our floating-rate swaps. And we generated net income of $586 million, down 8% from the second quarter of last year. Adjusted earnings was $540 million, down 13% compared to the second quarter of '22. Excluding the impact from commodity prices and interest expense, we would have been favorable to last year's performance. Our share count was down $28 million or 1% this quarter versus the second quarter of last year due to our share repurchase efforts.

Onto our business segment performance, improvements in our Natural Gas and Terminals segments, which were both up, were partially offset by performance in our Products and our CO2 segments. In Natural Gas, the largest driver of the outperformance came from greater sales margin in our Texas Intrastate system and favorable rates on re-contracting at our Midcontinent Express Pipeline as well as contributions from EPNG due to a pipeline returning to service and higher value capacity sales on Stagecoach and our Tennessee Gas Pipeline. And those are partially offset by an unfavorable re-contracting impacts on our South Texas assets.

Our Product Pipeline segment was down mostly due to unfavorable pricing impacting our Transmix business and unfavorable re-contracting on our KMCC asset. Our Terminals segment was up mainly due to improved contributions from our Jones Act tanker business, expansion project contributions and rate escalations, which were all partially offset by lower truck rack volumes and some higher operating costs. Our CO2 segment was down due to our CO2, NGL and oil prices partially offset by, as Steve and Kim both mentioned, higher oil production volume.

Our adjusted EBITDA was $1.8 billion for the quarter, down 1% from last year. DCF was $1,076 million, down 9% from last year and our DCF per share was $0.48, down 8% from last year. On these non-GAAP measures, just like on our GAAP measures, excluding interest expense and commodity price headwinds, we were favorable to last year.

Moving on to the balance sheet. We ended the second quarter with $30,800 million of net debt and a net debt to adjusted EBITDA ratio of 4.1 times. As I mentioned, our net debt decreased $139 million since the beginning of the year and I'll provide a high-level reconciliation. We generated cash flow from operations of $2.883 billion. We've paid out dividends of $1.265 billion.

We've spent capital growth sustaining and contributions to our joint ventures of $1.18 billion, and we've made -- and we had stock -- share repurchases through the end of the quarter of $317 million, and that gets you pretty close to the reconciliation for year-to-date net debt change.

Back to you, Steve."
"6","Steven J. Kean","Chief Executive Officer at Kinder Morgan","Okay. We're going to take your questions now. And as usual, we have a good chunk of our management team around the table. We'll try to make sure that you hear from them as well.

Jordan, if you would, please open up the line for questions."
"7","Operator",NA,"Thank you. We will now begin our question-and-answer session [Operator Instructions] Our first question comes from Brian Reynolds with UBS. Your line is open."
"8","Brian Reynolds","Analyst at UBS Group","Hi, good morning, everyone. My first question is just around the guidance. We've seen 1Q and 2Q come roughly in line with the original quarterly guidance outlined at the Analyst Day. But in your prepared remarks, you talked about how commodity headwinds have been really offset by base business outperformance. So kind of looking ahead to second half, should we expect continued outperformance in kind of the nat gas and terminaling segment or could we see a recovery in products in the back half as well? Thanks."
"9","David P. Michels","Chief Financial Officer at Kinder Morgan","Yeah. Good question, Brian. I think part of the outperformance year-to-date has been our ability to take advantage of some of the volatility that we experienced, particularly in our natural gas assets. And we saw some outperformance there in our intrastate business, like I've mentioned.

Our storage is a bit full, which might limit our ability to take advantage of that going into the end of the year. But there might be some additional ability to take advantage of that if prices and storage capacity becomes more available."
"10","Steven J. Kean","Chief Executive Officer at Kinder Morgan","Yeah. So [Speech Overlap] go ahead. Go ahead."
