"","speaker","title","msg"
"1","Operator",NA,"Good morning, and welcome to Otis' Second Quarter 2023 Earnings Conference Call.

This call is being carried live on the Internet and recorded for replay. Presentation materials are available for download from Otis' website at www.otis.com.

I'll now turn it over to Michael Rednor, Senior Director of Investor Relations."
"2","Michael Rednor","Senior Director of Investor Relations at Otis Worldwide","Thank you, Liz. Welcome to Otis' second quarter 2023 earnings conference call.

On the call with me today are Judy Marks, Chair, CEO and President; and Anurag Maheshwari, Executive Vice President and CFO.

Please note, except where otherwise noted, the company will speak to results from continuing operations, excluding restructuring and significant non-recurring items. A reconciliation of these measures can be found in the appendix of the webcast.

We also remind listeners that the presentation contains forward-looking statements which are subject to risks and uncertainties. Otis' SEC filings, including our Form 10-K and Quarterly Reports on Form 10-Q provide additional details on important factors that could cause actual results to differ materially.

With that, I'd like to turn the call over to Judy."
"3","Judy Marks","Chair, Chief Executive Officer and President at Otis Worldwide","Thank you, Mike, and thank you, everyone, for joining us. We hope everyone listening is safe and well.

Starting with the second quarter highlights on slide three. Otis delivered a strong second quarter and a successful first half of the year. In Q2 we grew organic sales high single digits in both segments, expanded adjusted operating profit margin 20 basis points and achieved 7% adjusted EPS growth. This performance again demonstrates the strength of our strategy and our ability to execute and deliver. We have momentum going into the second half and beyond as New Equipment share was up slightly in the quarter and up about 50 basis points in the first half. We grew our maintenance portfolio 4.2% and continue to grow our New Equipment and modernization backlogs. We generated $409 million in free cash flow in the quarter and returned $175 million to shareholders through share repurchases, taking year-to-date repurchases to $350 million.

From an innovation standpoint, this quarter we launched our latest elevator in North America, the Gen3 Core, designed specifically to address the needs of customers in the large two to six storey building segment. Gen3 Core is built off the proven design and flat belt technology of Otis' Gen2 family while also being equipped with Otis 1, our IoT platform. Gen3 Core will be manufactured in Florence, South Carolina and sales will begin this fall.

Here are some exciting customer highlights from the second quarter. In Montreal, Otis Canada was selected to provide 28 units, including 11 SkyRise units to the Hopital Vaudreuil-Soulanges. Hospitals require reliable transportation between floors at all times and we're excited to be a part of this important healthcare initiative, expected to open in 2026. It's our latest collaboration in Canada with general contractor Pomerleau. In Egypt, Otis will provide a total of 57 units for the iconic Tower in El Alamein, including SkyRise and Gen2 elevators, as well as our Link escalators. At 267 meters, this will be the second tallest tower in Egypt and will offer more than 200,000 square meters of housing as well as services and leisure.

In China, another 280 elevators and escalators from Otis will keep people moving along Tianjin Metro's new line seven. This project will bring the total number of Otis units on the city's expanding subway network to more than 1,800. Since it opened, Otis equipment has kept Tianjin metro passengers on the move, and has been a critical part of the country's transportation network since 1984. And as the Indian government continues to invest in transportation infrastructure, Otis will install 255 units, including our heavy-duty public escalators and Gen2 elevators for the new Bhopal and Indore Metro. This is the first Metro Line in the State of Madhya Pradesh and is expected to serve 500,000 passengers daily. All the equipment will be manufactured at our factory in Bengaluru.

We made progress on our ESG priorities and in the second quarter, received Zero Waste to Landfill certification for all three of our Spanish factories from AENOR, the Spanish Association for Standardization and Certification. This is important progress towards our goal of achieving 100% factory eligibility for Zero Waste to Landfill certification by 2025. In addition, our factory in San Sebastian, Spain, received its LEED Platinum certification, the first factory in Spain to receive this designation. The facility opened last year and was designed to reduce environmental impact in the construction and operations through materials used and its waste control system. San Sebastian are fifth factory to achieve LEED certification. We continue pursuing ways we can improve our environmental impact, which is an increasing focus of our colleagues, customers and shareholders.

Moving to slide four, Q2 results and 2023 outlook. Overall, organic sales increased 9.5% with all geographic regions exhibiting strong New Equipment organic sales growth in the quarter. And in Service, all lines of business contributed to our best service organic sales growth performance since spin. We grew our adjusted New Equipment backlog at constant currency by 5% compared to prior year and 3% to the prior quarter, despite the tough compare on New Equipment orders which were down 12%. We continued the strong trend in modernization with orders up 16% at constant currency and backlog up 14% in the second quarter. This is the fourth consecutive quarter of 10% or greater mod orders growth. We grew adjusted operating profit by $60 million and expanded margin by 20 basis points. We generated $409 million of free cash flow, a conversion rate of 109% of GAAP net income.

Before sharing our updated 2023 outlook, let me update you on our current geographic outlook for New Equipment markets. In Asia-Pacific, there's no change to our previous outlook. We expect the New Equipment market to grow mid single-digits or better, led by India. In EMEA, the market is now expected to be down high single digits in 2023, worse than our prior expectations of down low to mid single digits. This decline is driven by Northern Europe as customer delays in buying decisions persist. The Americas market has weakened over the past few months and we now expect it to be down high single digits in units. From an end-market perspective, this decline is driven by multifamily residential coming down from a high level over the past two years, slightly offset by a more resilient commercial market. And finally, in China, we now expect the market to be down 10% compared to our prior guide of down 5% to 10%. This decline is primarily driven by a lack of momentum as we exited the second quarter at a weaker run rate than we had anticipated. Despite the weakening of the New Equipment markets globally, we've maintained a strong backlog, giving us good visibility to future sales growth. On the Service side, there is no change to our outlook for global installed-base growth of roughly 5%, led by Asia.

Our strong performance in the second quarter and the progress we've made on our strategic imperatives, gives us confidence to improve our 2023 outlook. Organic sales are now expected to be in the range of 4.5% to 6%, with net sales in a range of $14 billion to $14.3 billion. Adjusted operating profit is expected to be $2.25 billion to $2.28 billion, up $155 million to $175 million at constant currency. Adjusted operating profit at actual currency is expected to be up $125 million to $155 million, including a $20 million to $30 million headwind from foreign exchange translation. We're raising our guidance for adjusted EPS, and it's now expected in range of $3.45 to $3.50, up 9% to 10% versus the prior year.

Lastly, our expectation for free cash flow remains unchanged at about $1.5 billion to $1.55 billion or approximately 105% to 115% conversion of GAAP net income. We continue to prioritize returning cash to shareholders and I'm pleased to share we're increasing our share repurchases this year to $800 million.

Turning to slide five. As announced earlier today, we're launching a program called UpLift to transform our operating model, to continue to drive sustainable profitable growth within our business. After three-plus years as a public company in which we've grown New Equipment share, expanded operating margins, grown EPS, built a formidable backlog and returned approximately $2.7 billion in cash to shareholders, we're designing Otis for the next phase to ensure high performance and resiliency, regardless of the economic environment we may face in the future. We're launching UpLift to drive efficiency across the organization while continuing to prioritize the customer experience. Going forward, we expect our sales specialization to continue to accelerate our growth, our innovation cycles to continue at a rapid pace and our customer intimacy to continue unabated. Our management team is laser-focused on ensuring that our operating performance can achieve a new higher-performance tier through the transformation of our financial processes, improving our supply chain procurement and rightsizing our cost base where needed among other aspects of the program. Throughout the next two years, we expect the program to generate approximately $150 million in savings, as we drive efficiency across the organization. Our plan is to update our shareholders at regular intervals on the progress we're making with this program and ultimately you'll see the results in better performance, growth, operating profit and returns for our shareholders.

With that, I'll turn it over to Anurag to walk through our Q2 results in more detail."
"4","Anurag Maheshwari","Executive Vice President and Chief Financial Officer at Otis Worldwide","Thank you, Judy.

Starting with second-quarter results on slide six. Net sales of $3.7 billion were up 6.7% and organic sales were up 9.5%, driven by strong performance in all business lines. Adjusted operating profit was up $49 million at actual FX and $60 million at constant currency. Drop through on higher volume, productivity, and pricing in both segments and commodity tailwinds were partially offset by inflationary pressures, including annual wage increases, unfavorable New Equipment mix, and higher corporate costs. Adjusted EPS increased 7% or $0.06, reflecting $0.11 of benefit from operations. This strong operational performance and accretion from a lower share count were partially offset by a $0.03 headwind from foreign exchange translation and a $0.03 tax headwind as a result of a tough compare. Free cash flow was strong in the quarter at $409 million or 109% conversion, up $83 million. The increase versus prior year was driven by higher net income and improved changes in working capital.

Moving to slide seven. In the second quarter, as we noted previously, New Equipment Otis faced a tough compare and were down 12% at constant currency. New Equipment backlog, however, continues to trend higher, and was up 5% at constant currency versus the prior year and up 3% sequentially with all regions being up, providing visibility for sales in the second half and beyond. Globally, pricing on New Equipment orders was up low single digits, building on solid pricing improvements from the middle of 2022. Pricing trends improved mid single digits, a better year-over-year in all regions excluding China. While pricing was down low-single digits in China due to deflationary pressure and the softer market, we maintained price-cost neutrality by focusing on material productivity. New Equipment organic sales were up nearly 10% in the quarter with all regions contributing. APAC grew double digits, driven by strong performance in Korea and India. EMEA grew high single digits, primarily from Southern Europe, the Americas grew high single digits as job site delays and field inefficiencies eased, and China delivered mid single digit growth by executing on a stable backlog. Overall, we saw solid execution across all regions. Adjusted operating profit was up $15 million at constant currency. The benefits from higher volume, price beginning to flow from the backlog, strong productivity and better than anticipated commodity tailwinds were partially offset by continued unfavorable regional and product mix, transactional FX and higher SG&A expense.

Now turning to Service segment results on slide eight. Maintenance units were up 4.2% with growth in all regions, led by China, where we achieved another quarter of high teens portfolio growth. Modernization backlog expanded by 14% with growth across all regions, driven by strong Otis growth of 16% in the quarter. Service organic sales grew 9.4%, the highest rate since spin with growth in all business lines. Maintenance and repair grew 9.1% from better than expected repair volume. Our portfolio continued to expand 4.2% and we achieved strong pricing, up 4 points on a like for like basis. With strong backlog conversion in the quarter, Modernization sales were up 10.9%, with particularly strong performance in Asia, including China. Service profit was up $52 million at constant currency as the benefit from higher volume, favorable pricing and productivity, were partially offset by annual wage increases and higher material costs. Margins expanded 50 basis points, in line with our full year guidance. Overall, we're pleased with our first half results where we gained approximately 50 basis points of New Equipment share, grew the portfolio again over 4%, increased organic sales by 6.6%, and improved operating profit by $67 million at constant currency, while continuing to grow our backlog in both New Equipment and modernization. This provides good growth visibility over the next several quarters.

With that moving to slide nine and the revised outlook. Starting with sales. With strong Service momentum, we are raising outlook and now expect total Otis organic sales to be up 4.5% to 6% versus the prior guide of 4% to 6%. Adjusted operating profit growth at constant currency is expected to be in the range of $155 million to $175 million, and approximately $15 million increase at the midpoint versus the prior guide, linked to the better than expected service volume. Service margins are still expected to expand about 50 basis points to 24% and we anticipate New Equipment margins to expand 20 basis points to 6.8%. Overall, margins are expected to be up approximately 30 basis points to 16%, the high-end of the previous range. Adjusted EPS is expected to be up 9% to 10% versus the prior year, within the range of $3.45 to $3.50 and approximately $0.03 increase at the midpoint versus the prior outlook, largely the result of strong operational performance. Due to our continued cash mobilization activities, we have increased our share repurchase target to $800 million and the outlook for free cash flow is $1.5 billion to $1.55 billion or roughly 110% conversion.

Now taking a further look at the organic sales outlook on slide 10. There is no change to the overall New Equipment outlook. By region, we still expect the Americas and EMEA to be up mid single digits, consistent with our prior guide. Within Asia, Asia-Pacific is performing better than anticipated, led by India which we expect to offset a decline in China due to the continuing weak demand environment. Turning to Service. Organic sales are now expected to improve by 50 basis points versus the prior outlook through a range of 6% to 7% with improvement in all business lines. We're increasing the outlook for Maintenance and Repair organic sales, now expected to be up 5.5% to 6.5% in '23, driven by the strong first half repair volume. Supported by a robust backlog, which is up mid-teens, we are increasing our modernization of organic sales outlook to be in the range of 7% to 9%.

Moving to slide 11, we expect adjusted EPS growth of 9% to 10% in the range of $3.45 to $3.50, a $0.31 increase for the full year with $0.29 coming from operations.

Overall, with a strong first half behind us, we are well-positioned to improve our outlook and deliver solid second half financial performance on the strength of a service-driven business model and focus on operational excellence.

With that, Liz, please open the line for questions."
"5","Operator",NA,"[Operator Instructions] Our first question comes from Nigel Coe with Wolfe Research. Nigel, your line is now open."
"6","Nigel Coe","Analyst at Wolfe Research","Thanks, good morning. Hope everyone is well. So I guess, first of all, on the New Equipment margins, the clip to the 40 basis-points high-end down 20 basis points, all right, the small move. But you haven't changed your growth outlook. Doesn't feel like the mix [Indecipherable] changes. I'm just wondering what's sort of driving that sort of more kind of moderate to be, if you will, on margin. And are we still on-track for that price-cost tailwind in the back-half of the year?"
"7","Anurag Maheshwari","Executive Vice President and Chief Financial Officer at Otis Worldwide","Thanks Nigel for the question. I guess the first one is, what we've done is we just tightened the New Equipment margin to 20 basis points. So as you noted, right, we haven't changed our sales outlook for New Equipment, but within that, China which we thought was going to be flattish for the year is going be down low-single digits. And as you aware, China is higher in New Equipment profit margin market, but we're able to offset that with definitely better commodity tailwinds. Initially, we were expecting about $25 million, $30 million, now about $40 million, pricing definitely in the second half is going to be better than the first half. You put the two together, I think we tightened to about 20 basis points, which more than offset China, which is why we tightened to 20 basis points on the New Equipment side."
"8","Nigel Coe","Analyst at Wolfe Research","Okay, that's very clear. And then my follow-up is on the UpLift program, the $150 million of cost. Maybe just a bit more detail on where you see the opportunity to further streamline the cost base. How much of that $150 million do you think will come to the bottom-line versus being reinvested? And then is this additive to your other programs and things like the modernization margin initiatives, service productivity initiatives. Is this additive to those programs?"
"9","Judy Marks","Chair, Chief Executive Officer and President at Otis Worldwide","Yeah, Nigel. Let me take that, and we're calling it UpLift. I think you called it Up Rise."
"10","Nigel Coe","Analyst at Wolfe Research","Sorry."
