"","speaker","title","msg"
"1","Operator",NA,"Hello, everyone, and welcome to Eversource Energy's Second Quarter 2023 earnings call. My name is Emily, and I'll be coordinating your call today. [Operator Instructions]

I'll now turn the call over to our host, Investor Relations Director. Robert Becker. Please go ahead. Robert."
"2","Robert S. Becker","Director of Investor Relations at Eversource Energy","Good morning, and thank you for joining us. I am Bob Becker, Eversource Energy's Director for Investor Relations. During this call, we'll be referencing slides we posted yesterday on our website; and as you can see on Slide 1, some of the statements made during this investor call may be forward-looking. These statements are based on management's current expectations and are subject to risk and uncertainty, which may cause the actual results to differ materially from forecasts and projections. We undertake no obligation to update or revise any of these statements. Additional information about the various factors that may cause actual results to differ and our explanation of non-GAAP measures and how they reconcile to GAAP results is contained within our news release, the slides we posted last night, and in our most recent 10-K and 10-Q.

Speaking today will be Joe Nolan, our Chairman, President, and Chief Executive Officer, and John Moreira, our Executive Vice President and CFO. Also joining us today is Jay Booth, our Vice President and Controller.

Now, I will turn the call over to Joe."
"3","Joe Nolan","Chairman, President, and Chief Executive Officer at Eversource Energy","Thank you, Bob, and thank you everyone for joining us on this call this morning. Hope that you're all having a good summer and can take some time off after earnings season.

Today, we'd like to update you on our commitment to deliver value to our customers, to achieve important objectives on both ESG and diversity, and our progress to close out the offshore wind sale process.

Starting on Slide 3, here at Eversource, we are working tirelessly to deliver energy and clean water safely and reliably to our 4.4 million customers. Our steadfast focus on serving our customers well continues to deliver superior results in all aspects of our businesses in Connecticut, Massachusetts and New Hampshire. As you can see from the bottom of this slide, investments we have made over the past decade are greatly benefiting customers. The average months between interruptions has increased significantly from 12 months in 2011 to nearly 20 months at the end of 2022, in over two years through the first-half of 2023.

As a result, this high performance level puts Eversource's reliability in the top decile, compared to industry peers. In addition, when an outage occurs, the average duration experienced by customers has improved dramatically. Our relatively short average duration of outages also puts Eversource in the top decile compared to industry peers. This top decile level of reliability is a result of years of investment in the states in which we operate and the dedication and the high work of our skilled employees.

Turning to Slide 4 on the energy supply side of our customers bill. We're pleased that our customers have experienced some improvement in supply, pricing in New England. Challenges due to natural gas, supply constraints because of the war in Ukraine, and the global market dynamics led to last winter's historically-high energy prices here in New England. This summer, natural gas prices have moderated nicely and we're seeing much lower electricity prices as a result. In Connecticut and Massachusetts, new supply rates went into effect on July 1st and will remain in-place through the end-of-the year. Supply rates for residential customers in Connecticut and Massachusetts decreased approximately 40% per kilowatt-hour from January of this year to July 1st of this year. In New Hampshire, residential customers will see a decline of approximately 40% per kilowatt-hour in the supply rate effective August 1st.

As a reminder, we purchase power on behalf of our customers in accordance with guidelines set by our state regulators, and we do not earn any profit from this portion of our customers bill. We are very pleased that our customers have seen some cost relief this summer, as it helps to offset customers' usage that is much higher in the summer than in the winter. And while 2023 prices have come down in recent months, we expect another seasonal increase of supply prices for this coming winter. Therefore, we remain focused on our industry-leading energy efficiency programs and we're continuing to engage with policy makers to discuss long-term solutions.

To that end, in June, senior leaders actively participated in the FERC-sponsored forum in Portland, Maine, on gas and electric reliability matters. The topics discussed include retaining existing natural gas infrastructure and new electric transmission infrastructure needed to connect onshore and offshore generation and other renewable energy resources. This was a very well-attended meeting that included all four FERC commissioners and the state energy policy leaders from across New England. We look-forward to continuing engagement with FERC and other key stakeholders to continue to advance this energy resource challenge for New England.

Turning to Slide 5, in June, we posted on Eversource's website our 2022 Sustainability Report, along with our standalone Diversity, Equity and Inclusion Report. These publications highlight our commitment to leading environmental, social, equity and governance practices. We continue to make strong progress towards our 2030 carbon-neutrality goal with a quarter of the emissions already cut from our baseline year of 2018.

To continue progressing toward this target, we're focused on five key sources of emissions: line loss, natural gas leaks, energy use across our facilities, fuel use by our fleet, and releases of sulfur hexafluoride that is used as an insulator in electrical equipment. The many initiatives we have implemented to drive emissions down are showing results. In fact, through 2021 to 2022, we've seen a 15% overall emissions reduction. These efforts have ranged from enabling more capacity for renewables on the grid, to replacing aging, leak-prone natural gas pipes, to investing in hybrid vehicles, and procuring renewable energy for our buildings. We're also pursuing innovative solutions such as a pilot project featuring a first-of-its-kind sulfur-hexafluoride-free breaker used in our electric system. And we continue to explore solutions that will enable a decarbonized heating sector; these include our geothermal pilot, and evaluate the potential to replace natural gas with low- or zero-carbon molecules.

As many of you know, we're also expanding our emission reduction efforts through the commitment to adopt an ambitious Science-Based Target. Committing to a Science Based Target is a best practice that places us among a handful of industry leaders in the U.S., and we plan to have our targets submitted by 2024.

Turning now to our clean-energy effort, in 2022, we invested nearly $800 million in clean energy including offshore wind, battery storage, electric vehicle charging, and first-of-a-kind utility-scale Networked Geothermal Energy Pilot in Massachusetts. Although we announced our plans to divest of offshore wind assets, Eversource remains committed to supporting the development of important regional clean-energy solutions.

Slide 6 reflects the many clean energy initiatives underway in Massachusetts to enable the clean energy transition. As you can see on this slide, Massachusetts has a constructive regulatory framework that will facilitate over $2 billion of clean energy investments over the next five years. This includes approximately $200 million of FERC-approved transmission projects that would enable offshore wind generation to interconnect to our grid. We could potentially see an additional $350 million of transmission investment when Massachusetts issues its next RFP for additional offshore wind generation. Certainly, we can expect this transmission interconnection need to grow as additional offshore generation is procured for the region. We continue to emphasize the need for system investments to support increased electrification and distributed generation to help ease the current reliance on natural gas generation in the region. Here at Eversource, while we're focused on enabling clean energy transition, we're also focused on enabling an equitable transition. This means protecting communities, industries, and people that are at risk of being disadvantaged in the clean energy transition.

Now, moving to offshore wind, as you see here on Slide 7, we continue to make progress in the development of our offshore wind projects through our joint-venture with Orsted. We recently achieved some major milestones with the South Fork Wind project. Construction of the project's U.S. built onshore substation and transmission cable is complete; and the installation of the offshore substation and the subsea transmission cable were recently completed. Additionally, wind turbine pre-assembly is underway in New London, Connecticut, and installation of offshore towers will begin soon. South Fork Wind is on track to become the nation's first completed utility-scale offshore wind farm-in federal waters and will soon deliver enough clean, renewable energy to power nearly 70,000 homes.

Also, we continue to make good progress on our Revolution Wind project. As on July 17th, we've received the Environmental Impact Statement from BOEM, setting the process for our record-of-decision and construction and operations plan approvals over the next few months. In May, we announced the sale of our uncommitted lease area to Orsted for $625 million in an all-cash transaction. Last week, we've received federal approval on the lease transaction, clearing the way toward closing. We are now working on finalizing the transaction for the sale of our interest in the three development projects. We have substantially completed the due-diligence phase and commercial terms on this transaction. We are now truly near the goal line of wrapping up this deal. We are now working through the various agreements needed to complete this transaction and expect to make an announcement soon.

Moving to Slide 8, as you can see here, the expected spending and in-service dates have not changed for the three offshore wind projects. But what has changed is that our procurement costs for the three projects are now at 93%, as we are getting close to commencing construction activities on Revolution Wind. John will discuss the path-forward toward our sale of these projects, as well as some visibility on the impairment charge on the offshore wind investments.

In closing, as we continue our focus toward enabling a clean energy future, our nearly 10,000 employees and I have one goal in mind, to serve our customers well. That means making sure we understand our customers' needs, continuing to provide reliable and safe service, and making the necessary investments to deliver energy and clean water today, tomorrow, and for the years to come. We've made a commitment to make the appropriate investments to enable the transition into clean energy future. I couldn't be proud of the effort that the Eversource team performs every day and I look forward to the future with great excitement.

Thank you, again, for your time, and I will now turn the call over to John Moreira."
"4","John Moreira","Executive Vice President, Chief Financial Officer, and Treasurer at Eversource Energy","Thank you, Joe, and good morning everyone. Today. I will review our results for the second quarter of 2023, including our offshore wind impairment charge, and I'll also discuss our recent offshore lease sale transaction to give you a status update, and review our 2023 financing activity.

So, let me start with Slide 9, our GAAP earnings were $0.04 per share in the second quarter of 2023 compared with GAAP earnings of $0.84 in the second quarter of 2022. As we announced in May, based on our completion of the offshore wind strategic review and the status of the pending project sale process, the results for the second quarter include an after-tax impairment charge of $0.95 per share related to Eversource Energy's total offshore wind investment. I will review details of this impairment in a few minutes.

Results for both years include transaction and transition costs related to the acquisition of Eversource Gas Company of Massachusetts and other charges that totaled $6.2 million in the second-quarter of 2023 compared with $5.5 million in the second quarter of 2022. Absent these charges and the offshore wind impairment, our recurring earnings were $1.00 per share in the second quarter of this year compared with $0.86 in the second quarter of last year. Looking at some additional details on the second quarter recurring earnings by segment starting with our Electric Transmission segment, which earned $0.46 per share in the second quarter of 2023 compared with earnings of $0.44 per share in the second-quarter of 2022. Improved results were driven by our continued investments in Eversource's electric transmission system to maintain high reliability performance for our customers.

Our second quarter 2023 Electric Distribution earnings were $0.47 per share compared with $0.37 in the second quarter of last year. The improved results were primarily due to higher revenues, mainly from base distribution rate increases at NSTAR Electric and expected favorable regulatory decision in New Hampshire that provided a recovery of previously expensed costs, and lower O&M as a result of lower storm restoration costs. These benefits were partially offset by higher interest expense, depreciation and property taxes.

Our Natural Gas Distribution segment earned $0.03 per share in the second quarter of 2023 compared with earnings of $0.02 in the second quarter of last year. The improved second-quarter results were due primarily to higher revenues from capital tracking mechanisms supporting our continued investments in Massachusetts natural gas infrastructure, as well as lower non-tracked O&M expense. These benefits were partially offset by higher depreciation, interest and property tax expense.

Moving on to our Water Distribution segment that earned $0.03 per share in the second quarter of this year, really at the same level that we've earned in the second quarter of last year. Eversource Parent and Other Companies earnings were $0.01 per share in the second quarter of 2023 compared with flat earnings in the second quarter of 2022, excluding the offshore wind impairment charge and the transaction and transition charges as I previously discussed. Improved second quarter results primarily reflect the lower effective tax rate, the residual benefit of a disposition of Eversource's interest in a clean energy fund partially offset by higher interest expense.

Now, turning to Slide 10 to further expand on what Joe covered on the sale of our 50% interest in approximately 175 acres of uncommitted lease area to Orsted for $625 million in an all-cash deal. We have executed a letter of intent with Orsted to use a portion of the proceeds from the lease area to provide tax equity to the South Fork project, through a new tax equity ownership interest that we are finalizing the terms of this new agreement as we speak. On July 27th, we received approval from the Committee on Foreign Investment in the U.S., or CFIUS, that allows us to close on both the lease area as well as the tax equity investment in South Fork later this month or early September.

As part of completing our offshore wind strategic review, Eversource evaluated its aggregate investment in the contracted projects, the uncommitted lease area, and other-related capitalized costs, and determined that the carrying value of the offshore wind investment exceeded its carrying value. The current estimate of fair value has been based on the sale price of the uncommitted lease area, the expected sale price of Eversource's 50% interest in the three contracted projects based on the most recent deal pricing, investment tax credit qualifications for potential adders and the expectation of a successful re-pricing of the Sunrise Wind OREC contract. As a result, Eversource recognized an after-tax impairment charge of $331 million or $0.95 per share in the second quarter of this year. This charge will not have any impact on our cash flows from operations.

We have made good progress on advancing the sale of our existing 50% interest in the three contracted offshore wind projects. As Joe mentioned, the due-diligence phase is now substantially complete and behind us, and we are advancing the transaction documentation. This process is complex with multiple agreements that must be completed at the same time, such as a replacement joint venture agreement. We recognize this process has taken a bit longer than expected, but we are not going to rush through this documentation phase. It's important for us to have all agreements in a good place. With that said, we continue to remain focused on completing the final phase of this process. And once again, as Joe mentioned, we expect to announce the transaction soon. As a reminder, our total offshore wind investment after accounting for the impairment charge is approximately $2.1 billion as of June 30th of this year.

Now, turning to Slide 11, we are maintaining our full-year guidance of $4.25 to $4.43 per share with a somewhat different quarterly earnings profile from 2022, due to a rate change as I previously discussed in our first quarter call. As a reminder, the rate design change at NSTAR Electric became effective at the beginning of this year, which eliminated higher summer time demand charges. This change shifts $0.08 per share of after-tax revenues out of the third quarter and into the first and fourth quarter in roughly equal $0.04 per share split. There is no impact on the rate design change on the second quarter or the full-year results.

In addition to reaffirming our long-term EPS growth rate solidly in the upper half of the 5% to 7% range, we also reaffirm our $21.5 billion five-year regulated capital program that we shared during our February earnings call. Capital expenditures has totaled about $1.98 billion in the first half of 2023.

Moving to Slide 12, here we highlight several factors that we expect will contribute to an improvement in cash flows in 2023 as compared to 2022. We expect an improvement over last year's [Phonetic] in ratio of funds from operation relative to total debt levels. Items we are highlighting on this slide include absence of 2022 one-time cash outflow items, net proceeds from the sale of our offshore wind investment, both the projects and the lease area, that will be used to lower debt balances, monetization of South Fork Wind investment tax credits, higher storm cost recoveries, and distribution rate increases and the remaining equity issuance that we have discussed.

As you are all aware, over the past several years, we have experienced several significant storm events having an adverse impact on our cash flows, with a sizable deferred strong balance in Connecticut alone at approximately $900 million at the end of June; our dedicated employees and the external contractor resources we depend upon to restore service to our customers safely and efficiently, which comprise the vast majority of the -- flow up the level of deferred costs do an incredible job working around-the-clock in these severe weather events; but that does come at a cost.

In terms of the year-to-date financing activity, please turn to Slide 13. As you can see here, in early May, we issued $1.8 billion of parent debt in three tranches at coupon rates ranging from 4.75% to 5.45%, and we retired $450 million of parent company debt. Our expectation is that debt issuances will be much, much lower in the second half of 2023. We have issued no additional equity under our ATM program through July of this year. We remain committed to completing the remaining $1 billion in our ATM program. In addition, we anticipate raising additional equity through our dividend reinvestment and employee incentive programs using treasury shares. And through July, we have issued 647,000 shares.

Thank you very much for joining us this morning and I look forward to seeing many of you soon. I will now turn the call over to Bob for Q&A."
"5","Robert S. Becker","Director of Investor Relations at Eversource Energy","Thanks, John. I'll now turn the call back to Emily to begin Q&A."
"6","Operator",NA,"Thank you. [Operator Instructions] Our first question comes from the line of Shar Pourreza with Guggenheim Partners. Shah, please go ahead. Your line is now open."
"7","Shahriar Pourreza","Analyst at Guggenheim Partners","Good morning, guys."
"8","Joe Nolan","Chairman, President, and Chief Executive Officer at Eversource Energy","Good morning, Shar."
"9","Shahriar Pourreza","Analyst at Guggenheim Partners","Can you hear me?"
"10","Joe Nolan","Chairman, President, and Chief Executive Officer at Eversource Energy","Yes, we can hear you."
