"","speaker","title","msg"
"1","Operator",NA,"Good morning, and welcome to the Healthpeak Properties Incorporated Second Quarter Conference Call. [Operator Instructions] Please note this event is being recorded.

I would now like to turn the conference over to Andrew Johns, Senior Vice President of Investor Relations. Please go ahead."
"2","Andrew Johns","Senior Vice President of Investor Relations at Healthpeak Properties","Welcome to Healthpeak's second quarter 2023 financial results conference call. Today's conference call will contain certain forward-looking statements. Although, we believe the expectations reflected in any forward-looking statements are based on reasonable assumptions, our forward-looking statements are subject to risks and uncertainties that may cause actual results to differ materially from our expectations. A discussion of risks and risk factors is included in our press release and detailed in our filings with the SEC. We do not undertake a duty to update any forward-looking statements.

Certain non-GAAP financial measures will be discussed on the call. In an exhibit of the 8-K we furnished with the SEC yesterday, we have reconciled all non-GAAP financial measures to the most directly comparable GAAP measures in accordance with Reg G requirements. The exhibit is also available on our website at healthpeak.com.

I'll now turn the call over to our President and Chief Executive Officer, Scott Brinker."
"3","Scott Brinker","President and Chief Executive Officer at Healthpeak Properties","Thanks, Andrew. Good morning, and welcome to Healthpeak's second quarter earnings call. Joining me today for prepared remarks is Pete Scott, our CFO and our senior team is here for Q&A. Last evening, we increased earnings guidance and reported 4.8% blended same-store growth. The balance sheet remains in great shape. Through streamlining and automation, our G&A for 2023 is expected to be 6% below our original 2022 guidance. We're operating in a volatile macro environment. We have a strong handle on things we can control.

The fundamental driver of demand for our real estate is the desire for improved health, which is only growing. Equally important, we benefit from the impact of technology across our playing field of medical discovery and delivery. For example, progressive health systems now have 10 plus outpatient locations for every one hospital, with the strategic plan to grow that ratio to 20-plus. The hospital remains the epicenter, but much of the growth is outpatient, made possible by technology.

The shift in delivery aligns with our strategy to capture the outpatient real estate needs of leading health systems. And with tighter profit margins because of the cost of labor, health systems will increasingly seek knowledgeable third-party capital like Healthpeak to expand their footprint. Similarly, technology will reinforce and expand the need for lab space. AI and machine learning will increase the probability of success in drug research and reduce development timelines. This will drive more capital into the sector. The data needed for the algorithms and the validation comes from the laboratory, which are highly regulated in controlled environments.

A Nobel Laureate in chemistry recently said that she has run her lab for 30 years and never experienced the accelerating discoveries we've seen in just the last five years alone. The science is building on itself, including our understanding of genetics and improved testing, which will transform healthcare delivery. Today, it's reactive. We seek therapeutics after the problem arises. Technology will drive the addition to proactive care, we detect issues and seek care before a problem arises. This will shift the allocation of healthcare spending and expand the total pie. Our outpatient medical and lab buildings will be a critical part of this future.

A few comments on portfolio performance, starting with outpatient medical. We have an irreplaceable portfolio and deep relationships with leading health systems. More than half of our square footage is now leased directly to a health system, which is 2x the level from 20 years ago as business model has shifted toward outpatient care and we've become a partner of choice. I toured a number of our buildings in recent months and saw very active parking lots and lobbies, a great sign for current and future leasing. Our concentration in high growth markets like Dallas, Houston, Phoenix, Vegas, and Nashville, will benefit our portfolio for the next decade plus.

Moving to our lab business, where we have significant market share in key submarkets, a diversified tenant base and strong relationships. Biotech's have been doing what they should do in this environment, which is to conserve cash. So the default answer [Phonetic] has been to make due with the existing space. That mindset made perfect sense for the past few quarters, but will naturally run in cycles. Despite that backdrop, we had solid leasing activity, primarily with existing portfolio tenants, who accounted for 89% of year-to-date leasing. In each case, the broader market either isn't seeing the prospect or is it a big disadvantage because we can tear up an existing lease in exchange for a larger, longer-term commitment. More recently, we've seen an uptick in leasing discussions, which may reflect a more benign outlook for the Fed in interest rates.

I'll close with transactions, the market remains slow, given the financing markets and inactivity from core funds and non-traded REITs, many of which have reduction queues. Despite that backdrop, we sold $130 million of fully stabilized, but less core real estate year-to-date at an attractive 5.4% cap rate and used the proceeds to accretively delever. We're currently having good discussions on a couple of $100 million of additional less core asset sales, subject to closing, which isn't guaranteed in this environment, we'll have flexibility to either accretively pay down our line-of-credit or buyback stock.

I'll turn it to Pete, to cover financial results, balance sheet, and guidance."
"4","Peter Scott","Chief Financial Officer at Healthpeak Properties","Thanks, Scott. For the second quarter, we reported FFO as adjusted of $0.45 per share, AFFO of $0.40 per share, and total portfolio same-store growth of 4.8%. In addition, our Board declared a dividend of $0.30 per share, which equates to an AFFO payout ratio of approximately 75%.

Let me provide a little more color on segment performance. Starting with CCRCs. Same-store growth for the quarter was a very strong 19.3%. Occupancy has increased 230 basis points year-over-year, and we see additional upside was zero new supply in our markets. Total NREF cash receipts were $31 million in the quarter and for the full year, we expect our cash receipts to exceed and NREF amortization by $0.05 per share.

Turning to outpatient medical, we had another solid quarter with same-store growth of 2.5%. Demand for our space is high and leasing momentum remains strong. We have executed 83% of our full-year leasing budget and have an additional 15% in documentation. Re-leasing spreads were up 3.7% during the quarter, which again was at the high-end of our historical 2% to 4% range.

Trailing 12 month tenant retention was 81%, which is a reflection of the quality of our assets and our time-tested platform, which consistently produces sector-leading customer satisfaction scores. Finishing with lab, same-store growth for the quarter was 3.8%. Year-to-date, we have executed 461,000 square feet of leases, approximately 90% of that leasing activity has been with existing tenants and we achieved positive re-leasing spreads of 52% on renewals. In addition, we have another 196,000 square feet of executed LOIs with the majority of that activity occurring in July. All of our LOIs are with existing tenants, which further demonstrates the superior advantage that incumbent property owners like Healthpeak have in their respective markets.

With the biotech Index up 10% since the start of the second quarter, we are seeing an increase in tenant capital raising activity. Equity markets are open for companies with positive data readouts. Venture capital investment increased over $1 billion sequentially with Series A rounds growing more popular. M&A continues with $80 billion of deals announced year-to-date. The IPO market is showing signs of life and reverse mergers are becoming more popular, providing an alternative for companies to go public. An important part of our lab strategy is proactive asset management to improve our tenant credit profile.

As we have previously announced, we downsized Adverum in favor of Revolution Medicines, trading a small-cap credit for a $3 billion market cap company. During the second quarter, we backfilled the significant portion of the Kodiak space to Lonza Bioscience and Bicycle Therapeutics, in both cases a significant credit upgrade. And at the Cove, we proactively facilitated an assignment of Harpoon Therapeutics lease to a private biotech.

A quick note on Sorrento Therapeutics. We've been paid rent in full through July on the four operating leases, and we hold letters of credit or security deposits of $2.6 million. So no impact on 2023 earnings regardless of the outcome. As you've probably seen Sorrento is working on an exit financing package, but at this point there are no details I can provide or assurances, it will be completed. We hope to have clarity on a path forward in the near-term.

Turning now to our balance sheet. In May, we issued $350 million of 5.25% fixed-rate bonds, bringing year-to-date issuances to $750 million at a blended yield of approximately 5.35%. Our net floating rate debt balance was approximately $150 million at quarter end. Our balance sheet continues to be a competitive advantage in this environment. Our net-debt to EBITDA is 5.1 times. We have nearly $3 billion of liquidity. We have net floating rate debt exposure of approximately 2%. We have no bonds maturing until 2025. We have approximately $150 million of annual retained earnings and we have stable ratings from both S&P and Moody's. Our development spend is self-funded without the need for equity or asset sales from a combination of retained earnings and debt capacity from higher EBITDA. As Scott mentioned, any potential asset sales would be opportunistic and are not contemplated in guidance.

Turning now to our 2023 guidance. We are increasing our FFOs adjusted and AFFO guidance by $0.01 at the midpoints to $1.75 and $1.51 respectively. As you can see from our year-to-date results, performance across our portfolio remains strong and we are increasing our full year blended same-store guidance range by 25 basis points to 4% at the midpoint. Please refer to Page 38 of our supplemental, for additional detail on our guidance.

With that, operator, let's open the line for Q&A."
"5","Operator",NA,"Thank you. [Operator Instructions] And our first question comes from Juan Sanabria from BMO Capital Markets. Please go ahead."
"6","Juan Sanabria","Analyst at BMO Capital Markets","Good morning. Scott or Pete, I was just hoping you could talk a little bit more about the life science or lab market and the increase you've seen in demand in July. And how -- if you can maybe characterize or put a number around the increase in kind of opportunities or a number of companies looking for space for the amount of space being sought after by potential tenants and how and why that's changed?"
"7","Peter Scott","Chief Financial Officer at Healthpeak Properties","Yes. Hey Juan, it's Pete. Hope all is well. Maybe I would just start with that, and perhaps to Scott Bohn or Scott Brinker wants to add a little bit to it. But we talked about this earlier in the year that our tenant credit risk profile has been improving in the lab space. We also saw that sequentially this quarter as well. And I don't want to repeat a lot of what I said in my prepared remarks, but a lot of that improvement in the credit profile is because the capital markets are improving as well.

Just a couple of stats when you think about follow-on equity deals, you've had about $14 billion of deals get done year-to-date, tenants that have good data readouts or finding success raising capital. You look at the venture capital market, and that has improved, it's improved $1 billion sequentially. And in fact, we're seeing more Series A capital raises occur as well, which is important because that's really new company formation and that would be demand for new space for us.

M&A is strong. In fact, there was another M&A deal that got announced this morning. So that $80 billion is actually more like $87 billion at this point in time. And then reverse mergers are definitely popular right now. So it's a backward way of companies going public. We saw that in our portfolio with frequency merging with Corobio. So I'd say really that's what's driving the improved backdrop. Obviously, there's other things going on in each individual market. But we feel like things are trending in the right direction for us. And has certainly led to a little bit more leasing demand as you saw the LOIs that got signed in July, and we hope that, that's a harbinger for more to come in the next couple of quarters. But again, feeling a little bit better today than we did six months ago."
"8","Juan Sanabria","Analyst at BMO Capital Markets","And then just a follow-up question, just on the MOB guidance bump. What was the driver there? The second quarter seemed solid, but within, I guess, the typical range. So just curious on what drove the increased confidence there?"
"9","Thomas Klaritch","Chief Operating Officer at Healthpeak Properties","Juan, this is Tom. We continue to see positive operations at Medical City Dallas and that contributed about 90 basis points for the year and 50 basis points for the quarter. In addition, our escalators remain at that kind of 2.9%, 3% range. So that's driving results, and we continue to see rebounds in parking income where we're above our pandemic level reduction. So that continues to drive our results.

And as you said, the 2Q was really solid at 2.5%, and that was even with some headwinds against it. We had some -- a fairly high comp in 2Q of '22 at 4.5%, and that included some adjustments in rent abatements, and we had some positives to our expense reconciliation billings. So that had about a 70 basis point impact. We would have been at about 3.2% 2Q without those."
"10","Juan Sanabria","Analyst at BMO Capital Markets","Thank you, guys."
