"","speaker","title","msg"
"1","Operator",NA,"Welcome to Booking Holdings' Second Quarter 2023 Conference Call. Booking Holdings would like to remind everyone that this call may contain forward-looking statements which are made pursuant to the safe harbor provisions of the Private Securities Litigation Reform Act of 1995. These forward-looking statements are not guarantees of future performance and are subject to certain risks, uncertainties, and assumptions that are difficult to predict. Therefore, actual results may differ materially from the expressed, implied, or forecasted in such forward-looking statements. Expressions of future goals or expectations, and similar expressions reflecting something other than historical fact are intended to identify forward-looking statements. For a list of factors that could cause Booking Holdings' actual results to differ materially from those described in the forward-looking statements, please refer to the safe harbor statements at the end of Booking Holdings' earnings press release, as well as the Booking Holdings' most recent filings with the Securities and Exchange Commission. Unless required by law, Booking Holdings undertakes no obligation to update publicly any forward-looking statements whether as a result of new information, future events, or otherwise. A copy of Booking Holdings' earnings press release, together with an accompanying financial and statistical supplement, is available for Investors section of Booking Holdings' website www.bookingholdings.com.

And now, I'd like to introduce Booking Holdings' speakers for this afternoon, Glenn Fogel and David Goulden. Go ahead, gentlemen."
"2","Glenn D. Fogel","Chief Executive Officer and Director at Booking","Thank you, and welcome to Booking Holdings' Second Quarter Conference Call. I'm joined this afternoon by our CFO, David Goulden. I'm pleased to report that in the second quarter, we continued to see robust leisure travel demand, which helped drive the strong results we're announcing today. The 268 million room nights booked in the second quarter increased by 19% year-over-year, and gross bookings of $39.7 billion grew 15% year-over-year and was the highest quarterly gross bookings ever. Both room nights and gross bookings came in ahead of our previous expectations as a result of a favorable demand environment. Revenue growth of 27% in Q2 also nicely outperformed our expectations. The strong top-line results in the quarter combined with better-than-expected marketing efficiency helped drive our Q2 adjusted EBITDA to about $1.8 billion, which is an increase of 64% versus Q2 last year, and meaningfully exceeded our prior growth expectations of about 35%.

Looking at the month of July, we have seen an acceleration in year-over-year room night growth relative to the 9% growth we reported for Q2. We estimate July room nights increased by about 20% year-over-year, benefiting from the easier comparison to July 2022. Overall, we have been very pleased to see our strong performance in the first half of the year, which is benefit from the continued strength and resiliency of overall travel demand. Our solid start to the year combined with what we currently believe will be a new all-time high for Q3 summer travel period result in an improved outlook for the full year, which David will discuss in detail in his comments.

While the near-term results and outlook are encouraging, we remain focused on what is important for the business for the long term, which means making the necessary investments to strengthen and grow our enterprise while simultaneously remaining cost-conscious. We are seeing progress and momentum across several important initiatives, which will help strengthen our business over the long term. These initiatives include advancing our connected trip vision, further integrating AI technology into our offerings, continue to grow alternative accommodations, and building more direct relationships with our travel bookers.

Starting with the connected trip. This is our long-term vision to make booking and experiencing travel easier, more personal, more enjoyable, while delivering better value to our traveler customers and supplier partners. To be clear, this is not a discrete product we'll introduce at some point in the future. Instead, this is a meaningfully enhanced way for a booker to experience and utilize Booking.com. Over time, you will see incremental improvements and enhancements to our platform could move us another step closer to this long-term vision, and importantly, this approach allows us to realize the benefits while we are building towards that future state. We believe that the current travel experience is much more complicated, fragmented, and frustrating for travelers than it should be. And eventually, our connected trip vision will greatly improve it via technology. Looking at the other side of the travel marketplace, we believe that our supplier partners will also benefit greatly from the connected trip as it will provide more opportunities to personalize and merchandise their offerings. We continue to build-out our connected trip vision in a much more work to do. And we're pleased with the progress we have made so far and expect it to ultimately result in increased customer and supplier engagement with our platform.

We've always envisioned that connected trip as having AI technology at its center. Across our company, we have a long history with investing in AI technology and incorporating it into our platforms in order to optimize interactions with both our travelers and partners. This is an area where we believe we are well-positioned given we have built strong teams of AI experts and gained valuable experience from using AI extensively for years. In addition to the many current application for AI on our platforms, we believe that we can build an even more compelling and differentiated offerings for our bookers, we leverage AI technology to deliver a more personalized booking experience, a connected trip that would be more responsive to our bookers' needs and help them manage different aspects of their trips.

Generative AI may play an important role in delivering the connected trip experience for our bookers. And our teams have been hard at work to integrate this exciting technology into our offerings in innovative ways. For example, in early July, Priceline unveiled its 2023 Summer Release, which delivered over 40 new booking tools and upgrades, including Penny. Penny is Priceline's generative AI travel assistant. Priceline has currently positioned Perry at the end of the funnel on the checkout page, where Penny can answer travel-related questions that a customer may have when they have reached the checkout page. Penny is built on Priceline's own proprietary technology and data, and also leverages large language model technology to power its conversational capabilities. The combination of these technologies allows for innovations like the ability to make a booking directly in the chat interface. The Priceline team is rapidly gaining insight on booker questions, concerns, and behavior as Penny continues to interact with customers. The plan is to further enhance Penny over time by leveraging these valuable learnings.

Around the same time as Priceline's Summer Release, Booking.com launched its own AI Trip Planner, which began rolling out on the mobile app in the U.S. to Genius customers. In contrast to Penny, the AI Trip Planner sits towards the top of the funnel where travelers are in the discovery and planning processes for their trips. Built upon the foundation of Booking.com's existing machine learning models that recommend accommodation options to millions of travelers on the platform every day, the AI Trip Planner is also partially powered by large language model technology to create a conversational experience for people to start their trip planning processes. The AI Trip Planner advances trip planning by providing travelers with a rich visual list of destinations and properties, including Booking.com's live pricing information with deep links to view more details on the options. From the chat interface of the AI Trip Planner, bookers can tap on any recommended accommodation they are interested in and then complete the reservation.

Critical to our approach here is to marry our own proprietary data and machine learning models with the generative AI technology. This allows us to provide a conversational interface with the traveler, while leveraging our own recommendation engine to provide accurate, detailed, and real-time information on the property recommendations. Like Priceline, the Booking.com team is already gaining valuable insights from the interactions with bookers even though the Trip Planner is in beta and is still currently in a relatively limited rollout.

While we are excited by these new advances at Booking.com and Priceline, it is, of course, still very early days, and we have much more to learn about how customers will ultimately want to interact with this new technology. In addition, we mentioned last quarter that OpenTable and KAYAK were experimenting with AI plug-ins, and we will continue to examine all areas of our company to ensure we are taking advantage of AI-created efficiencies. We are confident in our company's ability to benefit from AI developments and improve our products for our customers given our many years' experience in AI, our travel-related data, and connections to our supply partners and our human and financial capital.

Across our businesses, we have two equally important customers: our travelers and our supply partners, with each representing one side of our marketplace. For our supply partners, we strive to be a trusted and valuable partner for all accommodation types on our platform, and we look to add value for our partners by delivering incremental demand and developing products and features to help support their businesses. One area of focus for us on the supply side continues to be our alternative accommodation offering at Booking.com. Alternative accommodation room nights grew faster than our traditional hotel category at about 11% year-over-year for the second quarter, and represented about 34% of Booking.com's total room nights, which is 2 percentage points higher than in Q2 2022. This is a new all-time high mix of our total room nights. We are pleased to see continued momentum in terms of alternative accommodations supply growth both globally and in the U.S., with global liftings reaching about 7 million by the end of the second quarter, which is about 8% higher than Q2 last year. We aim to build on this progress by continuing to improve the product for our supply partners and travelers, particularly in the U.S.

For our travelers, we remain focused on building a better experience at least to increase loyalty, frequency, spend, and direct relationships over time. In the second quarter, our mix of customers booking directly on our platforms continued to increase year-over-year. We see a very high level of direct bookings in the mobile app, which is an important platform as it allows us more opportunities to engage directly with travelers, and we believe will result in increased traveler loyalty. About 48% of our room nights were booked through our apps in the second quarter, which is about 6 percentage points higher than in Q2 2022, an acceleration in the mix shift compared to Q1 and an all-time high in terms of mix of bookings coming from our mobile apps. We will continue our efforts to enhance the app experience to build on the recent success we have seen here.

In conclusion, I am encouraged by the strength of travel demand so far this year and signs of what we expect to be a record summer travel season. Our teams continue to innovate and execute well against our key strategic priorities, which helps us position our business well for the long term. We remain focused on delivering better offering and experience for our customers, both our supply partners and our travelers alike. We are as confident as ever in the long-term growth of travel and the opportunities ahead for our company.

I will now turn the call over to our CFO, David Goulden."
"3","David I. Goulden","Executive Vice President and Chief Financial Officer at Booking","Thank you, Glenn, and good afternoon. I'll review our results for the second quarter as well as our thoughts for Q3 and for the full year. All growth rates for 2023 are on year-over-year basis unless otherwise indicated. We will be making some references to the comparable periods in 2019 where we think these are helpful. Information regarding reconciliation of non-GAAP results to GAAP results can be found in our earnings release. We will post our prepared remarks to the Booking Holdings' Investor Relations website after the conclusion of the earnings call.

Now onto our second quarter results. Against the tough year-over-year comparison in the second quarter due to the strong rebound in travel after Omicron in Q2 last year, we were pleased to have delivered 9% room night growth in Q2, which was a few percentage points better than our expectations. Looking at our year-over-year room night growth by region in the second-quarter, Asia was up over 40%, rest of world was up low-double-digits, Europe was up a couple of points, and the U.S. was down slightly. It's helpful to remember that the U.S. was very strong last Q2 and stronger than Q1 and Q3 versus 2019 due to the rebound from Omicron. Compared to 2019, our Q2 global room night growth was 26%, which was in line with Q1. For the second quarter, all our major regions grew at a similar rate versus 2019 revenue.

In Q2, the booking window at Booking.com expanded further versus 2019 than it did in Q1. The Q2 booking window at Booking.com also expanded versus 2022. As Glenn mentioned, our mobile apps represented about 48% of our total room nights in the quarter, which is about 6 percentage points higher than the second quarter of 2022. We continued to see an increased mix of our room nights coming to us through the direct channel. The direct channel increased as a percentage of our room nights in the second quarter relative to the second quarter of 2022.

For the first time since the onset of the pandemic, in Q2, we saw the international mix of our room nights fully recover to 2019 levels. Our cancellation rates in the second quarter were higher than Q2 2022, as the second quarter of 2022 benefited from the strong recovery in new bookings, following the relaxation of travel restrictions in many parts of the world post Omicron. Our cancellation rates in the second quarter continued to be below 2019 levels. For our alternative accommodations at Booking.com, our Q2 room night growth was about 11% year-over-year and the global mix of alternative accommodation room nights was about 34%, which was higher than about 32% in Q2 2022. Versus 2019, alternative accommodation room night growth was about 38%.

Q2 gross bookings increased 15% year-over-year, or 16% on a constant-currency basis. The 15% increase in gross bookings was 6 points higher than the 9% room night increase due to 5% higher accommodation constant-currency ADRs and also due to a couple of points from flight bookings, partially offset by the 1 percentage point of negative impact from FX movements. Our accommodation constant-currency ADRs were negatively impacted by regional mix due to higher mix of room nights in Asia and the lower mix of room nights from the U.S. Excluding regional mix, constant-currency ADRs were up about 9 percentage points year-over-year. Despite the high ADRs in the second quarter, we have not seen a change in the mix of hotel star ratings being booked or changes in length of stay that could indicate that consumers are trading down. We continue to watch these dynamics closely.

Airline tickets booked in the second quarter were up about 58% year-over-year, driven by the continued expansion of Booking.com's flight offering. Revenue for the second quarter came in nicely ahead of our expectations, increasing 27% year-over-year, or about 28% on a constant-currency basis. Q2 revenue as a percentage of gross bookings was about 130 basis points above last year, which was in line with our expectations. Our underlying accommodation take rates continued to be in line with 2019 levels. Marketing expense, which is a highly variable expense line, increased 4% year-over-year. Marketing expense as a percentage of gross bookings was about 50 basis points lower than Q2 2022 due to higher ROIs in our pay channels and a higher mix of direct business. Performance marketing ROIs increased year-over-year due in part to our ongoing efforts to improve the efficiency of our marketing spend.

Marketing merchandising combined as a percentage of gross bookings in Q2 was about 60 basis points lower than last year, which is better than our expectation. Relative to expectation, this is primarily due to better ROI in our pay channels, as well as lower-than-expected merchandising spend, which was impacted by the booking window being more expanded than we expect in the quarter, which will push merchandising expense into future periods at the time revenue is recognized.

Sales and other expenses as a percentage of gross bookings were up about 30 basis points compared to last year, a bit better than our expectation. About 48% of Booking.com's gross bookings were processed through our payments platform in Q2, up from about 38% in Q2 2022. Our more fixed expenses in aggregates were up 20% year-over-year, which is below our expectations due to lower IT expenses in the quarter, including some impact from phasing of IT spend into late in the year. We continue to manage our more fixed expenses very carefully.

Adjusted EBITDA was $1.8 billion in the second quarter, which was up 64% year-over-year and would have been up 70% on a constant-currency basis. Adjusted EBITDA was well above our expectations due to the stronger top-line, the efficiencies in marketing merchandising, and lower-than-expected IT expenses. Our adjusted EBITDA margins increased by about 7 percentage points versus Q2 2022. Non-GAAP net income of $1.4 billion in the second quarter results in non-GAAP earnings per share of $37.62 per share, which was up 97% year-over-year. Our average share count in the second quarter was 9% below Q2 2022 and 15% below Q2 2019. On a GAAP basis, we had a net income of $1.3 billion in the quarter.

Now onto our cash and liquidity position. Our Q2 ending cash and investment balance of $15.7 billion was up versus our Q1 ending balance of $15.3 billion due to the $1.9 billion of debt issuances in May 2023 and the $1.6 billion of free cash flow generated in the second quarter, offset by about $3.1 billion in share repurchases we completed in the quarter. In the first half of the year, we repurchased $5.1 billion of shares, which represented 5% of our year end 2022 share count. The repurchases so far this year take our combined authorization down to $19 billion from the $24 billion we discussed earlier in the year. We remain comfortable with our ability to complete the full $24 billion of share repurchases within four years of when we started the program at the beginning of this year assuming no major downturn in the travel environments.

Now onto our thoughts for the third quarter of 2023. In July, we saw a year-over-year room night growth about 20%, up from 9% in Q2. Looking across our major regions, in July, we saw Asia up about 45%, rest of world up over 20%, Europe up mid-teens, and the U.S. up mid-single-digits. When comparing versus 2019, July room night growth was in a similar range, the 26% growth in Q2. The U.S. was our most recovered region with growth at over 30% versus 2019. Our comments for the third quarter made the assumption that room night growth will be up low-double-digits year-on-year, assuming some moderation in growth from July due in part the harder prior-year comparables in August and September. You'll recall from our commentary on the third quarter of 2022 that room night growth versus 2019 was 4% in July 2022 and 10% in August and September 2022.

In addition, we expect that due to the expanded booking window in the first half of the year for stays in Q3, but there'll be fewer last-minute bookings for stays in the rest of Q3. We expect Q3 gross bookings to grow about 7 points faster than room nights on a year-on-year basis, due to a few points from continued flight bookings growth and a few points of positive impact from FX movements. We expect accommodation constant-currency ADRs to be about in line with Q3 2022, including a couple of points of pressure from the changes in regional mix. We expect Q3 revenue as a percentage of gross bookings to be around 19%, slightly above last year, due to a more positive impact from timing in part due to the expanded booking window in the first half of this year and from increased revenue from payments. We expect these will be partially offset by a higher mix of flights and increased merchandising spend, some of which is related to bookings that we've seen earlier in the year. We expect Q3 marketing expense as a percentage of gross bookings to be lower than last year. We expect marketing and merchandising combined as a percentage of gross bookings in Q3 to be slightly lower than last year. We expect Q3 sales and other expenses as a percentage of gross bookings to be about 20 basis points higher than last year, primarily due to higher gross bookings mix. We expect our more fixed expenses in Q3 to grow year-over-year about 30%, due to higher personnel-related expenses, higher IT expenses, including the impact of fading from Q2 and higher indirect taxes in G&A. The year-over-year growth in our more fixed expenses includes about 7 percentage points from changes in FX. The difference between the 20% growth in our more fixed expenses in Q2 and the 30% growth in Q3 is driven mainly by FX, a major [Indecipherable] Taking all things into account, we expect adjusted -- we expect Q3 adjusted EBITDA to be around 20% higher than last year.

Given the strong level of bookings that we've seen, we are updating our commentary for the full year. We currently expect gross bookings to grow slightly over 20%, up from our previous expectation for low-teens growth. We expect full year room night growth in the mid teens and constant-currency ADRs -- constant-currency accommodation ADRs to be up slightly for the year, including a couple of points of pressure from changes in regional mix. We currently expect revenue as a percentage of gross bookings to increase year-over-year by about 20 basis points, down from our previous expectation of 50 basis points increase. The reduction in our full year take rate is driven by less of a benefit from timing, including -- due to the higher growth rate we expected earlier in this year and also due to the expanded booking window, and also from stronger performance, which drove a higher mix of flights than we expected earlier in the year. We currently expect marketing merchandising as percentage of gross bookings to be slightly below 2022 as compared to our previous expectation for it to be similar to 2022. The improvements in our expectation is driven primarily by higher ROIs in our pay channels. We currently expect our more fixed expenses to grow about 25%, up from our previous expectation for around 20%. The increase in our expectation is driven primarily by variable components of personnel expense due to the overperformance versus our expectations at the start of the year, as well as higher indirect taxes, which is generally tied to revenues, and some additional FX pressure. We manage our more fixed expenses very carefully and continue to expect our more fixed expenses next year to grow at an appreciably lower rate than this year. We continue to expect our adjusted EBITDA margins to expand by a couple of percentage points versus 2022.

In closing, we are pleased with our year-to-date results and the momentum in the business that we move into Q3. We'll now move to Q&A. Alan [Phonetic] can you please open the lines?"
"4","Operator",NA,"[Operator Instructions] Your first question comes from the line of Lloyd Walmsley with UBS. Your line is open."
"5","Lloyd Walmsley","Analyst at UBS Group","Great. Thanks. Two, if I can. First, thanks for the -- some of the color on the GenAI Trip Planners you guys have rolled out. I'm wondering how you guys think about that strategically and balance that with what search engines are doing. Do you think this brings you guys more direct traffic? Or, do you think when you look at what some other players like Google are doing with their new search experience, like how that might change traffic flows in the travel space?

And then second one, you mentioned marketing ROI improvements and efforts to improve efficiency. Is that a function of just making higher ROI targets or just other changes you're making within marketing? Any commentary you can give there would be great. Thanks."
"6","Glenn D. Fogel","Chief Executive Officer and Director at Booking","Hi, Lloyd. Why don't I take the first one about AI and then I'll let David talk about marketing and ROIs? So, first -- and while it's an easy answer, it's the true answer, which is nobody knows yet how this very new technology, generative AI, how that's going to play out in the long run. That's one. Two, even though we don't know how it's going to come out, we know it's very important that we continue to do everything we can to explore, experiment, see what might be very helpful to our travelers and to our supply partners too along with internally to do things better internally for us. Every company is doing that, including the big search engine like Google and they're coming out with what they can do, and nobody knows. A couple of things though I am fairly certain that history provides a good road map. And that is there will be changes, but companies are able to adapt quickly, be agile, have great technology experts, will benefit from these kinds of changes. We saw it as things, for example, like when the mobile phone came out. We were able to adapt quickly, adjust, and we got, I think, a very good advantage from that. I think that we will hopefully get the same type of benefits as this new technology, generative AI comes out.

But one thing I didn't mention for it in the prepared remarks was I mentioned all the comments, I didn't mentioned Agoda. So, Agoda is doing some very good things in terms of internally how can we use GenAI to become more efficient with all types of copilot type systems. So, there are lots of different things that we're playing with all at once. I'm really happy the way that we're doing from different directions, having price slide, doing it at the bottom of the funnel, see how that works. Doing Booking.com's AI Trip Planner at the top, see how that's doing that. The ChatGPT plug-ins from OpenTable and from KAYAK. So, being able to do all these things from a different brands and being able to learn from each other what works, what doesn't work, where we should put more emphasis, where we should put less emphasis. I think that will help us have an advantage over many other companies that may not have the scale, the experts, the -- basically, the capital to put into what could be a very, very exciting future for us. We'll see how it plays out. And of course, nobody knows how regulations are going to play into this. And that is something that could affect everybody.

And David, I don't know if you want to talk about the marketing ROIs."
"7","David I. Goulden","Executive Vice President and Chief Financial Officer at Booking","Yeah. Sure. Thank you, I will. Lloyd, thanks for the question. So, first of all, let's clarify that this is not a change in our approach relative to our desire to lean in this year to recovering travel market. It was to leaning in through a recovering travel market and you can see from our top-line numbers, we're doing quite well. So, that hasn't changed and marketing merchandising investment in total will still be higher this year than it was in 2019. It kind of goes hand-in-hand with our lean-in comment. What I would say and what you're seeing is within that on envelope as we look for ways to optimize our marketing spend, we've done a little bit more optimization than we expected. It's not going into all the components of where that's happening. But we're looking at, so channels, the incrementality for return to direct things like that, consistently testing across a very large marketing spend, you see that during the quarter, we spent about $1.8 billion on marketing. So, it's a large amount of money that we're spending across that spectrum. We're always looking for ways to kind of optimize different spend and different channels and different approaches. So, it's really more to do with our ongoing effort to improve the efficiency of our marketing spend. But again, within the context there was still a leaning in and looking to take share as the market continues to recover from COVID."
"8","Operator",NA,"Your next question comes from the line of Mark Mahaney with Evercore. Your line is open."
"9","Mark Mahaney","Analyst at Evercorec ISI","Okay. Two questions, please. First, Glenn, have you noticed any changes in the type of travel demand? And I mean, short versus longer stay, rural suburban versus urban. And then I wanted to ask the CFO a question on AI, which is, when you think about the impact that AI had and GenAI could have on the business from a financial perspective, do you think that that's -- Dave, do you think that's more likely to be on the monetization side or on the cost efficiency side? And I'm sure you're going to say both. But if you could be a little bit more -- if you have any more specifics on which of those you think could be more and could be more impacted by the application of GenAI over time. Thanks a lot."
"10","Glenn D. Fogel","Chief Executive Officer and Director at Booking","Hi, Mark. I'm smiling because I want to do number two first and just say both. [Speech Overlap] you gave it. So, this is a question that comes up a lot because -- and I mentioned in the last call about how I'm always looking for the smoke signal to something changing. And some of the key things I'm always look at are people trading down in terms of star ratings, or are people going for a lower length of stay, or are people shifting to areas that may be cheaper travel that what previously was more expensive travel. Always looking for some sort of early warning signal that something is happening. And I do not see that yet. I do not see that in any of those areas. And that's what we're seeing right now.

In terms of the AI, it's a very interesting question. And of course, if we knew the answer, we would have a good sense of where should we be putting most of our investment dollars in our people, put them into the areas that's going to give us the best return. But the thing is, as I mentioned in the first question, nobody knows the answer to these things. These are all just guesses. So, at this stage, it's very important to spread the bets around and see where the returns are coming, see where we want to put people to work, put our money to work and see what's going to come back. One of the -- the DNA of our company has always been experiment, see what works, and keep pushing in what's better -- working better than other areas. So, we're going to be doing a lot of different experimentation. And I think that's going to go on for some time before we really have a good sense where the best returns are. I think in the long run, of course, all the things -- the both things you mentioned are going to give tremendous benefits to everybody. But as you're correct to ask the question, which things first and how much. And that is not known yet."
