"","speaker","title","msg"
"1","Operator",NA,"Welcome to the MPC Second Quarter 2023 Earnings Call. My name is Sheila, and I will be your operator for today's call. [Operator Instructions]

I will now turn the call over to Kristina Kazarian. Kristina, you may begin."
"2","Kristina A. Kazarian","Vice President, Finance and Investor Relations at Marathon Petroleum","Welcome to Marathon Petroleum Corporation's second quarter 2023 earnings conference call. The slides that accompany this call can be found on our website at marathonpetroleum.com under the Investors tab.

Joining me on the call today are Mike Hennigan, CEO; Maryann Mannen, CFO; and other members of the executive team.

We invite you to read the Safe Harbor statements on Slide 2. We will be making forward-looking statements during the call today. Actual results may differ. Factors that could cause actual results to differ are included there, as well as our filings with the SEC.

And with that, I'll turn the call over to Mike."
"3","Michael J. Hennigan","President and Chief Executive Officer at Marathon Petroleum","Thanks, Kristina. Good morning, everyone. Beginning with our views on the macro environment, refining margins continued strong in the second quarter. Despite crack spreads incentivizing high refining utilization, product inventory levels remain low, global capacity additions continue to progress slower than anticipated, and we believe that global demand growth will remain strong. In the second half of the year, the refining outlook remains healthy.

We expect year-over-year U.S. light product demand to grow consistent with what we saw in the first half of the year, supported by lower energy prices and recovering air travel. This demand strength, plus tight inventories, and receding economic headwinds are expected to continue to support elevated margins. And as we completed nearly four quarters of elevated turnaround activity early in the second quarter, we're expecting an increase in industry planned maintenance work by our peers in almost every region in which we operate. Overall, we believe an enhanced mid-cycle environment will continue in the U.S. due to relative advantages of our international sources of supply, including energy costs, feedstock acquisition costs, and refinery complexity.

Now, turning to our results. In the second quarter, we delivered strong results across our business. In Refining & Marketing, strong margins, cost discipline, and sound commercial performance led to segment adjusted EBITDA of nearly $3.2 billion. Our Midstream segment delivered durable and growing earnings. This quarter, it generated segment adjusted EBITDA of $1.5 billion, which is up 5% year over year.

MPLX remains a strategic part of MPC's portfolio, as it anticipates growing its cash flows and increasing distributions to unitholders. MPLX's distribution to MPC was $502 million this quarter, an annualized rate of over $2 billion, which fully covers MPC's current dividend and half of our planned 2023 capital program, not including MPLX.

During the second quarter, we progressed key projects, such as completing the STAR project at the Galveston Bay refinery. The competitive position of our Galveston Bay refinery is enhanced by the increased residual fuel and heavy crude processing as well as distillate recovery. We are well positioned with two premier 600,000 barrel per day refineries on the U.S. Gulf Coast with significant logistics and export capacity to support our global commercial strategy.

At the Martinez Renewable Fuels facility, construction activities are progressing. Pre-treatment capabilities are starting to come online in the second half of 2023, and the facility is expected to be capable of producing its full capacity of 730 million gallons per year by the end of 2023. At that point, Martinez will be among the largest, most competitive renewable diesel facilities with a competitive operating profile, robust logistics flexibility, an advantaged feedstock slate, and a strategic relationship with Neste.

On capital allocation, in the second quarter, we returned nearly $3.4 billion to MPC shareholders via dividends and share repurchases. And from May 2021 through the end of July, we have repurchased 264 million shares or approximately 40% of the shares outstanding.

Moving to our sustainability efforts. In July, we published our 12th annual Sustainability report and our seventh annual Perspectives on Climate Scenarios Report. Our perspectives on climate-related scenarios, which aligns with TCFD standards, provide insights into how we see the energy landscape, our thoughts on climate-related risks and opportunities, the resources we put towards addressing them, and the results that we've achieved. Our Sustainability Report shows continued progress on goals that we have set for ourselves, our efforts to strengthen the resiliency of our operations and to innovate for the future.

At this point, I'd like to turn the call over to Maryann."
"4","Maryann T. Mannen","Executive Vice President and Chief Financial Officer at Marathon Petroleum","Thanks, Mike. Moving to second quarter highlights, Slide 5 provides a summary of our financial results. This morning, we reported earnings per share of $5.32, adjusted EBITDA was $4.5 billion for the quarter, and cash flow from operations, excluding favorable working capital changes, was over $3.1 billion. During the quarter, we returned $316 million to shareholders through dividend payments and repurchased $3.1 billion of our shares.

Slide 6 shows the reconciliation between net income and adjusted EBITDA as well as the sequential change in adjusted EBITDA from the first quarter of 2023 to the second quarter of 2023. Adjusted EBITDA was lower sequentially by approximately $700 million, as higher refining throughput was more than offset by lower market crack spreads. Corporate expenses were roughly in line with our guidance. And despite general inflationary pressures, we've maintained cost discipline since taking $100 million out of our corporate cost since 2020. The tax rate for the second quarter was 18.4%, resulting in a tax provision of approximately $583 million. Our tax provision included a $53 million discrete benefit related to prior years.

Moving to our segment results, Slide 7 provides an overview of our Refining & Marketing segment. Refining utilization increased 4% to 93% despite significant turnaround activity, as planned work had a lower impact on crude units in the second quarter. During the quarter, at Galveston Bay, an incident occurred at one of the refineries' catalytic reformers. This unit has been out of service since May 15. This resulted in approximately 2.5 million barrels of crude throughput reduction and an approximate 1% reduction to capture. Sequentially, per barrel margins were lower in the Gulf Coast and Mid-Con regions, driven by lower crack spreads and our sour crude differentials. Capture was 97%, reflecting a strong result from our commercial team, particularly given the extensive turnaround activity early in the quarter. Refining operating costs were $5.15 per barrel in the second quarter, lower sequentially due to higher throughput and lower energy cost.

Slide 8 provides an overview of our Refining & Marketing margin capture this quarter, which was 97%. Our commercial team executed effectively and achieved a strong capture result, considering a significant amount of planned and unplanned refinery downtime. Gasoline and distillate margin tailwinds were balanced against weaker secondary product pricing. We are also seeing incremental product yield and crude mix benefits from recent major capital projects. Capture results will fluctuate based on market dynamics. We believe that the capabilities we have built over the last few years will provide a sustainable advantage. This commitment to commercial performance has become foundational, and we expect to see the results of this emphasis.

Slide 9 shows the change in our Midstream segment adjusted EBITDA versus the first quarter of 2023. Our Midstream segment delivered strong second quarter results. Segment adjusted EBITDA, while flat sequentially, was 5% higher year over year. Our Midstream business continues to grow and generate strong cash flows. We are advancing high-return growth projects anchored in the Marcellus and Permian basins. These disciplined capital investments, along with our focus on cost and portfolio optimization, are expected to grow our cash flows. This will allow us to reinvest in the business and return capital to unitholders.

Slide 10 presents the elements of change in our consolidated cash position for the second quarter. Operating cash flow, excluding changes in working capital, was $3.1 billion in the quarter. Working capital was an $854 million tailwind for the quarter, driven primarily by changes in crude oil and refined product inventories. Capital expenditures and investments totaled $570 million this quarter, consistent with our 2023 outlook.

MPC returned nearly $3.4 billion via share repurchases and dividend during the quarter. This represents 108% payout of the $3.1 billion of operating cash flow, excluding changes in working capital, highlighting our commitment to superior shareholder returns. And as of today, we have approximately $6.3 billion remaining under our current share repurchase authorization. At the end of the second quarter, MPC had approximately $11.5 billion in consolidated cash and short-term investments.

Turning to guidance, Slide 11, we provide our third quarter outlook. We expect crude throughput volumes of roughly 2.7 million barrels per day, representing utilization of 94%. Utilization is forecasted to be higher sequentially due to lower planned turnaround activity in the third quarter and enhanced mid-cycle margins continue to incentivize high refining utilization. While we have not confirmed a start-up date, our throughput guidance assumes the reformer at the Galveston Bay refinery will be down for the entire quarter.

Planned turnaround expense is projected to be approximately $120 million in the third quarter. Operating costs per barrel in the third quarter are expected to be $5.10, as we expect to see benefits from higher throughput and lower costs, given we have completed the significant portion of our turnaround and project activity. Distribution costs are expected to be approximately $1.4 billion for the third quarter. Corporate costs are expected to be $175 million, representing the sustained reductions that we have made in this area.

To recap, our second quarter results reflect our team's execution against our strategic pillars across the company. Our capital allocation framework remains consistent. We will invest in sustaining our asset base, while paying a secure competitive dividend with the potential for growth. We want to grow the company's earnings and we will exercise strict capital discipline. Beyond these three priorities, we are committed to returning excess capital through share repurchases to meaningfully lower our share count.

With that, let me pass it back to Mike."
"5","Michael J. Hennigan","President and Chief Executive Officer at Marathon Petroleum","Thanks, Maryann. In summary, we will continue to invest capital to ensure the safe and reliable performance of our assets and where we believe there are attractive returns. Year to date, we've invested over $1.2 billion. Our focus on operational excellence and sustained commercial improvement will position us to capture this enhanced mid-cycle environment. MPLX remains a source of growth in our portfolio, distributing over $2 billion to MPC annually. And as MPLX continues to grow its free cash flow, we believe it will continue to have capacity to increase its cash contributions to MPC. We believe MPC is positioned as the refiner investment of choice with the strongest through-cycle cash flow generation and the ability to deliver superior returns to our shareholders.

With that, let me turn the call back over to Kristina."
"6","Kristina A. Kazarian","Vice President, Finance and Investor Relations at Marathon Petroleum","Thanks, Mike. As we open the call for your questions, as a courtesy to all participants, we ask that you limit yourself to one question and a follow-up. If time permits, we will reprompt for additional questions. And now, we'll open the call. Sheila?"
"7","Operator",NA,"Thank you. We will now begin the question-and-answer session. [Operator Instructions] Our first question will come from Doug Leggate with Bank of America. Your line is open."
"8","Doug Leggate","Analyst at Bank of America","Thanks. Good morning, everyone. Thanks for having me on. Mike, I want to pick up on one of the headlines from your press release, which seems to becoming a bit of a recurring theme, sustained commercial improvements, and I guess it's a capture rate question. But can you just walk us through what's going on in your capture? Because it looks like we are -- as I look back pre-COVID, for example, leaving the distortions of COVID out of it for a minute, your capture rate seems to have stepped up. Is that portfolio management? Is it something else? Is it trading? What's going on to have addressed that issue in capture rate?"
"9","Michael J. Hennigan","President and Chief Executive Officer at Marathon Petroleum","Yeah. Good morning, Doug. Thanks for the question. I'm going to let Rick give a little more detail, but I'll start off with a couple of comments. One, we have made structural changes and have changed our commercial process quite a bit. With that said, I know yourself and a lot of the analysts like to look at that capture metric. I just want to always caution people that the metric that I care more about is cash flow generation and earnings profitability. So I look at that much more than that capture metric, because I think there's pros and cons to it. But to your point, obviously, it has trended up and driven by a lot of the things that we've changed over the last couple years. So I'll let Rick give a little more detail."
"10","Rick D. Hessling","Senior Vice President, Global Feedstocks at Marathon Petroleum","Yeah. Doug, first off, very perceptive question. I think it's a good call out and warranted. We do believe this structural change is something that's going to stick. In fact, we continue to improve and we're never going to be done improving in this category. So it's something that we focus on daily. So in giving you an answer, I think you'll respect that I will have to be broad as to not give away what I would call true competitive advantages. But it's all the buckets you've touched on. It's optimization. It's trading. It's all of the above. And the best way I can say it, Doug, it's a holistic change in our mindset on everything we do to optimize our assets around our size, our logistics system, our knowledge, our expertise. And it's driving incremental value throughout our entire system from feedstocks to products. And there isn't anyone in the company that's not engaged. I mean, I can't say enough. Our goal is to be the best cash flow generator through cycle. And this just isn't a one-and-done exercise. This is the mindset that not only our commercial team, but our entire company is attacking every day with."
