"","speaker","title","msg"
"1","Operator",NA,"Welcome to Franklin Resources Earnings Conference Call for the quarter ended June 30, 2023. Hello, my name is Joanna, and I will be your call operator today. As a reminder, this conference is being recorded. [Operator Instructions]

I would now like to turn the conference over to your host, Selene Oh, Head of Investor Relations for Franklin Resources. You may begin."
"2","Selene Oh","Head of Investor Relations at Franklin Resources","Good morning, and thank you for joining us today to discuss our quarterly results. Statements made on this conference call regarding Franklin Resources, Inc., which are not historical facts are forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995. These forward-looking statements involve a number of known and unknown risks, uncertainties and other important factors that could cause actual results to differ materially from any future results expressed or implied by such forward-looking statements. These and other risks, uncertainties and other important factors are described in more detail in Franklin's recent filings with the Securities and Exchange Commission, including in the Risk Factors and the MD&A sections of Franklin's most recent Form 10-K and 10-Q filings.

Now, I'd like to turn the call over to Jenny Johnson, our President and Chief Executive Officer."
"3","Jennifer M. Johnson","President Chief Executive Officer at Franklin Resources","Thank you, Selene. Hello, everyone, and thank you for joining us today to discuss Franklin Templeton's results for the third fiscal quarter of 2023. As usual, I'm joined by Matt Nicholls, our CFO and COO; and Adam Spector, our Head of Global Distribution.

Over the past several years, we've been intentional in building a diversified company that offers a broad range of investment expertise and capabilities across asset classes, investment vehicles and geographies to benefit a broad range of clients through various market conditions and cycles. We believe our corporate model of preserving the investment autonomy of each of our specialist investment managers, combined with the resources of a global firm meets the demands of our diverse client base and produces strong long-term results.

This quarter, long-term net flows turned positive, investment performance remained strong and adjusted operating income improved by 8%. Financial markets, in general staged rebounds in the first-half of the calendar year. The S&P 500s indexes concentration in five companies is that it's most extreme level in more than 30 years. A challenge for those seeking to outperformed the index, while managing for concentration risk in their equity portfolios, but also an opportunity for skilled and disciplined active managers with a long-term horizon. Client focus has always been a hallmark of Franklin Templeton. And we've been actively engaging with our clients to assist them in navigating this complex environment. As our industry and client preferences continue to evolve, there is strong demand for asset managers to have a full range of investment options that span geographical regions, both in public and private market strategies.

We generated interest in our alternatives and multi-asset strategies, in particular, which both saw positive net flows during the quarter. In addition, we experienced strong flows in ETFs, SMAs and the high-net worth channel, and flow trends continued to improve across all geographies, benefiting from our regional sales model and strategy.

Our EMEA and Asia Pacific regions both reported positive long-term net flows. That's the second consecutive quarter of net inflows for Asia Pacific. While we're always focused on organic priorities, we have previously-stated, our interest in distribution-led strategic transactions that would further diversify our business and accelerate growth in key markets. With the vision of offering more choice to more clients and important sectors, we were pleased to announce the establishment of a long-term partnership with the Power Corporation of Canada and Great-West Lifeco this quarter.

As part of the relationship, we will acquire Putnam Investments, which managed $136 billion in AUM as of April 30, 2023 from Great-West for approximately $925 million, primarily funded with equity. Great-West will make an initial incremental asset allocation of $25 billion to our specialist investment managers within 12 months of closing, with that amount expected to increase over the next several years. Great-West will also become a long-term shareholder in Franklin Resources. And of the equity issued to Great-West, shares representing 4.9% of our common stock are subject to a five-year lock-up. This is a compelling transaction for both firms, and we're looking-forward to actively partnering to develop additional opportunities that would be realized overtime. The agreement aligned with our focus to further grow insurance client assets and expand the existing relationship between Franklin Templeton and the Power Group of companies in the key areas of Retirement, Asset Management and Wealth Management. The transaction will also enable us to further increase our investment in retirement and insurance to better serve each and every client in these important segments.

Our clients will benefit from expanded and complementary investment capabilities across key asset classes with strong long-term track records. Specifically, the acquisition of Putnam will increase Franklin Templeton's defined contribution AUM to almost a $100 billion. As a reminder, the acquisition of Putnam is expected to be modestly accretive to run-rate adjusted EPS by the end of the first year after closing, adding approximately $150 million of run-rate adjusted operating income in the first year post-closing inclusive of cost synergies. The acquisition remains on track to close in the fourth calendar quarter of 2023, subject to customary closing conditions.

Turning now to our specific numbers for the quarter. Starting first with assets under management and flows. Ending AUM increased to $1.43 trillion, primarily due to market appreciation and we shifted into positive long-term net flows of $200 million, inclusive of reinvested distributions. Our long-term net flows continue to benefit from a diversified mix of assets in the quarter, led by record net inflows of $4 billion into alternative strategies. Our three largest alternative managers, Benefit Street Partners, Clarion Partners and Lexington Partners generated a combined total of almost $5 billion in net inflows. This included raising over $1 billion in secondary private-equity in the wealth management channel under the alternatives by Franklin Templeton brand. Today, alternative assets are $257 billion or 18% of our total AUM and contribute more significantly to our financial results.

In terms of other areas of activity in the quarter, our multi-asset strategies generated another quarter of positive net flows, with $2.3 billion. Our solutions team has been gaining success with large institutions building customized solutions across our broad array of investment strategies. Equity net outflows improved to $3 billion this quarter, including the funding of a previously disclosed $3.2 billion institutional mandate. While active equities continue to be impacted by the risk-off environment, we saw positive net flows into international large-cap core, emerging markets all cap value and small mid-cap equity strategies.

Fixed-income net outflows were $3.1 billion. Despite market uncertainty, we experienced increasing demand for fixed-income and we benefited from having a broad range of strategies with non-correlated investment philosophies. Client interest continued with net inflows into multi-sector, core bond, enhanced liquidity and TIPS strategies. Our regionally focused sales model and strategy resulted in improving flow trends across all of our geographies compared to the prior quarter. As mentioned earlier, the EMEA and Asia Pacific region generated positive long-term net flows.

From a vehicle perspective, ETFs generated net inflows of $1.1 billion, representing the third consecutive quarter of net flows of approximately $1 billion, and AUM totaled $16.2 billion at quarter end. In the quarter, we also launched two thematic ETFs in Europe in both future of food and health and wellness. Two areas where we expect to see strong client interest. Separately, managed account AUM ended the quarter at $116 billion and generated positive net flows. We continue to expand our SMA offerings in important growth categories and new market segments to provide clients choice and how they access our investment expertise across the breadth of our products.

This quarter, we had important launches focused on customization, such as tax managed overlay and SMA key flagship strategies, including the Franklin Income Fund. Canvas, our custom indexing solution platform continued its trend of net inflows in each quarter since the platform launched in September 2019, and it's AUM has doubled to $4.5 billion since the announcement of the acquisition. This past quarter, Canvas generated net inflows of approximately $300 million and continues to have a robust pipeline. Canvas allows financial advisors to build and manage custom indexes in SMAs that are individually tailored to the clients' specific needs, preferences and objectives. We believe custom indexing represents the next progression of direct indexing and ETFs, and is a significant long-term growth opportunity.

Turning now to investment performance, which we're pleased to stay remains strong, 63%, 53%, 67% and 63% of our strategy composite AUM outperformed their respective benchmarks in the one, three, five and 10-year periods respectively. For mutual fund investment performance, 44%, 58%, 66% and 51% of our AUM outperformed their peers on a one, three, five and 10-year basis. This represents improvement in the three-year and five-year periods from the prior quarter due to strengthened performance in equity and certain fixed-income strategies. The one year decline was primarily due to one of the largest funds managed for income, which was overweight utilities and financials, which generate higher yield and underweight technology compared to the S&P 500.

Touching briefly on our financial results. Ending AUM increased by 0.7% to $1.43 trillion as of June 30th from the prior quarter, reflecting market appreciation and positive net flows. Average AUM was flat from the prior quarter at $1.42 trillion. While our effective fee rate remained stable, adjusted operating revenue increased by 3% to $1.56 billion. Adjusted operating income increased by 8.3% to $476.8 million from the prior quarter. Adjusted operating margin was 30.5% compared to 28.9% in the prior quarter. We continue to maintain a strong balance sheet with total cash and investments of $6.9 billion as of June 30,, 2023.

To wrap-up, we have worked through another quarter of complicated markets and our progress and success would not be possible if it weren't for our dedicated employees around the world. I would like to thank them for their many contributions and for their unwavering client focus.

Now, let's turn to your questions. Operator?"
"4","Operator",NA,"Thank you. [Operator Instructions] First question comes from Alex Blostein at Goldman Sachs. Please go ahead."
"5","Alexander Blostein","Analyst at The Goldman Sachs Group","Hey, good morning. Thanks for -- thanks for the question. Maybe we could start with some of the trends you're seeing in the alternative asset management space. First, I was hoping we could get a little bit more color on how much capital Lexington raised in the second quarter in their flagship fund and as you highlighted in the deck, continuing to fundraise here. So how large do you think the size could ultimately of that fund be? And then when you expand a little bit broader into private alts, generally what else is in the pipeline that you expect to come in over the next six to 12 months?"
"6","Jennifer M. Johnson","President Chief Executive Officer at Franklin Resources","So, I think we publicly disclosed that Lexington rate $18.2 billion so far on their latest fund. I think in the quarter it was about -- it's a little over $3 billion, maybe be $3.4 billion. And of that, I think what we're incredibly proud of is the fact that we raised a little over $1 billion in the wealth channel and first time fund. I think the expectation was that if we raised $500 million, that would be pretty good for first time fund. And we've talked on these calls before about how complicated it is to raise alternatives in the wealth channel because it requires not only retraining of your own sales team, but actually training of the financial advisers. And so we put a lot of effort over the last 18 months, we've built out a 40% alts wealth specialist team. We've used our Academy to train our own internal sales folks as well as helping to train the financial advisers. So that was a big part of it. And I think the fund can raise up to $20 billion. And I think it's quite possible that that will happen."
"7","Alexander Blostein","Analyst at The Goldman Sachs Group","Great. And then just as far as the pipeline of other things that are in the hopper as you look out over the next six to 12 months?"
"8","Jennifer M. Johnson","President Chief Executive Officer at Franklin Resources","Well, it's specifically in the alt space. I mean, so private credit we still think is just a great opportunity, right? Our view is that banks are going to even lend less and they've been lending. And you know, it is definitely from deploying capital has been slowed down by the fact that M&A slowed down. just read an article yesterday where somebody was talking about, they are seeing M&A pickup. That will make a difference. We're thrilled because having BSP at $78 [Phonetic] billion, we cover both the US and Europe. But in addition to that, what are the things actually really important in these times, is having the knowledge and expertise in special situations where you could work out deals. So, you know, if you have an underlying credit that is struggling because of the -- maybe they can't cover the rate, being able to restructure it is really important and BSP has -- has that expertise internally.

So, the biggest issue there has been around deploying, but they're seeing -- continue to see very good deals. They're seeing their underlying companies be very strong. And where there are some stresses, they have been able to handle this work. And again, we think as M&A activity picks back up, you're going to be -- they are going to be able to deploy more capital. They said, they now are seeing the best deal since they've seen since the global financial crisis.

And then in the case of real estate with Clarion, probably the biggest issue is this price discovery. Now, I think everybody knows the office story. Unfortunately, Clarion has just about 10% exposure to office that that's not been a big exposure for them. Their focus has been on industrial space, datacenters and things like that which with AI frankly will only get bigger and more demand, but also on multifamily, and I think the story about underbuilding of multifamily is important. But the issue has been a little bit around the bid and ask on just the sellers been willing to accept lower prices and the buyer is being willing to pay. So, as that -- as we see that smooth out, I think you'll see more -- more movement in the real estate space.

They just -- on the redemption cue. Just a reminder. Their clients are mostly institutional and so they don't have the kind of requirement to do redemptions because the institutions don't want any kind of fire sale. And so they have more flexibility on the redemption cues, which equates to less than,. I think 10% of any the... Adam, it looks like you want to add something there."
"9","Adam B. Spector","Executive Vice President, Head of Global Distribution at Franklin Resources","Sure. I was going to say a couple of things Alex. One, I think we see strong fundraising in the traditional markets that they've been in, but with stronger public markets, the denominator effect is less of an issue. So we're feeling really good about the raise for all of our alternative firms in the private markets. I would also say then in the wealth channel, it's not just the Lexington flagship we're offering. We have Clarion products in there, like CP Reef and opportunity zone that are going well. Launching BDCs and interval funds for BSP, our venture funds in the wealth channel. So, feeling good about that. And then the Alcentra acquisition has been very positive for us and having the ability to launch European managed product in Europe through our distribution force there, we think will be a very positive add as well."
"10","Matthew Nicholls","Executive Vice President, Chief Financial Officer, and Chief Operating Officer at Franklin Resources","And then one other data point, Alex. In terms of dry powder, BSP has in excess of $4 billion. And over the next 12 months they expect to raise several billion dollars more."
