"","speaker","title","msg"
"1","Operator",NA,"Good afternoon, ladies and gentlemen, and welcome to the C.H. Robinson Second Quarter 2023 Conference Call. [Operator Instructions] Following the company's prepared remarks, we will open the line for a live question-and-answer session. [Operator Instructions]

I would now like to turn the conference over to Chuck Ives, Director of Investor Relations."
"2","Chuck Ives","Director, Investor Relations at C.H. Robinson Worldwide","Thank you, Donna, and good afternoon, everyone. On the call with me today is Dave Bozeman, our President and Chief Executive Officer; Mike Zechmeister, our Chief Financial Officer; and Arun Rajan, our Chief Operating Officer. Dave will provide some introductory comments, Mike will provide a summary of our 2023 second quarter results and our outlook for 2023, Arun will provide an update on our efforts to improve our customer and carrier experience and our operating leverage, and then we will open the call up for questions.

Our earnings presentation slides are supplemental to our earnings release and can be found in the Investors section of our website at investor.chrobinson.com. Our prepared comments are not intended to follow the slides. If we do refer to specific information on the slides, we will let you know which slide we're referencing.

I'd also like to remind you that our remarks today may contain forward-looking statements. Slide 2 in today's presentation lists factors that could cause our actual results to differ from management's expectations.

And with that, I will turn the call over to Dave."
"3","Dave Bozeman","President & Chief Executive Officer at C.H. Robinson Worldwide","Thank you, Chuck. Good afternoon, everyone, and thank you for joining us today. Let me start by saying, it is an absolute privilege to be leading C.H. Robinson, a market leader with enormous scale, a strong base of loyal customers, and a resilient business model that generates profits and free cash flow through the entirety of the freight cycle. I know from my time in the transportation market that other freight providers and new entrants look to Robinson as an example of a commercial engine with the breadth, scale, expertise, and financial strength that they aspire to achieve. However, there is always room for improvement, and I recognize the tremendous opportunity in front of us to accelerate growth in a very fragmented market.

In my first month, I've been spending time meeting with and talking to customers, employees, and shareholders as I analyze the business. A customer-centric focus is in my DNA, and I have successfully implemented customer-focused strategies over my 30-year career at leading brands such as Harley-Davidson, Caterpillar, Amazon, and Ford Motor Company. I look forward to applying that experience towards our goal of providing such a compelling offering that customers feel like C.H. Robinson is essential to the success of their supply chain.

As a leading practitioner, I'm in a discovery and diagnosis phase, and I've been learning more and shaping my vision for the company each day. I'm digging in quickly with the leadership team. I'm looking at the portfolio of businesses with an open mind. And my intentions are to drive focus, so that we position ourselves for growth in our core business. As I aim to reinvigorate the winning culture, my focus will be on people, products, processes, technology, collaboration, and excellence.

My style is to, one, be accountable for driving improvement and be passionate about making people better; two, look around corners and anticipate in order to minimize surprises; and three, wake up every day like you're working for a start-up by being gritty, scrappy, innovative, and change oriented, with a focus on improving clock speed and acknowledging every day that you can be better. These practices have enabled success for the companies I've worked at and the people I've worked with.

People are at the heart of Robinson, and I'm confident that, together, we will win for our customers, carriers, and shareholders. I'm passionate about continuously improving how organizations operate. Lean principles work and are applicable at Robinson to further improve efficiency. Robinson is a strong company, but all companies have waste that can be removed to make a company quicker, more flexible, and more agile in solving problems for their customers, improving workflows, and providing better customer service and experiences.

I have helped build out and scale transportation businesses, most notably at Amazon, where technology is the starting point. I am certain we can leverage technology as a force multiplier here at Robinson, and I've been discussing it with Arun and the team. As an example, when I look at C.H. Robinson, I'm excited about the potential benefits from generative AI in conjunction with the machine learning and artificial intelligence that the company has already been utilizing.

With more data and history to leverage than any other 3PL, we have opportunities to harness the power that these advanced technologies now offer to further capitalize on our information advantage, and we'll continue to look for and pursue those opportunities. Arun will touch more on this in his prepared comments.

In summary, I look forward to leading this great company to new heights and sharing our progress with all of you along our journey.

With that, I'll turn it over to Mike for a review of our second quarter results."
"4","Mike Zechmeister","Chief Financial Officer at C.H. Robinson Worldwide","Thanks, Dave, and good afternoon, everyone. Global freight markets in Q2 continued to be impacted by weak demand, high inventories, and excess capacity, which resulted in a more competitive marketplace with suppressed transportation rates. North American freight volumes and load-to-truck ratios remain near the low levels of 2019. In the freight forwarding market, ocean vessel and air freight capacity continues to exceed demand, which has kept ocean and air freight rates low during the period of significant declines that extends back to the second half of 2022.

Despite the weak demand, new vessel deliveries are expected to continue to add capacity to the ocean market. This suggests that the influence of excess capacity may persist for several periods, despite the steamship line's efforts to manage capacity through blank sailings, slow steaming, and redeploying capacity to other lanes. We are staying focused on what we can control, providing superior service to our customers and carriers, and streamlining our processes by removing waste and manual touches. The result has been meaningful cost reduction and productivity gains across our business.

With our record quarterly financial results in Q2 of last year as a comparable and the macro forces that I outlined as the backdrop, our second quarter total revenues of $4.4 billion declined 35% compared to Q2 last year. Our second quarter adjusted gross profit, or AGP, was also down 35% year over year, or $366 million, driven by a 45% decline in our Global Forwarding and a 36% decline in NAST. On a sequential basis, total company AGP was down 3%, driven by a 6% decline in NAST. That was partially offset by a 1% increase in Global Forwarding and a 6% increase in the total of our other segments. On a monthly basis compared to Q2 of last year, our total company AGP per business day was down 30% in April, down 39% in May, and down 37% in June.

In our NAST truckload business, our Q2 volume declined by approximately 6.5% on a year-over-year basis. Within Q2, average daily volume in April was stronger than March, but weakened in May and held in June, which resulted in a 0.5% sequential decline in Q2. During Q2, we had an approximate mix of 70% contractual volume and 30% transactional volume in our truckload business.

Routing guide depth of tender in our Managed Services business, which is a proxy for the overall market, declined from 1.4 in Q2 of last year to 1.1 in the second quarter of this year, which is the lowest level we've seen for a full quarter since the recession of 2009. The sequential declines in our truckload linehaul cost per mile since Q2 of last year began to level off and increased sequentially in May and June, causing the June cost per mile to be only $0.02 below the March cost per mile. On a year-over-year basis, we saw a decline of approximately 19% in our average truckload linehaul cost per mile paid to carriers, excluding fuel surcharges.

Due to the time lag for contract pricing to follow spot market costs, Q2 truckload linehaul pricing continued to decline on a sequential basis, resulting in a 23% year-over-year decline in our average linehaul rate or price build to our customers, excluding fuel surcharges. These changes resulted in a 41.5% year-over-year decrease in our truckload AGP per mile and AGP per shipment, with declines in both contractual and transactional AGP per shipment. This is the largest year-over-year decline in AGP per mile that we've experienced in the last 10 years and is in contrast to the 46.5% increase in Q2 last year.

In our LTL business, shipments were flat on a year-over-year basis and up 5% sequentially. By leveraging our broad access to capacity in all modes of LTL and our high level of service, our LTL team continues to onboard a pipeline of new business that is offsetting the softness in the LTL market. AGP per order, however, declined 19% compared to Q2 last year, driven primarily by the market conditions and lower fuel prices.

As I mentioned, market conditions in our Global Forwarding business were also soft behind weak demand and plenty of capacity. Despite that, our ocean and air volume, each grew sequentially, exhibiting the progress our Global Forwarding team has made through adding new customers, diversifying trade lanes and verticals, and leveraging investments in technology and talent over the past several years. In Q2, Global Forwarding generated revenue of $780 million and AGP of approximately $179 million, which declined 45% year over year compared to the record high from Q2 last year. Within these results, our ocean forwarding AGP declined by 53% year over year compared to 51% growth in Q2 of 2022. The Q2 results were driven by a 49.5% decrease in AGP per shipment and a 7% decrease in shipments.

Turning to expenses, we delivered on our expense reduction and productivity expectations for the quarter, Q2 personnel expenses were $377.3 million, including $13.1 million of restructuring charges, down 15.2% compared to Q2 of last year. Excluding the restructuring charges, our Q2 personnel expenses were down 18.1% year over year, primarily due to the cost optimization efforts and lower variable compensation. Our headcount was also down significantly in Q2, with ending headcount at 15,763, down 13.1% year over year.

In Q2, we elevated our cost optimization efforts, which began in Q4 of last year as we streamlined our workflows and removed waste to help ensure a more competitive and sustainable long-term cost structure. As a result, our shipments per person per day in NAST has increased by 12% year to date through Q2, and we remain on track to deliver on our target of 15% year-over-year improvement by Q4 of this year. I'd also note that we were able to achieve the productivity gains in a soft volume market, which sets us up well for when the market demand returns.

Going forward, we expect continued improvements in shipments per person per day and the associated cost benefits through the remainder of 2023 as we streamline processes and improve customer outcomes with technology that supports our people and processes. As a result of the progress on our cost optimization efforts, we now expect 2023 personnel expenses to be toward the lower end of the $1.45 billion to $1.55 billion range that we previously provided. As a reminder, our expense guidance excludes restructuring expenses.

Moving to SG&A, Q2 expenses were $155.6 million and included $1 million of restructuring charges. Excluding the Q2 restructuring charges and last year's $25.3 million gain on the sale-leaseback of our Kansas City regional center in Q2, SG&A expenses were up approximately 8.5% compared to Q2 of last year, primarily due to increases in claims and warehouse expenses. We continue to expect our 2023 SG&A expenses to be $575 million to $625 million, including $90 million to $100 million of depreciation and amortization expense.

As you may recall from our Q1 earnings call, we raised our cost savings commitment to $300 million of net annualized cost savings by Q4 of this year compared to the annualized run rate of the Q3 expenses from last year. We continue to be on track to deliver those expense reductions, and the majority are expected to be longer-term structural changes to our cost base that will help us improve operating margins once demand returns.

Q2 interest and other expense totaled $18.3 million, down $9.1 million versus Q2 last year. Q2 included $23.2 million of interest expense, up $6.3 million versus Q2 of last year due to higher variable interest rates against a reduced debt load. Q2 also included a $3.5 million gain on foreign currency revaluation and realized foreign currency gains and losses compared to a $10.3 million loss in Q2 last year, with both driven by various foreign currency impacts on inter-company assets and liabilities. As a reminder, our FX impacts are predominantly non-cash gains and losses.

Our Q2 tax rate came in at 14.9% compared to 21.3% in Q2 of '22. The lower tax rate was driven by lower pre-tax income and incremental benefits from tax credits and incentives. We now expect our 2023 full-year effective tax rate to be in the range of 16% to 18%, assuming no meaningful changes to federal, state or international tax policy. Adjusted or non-GAAP earnings per share, excluding the $14.1 million of restructuring charges, was $0.90. Excluding the $25.3 million gain from Q2 last year, non-GAAP earnings per share was down 64% compared to the 75% increase in Q2 last year.

Turning to cash flow. Q2 cash flow generated by operations was approximately $225 million compared to the $265 million in Q2 of 2022, demonstrating our ability to generate cash and make investments in the business through the freight cycle. The year-over-year decline in our cash flow was driven by a $251 million decrease in net income, partially offset by $144 million sequential decrease in net operating working capital in Q2, resulting from the declining cost and price of ocean and truckload transportation. Over the last four quarters, as the cost and price of purchased transportation have come down, we have realized a benefit to working capital and operating cash flow of more than $1.4 billion.

In Q2, our capital expenditures were $24.4 million compared to $43.2 million in Q2 of last year, and we continue to expect our 2023 capital expenditures to be in the range of $90 million to $100 million. We returned $106 million of cash to shareholders in Q2 through $73 million of cash dividends and $33 million of share repurchases. The cash returned to shareholders exceeded net income, but was down 74% versus Q2 last year, driven by the $137 million of cash used to reduce debt.

Now on to the balance sheet highlights. We ended Q2 with approximately $1.1 billion of liquidity comprised of $859 million of committed funding under our credit facilities and a cash balance of $210 million. Our debt balance at the end of Q2 was $1.74 billion, which includes debt paydown of $532 million versus Q2 last year.

Our net debt to EBITDA leverage at the end of Q2 was 1.81 times, up from 1.39 times at the end of Q1. Our capital allocation strategy is grounded in maintaining an investment-grade credit rating, which allows us to optimize our weighted average cost of capital. With the year-over-year earnings reduction and $0.5 billion of debt paydown, we'll continue to manage our capital structure to maintain our investment-grade credit rating.

As you would expect, the cash that we use to reduce debt generally reduces the amount of cash available for share repurchases. Over the long term, we remain committed to growing our quarterly cash dividend in alignment with long-term EBITDA growth. Our dividends and share repurchase program are important levers to enhance shareholder value as we are delivering quality customer service more efficiently than anyone in the marketplace.

As we have demonstrated through the ups and downs of our highly cyclical freight market, the strength of our business model makes us a reliable partner for our customers and allows us to invest through the cycle. Our customers value the stability and reliability that we provide as we work to optimize their transportation needs.

I'd like to close by adding that I am incredibly excited about the direction we are headed and our ability to build on the productivity and cost control progress that we've made. By leveraging lean principles to reduce waste and the emerging benefits of our combination of machine learning and generative AI across our scaled model, we are positioned well to deliver greater efficiency and improved competitiveness in the marketplace to generate greater value for Robinson shareholders.

With that, I'll turn the call over to Arun to provide more details on our efforts to strengthen our customer and carrier experience and improve our efficiency and operating leverage."
"5","Arun Rajan","Chief Operating Officer at C.H. Robinson Worldwide","Thanks, Mike, and good afternoon, everyone. In the second quarter, our single-threaded cross-functional teams made great progress on improving customer outcomes with technology that supports our people and processes. Our enhanced Carrier Advantage Program has significantly improved our automated tracking and advanced visibility capabilities, and those efforts are being recognized by our customers and multiple third parties.

In our LTL business, our team is leading the way as an early adopter of electronic bill of lading, which has enhanced our digital connectivity with our LTL carriers and enabled us to eliminate unnecessary work and achieve gains in efficiency and accuracy. All the initiatives and work streams of our teams are targeted at improving productivity and accelerating growth with disciplined product and change management.

Over the last six months, we've increased our focus on opportunities to streamline processes that are core to improving the customer and carrier experience and enabling us to decouple volume and headcount growth and drive increased productivity. Shipments per person per day is a key metric that we use to measure our productivity improvements.

And as Mike mentioned earlier, we've achieved a 12% year-to-date improvement through Q2 as we progress towards our goal of 15% year-over-year improvement by Q4 of this year. In order to reach our 2023 goal, we have accelerated the digital execution of critical touch points in the lifecycle of a load, thereby reducing the number of manual tasks per shipment and the time per task. A few areas where we have seen this progress include increasing the automation of in-transit tracking, case management tasks, and appointment-related tasks.

As Dave mentioned earlier, we've also been using machine learning, artificial intelligence, and our large data estate to improve outcomes for our customers and carriers, but machine learning alone has limitations due to a need for standardization. Generative AI and large language models have the ability to work with unstructured and incomplete data and unstructured taskflows to create an automation unlock.

One example where this can be used is in order management. Over the years, manual processes or workarounds have been put in place to serve our customers and carriers in customized and, therefore, unstructured ways, such as receiving orders and providing quotes through email. As you can imagine, these have highly variable levels of information completeness and a fragmented mix of formats.

Generative AI can be used to fill in the blanks where there's incomplete and unstructured information in a highly automated and efficient process. Our early testing and results from generative AI are promising, and we're excited about the potential for this technology to be an accelerant to automation and productivity improvements and to magnify our information advantage.

With that, I'll turn the call back over to Dave for his final comments."
"6","Dave Bozeman","President & Chief Executive Officer at C.H. Robinson Worldwide","Thanks, Arun. C.H. Robinson is a great company with the largest market share, the most developed freight brokerage network, long-standing relationships with global blue-chip customers, deep carrier relations, strong technology, and a larger dataset than any other market participant. While the near-term freight environment presents some challenges, the strength of our people, scaled network, financial model and investments in improving efficiency position us well for the eventual rebound. I see an opportunity for the company to reach its full potential and create more shareholder value by improving our value proposition, increasing our market share, accelerating growth, improving our efficiency and operating margins, and increasing overall profitability.

Robinson has great people with a passion for winning and the grit, grind and hustle needed to innovate and solve challenges for our customers and carriers. To enable greater agility and flexibility and to accelerate our clock speed, I'm empowering our people to uncover new ways to challenge the status quo, move faster, and act boldly to better anticipate our customers' needs, exceed their expectations, and make us indispensable.

Shippers are looking for stable and innovative logistics partners. Robinson has shown the strength of its model through cycles. Our balance sheet continues to be strong. And we plan to invest in initiatives that we expect to amplify the expertise of our people and generate high returns on investment. I'm excited about our opportunities and our future.

This concludes our prepared remarks. I'll turn it back to Donna now for the Q&A portion of the call."
"7","Operator",NA,"Thank you. The floor is now open for questions. [Operator Instructions] Today's first question is coming from Jack Atkins of Stephens. Please go ahead."
"8","Jack Atkins","Analyst at Stephens","Okay. Great. Good evening. And Dave, congratulations on your new role at C.H. Robinson."
"9","Dave Bozeman","President & Chief Executive Officer at C.H. Robinson Worldwide","Thanks, Jack."
"10","Jack Atkins","Analyst at Stephens","So I guess, I'd love to start going back to something that you mentioned in both your prepared remarks and also in the press release. It's making C.H. Robinson essential. I guess, my first question is just broadly like, what is -- what about C.H. Robinson right now isn't essential? Because I look at a company with unparalleled scale in the marketplace, a leading technology platform. What do you think you need to do differently as a company to really make yourself essential in what is ultimately a highly commoditized part of the transportation supply chain, which is brokerage?"
