"","speaker","title","msg"
"1","Operator",NA,"Good morning, everyone. Welcome to the Bristol-Myers Squibb Second Quarter 2023 Earnings Conference Call. [Operator Instructions] Please also note, today's event is being recorded. At this time, I'd like to turn the floor over to Tim Power, Vice President of Investor Relations. Mr. Power, please go ahead."
"2","Timothy Power","Vice President and Head of Investor Relations at Bristol-Myers Squibb","Thank you. Good morning, everyone, and thanks for joining us this morning for our second quarter 2023 earnings call. Joining me this morning with prepared remarks are Giovanni Caforio, our Board Chair and Chief Executive Officer; and David Elkins, our Chief Financial Officer. Also participating in today's call are Chris Boerner, our Chief Operating Officer; Adam Lenkowsky, our Chief Commercialization Officer; and Samit Hirawat, our Chief Medical Officer and Head of Global Drug Development. [Operator Instructions]. With that, I'll hand it over to Giovanni."
"3","Giovanni Caforio, MD","Chairman of the Board and Chief Executive Officer at Bristol-Myers Squibb","Thank you, Tim, and good morning, everyone. Starting on Slide four. As you will have seen in our press release this morning, today, we updated our outlook for 2023. The updates were driven by a significant change in our expectations for Revlimid and, to a lesser extent, Pomalyst for the year. Let me say that we do not take an adjustment of this magnitude lightly. Before I provide you with more detail, when I look at the company overall, I'm encouraged by the strength of the in-line and new products as well as the progress with our pipeline. These are the drivers that will enable us to renew our portfolio and strengthen our business in the future. The impact we are discussing today is limited to Revlimid and, to a lesser extent, Pomalyst, and we expect it to be relevant only to this year, as I'll discuss shortly. Importantly, our in-line and new product portfolios remain on track.

We are pleased with continued strong performance from our in-line business and are confident in our ability to roughly double revenue from our new products this year. In fact, our new product portfolio is already annualizing at $3.5 billion as of Q2. As a result of these strong trends, we are reaffirming all our financial commitments for the 2020-2025 period. Given our confidence in our future, this morning we also announced our intention to execute a $4 billion accelerated share repurchase in the third quarter. Let me now provide some details on today's update. Our revised guidance reflects a $1 billion decrease for Revlimid, and we are now guiding to approximately $5.5 billion in 2023. Combined with a roughly $300 million impact for Pomalyst, these changes account for our revised guidance on revenue and EPS ranges. As you know, we are navigating generic entry for Revlimid, though this is not the driver of our revision in outlook. Concurrent with entry of the most recent wave of generic volumes, we saw some softness in Revlimid sales beginning at the end of the first quarter.

As we looked into its drivers, we recognized there had been an unusual increase in utilization of three drugs provided by the independent BMS Patient Assistance Foundation starting at the same time. In Q2, the number of patients on free drug continued to increase and reached a level significantly higher than normal. The impact on Revlimid and Pomalyst revenues also accelerated in Q2. This issue is the main driver of our revised guidance. The situation is complex, and to explain it, I'll turn to Slide five to remind everyone of some of the ways we meet our commitment to support eligible patients who can't afford their medicines. For commercially insured patients, we provide the co-pay support to eligible patients. Under U.S. law, however, we cannot provide co-pay support to government-insured patients, such as Medicare patients.

There are third-party independent charitable foundations that provide financial assistance to patients to help with out-of-pocket costs, including Medicare patients. These charitable foundations are supported financially in a variety of ways. This includes contributions from donors, including BMS, consistent with HHS guidance. Additionally, we donate BMS products to the independent BMS Patient Assistance Foundation, which provides free medicine to all qualified patients who are not financially supported elsewhere. Importantly, to comply with government guidance, once patients enter this program, the BMS Patient Assistance Foundation provides free product through the end of the calendar year. Earlier this year, funds at independent third-party charitable foundations, the ones that provide financial assistance to eligible multiple myeloma patients, closed for a period of time.

This was because the collective funding from donors was not sufficient to meet the need for co-pay assistance for the patients taking the variety of medicines that the multiple myeloma funds support. We believe the funds closing for a period of time was the primary driver for an increase in patients requesting free product from the independent BMS Patient Assistance Foundation. During the second quarter, the level of free product utilization continued to increase, and ultimately, reached a level that was significantly higher than normal. These dynamics were building while we were also navigating the most recent wave of generic volumes for Revlimid. Today, we are able to provide you with an update on our company guidance for the year that incorporates the impact from both Revlimid and Pomalyst. I want to underscore that we do not expect these dynamics to continue into next year.

This is based on two key factors. First, the BMS Patient Assistance Foundation has seen applications for free product returning to normal levels. Second, changes in Medicare Part D coverage, taking effect in 2024, will help improve patient affordability. This should directly impact the number of patients needing to access the free drug program. So to sum up what this means financially, we estimate the impact of the increase in patients receiving free product to be approximately $330 million for Revlimid and Pomalyst in Q2, with about 80% of that being Revlimid. Because the BMS Patient Assistance Foundation provides free drug for the calendar year, the impact for Revlimid and Pomalyst will be more significant for the full year, approximately $1 billion and $300 million, respectively.

Since revenues for Revlimid are lower than expected this year, we now expect a lower step-down of approximately $1.5 billion in 2024 and $2 billion in 2025. Now turning back to the products that will be key to our future. Let me turn to Slide 6, and our new products. Here, you can see that we continue to deliver very strong growth and remain on track to roughly double revenue for this portfolio this year. David will provide more details in a few minutes, and we see good momentum and growth opportunities across the portfolio, including progress with accelerating access for SOTYKTU, building demand and conversion to commercial dispense for Camzyos in the U.S. and achieving approval in Europe, continuing to build capacity for our cell therapy assets, as well as growing Reblozyl in its current indications in advance of an exciting future launch will commence.

On Slide seven, I would like to remind you of the targets we provided for our product portfolio. The process of renewing our portfolio and growing the business for the long-term centers, first, on our nine recently launched products. The combination of our scientific innovation and commercial execution gives us great confidence in the growth trajectory of these set of products. We continue to expect to deliver $10 billion to $13 billion of revenue from this portfolio in 2025. And the opportunity remains significant with $25 billion plus or potential revenue in 2030 on a nonrisk-adjusted basis. Importantly, we are continuing to further derisk these products with opportunities such as commands for Reblozyl, CLL and follicular and mantle cell lymphoma for Breyanzi, and many more. Which brings me to our scorecard, outlining our strong pipeline execution on Slide eight.

As I mentioned, we are making progress derisking our new products as well as accelerating our pipeline more broadly. And we achieved some important clinical milestones this quarter. During the second quarter, we presented exciting data for our LPA1 agonist in idiopathic pulmonary fibrosis. The Phase II data for this drug showed more than a 60% reduction in the rate of decline in lung function without any of the GI tolerability issues associated with existing drugs. With the proof-of-concept also achieved in progressive pulmonary fibrosis, we look forward to presenting more data for this asset, and we are rapidly moving to Phase III trials. ASCO and EHA were important meetings for us this year. In addition to presenting the Reblozyl COMMANDS data, strong data was presented for Opdivo in first-line classical Hodgkin lymphoma and for our GPRC5D cell therapy program in multiple myeloma. And we are excited to move this into registrational trials.

These underpin the growth potential of our I-O franchise and the incredibly exciting opportunities we see ahead for our leading cell therapy platform, including into new areas such as immunologic diseases. We have also announced a positive outcome from our CheckMate -901 trial of Opdivo and chemotherapy in cisplatin-eligible first-line metastatic bladder cancer. Not only is this a very positive development for these patients, it speaks to the breadth of opportunity in our pipeline beyond what's shown on this slide. We have a rich and broad pipeline that we continue to advance rapidly. We're looking forward to sharing more about the opportunities we see coming from our scientific research at our R&D Day in September. Now I'd like to spend a minute to take stock of where we are on our portfolio renewal journey. Turning to Slide nine.

With 60% of the Revlimid erosion behind us at the end of 2023, we are well on track to meet our commitment of growing revenue low to mid-single-digit CAGR from 2020 to 2025. When, as we have told you, our recent LOEs will represent at most 10% of our revenue. The profitability of our business with operating margin of at least 40% provides us with the financial flexibility needed to continue to invest in our future. Turning now to Slide 10. I want to reiterate that our focus and our confidence in the renewal of our portfolio are as strong as ever. This rests on our in-line and new product portfolios and our pipeline as the key drivers of our performance beyond 2025, and we are pleased with where we are. There are four important levers which will enable us to renew our portfolio in the second half of the decade as Eliquis and Opdivo lose exclusivity.

The continued growth of the nine medicines in our new product portfolio from $10 billion, $13 billion in 2025 to realization of their full potential of at least $25 billion of nonrisk-adjusted revenue by the end of the decade; the potential launch of six registrational stage assets with meaningful contributions before the end of the decade; continued progress with our early-stage pipeline and potential external innovation through business development. We are executing well on all four fronts. I'm excited and confident about what the future holds for Bristol-Myers Squibb. Before I turn the call over to David, I want to thank our teams globally for their commitment to our patients and focus on our business. David will now walk you through our product performance and financial results in more detail. David?"
"4","David Elkins","Executive Vice President and Chief Financial Officer at Bristol-Myers Squibb","Thank you, Giovanni, and thank you all for joining our second quarter earnings call. Let's turn to Slide 12 to discuss our top line performance. Unless otherwise stated, all comparisons are made versus same period in 2022, and sales growth rates will be discussed on an underlying basis, which excludes the impact of foreign exchange. Total company sales in the second quarter were $11.2 billion, driven by continued strength of our in-line and new product portfolio, offset by the Revlimid decline that Giovanni discussed earlier. At the same time, we continue to be pleased with the strong growth of our new product portfolio, which grew 79% in the quarter. Moving to our new product portfolio on Slide 13. I'm incredibly proud of the strong momentum in the quarter and pleased with the growth.

The portfolio generated $862 million in sales in the quarter, already annualizing approximately $3.5 billion. New products grew significantly in the quarter and year-to-date, with 79% and 91% growth, respectively, versus last year. This strong performance was driven by several of our key products across the portfolio including Opdualag, Reblozyl and our cell therapies, Breyanzi and Abecma, as well as Camzyos and Zeposia. Moving to our solid tumor performance on Slide 14. Global Opdivo sales year-to-date were strong, growing 11% versus prior year, primarily driven by a continued demand for our newly launched and core indications. In the U.S., Opdiva grew 2% in the quarter versus last year, driven by demand in first-line lung, gastric and adjuvant bladder cancer indications, offset by customer buying patterns.

Sequentially, we estimate these buying patterns to be about $50 million to $100 million. Importantly, year-to-date revenues were up 9% versus last year, with continued growth expected this year. Outside the U.S., second quarter revenues increased 10%, driven by demand for recently launched indications and expanded access. Moving to the strong launch of Opdualag. Sales in the quarter grew significantly over prior year with revenues of $154 million. This also represents 31% growth versus prior quarter. We're extremely pleased with the launch of Opdualag in first-line melanoma with market share approaching 25% and continuing to be primarily sourced from PD-1 monotherapy. Positive experiences are driving repeat and expanded use across patients.

This momentum gives us confidence in the ability for Opdualag to become the new standard of care in first-line melanoma. Transitioning to our cardiovascular portfolio on Slide 15, beginning with Eliquis. We continue to be pleased with our leading OAC, which generated sales of approximately $3.2 billion globally, largely driven by the U.S., where sales grew 7% year-over-year driven primarily by demand. Sequentially, as is typical in the second quarter, we started to experience unfavorable gross to net adjustments as patients enter into the donut hole. As a reminder, these dynamics are more acute in the third and fourth quarters with the second half revenues being lower than the first half as we see each year. Outside the U.S., sales continue to be impacted primarily by generic entries in Canada and the U.K. as well as government pricing measures we mentioned in the past.

Turning to Camzyos, which generates sales of $46 million in the quarter, we are pleased with our continued progress. We are seeing healthy increases in patients being treated week-over-week with approximately 3,800 patients in our hub, of which approximately 2,500 patients are on commercial drug at the end of the quarter. We continue to make great progress with centers of excellence and broadening our prescriber base into the community setting. Patients have highlighted significant improvement in symptoms, which has resulted in strong adherence and minimal drop-off. We are delighted to have updated the label for Camzyos based upon the VALOR study, which reinforces the strong data seen in the EXPLORER study and further strengthens the clinical profile of Camzyos.

Outside of the U.S., we're excited to have received European approval last month, and look forward to making this first-in-class medicine available to more patients once we secure reimbursement. Now turning to our hematology portfolio on Slide 16, and I won't go into details on Revlimid and Pomalyst since Giovanni already discussed them earlier. I'll turn to Reblozyl. We had a strong quarter with revenues of $234 million, from 35% versus the prior year, primarily driven by demand. In the U.S., revenues grew 24%, primarily due to continued total prescription share growth driven by longer duration of treatment. Internationally, Reblozyl roughly doubled as we continue to secure reimbursement in additional countries. We have a strong foundation in place and look forward to the upcoming PDUFA date for Reblozyl in first-line ESA-naive MDS patients on the COMMANDS data, which will further accelerate growth of the band upon anticipated approval at the end of next month.

Moving on to our transformative cell therapy products, Abecma and Breyanzi, we continue to make progress at expanding capacity which has enabled robust sales of $232 million, growing 81% versus prior year, driven by strong demand. Abecma booked sales of $132 million globally, growing 48% versus last year, primarily due to demand and an increase in manufacturing capacity. We expect third quarter revenues to be lower than second quarter revenues due in part to planned manufacturing maintenance in June, with growth expected in the fourth quarter. Having said that, we continue to be pleased with the reproducibility of our efficacy and safety data in the real world and the reliability of our manufacturing processes, which were reinforced at ASCO. We also look forward to the upcoming PDUFA date in December for Abecma in early lines based on the KarMMA-3 trial.

Turning to Breyanzi, which generated sales of $100 million globally, more than doubling versus prior year and 41% sequentially, primarily driven by demand in second line and third line large B-cell lymphoma and increased manufacturing capacity. We are pleased with our success in increasing supply. While factor constraints will result in third and fourth quarter revenues being largely similar to second quarter, we are further building out our capacity for growth next year. Outside the U.S., we're excited about the EU approval of Breyanzi in second-line large B-cell lymphoma and look forward to bringing this treatment to early aligned patients in Europe. Now let's turn to our immunology portfolio on Slide 17. And Global sales of Zeposia in the quarter were $100 million, growing 52% compared to prior year and 28% sequentially.

In the U.S., growth was primarily driven by demand in multiple sclerosis and expanding contribution from ulcerative colitis. Outside the U.S., sales increased year-over-year, primarily due to demand in multiple sclerosis and securing reimbursement in additional countries. And lastly, turning to SOTYKTU. We are extremely pleased with the launch and progress we've made to date. Since launch, we have a greater than 23,000 script equivalents across bridge and commercial drug, nearly doubling volume in Q2 versus Q1. SOTYKTU's share of the oral market is now approaching 40%, continue to source more business from systemic-naive patients as well as Otezla in biologic experience patients. I'm also very pleased to report that we've made progress accelerating access, most notably, half of CVS plans were zero step edits effective mid-July. CVS indication-based plans account for approximately 30 million people or roughly 15% of the commercial covered lives, and we look forward to securing broader formulary access in 2024.

Outside U.S., we continue to be pleased with the strong launch performance in Japan and are working with various countries across Europe to secure reimbursement. Now moving to our second quarter P&L on Slide 18. I'll focus my remarks on a few non-GAAP key line items having just covered the $11.2 billion of sales in the quarter. In the quarter, gross margin of approximately 75% was primarily impacted by product mix. Operating expenses of $4.2 billion, excluding acquired in-process R&D, increased approximately 2% versus last year, largely driven by an increase in spend to support our new product portfolio. Acquired in-process R&D in the quarter was $158 million, which was partially offset by $20 million of licensing income. Overall, second quarter earnings per share was $1.75.

Turning to the balance sheet and capital allocation on Slide 19. Cash flow generation on our balance sheet remained strong. Cash flow from operations in the quarter was approximately $1.9 billion, with over $8.7 billion in cash and marketed securities on hand as of June 30. Cash flow from operations in the quarter was primarily impacted by a $3 billion tax payments in the quarter, which is dynamic as we've seen in previous years. Our priorities for capital allocation remain unchanged, our business development continuing to be a top priority and a focus on balance sheet strength as well as returning capital to shareholders. In the quarter, we repaid approximately $240 million of debt and $1.9 billion year-to-date, with an additional $2 billion maturing this year. Additionally, as Giovanni mentioned, we intend to execute a $4 billion ASR in the third quarter of this year, with approximately $2 billion remaining in our share repurchase authorization after the ASR.

Turning to our updated 2023 non-GAAP guidance on Slide 20. Our updated guidance reflects the decline of Revlimid and, to a lesser extent, Pomalyst revenues Giovanni mentioned earlier. We now expect 2023 revenues to decline in the low single-digit range on a reported and ex FX basis, and gross margin is expected to be approximately 76%. Excluding the impact of acquired in-process R&D, we continue to expect low single-digit decline in operating expenses, which reflects efficiency initiatives in MS&A as we continue to invest in our new product portfolio. For the third quarter, we expect total operating expenses to be largely similar to the second quarter and approximately $4.2 billion. Our tax rate is now expected to be 17.5%, reflecting changes in product mix and our earnings per share is now expected to be in the range of $7.35 to $7.65.

Lastly, turning to Slide 21. Despite Revlimid dynamics this year,, the future of our company was driven by our in-line and new product portfolio. Importantly, the robust growth of this business remains unchanged. We continue to expect the new product portfolio to roughly double versus prior year. We are continuing to diversify our business and have become less concentrated as a result. As you can see and as Giovanni mentioned earlier, in 2025, greater than 90% of our business is expected to come from our in-line and new product portfolios. We continue to expect low to mid-single-digit CAGR for 2020 to 2025 and reaffirm our midterm outlook. Before we move to Q&A, I want to reiterate and recognize the strong execution of our teams to accelerate the momentum of the future of our company, our new product portfolio. We remain laser-focused on bringing these transformational medicines to patients around the globe. I'll now turn the call back over to Tim and Giovanni for Q&A."
"5","Timothy Power","Vice President and Head of Investor Relations at Bristol-Myers Squibb","Thanks very much, David. Jamie, can we go to the first question, please?"
"6","Operator",NA,"[Operator Instructions] Our first question today comes from Chris Shibutani from Goldman Sachs. Please go ahead with your question."
"7","Chris Boerner, PhD","Executive Vice President and Chief Operating Officer at Bristol-Myers Squibb","Chris, it's Chris. I'll start, and then I'll turn it over to Adam to provide some specifics. But since you mentioned the new product portfolio, let me just highlight a few things at a macro level. First, we continue to be very confident in the progress of the new product portfolio. As you heard in the prepared remarks, we remain on track to roughly double the revenue of that portfolio. We're very much on track towards the $10 billion to $13 billion in 2025. And as Adam will highlight, I think we've made some very good progress really across that portfolio, not just Camzyos, but certainly, Adam can provide additional details on Camzyos. So Adam?"
"8","Adam Lenkowsky","Executive Vice President and Chief Commercialization Officer at Bristol-Myers Squibb","Yes. Chris, thanks for the question. Let me say about Camzyos, we're very pleased with the performance of Camzyos, which is on track with our launch expectations. And we're seeing, as you heard from David, week-over-week in patients treated with Camzyos, and we expect to see continued, steady and consistent growth through this important brand. Remember that the launch trajectory of Camzyos is akin to what you see from a CV product. And I used the analogy is more similar to a product like Eliquis, where continues to grow steadily. Now year-to-date, we have great momentum for both patients coming into the hub and a commensurate increase in commercial patients. So as patients continue to accumulate, we expect these patients to be on drug now for many years, multiple refills in 2023 and beyond. I think most importantly, patient feedback as well as physician feedback continues to be extremely positive. And we're also excited about the VALOR approval, which happened in the quarter, which further strengthens and solidifies the profile of Camzyos, and we'll continue to increase adoption. We're also happy about the approval in Europe as well, so we're just getting started there. So taken together, we're very confident this will lead to continued and sustained growth in 2023 and beyond."
"9","Timothy Power","Vice President and Head of Investor Relations at Bristol-Myers Squibb","Thanks, Chris and Adam."
"10","Operator",NA,"Our next question comes from Evan Seigerman from BMO. Please go ahead with your question."
