"","speaker","title","msg"
"1","Operator",NA,"Good morning, everyone, and thank you for joining Packaging Corporation of America's Second Quarter 2023 Earnings Results Conference Call. Your host for today will be Mark Kowlzan, Chairman and Executive -- Chief Executive Officer of PCA. Upon conclusion of his narrative, there will be a Q&A session.

I'd now like to turn the floor over to Mr Kowlzan. Sir, please proceed when you're ready."
"2","Mark W. Kowlzan","Chairman and Chief Executive Officer at Packaging Co. of America","Thank you, Jamie. Good morning, everyone, and thank you for participating in Packaging Corporation of America's second quarter 2023 earnings release conference call. Again, I'm Mark Kowlzan, Chairman and CEO of PCA and with me on the call today is Tom Hassfurther, Executive Vice President, who runs the Packaging Business; and Bob Mundy, our Chief Financial Officer.I'll begin the call with an overview of our second quarter results and then I'll be turning the call over to Tom and Bob, who will provide further details. I'll then wrap things up and then we'll be glad to take any questions.

Yesterday, we reported second quarter net income of $203 million or $2.24 per share. Excluding special items, second quarter 2023 net income was $209 million or $2.31 per share compared to the second quarter of 2022 net income of $304 million or $3.23 per share. Second quarter net sales were $2 billion in 2023 and $2.2 billion in 2022.

Total company EBITDA for the second quarter, excluding special items was $418 million in 2023 and $533 million in 2022.

Second quarter net income included special items expenses of $0.07 per share for certain costs at the Jackson, Alabama mill for paper-to-containerboard conversion-related activities and closure costs related to corrugated products facilities and design centers. Details of special items for both the second quarter of 2023 and 2022 were included in the schedules that accompanied our earnings press release.

Excluding special items, the $0.92 per share decrease in second quarter of 2023 earnings compared to the second quarter of 2022 was driven primarily by lower volumes in the Packaging segment for $0.90 and Paper segment $0.07. Lower price and mix in the Packaging segment of $0.47 and higher depreciation expense, $0.09, and higher other converting costs $0.03. These items were partially offset by lower operating costs of $0.34, primarily driven by lower fiber, energy, and chemical costs. We also had higher prices and mix in the Paper segment for $0.12, a lower share count resulting from the share repurchase in the second half of 2022 for $0.13, lower scheduled maintenance outage expenses for $0.03, and lower tax rate for $0.02. The results were $0.35 above the second quarter guidance of $1.96 per share primarily due to lower operating costs resulting from efficiency and usage initiatives and lower freight and logistics expenses.

Looking at our packaging business. EBITDA excluding special items in the second quarter of 2023 of $405 million with sales of $1.8 billion resulted in a margin of 23% versus last year's EBITDA of $525 million and sales of $2.1 billion or a 25% EBITDA margin. Demand in the packaging segment was about where we expected for the quarter and Tom will discuss this further in a moment. As they did in the first quarter our employees remained focused on very efficient and cost-effective operations as we balanced our supply according to the demand, or said another way, we are extremely effective at managing what is in our control.

In our mills, this included things like improving our wood yields, producing board closer to nominal basis weights, reducing fiber and chemical usage and running our pulp mills more efficiently, increasing our internal energy generation, while also reducing our energy consumption and executing our planned maintenance outages for less cost than we'd estimated. Also at our mills and including our corrugated facilities we closely monitored headcount and overtime, as well as usage of materials and supplies in addition to other discretionary spending items.

In addition, our mills and plans together with our logistics and distribution personnel worked effectively to minimize the negative impacts from rail rate increases at certain locations and changes in the mix of shipping locations as we ran our system to demand. Finally, as you know, we temporarily curtailed operations at our Wallula, Washington mill once we exited the planned maintenance outage early in the quarter. This was not a reaction to any change in our views, on-demand, but rather a thoughtful approach to manage containerboard supply as economically as possible. The mill remains temporarily curtailed and we will continue to monitor any potential changes to the strategy, along with our outlook for demand during the second half of the year.

I'll now turn it over to Tom to provide more details on containerboard sales and the corrugated business."
"3","Thomas A. Hassfurther","Executive Vice President - Corrugated Products at Packaging Co. of America","Thank you, Mark. Total prices in mix in the Packaging segment came in where we anticipated with domestic containerboard and corrugated products prices and mix together, $0.32 per share below the second quarter of 2022 and also $0.32 per share below the first quarter of 2023. Export containerboard prices were down $0.15 per share versus last year's second quarter and down $0.07 per share compared to the first quarter of 2023.

As Mark indicated Packaging segment volume for the quarter also came in where we expected. Corrugated product shipments were down 9.8% in total and per workday compared to last year's second quarter. Outside sales volume of containerboard was 62,000 tons below last year's second quarter and 33,000 tonnes above the first quarter of 2023. With last year's box volume tying our shipments per workday second quarter record, we knew this would be a tough comparison period. As we said on last quarter's call, the same variables that have impacted demand the last few quarters would continue into the second quarter, the shift of consumer buying preferences more towards service-oriented spending, persistent inflation, and higher interest rates continue to negatively impact consumers' purchases of durable and non-durable goods.

Inventory destocking both in boxes and of our customers' products also continued to varying degrees across our customer basis and the manufacturing index has remained in contraction territory for eight months in a row now. However, as we talked about last quarter, we expected some improvement relative to the inventory destocking of both customer product and boxes as well as improvements based on certain customers' feedback regarding their business and that is what helped the second-quarter shipments improved almost 3% compared to the first quarter, we expect continued positive momentum this quarter, although there is one less workday compared to the second quarter.

I'll now turn it back to Mark."
"4","Mark W. Kowlzan","Chairman and Chief Executive Officer at Packaging Co. of America","Thanks, Tom. Looking at the Paper segment EBITDA excluding special items in the second quarter was $39 million with sales of $143 million for 27% margin compared to the second quarter of 2022, EBITDA of $32 million in sales of $150 million or 21% margin. Paper prices and mix were 12% higher than last year's second quarter and less -- and less than 1% below the first quarter of 2023. Paper demand remains soft with our sales volume just over 14% below last year's second quarter, which also included some sales from our Jackson, Alabama mill where there was no volume in this year's second quarter.

We ran our International Falls mill to match supply with demand as well as to build some additional inventory during the quarter to prepare for the nine-day planned outage -- maintenance outage that's coming up this third quarter. Similar to the comments I made regarding the packaging business and for many of the same categories employees in our paper business remained focused on efficient and cost-effective operations as they also balanced supply according to demand and delivered outstanding margins for the quarter.

I'll now turn it over to Bob."
"5","Robert P. Mundy","Executive Vice President and Chief Financial Officer at Packaging Co. of America","Thanks, Mark. For the quarter, we generated new second quarter records for cash from operations of $360 million, as well as free cash flow of $233 million. Key cash payments during the quarter included capital expenditures of $126 million. Common stock dividends of $112 million, cash taxes of $83 million, and net interest payments of $30 million. We ended the quarter with $630 million of marketable securities and cash on hand with liquidity of almost $1 billion.

I will now turn it to Mark."
"6","Mark W. Kowlzan","Chairman and Chief Executive Officer at Packaging Co. of America","Thanks, Bob. Looking ahead, as we move from the second and into the third quarter in our Packaging segment, although there was one less shipping day for the corrugated business, we expect shipments per day to improve versus the second quarter. However, prices will be lower as a result of previously published domestic containerboard price decreases along with slightly lower export prices.

We expect seasonally stronger volumes in our Paper segment from back-to-school shipments, although prices are expected to trend lower based on the recent declines in index prices. Operating converting costs should trend slightly higher, primarily due to higher recycled fiber prices and seasonal energy costs. Scheduled outage expenses will be higher by approximately $0.06 per share, driven by the scheduled maintenance outage at our International Falls, Minnesota. Finally, we estimate our depreciation expense and tax rate to be slightly higher as well. Considering these items, we expect the third quarter earnings of $1.88 per share.

With that, we'd be happy to entertain any questions but I must remind you that some of the statements we've made on the call constituted forward-looking statements. Statements are based on current estimates, expectations, and projections of the company and involve inherent risks and uncertainties, including the direction of the economy and those identified as risk factors in the annual report on Form 10-K on file with the SEC. The actual results could differ materially from those expressed in the forward-looking statements.

And with that, Jamie, I'd like to open the call up for questions, please."
"7","Operator",NA,"Ladies and gentlemen, at this time we'll begin the question-and-answer session. [Operator Instructions] Our first question today comes from George Staphos from Bank of America Securities. Please go ahead with your question."
"8","George Staphos","Analyst at Bank of America Merrill Lynch","Hi, everyone. Good morning, thanks for the details, and congratulations on the operating performance in the quarter. Mark, Bob, my first question. The excellent -- from our vantage point, operating performance in 2Q, I guess the $0.34 or so, and lower operating costs. How much of that is embedded in your third quarter guidance? Is there any chance within reasonable probabilities that you could, given all the efforts that your employees have underway find further efficiencies and benefits such that there might be some upside till to your guidance? So you have us think about how operations, you might be able to benefit and what's baked into your third quarter guidance? George, as we always do, we continue to focus on 365 days a year, continuous improvement, operational excellence. One thing we commented on last year as we were moving into 2023 and we are winding down a lot of the major capital projects. We're going to take the approximately 150 engineers and technology personnel and our Corporate Technology Group and really let them focus now on unit operations optimization and really work with the box plants and mills on a lot of the new equipment, quite frankly that have been installed in the last couple of years, but really take that to a new level of performance and execution, and that's paid off for us this year as you can see. So my answer is we will continue in that effort. Nothing is guaranteed. But we do obviously perform quite well in general and I would expect to see similar results going forward. Tom, Bob, from your peers, like they have more."
"9","Robert P. Mundy","Executive Vice President and Chief Financial Officer at Packaging Co. of America","It's Bob, George, I'd also say that from the operating cost perspective, we will hold onto the performance we had in the second quarter, if you just assume that production volume in the mills is similar to the second, maybe up a little bit, we'll see yet we think our cost per ton space, relatively flat, so to be able to hold on to that even though we know OCC prices will be higher, if you just take the average, they moved up from the end of the second quarter as supply that across the third quarter they up like 12% or 14%. So we'll overcome that, plus we have the seasonal electricity rates that pitch you as well as some seasonal usage items. So in effect, we pretty much be offsetting that by continuing the excellent operating cost performance in the mills and box plants."
"10","Thomas A. Hassfurther","Executive Vice President - Corrugated Products at Packaging Co. of America","George, it's Tom. I would just add one last thing, it's very obvious that a lot of this -- lot of this extensive groundwork has taken place, and as our volume increases going forward we're going to be able to take advantage of this cost position we're in, and it will be quite dramatic I think going forward, as the business conditions change and get more positive."
