"","speaker","title","msg"
"1","Operator",NA,"Good morning. Thank you for standing by. Welcome to the AbbVie Fourth Quarter 2022 Earnings Conference Call. [Operator Instructions]

I would now like to turn -- introduce the call to Ms. Liz Shea, Senior Vice President of Investor Relations. You may proceed."
"2","Elizabeth Shea","Vice President, Investor Relations at AbbVie","Good morning, and thanks for joining us. Also on the call with me today are Rick Gonzalez, Chairman of the Board and Chief Executive Officer; Rob, Michael, Vice Chairman and President; Jeff Stewart, Executive Vice President, Chief Commercial Officer; Carrie Strom, Senior Vice President and President, Allergan Aesthetics; and Tom Hudson, Senior Vice President R&D and Chief Scientific Officer. Joining us for the Q&A portion of the call are Scott Reents, Senior Vice President and Chief Financial Officer; and Roopal Thakkar, Vice President, Global Regulatory Affairs.

Before we get started, I'll note that some statements we make today may be considered forward-looking statements based on our current expectations. AbbVie cautions that these forward-looking statements are subject to risks and uncertainties that may cause actual results to differ materially from those indicated in the forward-looking statements. Additional information about these risks and uncertainties is included in our SEC filings. AbbVie undertakes no obligation to update these forward-looking statements except as required by law.

On today's conference call, non-GAAP financial measures will be used to help investors understand AbbVie's business performance. These non-GAAP financial measures are reconciled with the comparable GAAP financial measures in our earnings release and regulatory filings from today, which can be found on our website.

Following our prepared remarks, we'll take your questions. So with that, I'll now turn the call over to Rick."
"3","Richard A. Gonzalez","Chairman of the Board and Chief Executive Officer at AbbVie","Thank you, Liz. Good morning, everyone, and thank you for joining us today. I will provide perspective on our overall performance and outlook, and then Jeff, Carrie, Tom and Rob will review our business highlights, pipeline progress, financial results and 2023 guidance in more detail.

Today we reported another strong quarter and a highly productive year for AbbVie. We delivered full-year 2022 adjusted earnings per share of $13.77, reflecting double-digit growth. Total net revenues of more than $58 billion. We're up 5.1% on an operational basis, driven by impressive growth from Skyrizi and Rinvoq which generated nearly $7.7 billion of combined sales in 2022.

As I reflect on our 10 years as an independent company, we have made excellent progress, evolving AbbVie into a leading biopharmaceutical company. We have successfully created a well-diversified portfolio with multiple growth platforms in attractive and sustainable markets. This includes the rapid development and launch of Skyrizi and Rinvoq across all of HUMIRA's major indications, plus a distinct new indication, atopic dermatitis. We anticipate these two products will collectively exceed the peak revenues achieved by HUMIRA by 2027 with significant growth expected through the end of the decade.

We're also building a substantial portfolio of novel, heme and solid tumor assets for oncology. The anticipated launches, an indication ramp of several new products like venetoclax in multiple myeloma and MDS, epcoritamab across B-cell malignancies and Teliso-V, a new treatment option in non-small cell lung cancer, will collectively support growth in the middle of the decade.

We expect continued robust performance in neuroscience with our leading on-market portfolio to address migraine and psychiatric conditions, as well as a promising pipeline for neurodegenerative diseases. And we see significant long-term growth potential for Aesthetics, an extremely attractive market, which is under-penetrated, where we have the leading position in toxins with Botox Cosmetic and Filler's Juvederm.

Second, we've established a productive innovation-driven R&D organization with a robust pipeline. Our R&D engine has discovered and developed five major billion-dollar-plus medicines over the past decade. We are committed to pursuing new ways to address patients' most serious health issues and have more than doubled our annual R&D investment since our inception. The breadth and the depth of our pipeline, which now includes more than 80 programs across all development stages further supports our long-term growth outlook.

Lastly, we have maintained a strong financial position to fully invest and innovative in science and commercial initiatives across our therapeutic categories to drive long-term growth. We've also used that financial position to support a robust and growing dividend, which we have increased by 270% since our inception. And we have also used it as capacity to pursue value-enhancing business development to augment our existing portfolio and pipeline.

With these strong operating characteristics, we remain well-positioned to absorb the impact on the HUMIRA LOE and quickly return to robust sales growth in 2025. As it pertains to AbbVie's near-term outlook, we anticipate 2023 adjusted earnings per share of $10.70 to $11.10. This guidance range contemplates the expected headwind from direct biosimilar competition with US HUMIRA sales down approximately 37%, which is at the lower end of our previous erosion projection of 35% to 55%.

Robust performance from Skyrizi and Rinvoq which we expect will collectively generate $11.1 billion of revenue, reflecting year-over-year growth of nearly 45%. Revenue pressure in heme/onc with recent challenging market and shared dynamics impacting Imbruvica, partially offset by strong sales growth of venetoclax. Double-digit revenue growth of neuroscience, including accelerating sales of Vraylar, with our recent MDD approval.

Our guidance also contemplates the transient economic impact, primarily in the US, on a steady procedure growth, affecting near-term performance for Toxins, Fillers and Body contouring. Given that it's difficult to predict the duration of economic and inflationary pressures, we have not assumed a recovery in 2023. And finally, this guidance reflects increasing investments in both R&D and SG&A to support our long-term growth opportunities.

It's also important to note that while it is possible 2023 could outperform our guidance depending upon the shape of the HUMIRA erosion curve, we don't anticipate that 2024 earnings will be lower than the $10.70 floor of the 2023 adjusted earnings per share guidance which we are issuing today.

In summary, we are executing well across our business and see numerous opportunities for our diverse portfolio to drive long-term growth. With that, I'll turn the call over to Jeff. Jeff?"
"4","Jeffrey R. Stewart","Executive Vice President, Chief Commercial Officer at AbbVie","Thank you, Rick.

I'll start with the quarterly results for Immunology, which delivered total revenues of more than $7.9 billion, up 19.5% on an operational basis. Skyrizi and Rinvoq are performing exceptionally well, contributing more than $2.3 billion in combined sales this quarter, reflecting operational growth of 70%. Skyrizi continues to exceed our expectations, outperforming our initial full-year guidance by more than $750 million. Global revenues this quarter were nearly $1.6 billion, up 12.8% on a sequential basis. Skyrizi is achieving strong market-share momentum globally with in-play psoriatic disease leadership in 24 countries and total market-share leadership in more than a dozen key markets.

In Psoriasis, Skyrizi's total prescription share of the US biologics psoriasis market has increased to more than 28%. And there is substantial room for continued growth in psoriasis based on Skyrizi's leading in-play share of new and switching patients, which remains at nearly 50%. Psoriatic arthritis is also providing a nice inflection to Skyrizi sales, especially in the US dermatology segment where we have achieved approximately 10% share of the total biologic market. And we're also seeing encouraging Skyrizi new patient starts in the US room segment as well, which accounts for more than 80% of all PSA treatments. Skyrizi is being co-positioned with Rinvoq to rheumatologists where these two products combined have already achieved a leading in-play PSA room share of approximately 16%.

In Crohn's disease, we are making excellent progress with the US launch. Feedback from gastroenterologists has been very positive, especially as it relates to Skyrizi's novel dosing and overall clinical profile. We recently started DTC promotion for the syndication and are already achieving a total in play patient share of more than 15%.

Turning now to Rinvoq, which delivered global sales of $770 million, representing double-digit sequential growth. In Rheumatology, global prescriptions are ramping nicely across Rinvoq's four approved indications: RA, PSA, ankylosing spondylitis and nonradiographic axial SpA. We continue to see positive market-share momentum in both the US and across key international geographies. In Atopic Dermatitis, Rinvoq is demonstrating strong uptake in both treatment-naive and second-line patients globally. Feedback from the global derm community supports the importance of Rinvoq as a long-term chronic therapy to control atopic dermatitis, especially as it relates to skin clearance and rapid itch release. Rinvoq AD prescriptions are trending up globally, with 20% to 35% in-play shares across our major international markets and a mid-teens in-play share in the US, which are both tracking in line with our expectations.

In Gastroenterology, the launch trends for Rinvoq in ulcerative colitis are very strong. Physicians have been pleased with Rinvoq's high rates of endoscopic healing as well as the speed of onset, which has quickly resulted in Rinvoq achieving approximately 20% in-play share in the US second-line-plus setting. Internationally, Rinvoq UC is now approved in 50 countries, with reimbursement discussions progressing in line with our expectations. This strong adoption in UC amongst the gastroenterologists is very encouraging for Rinvoq's potential in Crohn's disease as well. We are on track for US and EMA regulatory decisions in the second quarter and are preparing for the commercial launch.

Global HUMIRA sales were approximately $5.6 billion, up 6% on an operational basis, with 9,9% growth in the US, partially offset by International where revenues were down 16.9% operationally due to biosimilar competition. In the US, we have secured broad formulary access for HUMIRA, encompassing more than 90% of all covered lives, which enables us to compete for patient volume at parity to biosimilars. Turning now to Hematologic Oncology, where total revenues were $1.6 billion, down 11.2% on an operational basis. Imbruvica Global revenues were approximately $1.1 billion, down 19.5%. The US performance continues to be impacted by challenging market and share dynamics, attributed to the pace of COVID recovery as well as increasing competition.

Venclexta global sales were $516 million, up 12.2% on an operational basis, with continued strong demand in both AML and CLL. We are particularly pleased with the International performance, driven by robust share gains in the EU and across Asia. In Neuroscience, revenues were $1.7 billion, up 5.1% on an operational basis.

Vraylar continues to demonstrate robust growth. Sales of $565 million were up 15.5% on an operational basis, reflecting increasing market share, primarily in bipolar I disorder. Vraylar was also recently approved as an adjunctive treatment for major depressive disorder, marking its fourth approved indication and adding a new substantial opportunity for long-term growth. We are very pleased with the AMDD label which confirms Vraylar's strong benefit-risk profile dosing flexibility with positive efficacy results for both the 1.5-milligram and 3-milligram dose, and the ability to reduce depressive symptoms as an add-on for the partial responders, who present, and this is important, with or without symptoms of anxiety. The AMDD launch is off to a strong start and we are already seeing a nice inflection in total new prescriptions in the marketplace.

Within Migraine, our leading Oral CGRP portfolio contributed $249 million in combined sales this quarter, reflecting growth of nearly 30% as we continue to see strong prescription demand for both Ubrelvy and Qulipta. We are also pursuing, in the US, commercial approval for Qulipta as a preventative treatment for patients with chronic migraine, which would further strengthen our competitive profile and uniquely position to Qulipta as the only Oral CGRP available as a preventative treatment for patients with both chronic and episodic migraine.

Rounding out the migraine portfolio is Botox Therapeutic, a unique treatment with a dozen approved therapeutic indications and the clear branded leader in chronic migraine prevention. Total Botox Therapeutic sales were $728 million, up 10.7% on an operational basis. And last, we continue to prepare for the launch of ABBV-951 in both the US, Europe, and Japan, later this year. 951 represents a potentially transformative next-generation therapy for advanced Parkinson's disease and a billion-dollar-plus peak sales opportunity.

So overall, I'm pleased with the performance and the momentum across the therapeutic portfolio. And with that, I'll turn the call over to Carrie for additional comments on Aesthetics. Carrie?"
"5","Carrie C. Strom","Senior Vice President, AbbVie, and President, Global Allergan Aesthetics at AbbVie","Thank you, Jeff.

Full-year 2022 Global Aesthetic sales were approximately $5.3 billion, reflecting growth of 5% on an operational basis. Global Botox Cosmetic sales were approximately $2.6 billion, up nearly 21% operationally, and Global Juvederm sales were approximately $1.4 billion, down roughly 2% operationally.

Our Global Aesthetics portfolio grew in 2022 despite several headwinds, most notably inflationary dynamics in the US, COVID-related lockdowns in China and suspension of our operations in Russia. In the US, we began to see a slowdown in Aesthetic procedures in the second quarter of last year, which coincided with the softening in economic metrics. These trends continued through the end of the year with the most significant impact on higher-priced more deferrable procedures, including Fillers and Body Contouring. Despite these economic pressures, US Botox Cosmetic sales grew approximately 16% in 2022, driven by strong first-half sales with growth moderating over the remainder of the year.

Similarly, US Juvederm saw strong growth in the first quarter of the year, but Filler market declines throughout the second half of the year resulted in full-year sales being down approximately 17% versus a robust 2021.

We continue to track a number of key external economic metrics, including real personal consumption and the US Consumer Confidence Index. While we have not seen major improvement in these metrics, data over the course of the last several months has shown stabilization. It remains difficult to predict the duration of these economic headwinds, but as Rick noted, we have modeled them to persist through the end of 2023.

Our international Aesthetics portfolio continued to demonstrate robust growth with a strong performance in most major markets, offsetting impacts from China and Russia. International Botox Cosmetic sales of nearly $1 billion were up approximately 29% operationally and International Juvederm sales grew approximately 9% on an operational basis. We delivered this performance despite the significant headwinds we faced last year in our two largest International Filler markets, China and Russia. While our Aesthetics portfolio in China continues to be impacted by COVID-related headwinds, the current wave appears to have peaked. We expect the situation to improve through the first half of 2023 with full recovery in China beginning in the third quarter.

Despite the transitory challenges we're facing, we remain confident in the long-term outlook for our Aesthetics portfolio. Consumers continue to be very interested in the Aesthetics category and in our brands. We see substantial room for further market penetration across each of our Aesthetics categories and are continuing to invest to support long-term growth.

Our promotional efforts are focused on driving more consumers into our customers' offices, while increasing retention and productivity of existing patients. We have built a best-in-class commercial technology team known for developing our consumer loyalty program Alle. [Phonetic] We have over 5 million consumers who use Alle in more than 20,000 of our customers' offices.

We have a series of new technology products launching this year to drive growth in the Aesthetics market and support our customers and consumers. Internationally, we are focused on markets with significant growth potential. We have increased investments in injector training and expanded our field force in China, which is our second-largest market, Latin America, which is very Aesthetically oriented, and Japan, which is growing rapidly and is expected to be one of our fastest-growing markets in 2023.

Additionally, we are focused on delivering new product innovation. This year, we're launching two new Fillers in the US: Volux for improvement of jawline which was approved late last year, and Skin V [Phonetic] for enhanced skin quality attributes including hydration which is expected to be approved in the first half of 2023. We're also continuing to launch HArmonyCa, our hybrid bio-stimulatory HA seller in several international markets.

The investments we're making to support long-term growth for our Aesthetics portfolio along with the stabilizing economic outlook and improving COVID dynamics in China, leave us well-positioned for future growth.

With that, I'll turn the call over to Tom."
"6","Thomas J. Hudson, M.D.","Senior Vice President, R&D, and Chief Scientific Officer at AbbVie","Thank you, Carrie.

We expect significant program advancement across all stages of our pipeline this year. In Immunology, we continue to make very good progress with programs in our core diseases, as well as in adjacent areas of rheumatology and dermatology, where we actually -- we are expanding our portfolio. We're nearing completion of Skyrizi's registrational program in Ulcerative Colitis, which is the last major indication expansion program for Skyrizi.

In the first half of this year, we'll see data from the Phase 3 induction and maintenance studies for Skyrizi in Ulcerative Colitis, with our regulatory submissions anticipated later this year. We'll also see data this year from our head-to-head comparison studies evaluating Skyrizi versus other commonly used agents, which we expect will further distinguish its profile from competitive offerings. These studies include our Phase 3 trial in Crohn's disease versus STELARA, and our Phase 3 trial in psoriasis versus Otezla. Results from these studies will add to the body of evidence supporting Skyrizi as a best-in-category agent in these indications.

We are also nearing completion of the core indication expansion programs for Rinvoq. Our regulatory applications for Rinvoq in Crohn's disease are under review and we anticipate approval decisions in the second quarter. Rinvoq demonstrated very strong rates of remission and endoscopic improvement in our Phase 3 induction and maintenance studies, and we believe Rinvoq will be an important new treatment option, once approved, in Crohn's disease. This is a market where approximately 80% of bio-experienced patients have used a TNF inhibitor and there remains considerable unmet need for therapies that can deliver high rates of response and long-term remission.

Beyond our core Immunology Indications, we're developing Rinvoq in several diseases where we've seen strong evidence that our JAK inhibitor has the potential to become a highly effective therapy. Our Phase 3 program is already underway in one of these indications, giant cell arteritis, and later this year, we plan to begin Phase 3 studies for four additional diseases: systemic lupus, hidradenitis suppurativa, vitiligo, and alopecia areata.

Moving now to our Oncology portfolio, where we expect several important regulatory and clinical milestones this year. In the area of Hematology Oncology, we'll see data from several Phase 3 studies, including results from Venclexta's event-driven CANOVA trial in relapsed-refractory multiple myeloma patients with a t(11;14) mutation, and navitoclax's TRANSFORM-1 trial in front-line myelofibrosis. Results from these studies are expected to support regulatory submissions in the second half of the year for Venclexta and navitoclax in their respective indications.

We also anticipate regulatory approval this year for epcoritamab in relapsed-refractory large B-cell lymphoma in several major geographies, including the US, in the second quarter, and in Europe and Japan, in the second half of the year. Based on a very deep and durable response demonstrated thus far in our clinical program, we believe that epcoritamab has the potential to significantly improve upon treatment options for these patients. We believe that epcoritamab has the potential to become a core therapy for B-cell malignancies. And we continue to make very good progress expanding our development programs for epcoritamab across several indications. Over the course of 2023, we expect to begin several new studies, including a Phase 3 study in frontline DLBCL in combination with R-CHOP, and multiple Phase 2 studies in CLL and MCL. We remain very excited about epcoritamab's potential to become a best-in-class therapy across multiple B-cell malignancies and look forward to providing updates on these programs as the data mature.

Now moving to our solid tumor pipeline, we remain on track to see data later this year from our Phase 2 study evaluating Teliso-V in second-line plus advanced non-squamous, non-small cell lung cancer. As a reminder, we received a breakthrough therapy designation for Teliso-V, our c-Met ADC based on the encouraging results from stage 1 of this Phase 2 study. And the data we'll see later this year has the potential to support an accelerated approval. Our Phase 3 confirmatory study in patients with over-expressed c-Met is also ongoing.

Treatment options for these cancer patients who have exhausted platinum-based chemotherapy, immunotherapy and targeted therapy are very limited, and prognosis for these patients is extremely poor. As a targeted therapy for patients with over-expressed c-Met, which represents approximately 25% of the non-squamous, non-small cell lung cancer population, we believe Teliso-V has the potential to become an important new treatment option for these patients. We're also making good progress with our next-generation c-Met ADC, ABBV-400, which utilizes a more potent topoisomerase inhibitor payload to potentially drive deeper tumor responses as well as broaden the range of solid tumors where C-Met therapies can be used such as gastroesophageal and colorectal tumors. We expect to see early data from our Phase 1 program in 2024.

Elsewhere in the solid tumor pipeline, we have begun to see very encouraging data from several programs, which we plan to advance into Phase 2 studies this year, our anti-GARP antibody ABBV-151 is showing strong signals of activity including deep responses with prolonged durability. Based on this preliminary efficacy, we plan to initiate Phase 2 studies in several tumor types. We also plan to advance ABBV-647 into Phase 2 dose optimizing studies this year based on the promising results from our early-stage program. This ADC targets PTK7 which is a subset of non-squamous, non-small cell lung cancer and represents approximately 25% of patients, and has little overlap with c-Met. So, our C-Met ADCs and PTK7 ADC combined will target approximately 45% of non-squamous, non-small cell lung cancer patients.

Now moving to Neuroscience, where we recently received FDA approval for Vraylar as an adjunctive treatment for major depressive disorder, which marks its fourth indication approval. We're very excited by this approval and pleased with the label which highlights Vraylar's strong benefit-risk profile in this indication. Vraylar is an important new treatment option for patients who are currently taking an antidepressant but continue to have unresolved depression symptoms. We also recently received approval in Japan for ABBV-951, our novel subcutaneous Levodopa/Carbidopa delivery system for treatment of advanced Parkinson's disease. This innovative approach to delivering Duopa-like efficacy through a subcutaneous delivery system represents a potentially transformative improvement to current treatment options. With a less invasive non-surgical delivery system, it also has the potential to significantly expand the patient population currently addressed by Duopa or other more invasive therapies for advanced PD patients such as deep brain stimulation. We remain on track for approval decisions this year in both the US and Europe. In the US, we anticipate approval in the first half of the year, with product launch expected in the second half, after we've secured reimbursement. And in Europe, we anticipate approval in the fourth quarter of this year.

And in the area of migraine, we remain on track for an FDA approval decision in the second quarter of this year for Qulipta as a preventive treatment for patients with chronic migraine. In Europe, we anticipate an approval decision in the third quarter for atogepant as a preventive treatment for patients with both chronic and episodic migraine. If approved, this would be another differentiating feature for Qulipta as it would be the only oral CGRP approved for prevention in patients with chronic migraine. This is a common and debilitating disease that significantly impacts quality of life, and we look forward to make this new oral treatment option available to patients once approved.

And in our Aesthetics pipeline, we expect to see results this year from several toxin programs, including data from our Phase 3 study for Botox in Platysma Prominence with regulatory submission in the US expected near the end of 2023, as well as data from our Phase 3 study for Botox in Masseter Muscle Prominence where we expect to submit regulatory applications in certain international markets in the second half of the year, including China and Canada. These two novel indications for prominent neck and jaw muscles will help to further build our portfolio in the lower face segment. We will also see data from our Phase 3 trial for BoNTE, our short-acting toxin in glabellar lines near the end of this year, with regulatory applications planned for 2024.

So in summary, we continue to demonstrate significant progress across all stages of our pipeline and anticipate numerous important regulatory and clinical milestones again in 2023. With that, I'll turn the call over to Rob for additional comments on our fourth-quarter performance and our 2023 financial outlook. Rob?"
"7","Robert A. Michael","Vice Chairman and President at AbbVie","Thank you, Tom.

AbbVie's performance and financial foundation remains strong. With our leadership positions across a diverse portfolio, we are well-positioned to return to robust growth by 2025. Starting with fourth-quarter results. We reported adjusted earnings per share of $3.60, which is $0.07 above our guidance midpoint. These results include a $0.13 unfavorable impact from acquired IPR&D expense. All net revenues were $15.1 billion, up 3.8% on an operational basis, excluding a 2.2% unfavorable impact from foreign exchange.

The adjusted operating margin ratio was 52.1% of sales. This includes adjusted gross margin of 86% of sales, adjusted R&D investment of 11.5% of sales, acquired IPR&D expense of 1.6% of sales and adjusted SG&A expense of 20.8% of sales. Net interest expense was $476 million and the adjusted tax rate was 13.4%.

Turning to our financial outlook for 2023, our full-year adjusted earnings per share guidance is between $10.70 and $11.10. This earnings per share guidance does not include an estimate for acquired IPR&D expense that may be incurred throughout the year. We expect net revenues of approximately $52 billion. At current rates, we expect foreign exchange to have a neutral impact on full-year sales growth.

This revenue forecast comprehends the following approximate assumptions for our key products and therapeutic areas. We expect immunology sales of $24.8 billion, including Skyrizi sales of $7.4 billion, reflecting growth of more than $2.2 billion due to strong market share performance across all approved indications.

Rinvoq revenue of $3.7 billion, reflecting growth of more than 45% with continued indication expansion. And, HUMIRA sales of $13.7 billion, including US erosion of 37%, following the loss of exclusivity in late January. With one biosimilar currently in the market and potentially nine more biosimilars available in the middle of the year, we anticipate that sales erosion will be more heavily weighted towards the second half of 2023.

In Hematological Oncology, we expect Venclexta sales of $2.2 billion, and Imbruvica revenue of $3.5 billion. For Aesthetics, we expect sales of $5.2 billion, including $2.5 billion from Botox Cosmetic, and $1.4 billion from Juvederm, with growth rates expected to improve when we lap the market slowdown in the middle of the year.

For Neuroscience, we expect revenue of $7.2 billion, representing growth of more than 10%, including Botox Therapeutic sales of $2.8 billion, Vraylar sales of $2.5 billion, and total Oral CGRP revenue of $1.1 billion, including Ubrelvy growth of approximately 17.5%. For eye care, we expect sales of $2.2 billion, and we expect Mavyret revenue of $1.4 billion.

Moving to the P&L for 2023, we are forecasting full-year adjusted gross margin of 84% of sales, adjusted R&D investment of $6.8 billion, and adjusted SG&A expense of $12.4 billion. We forecast an adjusted operating margin ratio of 47% of sales. This profile includes a 70 basis-point benefit that is fully offset in tax expense given the transition of Puerto Rico's excise tax to an income tax effective at the beginning of this year.

We expect adjusted net interest expense of $1.8 billion, and we forecast our non-GAAP tax rate to be 15.3%, [Phonetic] including an impact of 1.3 points from the Puerto Rico tax transition. Finally, we expect our share count to be roughly flat to 2022.

Turning to the first quarter, we anticipate net revenues of $11.8 billion. At current rates, we expect foreign exchange to have a 1% unfavorable impact on sales growth. This revenue forecast comprehends the following approximate assumptions for our key therapeutic areas. Immunology sales of $5.5 billion, which includes US HUMIRA erosion of 27%. Oncology revenue of $1.4 billion. Aesthetics sales approaching $1.2 billion. Neuroscience revenue of $1.5 billion. And eye care sales approaching $600 million. We are forecasting an adjusted operating margin ratio of 46% of sales and we model a non-GAAP tax rate of 13.3%. We expect adjusted earnings per share between $2.39 and $2.49. This guidance does not include acquired IPR&D expense that may be incurred in the quarter.

Finally, AbbVie's strong business performance and outlook continues to support our capital allocation priorities. We expect to generate adjusted free cash flow of nearly $19 billion in 2023, which is net of $1.4 billion in Skyrizi royalty payments. This cash flow will fully support a strong and growing dividend, which we have increased by 270% since inception. Continued debt repayment, where we expect to pay down $4 billion in maturities this year, bringing our cumulative debt reduction to $34 billion. Our strong cash flow also provides capacity for continued business development to further augment our portfolio.

In closing, we are very pleased with AbbVie's strong results in 2022, and with our diverse portfolio, we continue to be well-positioned to deliver long-term growth.

With that, I'll turn the call back over to Liz."
"8","Elizabeth Shea","Vice President, Investor Relations at AbbVie","Thanks, Rob.

We will now open the call for questions. In the interest of hearing from as many analysts as possible over the remainder of the call, we ask that you please limit your questions to one or two. Operator, first question, please."
"9","Operator",NA,"Thank you. Our first question comes from Mohit Bansal with Wells Fargo. Your line is open."
"10","Mohit Bansal","Analyst at Wells Fargo & Company","Great. Thank you -- thank you very much for taking my question. And -- so maybe, a question -- a bigger question for Rick. So AbbVie -- when we talk to investors, AbbVie has always been one of those -- the R&D as a percentage of sales has always been low. And right now, it is still less than 15%, and that's the pushback we get that the company cannot grow organically. And in some ways, you have always been playing defensive, given that since inception, HUMIRA has always been an issue.

Now that you are beginning to get past that, do you think something -- you'll change -- you would want to change fundamentally with the company and the way you -- you allocate internal versus external R&D spend? That would be very helpful. Thank you."
