"","speaker","title","msg"
"1","Operator",NA,"Good day and welcome to the Equity Residential Fourth Quarter 2021 Earnings Conference Call. Today's conference is being recorded. At this time, I'd like to turn the conference over to Marty McKenna. Please go ahead."
"2","Martin McKenna","Investor Relations at Equity Residential","Good morning and thanks for joining us to discuss Equity Residential's Full Year 2021 results and outlook for 2022. Our featured speakers today are Mark Parrell, our President and CEO; Michael Manelis, our Chief Operating Officer and Bob Garechana, our Chief Financial Officer. Alec Brackenridge, our Chief Investment Officer, is here with us as well for the Q&A.

Our earnings release is posted in the Investors section of equityapartments.com. Please be advised that certain matters discussed during this conference call may constitute forward-looking statements within the meaning of the federal securities laws. These forward-looking statements are subject to certain economic risks and uncertainties. The company assumes no obligation to update or supplement these statements that become untrue because of subsequent events.

I will now turn the call over to Mark Parrell."
"3","Mark J. Parrell","President & Chief Executive Officer at Equity Residential","Thanks, Marty. And thanks to all of you for joining us today. This morning I'll make some remarks about what we see driving our operating results and cash flow growth this year and going forward, and I will comment on our capital allocation program and what the company will look like when it's complete. After that, Michael Manelis will review our operating performance and outlook for 2022 same-store revenue. Bob Garechana will spend a few moments discussing our innovation activities and their impact on our business and then we'll go ahead and take your questions.

We're very excited about the prospects for our business in 2022 and beyond. Our affluent resident base is well-employed and receiving healthy raises and they are renewing with us at record levels. The robust demand for apartment living in both urban and suburban locations is driving high occupancy and the lowest resident turnover in our history. Our same-store revenue guidance calls for 9% growth at the midpoint while our normalized funds from operation should grow at about 15%, both of which would be the best performance in our history.

Cash flow from our business is likewise poised to grow strongly. We see this is the beginning of what should be a good run of performance as we welcome the 67 million members strong Generation Z to the rentership world and as we continue to attract and retain millennials with our flexible product offerings and a price point that is increasingly affordable relative to surging single-family housing costs.

That said, we are aware of the recent storm clouds on the horizon in the general economy, which include high inflation and related concerns about how the Federal Reserve will manage short-term rates and its balance sheet as well as continuing supply chain disruptions and unfortunately the latest COVID variant. While we are not immune to these pressures, a considerable amount of our expected 2022 revenue growth is already baked into our results in the form of leases recently signed at higher rates as well as an expectation that even if rental rates do not rise in 2022, resetting leases to current market levels will provide a significant revenue boost.

In 2023 and beyond, our ability to reset lease rates annually should create a natural hedge in a more inflationary world. We also continue to successfully execute on our expense control management with 3% growth in 2021 and a midpoint expectation of 3% growth in 2022 despite the impact of inflation on many costs in the economy. We run an incredibly efficient platform and continue to harness technology to control expenses, enhance the customer experience and grow our operating margin. Bob will comment on all of this in a moment.

Switching over to investments. We had a very active year on that side of the business with $1.7 billion each in acquisitions and dispositions, as well as progress in ramping up our development activities. We continue to optimize our portfolio by successfully recycling out of older assets and deploying capital into newer assets in our expansion markets and the suburbs of our established markets. Our 17 acquired properties have an average age of two years as compared to our 14 disposition assets with an average age of 30 years and we are recycling all this capital while not diluting earnings. Our 2021 transaction activity on both the buy and sell-side was done at an average cap rate of approximately 3.8%.

In 2022, we expect to both sell and buy approximately $2 billion in assets. Our acquisition activity is focused on building out our portfolios in Atlanta, Dallas-Fort Worth, Denver and Austin as well as adding select assets in the suburbs of our existing markets. We continue to see great opportunities in our markets and expect to deploy $2 billion into them in 2022. On the development front, we commenced construction on the approximately $450 million in development projects during 2021 and expect to deliver high-quality properties in Denver, suburban New York and Central Washington DC in several years. We also completed the construction of our $400 million Alcott tower in Central Boston during the quarter, and we're pleased to report that the lease-up is going very well.

In terms of the development pipeline in the quarter, we entered into four separate development joint ventures in Texas and in Colorado with the Colorado joint venture beginning construction in the fourth quarter of 2021 and the other three expected to do so in 2022. These three parcels are the first in our development program with Toll Brothers.

As we have discussed with you before, we are reshaping our portfolio to reflect the demand trend we see of some affluent renters spreading out from the coasts and congregated in markets like Atlanta, Austin, Dallas-Fort Worth and Denver. We also see a similar, but more local dispersion trend in our coastal markets as another group of higher income renters move to the suburbs of our established markets like Bellevue, Washington near Seattle and Burlington, Massachusetts near Boston.

Now we've always had a presence in the suburban submarkets of our established markets, so when I'm talking about here is just creating a little more balance between urban and suburban markets. We will also continue to have a substantial investment in the urban centers of our markets and those will continue to attract we think high-quality renters seeking to enjoy the many amenities of urban living. Driven by our analytical research and formed by our long experience in the apartment business, we seek to build and buy newer assets in urban and suburban locations in these markets where we see demand from higher renters as being high and likely to grow where single-family housing is expensive relative to running and where supply is manageable.

We expect our refined portfolio to have about one-third of its assets in the three Northeastern markets of Boston, New York and Washington DC, with a reduction in exposure coming from New York and Washington DC dispositions. We see approximately one-third or maybe a bit more of the portfolio being in California with divestments there occurring in challenging regulatory locations and of older assets. The remaining third or so of the company will be concentrated in a diagonal from Seattle through Denver to Austin and Dallas, Texas, and over to Atlanta, Georgia.

We think this distinct portfolio of newer less capital intensive assets in the 12 or so most desirable metros for more affluent renters to live will provide high and stable long-term returns. We also see reduced regulatory risk and resiliency benefits from this portfolio shift.

And finally before I turn the call over to Michael, I want to give a big thank you to all my colleagues in our offices and properties across the country. You are doing an exceptional job during very unusual times and we're all very proud and grateful. We are in position for a great 2022 and I look forward to delighting our customers and our investors with you. Go ahead, Michael."
"4","Michael L. Manelis","Executive Vice President and Chief Operating Officer at Equity Residential","Thanks, Mark. This morning I will provide highlights on how we finished the year and give you some color on 2022 revenue guidance and market performance. So first, a big thank you to our teams across the country who have worked so hard during these trying times to deliver these results and are all geared up to make 2022 a terrific year for Equity Residential.

The recovery continues despite the presence of the Omicron variant and noise from uncertainty in back to the office plans with tremendous demand to live at our properties both urban and suburban. We see reopened restaurants, entertainment venues and other lifestyle amenities as attracting our affluent resident base without regard to continuing low office occupancy rates. Absence of government mandated closure of businesses and cities which we see is unlikely, the lifestyle that our residents crave is again available in most of our markets and our residents are voting with their feet and pocket books to be in these locations whether they anticipate working fully remote, hybrid or fully in the office.

Interestingly, we see a little less of this trend in our tech-heavy Seattle and San Francisco markets which I will discuss in a moment. We are currently 96.5% occupied and it is on track to deliver about 13.5% achieved new lease growth in January after posting just over 10.5% in the fourth quarter. We reported the lowest turnover in our history for both the fourth quarter and full year 2021 which reaffirms the desirability of our product as our residents signed renewals at record levels with increases that average nearly 11% in the quarter.

In addition, our residents received $32 million in rent relief with $15 million of that received in the fourth quarter. This performance has positioned us well for 2022 and what we believe will be the best same-store revenue growth in our history. The majority of our 9% same-store revenue growth at the midpoint is coming from resetting existing leases at current market rates. As of January 1, 83% of our residents were paying on average rents that are about 11% below our current market prices. As we have discussed in the past, we won't be able to capture all of this loss to lease in 2022 because leases will reset over the course of the year, either through new move-ins or renewals and there are currently a few regulations that cap our allowable increases.

In addition to capturing this reset, we are anticipating intra-year growth in rates that is more reflective of typical seasonal growth than the steep growth we experienced during the 2021 pandemic recovery year. Strong, continued physical occupancy, particularly relative to the comparably weaker period and early 2021 is also a contributor with the remaining growth projected to come from lower bad debt, improved on residential revenues and other income. So far we continue to see strong retention with the percent of residents renewing expected to be just over 60% in both January and February.

We may see some moderation from this high level as the year goes on, but interestingly in Q4, we did not see much disparity and renewal percent per deal seekers those residents who had a concession on their current lease versus non-deal seekers, meaning many of our residents are deciding to stay put, regardless of the rent increase. While the world remains an uncertain place, we feel good about this expected pricing power given our net effective pricing trend is currently 27% over 2021 levels and 7% over the same pre-pandemic week in 2020. A key driver of this improvement is the sizable reduction in concession use in our portfolio, which is nearly non-existent with the exception of Seattle that I will get to in a moment as I provide color on the markets and how they are expected to contribute to 2022.

Beginning with Boston, which is following a normal seasonal pattern with improving demand and pricing heading towards the spring. Overall, we're 96% occupied today with a drag from the urban core at 95.5 versus the remainder of the market, which is above 96%. With strong continued demand from lab and life sciences, financial firms, healthcare and education, and very little competition from new supply, we expect this market to produce same-store revenue growth of approximately 10% in 2022.

Another positive note is that we continue to see a return of international students and workers to the market. After a difficult period early in the pandemic, the quick turnaround of the New York market has been really amazing. We expect New York to be our best performing market in 2022 with same-store revenue growth of approximately 13%, despite some expected pressure from new supply and the Jersey Waterfront in Brooklyn. Demand is very strong and we have been renewing about 65% of our residents, occupancy remains above 97%, rates continue to improve, concessions are not being used and pricing is currently 11% over pre-pandemic pricing levels.

We expect that Washington DC will be a solid performer in 2022 but will end up as one of our lower producing revenue growth markets at about 4%. This market held up the best of our East Coast markets during the pandemic and so does not have the same ground to make up. This market also continues to deliver 12,000 or so new units each year. Absorption of Class A multifamily has been really strong even during the pandemic, making us optimistic that this absorption trend will continue. Occupancy is steady at 97% and rental rates are following a slightly better than expected normal seasonal pattern here.

Moving to the West Coast, both of our tech-heavy market Seattle and San Francisco have been slower to recover than other markets. While there is certainly demand, the downtown submarkets are 93% and 96% occupied, respectively. The ambiguity and return to office by big tech employers and quality of life challenges are deferring a fuller recovery. We expect that the quality of life issues will improve through a combination of civic engagement and having more activated streetscapes. The tech companies have a role to play here as they balance their growth plans versus employee preferences for work from home in a highly competitive job market.

It appears likely that the balance will be met by a hybrid work model which should benefit our business in these markets. But until there is more certainty, some employees will be hesitant to make housing decisions. Longer term, the overall drivers of demand remain positive and we would expect the urban centers of these markets to fully recover because they remain attractive to the many affluent renters that want to enjoy an urban lifestyle there. Also, the tech giants continue to accumulate large amounts of office space, whether through leases or whole building purchases, which indicates that their long-term plans involve some level of in-office.

We're optimistic about Seattle's recovery and expect the market to produce same-store revenue growth of approximately 10% in 2022. Our expectations are predicated on the CBD where we have a large concentrations of assets recovering in the back half of the year. Demand is improving, initial lead in tour volume has ramped up past 2021 levels, but our on-site teams are reporting a lack of sense of urgency from potential renters to sign leases right now. Occupancy has rebounded slightly to just over 94.5%. This market is the primary user of concessions in our portfolio with currently about a third of our applications receiving on average just over one month free.

Heading down to San Francisco, we are seeing good demand, but do not yet have a lot of pricing power. We expect to produce same-store revenue growth of approximately 7% in 2022. San Francisco continues to be the only market in our portfolio that has not gotten back to pre-pandemic pricing levels as we are currently 6% below the same week in 2020. Occupancy is holding steady at 96.5% and we are renewing just under 60% of our residents. Los Angeles continues to be a solid performer with demand driven by a robust return of the online content industry. Occupancy is running at 97%, pricing power is strong. We expect the market to produce same-store revenue growth of approximately 9% for the year.

The percent of residents renewing is the highest we have seen likely due to the impact of local regulations, we expect to continue to renew 65% to 70% of our residents here. Both Orange County and San Diego continue to show remarkable performance with high occupancy and strong retention supporting very good new lease rents. We expect these markets to produce same-store revenue growth of 10% or greater in the year. In Denver, we have very good demand and expect the market to produce same-store revenue growth of approximately 9% in 2022. Occupancy is strong at 97% and we're renewing about 50% of our residents.

Lastly, a few thoughts on our additional expansion markets of Atlanta, Dallas, and Austin. So far, our newly acquired assets are performing well. Demand remains robust and occupancy levels are high. The expansion markets have seen good growth throughout the pandemic, and we expect that growth to continue in 2022. This is an exciting time for the industry and the overall operations of our company.

Thank you. I will now turn the call over to Bob Garechana."
"5","Robert A. Garechana","Executive Vice President and Chief Financial Officer at Equity Residential","Thanks, Michael. Rather than go through a detailed review of our guidance assumptions, which are laid out on page 4 and page 27 of the release, I thought I take a moment to elaborate on our approach to innovation, our continued investment in our platform and how that's playing out in our financial statements in 2022 and going forward.

Over the last couple of years, we've had impressive results in our innovation journey and it's not over. A few highlights that our property management and operations teams have been busy rolling out. We've brought mobility to both the service and sales teams to enable enhanced flexibility. We have artificial intelligence handling 80% of our communication with prospects to lower costs and provide 24/7 service. We've deployed roommate matching functionality on our website to drive additional revenue and we've moved 97% of our tours to self-guided or virtual all while increasing our gross rent potential by using data and analytics to improve our amenity pricing.

These are only some of the examples of how we continue to advance our efforts to maximize efficiencies on site and improve revenue while meeting the ever evolving expectations of our residents. We have done so successfully through adjusting our processes, deploying new technology like the artificial intelligence I've mentioned and through advancing our use of data to inform our business decisions. We have most visibly seen financial benefit from these endeavors and our ability to successfully minimize our on-site expense growth, particularly payroll. In 2021, we reported negative on-site payroll after reporting less than 1% growth in the prior two years and we're just getting started.

Our focus moving into 2022 continues to be building upon the success we've already achieved. That means continuing to improve our digital customer experience, our business processes and to advance our sophistication and data driven decision making tools. This is an area in which we have historically been a leader and expect to continue to excel at going forward. Our approach remains focused on efficiency, merit technology and data and should reduce exposure to expense pressures while increasing revenue growth.

In order to accomplish this, we are making investments in foundational areas like centralized teams, IT infrastructure, licensing and data analytics, which is driving a good portion of our forecasted overhead growth in 2022. These investments enable our progress in our innovation journey and have significant ROI that should continue to garner margin improvement benefits in 2022 and beyond.

I'll now turn it over to the operator for the Q&A session."
"6","Operator",NA,"Thank you. [Operator Instructions] We'll take our first question from Nick Joseph with Citi."
"7","Nick Joseph","Analyst at Smith Barney Citigroup","Thank you very much. Maybe starting on the transaction side. Mark, you mentioned the $2 billion this year on acquisition to dispositions I think at a 25 basis point dilutive cap rate. How are you thinking about that trade from an IRR growth perspective over the next few years? I know you're buying newer assets and selling older assets. I just want to understand how you're underwriting that."
"8","Alexander Brackenridge","Executive Vice President and Chief Investment Officer at Equity Residential","Hey Nick, this is Alex Brackenridge and yeah, so we feel like the assets we're buying will have higher IRRs over time. It's combination of both higher top-line rent growth, but also less capital demands over time as well. So we feel like we're in a point in time where we have an opportunity to have a really good trade of selling these older properties in the newer properties in these markets that are very, very robust."
"9","Nick Joseph","Analyst at Smith Barney Citigroup","Thanks. Are you seeing any difference in the buyer pool or competition for the assets that you're trying to buy versus what you're selling?"
"10","Alexander Brackenridge","Executive Vice President and Chief Investment Officer at Equity Residential","Just it keeps getting bigger. There multifamily is clearly a favored asset class and we see people that had gone away coming back, and certainly in our coastal markets that were quiet or like New York, it's full bore. I mean people that were investing only in office are now investing apartment, people that went down south to come back north. So it's a competitive bid both for what we're selling and for what we're buying."
