"","speaker","title","msg"
"1","Operator",NA,"Good morning and welcome to Dover's Second Quarter 2023 Earnings Conference Call. Speaking today are Richard J. Tobin, President and Chief Executive Officer; Brad Cerepak, Senior Vice President and Chief Financial Officer; and Jack Dickens, Senior Director of Investor Relations. [Operator Instructions]

As a reminder, ladies and gentlemen, this conference call is being recorded, and your participation implies consent to our recording of this call. If you do not agree with these terms, please disconnect at this time. Thank you.

I would now like to turn the call over to Mr. Jack Dickens. Please go ahead, sir."
"2","Jack Dickens","Senior Director, Investor Relations at Dover","Thank you, Shelby. Good morning, everyone, and thank you for joining our call. An audio version of this call will be available on our website through August 15, and a replay link of the webcast will be archived for 90 days. Our comments today will include forward-looking statements based on current expectations. Actual results and events could differ from those statements due to a number of risks and uncertainties which are discussed in our SEC filings. We assume no obligation to update our forward-looking statements.

With that, I will turn the call over to Rich."
"3","Richard J. Tobin","President & Chief Executive Officer at Dover","Thanks, Jack. Let's start on slide three. Our results were in line with our internal forecasts in the second quarter. Our secular growth-exposed businesses that we highlighted at our recent Investor Day outperformed in the quarter with heat exchangers, natural refrigerant systems, and polymer processing all posting growth in excess of 20%. During the quarter, we incurred operational headwinds from our Vehicle Service Group's main production facility as a result of an ERP implementation, which cost us approximately $50 million in revenue and approximately $0.10 of EPS. This one's on me.

The business has been doing an excellent job on efficiency actions related to fixed costs, skew management, and vertical integration over the past 18 months, which has been reflected in the margin performance conducting a much-needed ERP upgrade, which is fundamental to our e-commerce ambitions, while finishing a large capex project was, in retrospect, overly ambitious. And I guess I should have known better. We exited June. The good news is we exited June with far improved production performance at the site, and we'll try our best to claw back the lost volumes in the second half.

We have a constructive outlook for the second half of the year and are narrowing our annual EPS guidance to $8.85 to $9. Since the start of the year we expected 2023 performance to be weighted to the second half due to post-pandemic destocking across the industrial economy and the gradual recovery in several of our end markets, with the seasonality of second half earnings consistent with what we saw in the pre-pandemic years. Underlying demand remains good across the portfolio, and a significant volume of business is already in the backlog.

We proactively intervened on our cost structure starting in the latter half of 2022, and we have continued these structural cost reductions in 2023, driving material earnings benefits. As a result, we are less reliant on top-line volume, our price cost to achieve our forecast in the second half. With our solid demand outlook, flexible business model, and execution playbook, we are confident in delivering our second half guide. We also see a solid foundation building for 2024. A large portion of our portfolio is experiencing secular or cyclical momentum growth exposures that should persist in a variety of macro conditions, and we are proactively adding capacity to ensure we continue to win in these markets. We also expect solid carryover benefits into 2024 from previously announced cost reduction actions.

These organic initiatives, together with the strong acquisition pipeline and meaningful cash flow generation, will keep us on track to achieve our long-term growth and value creation goals we set forth in our Investor Day in March. Let's go to slide 4. Consolidated organic revenue was down 3% in the quarter, despite growth in three of the five segments due to expected comparable volume declines in several end markets and the aforementioned shipment disruptions in the vehicle market, which cost us 2% of the top line. Organic bookings were down 8%, resulting in a book-to-bill of 0.92, reflecting better lead times across the portfolio and continued strong shipments against backlogs in our longer cycle and secular growth-exposed businesses.

As a result, our backlog continues to normalize but still remains elevated relative to pre-pandemic levels. Segment margin was 20.2%, with margin performance preserved despite negative mix and lower volumes due to proactive cost containment actions and lower input costs. We expect the roll forward of these actions, together with more normal demand seasonality to drive sequential and comparable operating margin improvement in the second half. Let's skip to slide 5, and we'll go through some detailed results on the quarter. Engineered Products was down 8% organically in the quarter. The Waste Handling business posted a particularly strong quarter with improving chassis availability and aftermarket attachment rates driving solid growth in volumes and new orders.

We are presently taking capacity reservations for 2024, and we will be ramping production to meet demand progressively over the balance of the year. Margins were down 50 basis points year-over-year, principally driven by lower volumes in the vehicle aftermarket, which offset the robust margin improvement in waste handling. Clean energy and fueling declined 9% on an organic basis as the final quarter of the EMV comps impacted the top line and margin mix. Vehicle wash and clean energy were down slightly in the quarter as distribution inventories were brought down in line with the increased cost to carry on higher interest rates.

Channel checks indicate that we are now at appropriate levels for expected second half demand. Margins in the quarter were down 100 basis points, with lower volumes and mix, but partially offset by significant cost reduction actions taken in the retail fueling business as we pivot this business to margin and cash flow maximization. Imaging & ID was flat organically on solid growth in our core marking and coding business in Europe and the Americas, as well as strong sales in software serialization. Shipments in Asia were lower. FX remained a negative headwind to absolute revenue and profits in the segment, given its large base of non-U.S. dollar revenue.

Margins in Imaging & ID were strong at 23%, improving 40 basis points on pricing and cost controls. Pumps and Process was up 1% organically in the quarter, with particular strength in polymer processing equipment, precision components, thermal connectors, and hygienic dosing systems. Volumes in industrial pumps was softer due to channel inventory reductions.

Operating margin was down due to a lower mix of biopharma. Top line in Climate and Sustainability Technologies grew 4% organically. Demand trends remain robust in heat exchangers and CO2 refrigeration systems driven by global investments in sustainability. The segment posted a strong 70% [Phonetic] margin in the quarter, up 210 basis points year-over-year on strong volume conversion, productivity, and positive price cost and mix of products delivered.

I'll pass it to Brad from here."
"4","Brad M. Cerepak","Senior Vice President & Chief Financial Officer at Dover","Thanks, Rich. Good morning, everyone. I'm now on slide 7. The top right shows our organic revenue decline of 3%, driven by declines in Engineered Products and Clean Energy and Fueling. Acquisitions contributed 1% to the top line in the quarter, and FX translation was a 1% headwind. FX headwinds resulted in a $0.02 negative EPS impact in the quarter and $0.08 in the first half. Based on year-over-year exchange rates, we expect FX to be an $0.08 tailwind to EPS in the second half of the year.

From a Geo perspective, the U.S., our largest market, was down 9% in the quarter due to expected lower volumes in the above-ground retail fueling segment, as well as lower shipments from vehicle services in North America. Europe was down 1%, and Asia was up 2%. China, which represents about half of our revenue base in Asia, was up 5% organically in the quarter. On the bottom chart, bookings were down year-over-year due to normalizing lead times in our shorter cycle businesses and strong shipments against elevated backlogs in our long cycle and secular growth-exposed businesses.

Now on slide 8, or cash flow statement; year-to-date, free cash flow came in at $348 million or 8% of revenue and represents an increase of nearly $250 million year-over-year. As discussed previously, with supply chains improving, we have been actively working to liquidate our working capital balances in 2023. We expect that trend to play out in the second half of the year as higher shipment volumes in the third and fourth quarter should result in a reduction of inventory balances between now and the end of the year. This trend is in line with our normal seasonal pattern as cash flow generation has historically improved in the second half of the year. Our forecast for free cash flow remains on track for between 15% and 17% of revenue.

With that, I'm going to turn it back to Rich."
"5","Richard J. Tobin","President & Chief Executive Officer at Dover","Alright, let's go to slide 9. Here we show the growth and margin outlook by segment for 2023 that are underpinned and our current trends. Our backlog remains elevated across all segments, driven primarily by extended backlogs in our longer cycle and secular growth-exposed businesses. As our lead times continue to normalize and new capacity comes online, we expect these backlogs to continue normalizing through the end of the year. We expect Engineered Products to return to growth in the second half of the year, driven by continued strength in refuse collection vehicles and aerospace and defense.

Our Waste Handling business is fully booked for the year with the possible upside if chassis availability further improves. We expect vehicle aftermarket shipments in North America to recover after the temporary disruption in Q2, and the business should remain relatively stable year-over-year in the back half. We expect margins to improve in the second half on positive price-cost tailwinds, solid volumes, and benefits from our recent productivity capital investments taking hold.

In Clean Energy and Fueling, it is expected to return to growth in the second half of the year against easier comparable periods as the end market conditions and channel inventories normalize. Coding activity for hydrogen infrastructure components remains robust, and we are working to expand capacity for select products, including vacuum jacketed piping and cryogenic valves. We expect full-year margin improvement in clean energy and fueling driven by stronger performance in the second half on volume recovery, improved fixed, and continued proactive restructuring savings in retail fueling.

Since initiating our fundamental transformation of the retail fueling cost structure last fall, we have initiated or announced $60 million of structural cost reductions in this business. Imaging & ID is expected to continue its stable performance, albeit against tougher comps in the second half, driven by a stable outlook in core marking and coding and serialization software. Full year margin should remain at attractive levels for this segment. Pumps and process equipment is expected to remain roughly flat organically in the second half. Thermal connectors continue to grow at a double-digit clip with some notable customer wins.

Following a record Q2 Precision Components continues to book and ship at robust levels, and with a notable mix in business towards energy transition markets, polymer processing is booked for the year. The biopharma environment is improving, with market conditions such as FDA approvals for new promising therapies and recovery in biotech funding and inventory stocking all showing improvement as indicated by our customers who have released results over the past few days. We expect margins in the segment to remain in best-in-class levels, with performance skewed towards the end of the year on stronger volumes and mix improvements. Order rates on biopharma will be the watch item from here, with the potential for this recovery to be a material tailwind into 2024.

Climate and Sustainability Technologies' top line trajectory is expected to be steady in the second half of the year. We are operating close to capacity in heat exchangers for heat pumps, with incremental capacity coming online over the next several quarters. With direct labor at less than 10% of revenue, the conversion on growth in heat exchangers is compelling. Demand for CO2 refrigeration systems remains solid, and our capacity build-out is on schedule.

We are starting to have productive conversations for our door case business with large retailers for their 2024 plans, which is an encouraging indicator of future demand. Beverage can making is expected to be down as the industry is digesting recent record capacity additions. We expect continued margin improvement in 2023 on volume conversion, productivity gains, and improved mix. Our margin performance in refrigeration has been very encouraging even before the material accretive impact of North American CO2 volume.

Let's go to slide 10. Here is the confidence we have in the underlying components that drive our forecasted double-digit EPS growth in the second half. We have been vocal about the negative impact of interest costs on channel inventories and have been encouraged that to draw down while the headwinds in the first half revenue has been orderly as end market demand is largely held up. Recognizing that there are markets that are not immune to these dynamics, we have proactively enacted cost containment actions to de-risk the second half of the year and also provide $40 million of incremental carryover cost savings into 2024, with roughly half the savings coming from retail fueling as part of our strategy to pivot to margin and cash flow maximization of this business.

We believe our growth and conversion forecast is achieved based on our revenue visibility and backlog, channel inventory stabilization, secular growth tailwinds, and recovery in end markets. So let's go to slide 11. We view 2023 as a transition year for our business from a supply chain constrained inflationary high demand environment of '21 to '22 to a more normalized activity supported by various macro trends. As we move to the second half of the year, the majority of the destocking headwinds behind us and recovery across several end markets, we are building solid momentum for 2024. We are investing meaningfully behind our secular growth-exposed end markets to ensure we have sufficient capacity to serve our customers, and we are proactively engaging in new product development, often in co-development with our OEM partners, to drive product improvement that win share [Phonetic] in the marketplace.

We believe our biopharma and retail fueling dispenser business which are in face with expected market-driven headwinds in 2023, are poised for strong margin-accretive recoveries in 2024. All-in, we believe at least 40% of our portfolio is experiencing tailwinds that are decoupled from broader industrial production, with additional pockets of growth in our market-leading niche industrial franchises. This growth outlook, together with the carryover benefit of cost actions into 2024, set up a solid foundation for our growth prospects in line with our financial commitments from our Investor Day in March.

So let's move to slide 12. With our supply chains and operational environment normalizing, our forecast for 2023 is embedded to return to pre-pandemic seasonality. The year has played out more or less as we expected thus far with the more challenging half of the year now in the rearview mirror. The path from here is straightforward. Underlying demand is solid across our business, and we are confident in our ability to leverage a flexible operating model, centralized business systems to drive consolidated growth and margin accretion to achieve our full year guidance. Our inorganic pipeline remains robust. We remain committed to optimizing our business portfolio and are evaluating some interesting options, which we hope to conclude in the second half of the year.

That's it from me. Turn it back to you, Jack."
"6","Jack Dickens","Senior Director, Investor Relations at Dover","Shelby, you can go to the Q&A."
"7","Operator",NA,"[Operator Instructions] We'll take our first question from Andrew Obin with Bank of America."
"8","Andrew Obin","Analyst at Bank of America Merrill Lynch","Good morning."
"9","Richard J. Tobin","President & Chief Executive Officer at Dover","Good morning."
"10","Andrew Obin","Analyst at Bank of America Merrill Lynch","Just a question on -- sort of negative bookings, right, and revenue decline. Generally this destock takes more than one quarter, and I appreciate that you do have visibility, but I think versus our model where we're a bit surprised by the revenue. So what gives you confidence that this connection between bookings and destock that this is a one quarter event and does not cascade into Q3?"
