"","speaker","title","msg"
"1","Operator",NA,"Hello and welcome to the Second Quarter 2023 Phillips 66 Earnings Conference Call. My name is Alex. I'll be your operator for today's call. [Operator Instructions] Please note that this conference is being recorded. I'll now turn the call over to Jeff Dietert, Vice President, Investor Relations. Jeff, you may begin."
"2","Jeffrey Alan Dietert","VP of IR at Phillips 66","Good morning, and welcome to Philips 66 second quarter earnings conference call. Participants on today's call will include Mark Lashier, President and CEO; Kevin Mitchell, CFO; Timothy Roberts, Midstream and Chemicals; Richard Harbison, Refining and Brian Mandell, Marketing and Commercial.

Today's presentation material can be found on the Investor Relations section of the Phillips 66 website, along with supplemental financial and operating information. Slide 2 contains our safe harbor statement. We will be making forward looking statements during today's call. Actual results may differ materially from today's comments. Factors that could cause actual results to differ are included here as well as in our SEC filings.

With that, I'll turn it over to Mark."
"3","Mark Lashier","President and CEO at Phillips 66","Thanks, Jeff. Good morning and thank you for joining us today. In the second quarter, we had adjusted earnings of $1.8 billion, or $3.87 per share. We continued to execute on our strategic priorities and returned $1.8 billion to shareholders through share repurchases and dividends. Our results reflect strong operating performance across our portfolio, demonstrating the commitment of our employees to maintain safe and reliable operations. We want to thank them for their dedication to operating excellence, and delivering on our mission to provide energy and improve lives.

In refining, we continued to run above industry average rates, and in midstream we had record NGL Frac volumes. We continue to run our Sweeney Hub Fracs and Export terminal at above nameplate capacities to meet strong demand. We remain committed to operating excellence and continue to focus on our strategic priorities to create value and return cash to shareholders.

Slide 4 summarizes progress toward our strategic priorities. Over the last 12 months, we've returned 14% of our market cap, or $5.4 billion to shareholders through share repurchases and dividends. We're on track to return $10 billion to $12 billion over the ten quarter period between July 2022 through year end 2024.

In refining, we had another quarter of strong operating performance with crude utilization of 93% and lower operating costs. As at the end of the quarter, more than $300 million of the $550 million run rate cost savings are attributable to refining. Kevin will provide an update on our business transformation progress in a moment.

We're executing our NGL wellhead to market strategy and capturing DCP integration synergies faster than expected. Our current synergy run rate is over $200 million. We've been successful in identifying additional opportunities to increase our target from $300 million to more than $400 million by 2025. In June, we completed the acquisition of DCP Midstream's Public Common Units for $3.8 billion, increasing our economic interest from 43% to 87%. We ended the quarter with a net debt to capital ratio of 35%. We expect leverage to be within our target range by year end.

In refining, we're converting our San Francisco refinery into one of the world's largest renewable fuels facilities. The capital to convert the facility to over 50,000 barrels per day of renewable fuels production is anticipated to be approximately $1.25 billion. This is an increase from our original premise due to higher than anticipated material and labor costs as well as impacts related to weather and permitting. The revised capital cost of around a $1.60 per gallon remains well below similar announced projects, and the expected returns are significantly above our refining hurdle rates. The overall project timing and scope remains unchanged. We expect to begin commercial operations in the first quarter of 2024.

In chemicals, CPChem completed construction of the 1-hexene unit in Old Ocean, Texas, and expects to begin operations by the end of the third quarter. The new propylene splitter added to Cedar Bio Facility is expected to start up in the fourth quarter.

CPChem and Qatar Energy are jointly building world scale petrochemical facilities on the U.S. Gulf Coast and in Ras Laffan, Qatar. On the U.S. Gulf Coast, the Golden Triangle Polymers Joint Venture has project financing in place. The Ras Laffan Petrochemical Joint Venture expects to complete project financing later this year. Both projects remain on schedule to start up in 2026.

Now I'll turn the call over to Kevin to review the business transformation savings and second quarter financial results."
"4","Kevin Mitchell","CFO at Phillips 66","Thank you, Mark. Starting on slide 5, with an update on our business transformation progress. Our $1 billion business transformation target includes $800 million of cost savings and $200 million of sustaining capital reductions. We have identified over 2700 initiatives to permanently reduce costs, with employees across the organization actively engaged in the transformation process.

We have completed 1200 initiatives that are generating value today. The chart on the left shows our progress toward the $800 million cost reduction target with $550 million of run rate cost savings at the end of the second quarter. The stacked bar shows our actual cumulative cost reductions for the year by category. Over the first half of 2023, we realized $260 million in cost savings. The majority of these cost reductions relate to refining, which has benefited by about $0.40 per barrel.

Business transformation initiatives range from optimizing services across our portfolio of assets to establishing new tools to improve use of steam and energy. Organizationally, we've strengthened our centralized model for core functions to drive consistency and efficiencies. We continue implementing cost savings initiatives and are on track to achieve our run rate target by year-end 2023. We expect to realize the full $800 million of cost savings in 2024, which will include refining cost reductions of $0.75 per barrel.

Now I'll move to slide 6 to cover the second quarter financial results. Adjusted earnings were $1.8 billion or $3.87 per share. The $15 million decrease in the fair value of our investment in NOVONIX reduced earnings per share by $0.03. We generated operating cash flow of $1 billion, including a working capital use of $1 billion and cash distributions from equity affiliates of $239 million. Capital spending for the quarter was $551 million including $339 million for growth projects. We returned $1.8 billion to shareholders through $1.3 billion of share repurchases and $474 million of dividends. We ended the quarter with $445 million shares outstanding.

I'll cover the segment results on slide 7. Additional details can be referenced in the appendix to this presentation. This slide highlights the change in adjusted results by segment from the first quarter to the second quarter. During the period, adjusted earnings decreased $199 million, mostly due to lower results in refining and midstream, partially offset by an improvement in marketing and specialties. In midstream, second quarter adjusted pretax income was $626 million, down $52 million from the prior quarter. The decrease was driven by the impact of declining commodity prices in our NGL business. This was partially offset by higher volumes in transportation.

Chemicals adjusted pretax income decreased $6 million to $192 million in the second quarter. The industry polyethylene chain margin increased by $0.03 to $0.20 per pound. However, this was offset by higher maintenance and turnaround costs in the quarter. Global O&P utilization was 98%. Refining second quarter adjusted pretax income was $1.1 billion, down $460 million from the first quarter. The decrease was due to a decline in margins, partially offset by higher volumes and lower operating expenses.

Realized margins decreased primarily due to the decline in distillate crack spreads and narrowing heavy crude differentials, partially offset by improved gasoline cracks. In addition, realized margins reflect the impact of losses from secondary products due to declining NGL and Coke prices.

Marketing and Specialties adjusted second quarter pretax income was $644 million, an increase of $218 million from the previous quarter, mainly due to seasonally higher global marketing margins on continued strong demand. The corporate and other segments adjusted pretax costs were $12 million lower than the prior quarter. The adjusted effective tax rate was 22%, consistent with the previous quarter. The impact of noncontrolling interests was improved compared to the prior quarter and also reflects our acquisition of DCP units on June 15.

Slide 13 shows the change in cash during the second quarter. We started the quarter with a $7 billion cash balance. Cash from operations was $2 billion, excluding working capital. There was a working capital use of $1 billion, mainly reflecting an increase in inventory, which included the impact of unplanned downtime at the Bayway refinery and seasonal storage opportunities. Year-to-date working capital is a use of around $2 billion, primarily related to inventory that we expect to mostly reverse by year end.

We funded $551 million of capital spending. In June, we drew $1.25 billion on a single draw term loan to partially fund the acquisition of the DCP units for $3.8 billion. This transaction and the redemption of DCP's Series B preferred units of $161 million are represented as repurchase of noncontrolling interests. Additionally, we returned $1.8 billion to shareholders through share repurchases and dividends. Our ending cash balance was $3 billion.

This concludes my review of the financial and operating results. Next, I'll cover a few Outlook items. In chemicals, we expect the third quarter global O&P utilization rate to be in the mid 90s. In refining, we expect the third quarter worldwide crude utilization rate to be in the mid 90s, and turnaround expenses to be between $110 million and $130 million. We anticipate third quarter corporate and other costs to come in between $280 million and $300 million, reflecting higher net interest expense from funding the purchase of DCP units during the second quarter.

In 2023, we expect our full year capital spend to be above the $2 billion budget, reflecting approximately $200 million of additional spending on Rodeo Renewed. In addition, we just closed on a $260 million acquisition of West Coast Marketing Assets. This acquisition supports the high return Rodeo Renewed project by optimizing the full value of our renewable fuel sales to end customers.

We continue to review our portfolio to determine if assets meet our strategic long-term objectives or if they provide more value to third parties. Earlier this year, we divested the Belle Chasse Terminal, and very recently we sold our interest in the South Texas Gateway Terminal. Total proceeds from the two transactions are approximately $350 million

Now we will open the line for questions, after which Mark will make closing comments."
"5","Operator",NA,"Thank you. We will now begin the question-and-answer session. [Operator Instructions] Our first question for today comes from Doug Leggett of Bank of America. Doug, your line is now open. Please go ahead."
"6","Douglas George Blyth Leggate","Analyst at BofA Securities, Research Division","Thank you. I appreciate you all taking my questions. I'm not sure who wants to answer this. Maybe Kevin, but we've obviously talked ad nauseam about what we think could be a new mid cycle refining outlook. But what we haven't taken into account is the continued upgrade to your synergy targets, the faster delivery of your cost reductions, and more importantly, the continued appearance of deferred taxes in your operating cash flow. So, Kevin, I guess my somewhat convoluted question is what do you think your sustainable mid cycle free cash flow looks like for the company post these recent series of changes that you've introduced?"
"7","Kevin Mitchell","CFO at Phillips 66","Yeah, Doug, so we had guided to $7 billion, increasing to $10 billion at Investor Day of cash flow. And the reality is, some of the actions that bridge us from $7 billion to $10 billion we have executed on, and so at this point in time, on a traditional our view of refining mid cycle, we're probably somewhere in the $8 billion range, maybe a little bit higher than that, but we're not all the way to $10 billion, because there are still other things we need to execute on. But we're certainly making good progress from the $7 billion to $10 billion.

Your comment on deferred taxes is a relevant one. This year, we actually expect to have a slightly larger than normal deferred tax benefit on cash flow. So, I think I had previously guided to about $400 million to $500 million of benefit for the year. We expect that to be more like $700 million to $800 million, and that's mainly because of the impact of DCP buy in on that. And after that, we should revert to a more traditional sort of $400 million to $500 million dollar level."
"8","Douglas George Blyth Leggate","Analyst at BofA Securities, Research Division","Just to be clear, you have not changed your view of mid cycle margins, is that right?"
"9","Kevin Mitchell","CFO at Phillips 66","That is correct. We have not changed our view of mid cycle, but we would acknowledge that we are in a stronger than mid cycle margin environment currently. We have been for the last year plus year and a half. And barring any major economic downturn, we actually think that will continue for a reasonable period of time, just given the overall supply demand balances that exist globally."
"10","Douglas George Blyth Leggate","Analyst at BofA Securities, Research Division","Okay, thank you for that. My follow up, just a quick one. The step up in the buyback pace, is that a transitory, perhaps as a consequence of the DCP process? I'm not quite sure what other things might have delayed you, but I guess my point is that if I look to the $5 billion to $7 billion buyback guidance you gave through 2024, two things come to mind, which is, well, it seems to us you could maintain an elevated pace, and certainly a pace well beyond 2024. So, I could just wonder if you could just touch on the cash return strategy, and I'll leave it there. Thanks."
