"","speaker","title","msg"
"1","Operator",NA,"Good morning, ladies and gentlemen, and welcome to Henry Schein's Second Quarter 2023 Earnings Conference Call. [Operator Instructions] As a reminder, this call is being recorded.

And I would now like to introduce your host for today's call. Graham Stanley, Henry Schein's, Vice President of Investor Relations and Strategic Financial Project Officer. Thank you. Please go ahead, Graham."
"2","Graham Stanley","Vice President of Invetor Relations and Strategic Financial Project Officer at Henry Schein","Thank you, operator, and my thanks to each of you for joining us to discuss Henry Schein's financial results for the second quarter of 2023. With me on the call today are Stanley Bergman, Chairman of the Board and Chief Executive Officer of Henry Schein; and Ron South, Senior Vice President and Chief Financial Officer.

Before we begin, I'd like to state that certain comments made during this call will contain -- will include information that's forward-looking. As you know, risks and uncertainties involved in the company's business may affect the matters referred to in forward-looking statements. As a result, the company's performance may materially differ from those expressed in or indicated by such statements. These forward-looking statements are qualified in their entirety by the cautionary statements contained in Henry Schein's filings with the Securities and Exchange Commission and included in the Risk Factors section of those filings. In addition, all comments about the market we serve, including end-market growth rates and market share are based upon the company's internal analyses and estimates. Today's remarks will include both GAAP and non-GAAP financial results. We believe the non-GAAP financial measures provide investors with useful supplemental information about the financial performance of our business, enable the comparison of financial results between periods where certain items may vary independently of business performance and allow for greater transparency with respect to key metrics used by management in operating our business. These non-GAAP financial measures are presented solely for informational and comparative purposes and should not be regarded as a replacement for corresponding GAAP measures. Reconciliations between GAAP and non-GAAP measures are included in Exhibit B of today's press release and can be found in the financial and filing section of our Investor Relations website under the supplemental information heading.

For additional financial information, please refer to our quarterly earnings presentation also posted on our Investor Relations website. The content of this conference call contains times-sensitive information that is accurate only as of the date of this live broadcast, August 7, 2023. Henry Schein undertakes no obligation to revise or update any forward-looking statements to reflect events or circumstances after the date of this call. Lastly, join today's Q&A session, please limit yourself to a single question and a follow-up.

And with that, I'd like to turn the call over to Stanley Bergman."
"3","Stanley M. Bergman","Chairman of the Board and Chief Executive Officer at Henry Schein","Thank you, Graham. Good morning, everyone, and thank you for joining us today. We are today reporting solid results for the second quarter, driven by our North American dental businesses with strong equipment and steady general merchandise sales and with continuing strength in sales of our technology and value-added services, our implants, biomaterials and endodontic products. The underlying fundamentals in the US dental market remains strong and demand for dental services and customer confidence confidence continues to improve, as of course, evidenced by the ongoing investments our customers are making in their practices. In addition, we are seeing growing demand for our implants systems and endodontic products, as well as our integrated software and services solutions, which are generating strong growth by delivering greater efficiency and a better experience to our customers.

In the alternate care market, that's the medical market, elective procedures are close to normal levels, while second quarter visits to primary care physicians were down year-over-year, reflecting last year's higher visits to physician offices and urgent care centers as a result of the extended flu season last year. As expected, sales of PPE and COVID test kits continued to decline. However, we are now seeing sales level -- the sales level up sequentially. We are now seeing sales level up sequentially, and we expect the year-on year impact to be much lower in the second half of 2023. When excluding these product categories, local currency internal sales growth for the Company was 3.3%. In general, our North American dental business performed better than we expected at the start of the year, offset by some incremental COVID-related headwinds facing our medical business as discussed earlier on.

Our outlook reflects overall confidence in our business and in the markets we serve and accordingly, we are affirming our non-GAAP diluted EPS financial guidance for 2023. Our financial results and guidance demonstrates the strength of the business as discussed earlier and continued advancement of our 2022, 2024 BOLD+1 Strategic Plan We are successfully executing key initiatives -- the key initiatives actually in the plan, including expanding our specialty products and value-added services portfolio, optimizing our distribution businesses, leveraging key customer relationships and driving digital transformation.

Year-to-date, we have committed over $1 billion to acquisitions that accelerate the implementation of our strategic plan, adding high-growth, high-margin products and services to our offering. With this clear focus, we believe we are well-positioned to further enhance Henry Schein's leadership in the markets that we serve and to deliver long-term sustainable shareholder value. Among the larger transactions are our strategic partnership with Biotech Dental, which we closed in April; the acquisition of S.I.N. and Implant Systems, which we closed in July; and the recently announced acquisitions of Shield Healthcare and Large Practice Sales, which we expect to close in the third quarter.

With these transactions, we have significantly expanded our implants, bone regeneration and clear line of product portfolio, digital workflow capabilities, presence in distributing products directly to the patient in the healthcare arena and value-added services. Continuing our strategy of following the patients to provide healthcare services where it's being delivered, we expect our recently announced agreement to acquire Shield will create an offering with more than $300 million in annual revenue and distributes medical supplies across the United States directly to patients in their home. On completion of this acquisition, this business will be led by Adam Breese [Phonetic] who joined Henry Schein as Vice President and General Manager, Homecare Medical Products, and has significant experience in this area.

We are excited about the fundamentals of this market, which supports a growing aging demographic experiencing more chronic disease beyond added convenience to the patient, the trend of moving care to the home is expected to provide efficiency in the overall healthcare system. And most important, many of our customers have asked us to provide the service. We've been providing in a moderate way up to now, but now we are committed to advancing our position in this market to support our customers who have requested us to move into the home care arena as a continuum of care.

Our Homecare medical product offering will now include antrostomy, incontinence wound care and diabetes products, and we plan to leverage our physician relationships, as noted earlier on, product, distribution expertise and corporate brand assortment to further grow this area. Also for many years, we have had a successful practice transitions group dedicated to existing smaller and mid-sized dental practices. And are most enthusiastic about the acquisition of Large Practice Sales, a leading transition advisor services business, which expands our capability to advise dental practices on larger practice transitions. Of course, being a service to our DSO customers as well.

We are also advancing the integration of our digital digital workflow software with our practice management software to create a unique digital solution for dental practitioners. In this connection, we have asked Andrea Albertini, CEO of our International Distribution Group to lead the cross-company one Schein Solution and accelerate what we have internally called our three-click integrated software solution for our customers. This simplified open architecture process begins with the capture of any image from an intraoral scanner or 2D, 3D digital imaging unit through our practice management software, followed by the application of embedded artificial intelligence solutions to help in diagnosis, case acceptance, planning and design and ending with direct -- or the direct connection to fabricate the prosthetic through either chairside known, a 3D printer, or the transmission digitally of the file to the dental lab.

Let me now turn to a review of the quarterly highlights from each business units, beginning with the dental distribution. In North America, dental offices were generally busy, and this helped our second quarter dental merchandise growth, of course, excluding sales of PPE products. A driver in equipment sales was a broad equipment was of course our broad equipment which enabled our customers meeting solutions to increase productivity to meet demand, and of course, drive up the efficiency of the practice and of course better clinical care. North American Dental equipment sales were up double-digits. Sales of traditional equipment continued to be strong and we are pleased that sales of digital equipment return to growth this quarter. Internationally, equipment sales were relatively flat to the prior year. The equipment backlog in North America has held steady and our international equipment backlog is returning to pre-pandemic levels.

Now turning to our dental specialties. Sales of dental implants and biomaterials were key drivers in the second quarter, complemented by endodontic and clear aligner businesses. We are seeing implant demand increasing in North America with sales of our BioHorizons Camlog premium implant delivering mid-single-digit growth, a sequential improvement versus the first quarter. Internationally, demand for implant systems remains very good.

Generally, demand for implant continues to favor value-priced products. We believe that our Camlog -- or BioHorizons Camlog product offering is well-positioned, but also the moving of demand for value-priced products is reflected in our double-digit growth achieved by [Indecipherable] provider of dental implants and bone regeneration products.

Looking at recent deals, our transaction with Biotech Dental brings a market-leading portfolio of dental implants and clear aligners to Henry Schein and digital workflow software. S.I.N. on the other hand, that's an implant systems, provides as an entree into the large Brazilian implant market and complements our successful Brazilian general dental consumables and equipment business. Both Biotech and S.I.N. offer high-quality implants at an attractive price, and we have exciting opportunities of expanding this cost-competitive products to other geographies, including the United States, providing, of course, a more comprehensive offering and enabling us to be even more competitive in the implant and bone regeneration space.

This quarter, growth in our endodontic business continues to be driven by our Brush [Phonetic] and Edge brands in both North America and internationally. Our orthodontic business is making steady progress with our line of business, although this is still a relatively small component of our global revenues. We are seeing growing demand for our specialty products from DSOs, and that shouldn't -- specifically from our DSO customers. Recall, we have a pretty. Decent market-share in the DSO market and we see continued adoption of specialty procedures among dental practitioners. We have grown our global implants bone regeneration and related products and services into over $800 million in revenue and our specialty products to approaching $1.2 billion in revenue in aggregate on an an annualized basis. We now offer a broad range of premium and value alternatives to North American and International practitioners. We expect dental specialty growth to accelerate in the second half of the year due to these acquisitions, but also due to year-over-year comparisons easing.

Now let's turn to the technology and value-added services business, where the largest component of course is Henry Schein One. Global growth in Henry Schein One is being driven by ongoing migration to our cloud-based practice management software solutions, Dentrix Ascend and Dentalee [Phonetic] and by growth in our revenue cycle management business resulting from increased patient traffic, driving a higher-volume of e-claims. Dentrix Ascend and Dentalee grew to approximately 7,000 customers and this day represents. approximately 40% year-over-year growth. Customers and prospective customers are particularly enthusiastic about incorporating our artificial intelligence solution into their practice management software product. We believe our embedded solution is certainly best-in class.

We have grown our technology and value-added services businesses into an almost $900 million revenue portfolio on an annualized basis. In addition to Henry Schein's Technology Solutions, we now offer a broad range of value-added services through our businesses such as ESS, which provides revenue cycle management and Uniqus providing advice on PPO agreements with insurance providers along with other services, including financial services, practice transitions, staffing services, education and remote patient monitoring for office space, dental and medical practitioners. We expect the technology and value-added services sales growth will accelerate during the second-half of the year.

Turning now to the medical business. During the second quarter, our medical business achieved low-single digit growth, excluding PPE products and of course COVID-19 test kits. This compares with mid double-digit growth last year. It's really important to understand that when results benefited from some late-season sales at point-of-care flu diagnostic test. This year, excuse me, was a more typical flu season, and as a result we had much lower sales of flu, COVID-19 and multi-assay diagnostic and related products. Sales growth was also affected by the conversion of certain pharmaceuticals and other products, lower price generics and corporate brands, of course, with a higher gross profit margin. This is a trend that is taking place throughout healthcare. Sales of medical equipment were relatively soft in the market. The market took a temporary pause to assess likely future demands. However, we have subsequently seen investment interest return in July.

So in summary, the fundamentals of our core business remains solid, very good, and the team is executing well on our 2022 to 2024 BOLD+1 Strategic Plan.

Would that, I'll turn the call over to Ron to discuss specifics relative to our quarterly financial results and provide full-year guidance. Thank you. Ron, please."
"4","Ronald N. South","Senior Vice President, Chief Financial Officer at Henry Schein","Thank you, Stanley, and good morning, everyone. I'll be discussing our results as reported on a GAAP basis and also on a non-GAAP basis. Our second quarter non-GAAP financial results for 2023 and 2022 exclude integration and restructuring costs and amortization expense of acquired intangible assets. This is detailed in Exhibit B of today's press release.

With respect to sales growth, I will focus on LCI sales growth, which is internally generated sales in local currencies compared to the prior year and excludes acquisitions. Second quarter global sales were $3.1 billion or LCI sales decrease of 0.2%. However, when excluding sales of PPE products and COVID-19 test kits, our LCI sales grew 3.3%.

We sold $138 million in PPE products in the second quarter of this year, a decrease of approximately 28% year-over-year, and we sold $26 million and COVID-19 test kits, a decrease of approximately 62% year-over-year. Our GAAP operating margin for the second quarter of 2023 was 6.5%, an 81 basis point decline compared with the prior year GAAP operating margin. On a non-GAAP basis, operating margin for the second quarter was 8.2%, a 14 basis point decline compared with the prior year non-GAAP operating margin. Excluding the impact from lower PPE and COVID-19 test kit sales, we estimate that non-GAAP operating margin expanded 27 basis points.

Second quarter 2023 GAAP net income was $140 million or $1.26 per diluted share. This compares with prior year GAAP net income of $160 million or $1.16 per diluted share. Our second quarter 2023 non-GAAP net income was $173 million or $1.31 per diluted share. This compares with prior year non-GAAP net income of $179 million or $1.30 per diluted share. These results were impacted by a decreased contribution from lower PPE and COVID-19 test kit sales estimated to be $0.08 per diluted share relative to the prior year period. The foreign currency exchange impact on our second quarter EPS was immaterial.

As Stanley mentioned, we have committed over $1 billion in the acquisitions we've announced s -far this year, with $250 million invested in equity investments and business acquisitions in the second quarter of this year and we have subsequently signed agreements, committing another $800 million. The increased capital deployment for acquisitions has impacted quarterly financial results more than in previous years. The second quarter 2023 GAAP and non-GAAP financial results included high acquisition activity that resulted in acquisition expenses of $6 million or $0.04 per diluted share, which were offset by net acquisition-related fair-value adjustments of $16 million or $0.09 per diluted share, including a related remeasurement gain resulting from the purchase of a controlling interest of our previously held equity investment. This resulted in a net favorable impact of $10 million or $0.05 per diluted share for the quarter as illustrated in Exhibit C to our press release.

On a year-to-date basis, the favorable net impact of these acquisition expenses and acquisition-related fair-value adjustments, including the related remeasurement gain resulting from the purchase of a controlling interest of our previously held equity investment was only $0.01 per diluted share. We are confident that these strategic investments will drive enhanced growth and value-creation over the long-term as we accelerate the implementation of our 2022, 2024 BOLD+1 Strategic Plan.

Turning to our second quarter sales results. Global dental sales were $2.0 billion and LCI sales increased by 2.0%. Excluding sales of PPE products, LCI sales growth was 3.7%. Global dental merchandise LCI sales increased by 0.7%, but increased by 2.8% when excluding PPE products. North America dental merchandise sales were flat compared to the prior year and grew 2.6% when excluding sales of PPE products with good underlying growth, offset by lower-growth in our dental lab business as a result of digitalization and in our traditional orthodontics business.

International dental merchandise LCI sales increased by 1.9% and by 3.2% when excluding sales of PPE products. Global dental equipment LCI growth was 6.4%. Our North America dental equipment LCI sales increased 9.8% as we continue to see strong sales growth for traditional equipment and sales of digital equipment in North America return to growth. International equipment LCI sales increased by 1.6%.

Dental specialty products include implants, bone regeneration materials, orthodontic products and endodontic products. Sales of these products were approximately $270 million in the second quarter, with growth of 15.7%, driven by acquisitions and good implant sales in both North America and internationally, particularly in Austria, Switzerland and in Germany where we have a leading market position.

Global technology and value-added services sales during the second quarter were $193 million with LCI growth of 5.5%. Sales were again negatively impacted by government contract which expired early in the third quarter of 2022, LCI sales growth was 6.9% when adjusting for this contract. In North America, sales growth was driven primarily by our Dentrix Ascend, Practice Management and Revenue Cycle Management businesses. Growth internationally was driven by our Dentalee cloud-based solution.

Global Medical sales during the second quarter were $950 million and LCI sales decreased 5.3% due to lower sales of PPE products and COVID-19 test kits. In North America, excluding sales of PPE products and COVID-19 test kits, LCI sales grew 2.0% and were impacted by lower flu cases versus the prior year, which resulted in lower point-of-care diagnostic tests and related product sales. Keep in mind, this was against a very difficult comparison as LCI growth excluding PPE products and COVID-19 test kits grew 14.3% in the second quarter of 2022.

Regarding stock repurchases, we repurchased approximately 638,000 shares of common stock in the open market during the second quarter, buying at an average price of $78.36 per share for a total of $50 million. At quarter end, we had approximately $365 million authorized and available for future stock repurchases.

Turning to our balance sheet and cash flow, we continue to benefit from significant liquidity, providing our businesses with the financial flexibility and stability to execute on organic growth initiatives and strategic acquisitions, while continuing to return capital to our stockholders. We further strengthened our balance sheet by recently extending the maturity date of our $1 billion revolving credit facility to July of 2028, and also closed on our new $750 million credit facility.

Operating cash flow for the second-quarter was $274 million compared with $157 million last year, primarily as a result of lowering inventory levels. Restructuring expenses in the second quarter of $18 million or $0.10 per diluted share and were incurred as part of our previously disclosed restructuring initiative. These expenses mainly relate to severance benefits and costs related to exiting facilities. We now expect restructuring activities to extend through 2024.

Let me conclude my remarks with our 2023 financial guidance. At this time, we are still unable to provide estimates for costs associated with integration and restructuring for 2023, therefore we are not providing GAAP guidance. We are affirming our guidance for 2023 non-GAAP diluted EPS attributable to Henry Schein, Inc, a $5.18 per share to $5.35 per share, which is now 1% to 4% compared with our 2022 non-GAAP diluted EPS of $5.38, and includes the previously announced $0.05 to $0.10 dilution from 2023 acquisitions, which is consistent with our prior guidance, and has been updated to include second quarter results and the impact of all acquisitions that have been announced so far. The net impact of acquisition expenses and acquisition-related fair-value adjustments, including the related remeasurement gain resulting from the purchase of a controlling interest of a previously held equity investment is expected to be insignificant for 2023 and has been included in guidance. We expect these acquisitions to contribute to earnings growth beginning in 2024.

It is important to recognize that we expect year-over-year growth in diluted EPS to be higher in the fourth quarter than in the third quarter of this year. Our guidance for 2023 assumes total sales growth of approximately 1% to 3% over 2022. As a reminder, our guidance reflects one less selling week in 2023 than 2022. Our sales growth reflects a larger decline in sales of COVID-19 test kits, which we now expect to decrease by approximately 70% to 80% from 2022 versus our previous guidance of a 65% to 70% decrease. Additionally, PPE product sales are expected to decrease about 25% to 30% versus our previous guidance of a decrease of 20% to 25%. Despite the expected lower PPE and COVID-19 test kit sales, the impact on 2023 non-GAAP diluted EPS from PPE products and COVID-19 test kits is still estimated to be $0.35 to $0.40 per share due to higher-than-anticipated gross margins on PPE sales relative to our original guidance.

We are driving strong earnings momentum in our underlying core businesses and we still expect non-GAAP operating income will grow in the high-single-digit to low-double-digit range when excluding the contribution from PPE products and COVID-19 test kit sales. We continue to expect non-GAAP operating margin contraction of 10 basis points to 15 basis points from the 2022 non-GAAP operating margin of 8.2%. And this is largely a result of lower PPE products and COVID-19 test kit sales and profits. Our guidance reflects non-GAAP operating margin expansion when excluding income from PPE products and COVID-19 test kit sales.

Our 2023 guidance includes higher interest expense than in 2022 and as a result of higher interest rates and borrowing levels. We also expect an effective tax rate for the year at the 23% range, assuming no changes in tax legislation. Our guidance is for current continuing operations as well as acquisitions that have been announced and does not include the impact of future share repurchases and potential future acquisitions. Guidance also assumes that foreign currency exchange rates are generally consistent with current levels and the end-markets remain consistent with current market conditions.

With that, I'll now turn the call back to Stanley."
"5","Stanley M. Bergman","Chairman of the Board and Chief Executive Officer at Henry Schein","Thank you, Ron. We are here to answer any questions which investors may have. So, operator?"
"6","Operator",NA,"Thank you. [Operator Instructions] One moment please while we poll for questions. And the first question comes from the line of Elizabeth Anderson with Evercore ISI. Please proceed with your question."
"7","Elizabeth Anderson","Analyst at Evercore ISI","Hi guys. Thanks so much for the question. I have maybe one shorter-term question and one longer-term question, in terms of the shorter-term question, obviously the fair value adjustment was new this quarter and I just wanted to sort of make sure I understood, was this something that you knew sort of last quarter when you updated your guidance or because we're just trying to -- I'm just trying to understand whether the like core guidance moved down ex that?

And then my longer-term question. It's obviously very interesting with you adding all these new capabilities and geographies and how do we think about, like for example for, S.I.N. and like how long that, that might take or what your plans are in terms of bringing those implant into the United States? And then similarly in terms of the medical, the ability to sort of push those sort of more broadly across the new products across your portfolio. Thank you so much."
"8","Ronald N. South","Senior Vice President, Chief Financial Officer at Henry Schein","Certainly, Elizabeth. I'll take the first question and Stanley will respond to your second question. So the remeasurement gain was something we contemplated in our guidance. We didn't have a definite amount for it. Just like we weren't sure how much our acquisition costs were going to be either. So, ultimately those, as we've kind of demonstrated in that exhibit to the press release, those amounts once we realized is a higher expenses and we also realized the net remeasurement gain have largely offset on a year-to-date basis. So, yes, our guidance does contemplate the effect of those items. Sd I'll -- Stanley, if you want to take the second question."
"9","Stanley M. Bergman","Chairman of the Board and Chief Executive Officer at Henry Schein","Thank you. Elizabeth, the S.I.N. implants, not the whole line, but significantly important part of portfolio already approved in the US are selling to some extent and are being well-received by our particularly DSO customers where we in fact by coincidence last week were able to land a pretty decent DSO that is interested in the S.I.N. and implant, the system. It puts us and the whole S.I.N. transactions puts us in a very competitive position now because to some extent in the US and maybe some other markets, although BioHorizons Camlog is a premium product selling at a slightly lower-price than some of the major brands, if not all of them, we still are missing a piece in our portfolio on the more economic side of implants and now I believe we are well-positioned with S.I.N, and I believe in next year or so we will be able to also launch the Biotech line in the United States different market segments, but I think we're definitely in a very competitive position now and are actually starting to see some sales."
"10","Elizabeth Anderson","Analyst at Evercore ISI","And then for Shield as well, that sort of a similar timeline and you can sort of push that across your broader portfolio later this year or is that more, but we should think about that as more of a '24 type of occurrence?"
