"","speaker","title","msg"
"1","Operator",NA,"Good day, everyone, and welcome to today's Paychex Fourth Quarter and Fiscal Year End Earnings Conference Call. [Operator Instructions] Please note, this call may be recorded. [Operator Instructions]

It is now my pleasure to turn the conference over to Mr. John Gibson, President and CEO. Please go ahead."
"2","John Gibson","President and Chief Executive Officer at Paychex","Thank you, Stephanie. Thank you, everyone, for joining us for our discussion of the Paychex fourth quarter and fiscal year '23 earnings release. Joining me today is Efrain Rivera, our Chief Financial Officer.

This morning before the market opened, we released our financial results for the fourth quarter and full fiscal year ended May 31st. You can access our earnings release on our Investor Relations website. Our Form 10-K will be filed with the SEC before the end of July. This teleconference is being broadcast over the Internet and will be archived and available on our website for approximately 90 days.

I'll start with the call today with an update on the business highlights for the fourth quarter and fiscal year. Efrain will review our financial results for fiscal '23 and our outlook for '24, we'll then open it up for your questions.

We finished fiscal year '23 with solid financial results and momentum heading into fiscal year 2024. Total revenue grew 9% for the full year and we hit a major milestone for the company with over $5 billion in total revenue. I was personally reflecting on this last night when I joined the company, we were just over $2 billion. It took us six years to go from $2 billion to $3 billion, three years to go to $3 billion to $4 billion, and it took us three years to go to $4 billion to $5 billion. But I'll remind everybody that was during the global pandemic. So certainly very proud of those results.

In addition to the revenue growth at 9%, adjusted diluted earnings per share grew 13% to $4.27 and operating margins finished at 41%, as we continue to benefit from our continued investments in technology, our focus on driving digitalization in all aspects of our business and our longstanding tradition of operating excellence. These results are due to the hard work and dedication of our more than 16,000 employees. I'm very proud of what we've achieved this fiscal year. Our industry-leading technology and advisory solutions have made positive impacts on our clients and their employees and in return, they continue to reward us with additional business and the continued royalty.

Momentum in sales has continued with solid growth in new annualized revenue for both the fourth quarter and the full fiscal year. HR Solutions and retirement were areas of particular strength with double-digit growth. We are well-positioned in terms of our staffing levels and Rep tenure heading into the New Year. Revenue retention finished the year near record levels as we continue to focus on retaining and increasing our share of wallet with our high-value customer segments. Client retention was impacted by higher losses due to out of business, concentrated mainly in newly formed businesses over the last two years in financial distress in the low revenues small clients.

We continue to see strong demand for our HR outsourcing solutions with worksite employee growth over 10% Year-over-Year. Over the year, we achieved record level worksite employee retention due to our strong and unique value proposition of our leading HR Technology and advisory capabilities. Businesses of all sizes continue to navigate the challenges of a very complicated regulatory environment, a competitive labor market and now tightening credit. Demand for our solutions remain strong due to the depth and breadth of our integrated offerings, including HR Technology designed to deliver efficiency for both the employer and the employee, our comprehensive HR outsourcing which leverages the strength of our technology and the experience of a trained HR professional and our outstanding compliance organization and the need for businesses to offer quality benefits, including retirement to compete for talent.

Our retirement solutions are benefiting from the growing expectations of our retirement plan as a core benefit offering for small and mid-sized businesses. Recent passage of the SECURE Act 2.0 legislation and various state mandates requiring employers to provide retirement services to their employees are making 401(k) the key benefit for small and mid-sized businesses. With more state mandates expected to take effect in the future, we expect a strong market for retirement to continue for the foreseeable future and we are well-positioned as a leader to take advantage of this opportunity.

The S&P credit environment has continued to fuel demand for our employee retention tax credit service. Our full-service ERTC offerings has helped 10s of thousands of businesses obtain tax credits and getting access to funds they need to keep their businesses running and growing. We continue to communicate this opportunity to existing clients and prospects.

Industry recognition continues to reinforce the competitive strength of our technology solutions. For the fourth consecutive year, Paychex Flex earned an HR Tech Award for Best small and mid-sized business focused solution in the core HR category. Our consistency in winning these awards and being praised repeatedly in the leadership quadrant of respected technology analyst rankings speaks to our market leadership in HR Technology.

I'm not only very proud of these results and the performance of the team, but I'm also also equally proud of how we achieved these results. We have been consistently recognized as one of the world's most admired, most ethical and most innovative company. In addition, we've been ranked as one of the best places to work for people in sales, for women, for diversity and for our outstanding training and investments in our employees for development. These awards are a testament to how our employees not only get the job done, but do it the right way and we are constantly looking for new ways so we can make ourselves and our communities better.

As we move into fiscal year '24, we will continue our focus on developing leading customer experiences that combine our technology, our advisory capabilities and our partnerships to deliver superior value to our customers. Paychex is uniquely positioned to help small and mid-sized businesses navigate the challenges they face in a complex and ever-changing and evolving world. We remain committed to our purpose, and that is to help businesses succeed. And we'll continually strive to have a positive impact on our clients, our employees, our communities and our shareholders.

Now, I will turn it over to Efrain who will take you through our financial results for the fourth quarter and the fiscal year, as well as our guidance for fiscal year '24. Efrain?"
"3","Efrain Rivera","Senior Vice President, Chief Financial Officer at Paychex","Thanks, John, and good morning to all of you. I hope you're indoors on this smokey Thursday. I thought we were past it, but not quite. I'd like to remind everyone that today's commentary will contain forward-looking statements, refer to the customary disclosures that we make.

Let me start by providing a summary of our fourth quarter financial results, talk about full year results and then finish with a review of our fiscal 2024 outlook. Before I start, I also wanted to add that joining us in the room today this morning is Bob Schrader, VP of Finance and IR. Many of you have met Bob.

Okay. For the fourth quarter, you saw total revenue increase 7% to $1.2 billion, management solutions revenue was up 7% to 9 -- a little bit over $900 million, driven by additional product penetration, into our ancillary services, which currently is mostly ERTC and also price realization. We continue to see strong attachment of our HR Solutions, retirement and time and attendance of products.

Demand for our ERTC service remained strong, as John mentioned, and it contributed approximately 1% to 2% to total revenue growth for the full year. Demand for this mid service along with our internal execution have continued to exceed our expectations, while ERTC has been a tailwind and we expect demand to continue into fiscal year '24, it will become a moderate headwind next year, especially in the back half of the year where it will become more of a headwind.

PEO and insurance solutions revenue increased 5% to $300 million, driven by higher revenue per client and growth in average worksite employees. The rate of growth was tempered a bit by lower medical plan sales and participant borrowings, along with continued preference for ASO in this environment. We expect these trends will start to normalize as we progress through fiscal 2024 that won't be evident necessarily in Q1, and I'll talk about that in a little bit.

Interest on funds held for clients increased 69% to $25 million primarily due to higher average interest rates, partially offset by realized losses taken in Q4 as we reposition the portfolio heading into the back half of this year. Total expenses increased 3% to $776 million since growth was largely attributable to higher headcount, wage rates in general costs to support growth in the business. Operating income increased 15% to $453 million with an operating margin of just under 37%, a 240 basis point expansion over the prior year period. Diluted earnings per share increased 18% to $0.97 per share and adjusted diluted earnings per share increased 20% for the quarter, to again $0.97 per share.

Let me quickly summarize our full year results. Total revenue increased 9% to $5 billion and total service revenue increased 8% to $4.9 billion. As you are all aware, we raised guidance a number of times during the year. Management Solutions increased 8% to $3.7 billion, premium on insurance increased 6% to $1.2 billion. Total expenses were up 7% to $3 billion. Operating income increased 10% with a margin of 40.6%. John mentioned this earlier, that's a 70 basis point expansion over the prior year. The leverage in the model was pretty evident.

Other income net increased by over $30 million due to higher average interest rates and average invested balances within the corporate investment portfolio. Diluted earnings per share increased 12% to $4.30 per share and adjusted diluted earnings per share increased 13% to $4.27 per share. Our financial position remains rock-solid with cash, restricted cash and total corporate investments more than $1.6 billion and total borrowings of approximately $808 million as of May 2023.

Cash flow from operations was $1.7 billion for the fiscal year, an increase of 13% from the prior year, driven by higher net income and changes in working capital. Free cash flow generated for the year was $1.5 billion, up 15% year-over-Year. And while it's easy to gloss over those numbers, I think it is really important that when we report numbers, the quality of our earnings and the our quality of our cash is very-very strong as noted by some of you, not only do we deliver on the topline, but we deliver it in a quality way on the bottom line and we intend to continue to do that. We paid out a total of $1.2 billion in dividends during fiscal 2023, or 70% of our net income on a 12-month rolling return-on-equity with the stellar 48% with an arrow pointing up.

Now, let me turn to guidance for the upcoming fiscal year ending May 2024. Our current outlook, as you saw, is as follows. Management solutions expected to grow in the range of 5% to 6%. PEO and insurance solutions expected to grow in the range of 6% to 9%, widen that a bit just to accommodate the fact that sometimes attachment on insurance can vary from quarter-to-quarter and from year-to-year as we saw last year.

Interest on funds held for clients is expected to be in the range of about $135 million to $145 million. Total revenue is expected to grow in the range of 6% to 7%. Operating income margin is expected to be in the range of 41% to 42%. Other income net is expected to be income in the range of $30 million to $35 million. And then, our effective income tax rate is expected to be in the range of 24% to 25%. Adjusted diluted earnings per share expected to grow in the range of 9% to 10%.

This outlook assume current macro economic environment, which as you know has some uncertainty surrounding future interest rate changes in the economy. We have better visibility in the first half of fiscal 2024. As each quarter progresses, we will have a little better visibility into the remaining quarters in the year.

For the first half of fiscal 2024 and the first quarter, we expect total revenue growth to be approximately 6%. That's the first half and the first quarter. We anticipate operating margins for the first quarter to be approximately 41%, or due to a little bit on your modeling. And we expect PEO and insurance solutions revenue to be below the low-end of the range for the first quarter, then it will be solidly in the range. That's our expectation at this point.

Before you ask me the question, I will answer the first quarter was actually the strongest quarter of the year on PEO last year and as a consequence, the compare will be a little bit tougher and we expect the business build as we go through the year. Of course, all of this is subject to our current assumptions and they can change. We'll update you again on the first quarter call. There's a number of questions because it's, of course, the time when we give annual guidance, so if I could just ask for your forbearance on something, which is to say, ask a question and limit yourself to one follow now, I will say I understand some of those questions will be compound questions, but if it's a five-part compound question that violates the rule. So, but just so we can get through the call without going excessively long.

With all of that, we'll refer you to our investor slides on our website for additional information. And I'll turn the call back over to John."
"4","John Gibson","President and Chief Executive Officer at Paychex","Okay. So, now with all the conditions and restrictions that Efrain has just laid out for you, we'll now open the call for questions."
"5","Operator",NA,"[Operator Instructions] Our first question will come from Ramsey El-Assal with Barclays."
"6","Ramsey El-Assal","Analyst at Barclays","Hi, thanks so much for taking my question this morning. Can you comment on the pricing environment you called that out a little bit in the press release. And I guess the question is, are you seeing sort of a window right now for more aggressive pricing adjustments just given the inflationary environment or is this sort of -- are you feeling now that you're in sort of a steady state kind of continual trajectory when it comes to pricing?"
"7","John Gibson","President and Chief Executive Officer at Paychex","Yeah, Ramsey. Thanks for the question. Yeah. I would say we're more in a steady state. I feel good about where we are. I think the value of our products and services I think what we see when we talk about price inside our customer base, they're rewarding us. They're seeing the value we're getting and as we did last year, we believe we have a pricing power inside the base and we'll continue to avail ourselves of that. And then in terms -- in new clients and prospects in the competitive environment, hey, we've always been in a competitive market and I see stable pricing. And I think as we go through this year, we'll continue to do what we need to do to be competitive in the marketplace. So I don't see any major shifts of change on either side of the pricing equation."
"8","Ramsey El-Assal","Analyst at Barclays","Okay. And I wanted to ask also about retention. Obviously, retention is at healthy record levels, at the same time you called out a little bit of where you were seeing a little bit of headwind. I think it was from out of business from newly formed businesses and I think there were some other color that Efrain provided. If you could just elaborate on that a little bit, I'd appreciate it."
"9","John Gibson","President and Chief Executive Officer at Paychex","Yeah, Ramsey. I think it's been pretty consistent, as I think on all the prior calls I've said probably as we expected. So we continue to really focus our efforts on the high-end part of our valuable clients, particularly in HR outsourcing there. We continue to maintain both in the PEO and ASO record retention from a revenue and client perspective there. Where we did see -- and we have near record retention overall across the business, again because of that focus that we're having, the things we're doing from driving value in our high-value customer segments. As we expected, we did see some out of business. And when I tell that back, what you're seeing is exactly what I thought we'd see. We had a very high number of new business starts two years ago in almost every model, and I don't care whether we're in a recession, good times or bad times, a business starts in the first two years, about half of them are gone. And so I'm not surprised when we were saying we kind of expected that to be the case. And that's what we saw on kind of the client retention side. But again, even if you look at the client retention side, we're back to where we were pre-pandemic levels. So nothing dramatic there. So I'd say that's more stabilizing and we kind of expect that kind of more typical stable kind of client attrition to occur as we're going into '24."
"10","Ramsey El-Assal","Analyst at Barclays","Got it. Thanks so much."
