"","speaker","title","msg"
"1","Operator",NA,"Good afternoon. My name is Lisa, and I'll be your conference operator today. At this time, I would like to welcome everyone to the Cadence Second Quarter 2023 Earnings Conference Call. [Operator Instructions]

I'll now turn the call over to Richard Gu, Vice President, Investor Relations for Cadence. Please go ahead."
"2","Richard Gu","Vice President, Investor Relations at Cadence Design Systems","Thank you, operator. I would like to welcome everyone to our second quarter of 2023 earnings conference call.

I'm joined today by Anirudh Devgan, President and Chief Executive Officer; and John Wall, Senior Vice President and Chief Financial Officer. The webcast of this call and a copy of today's prepared remarks will be available on our website, cadence.com.

Today's discussion will contain forward-looking statements, including our outlook on future business and operating results due to risks and uncertainties, actual results may differ materially from those projected or implied in today's discussion. For information on factors that could cause actual results to differ, please refer to our SEC filings, including our most recent Forms 10-K and 10-Q, CFO commentary and today's earnings release. All forward-looking statements during this call are based on estimates and information available to us as of today, and we disclaim any obligation to update them.

In addition, we present certain non-GAAP measures, which should not be considered in isolation from or as a substitute for GAAP results. Reconciliation of GAAP to non-GAAP measures are included in today's earnings release. The Q&A session today would ask that you observe a limit of 1 question and 1 follow-up.

Now I'll turn the call over to Anirudh."
"3","Anirudh Devgan","President & Chief Executive Officer at Cadence Design Systems","Thank you, Richard. Good afternoon, everyone, and thank you for joining us today.

Cadence delivered excellent financial results for the second quarter of 2023, with strong ongoing customer demand for our innovative technology. We exceeded our guidance on all key metrics and are raising our financial outlook for the year yet again, resulting in 14% year-over-year revenue growth and 19% non-GAAP EPS growth. John will provide more details shortly on both our Q2 results and the updated outlook for the year. With its unparalleled promise, generative AI is beginning to make a significant impact globally.

Our dedicated focus on AI over the past several years, combined with our computational software expertise and invaluable data that lies at the core of AI, it uniquely positions us to deliver to this tremendous potential of this transformational technology. With escalating design complexity, increasing design starts and a growing talent shortage, AI-driven design automation is crucial in empowering customers to fully realize their innovation potential. Our customers are increasingly adopting our chip, package, board, system, generative AI portfolio as they are achieving exceptional quality of results and productivity benefit with these solutions.

Customers are ramping up their R&D spend in AI-driven automation, opening up significant opportunities for Cadence. Our solutions are enabling marquee AI infrastructure platform companies to deliver their next-generation compute, networking and memory products. For instance, in its Computex keynote earlier this quarter, Jensen Huang of NVIDIA noted that NVIDIA is a big Cadence customer and commented on the expanding strategic partnership between NVIDIA and Cadence to accelerate EDA, system analysis, AI and digital biology.

Cadence has successfully collaborated with Tesla on the development of their game-changing Dojo AI supercomputer. Tesla utilized a broad array of Cadence solutions across digital, custom analog, verification, 2.5D and 3D-IC and system analysis for developing Dojo chips and solutions. We are very excited to extend our partnership to Tesla's next-generation Dojo and SSD platforms. Our customers like Tesla are able to leverage the power of revolutionary Cadence Cerebrus generative AI technology to optimize the quality of results of their groundbreaking AI chips and related solutions. And from a product perspective, we began by providing AI-driven solutions for core EDA applications and expanded our AI portfolio to include system design and analysis and plan to extend it to life sciences in the future.

With AI as they're underpinning, other generational trends such as hyperscale computing, 5G and autonomous driving, continue to spur robust design activity across semi and system companies, creating ample market opportunities for our differentiated technology portfolio. Now let's talk about our key highlights for Q2. In Q2, we deepened our long-standing partnership with a marquee electronic system company through a broad-ranging expansion of our core EDA, hardware, IP and systems portfolio. Emulation and prototyping have become a must-have part of the chip tapeout and software Behringer Flows and secular demand for our hardware platforms drove our verification business in Q2 to a 27% year-over-year revenue growth.

Following a record 2022 and Q1 '23, our Palladium Z2 and Protium X2 hardware platforms delivered a record Q2 as market demand accelerated for these best-in-class solutions. With 14 new customers and 45 repeat customers more than half the orders during the quarter included both platforms. Demand for our hardware solutions was broad-based with particular strength seen in AI, hyperscale computing and automotive segments. A global communication services leader successfully deployed the Z2 and X2 systems to significantly accelerate the development of their data center chips for internal use, including those designed for AI applications.

Our hardware platform enabled them to accelerate their verification workload and software bring up enabling first-pass silicon and software success. Verisium, our AI-driven verification platform that's built upon the JedAI database and natively integrated with our verification engines, is gaining traction at market-shaping customers. For instance, a large mobile chip company is working with us on developing a new Verisium regression optimization app and a Japanese semi customer is actively deploying Verisium apps across its automotive SoC and already saw a 4x improvement in the identification of erroneous source code check-ins.

Our digital IC business had another solid quarter, with 15% year-over-year revenue growth, largely driven by proliferation of our digital full flow, especially at the most advanced node and market-shaping customers. Our Cadence Cerebrus solution leverages breakthrough AI-driven technology to explore the entire design space and automatically optimize the digital full flow to deliver transformational results. Adoption and proliferation of Cadence Cerebrus accelerated. And with multiple new marquee wins is now deployed at 8 of our top 10 customers. A leading hyperscaler doubled their run rate through a major expansion that included our digital full flow and Cadence Cerebrus.

Another market shaping hyperscaler successfully used our digital full flow and Cadence Cerebrus to achieve a 16% leakage power reduction on their latest custom silicon. And Socionext achieved 2 to 3x better productivity with our new Joules RTL design studio through analysis efficiency and significantly reduced iteration between RTL and implementation. On IP, our scalable and profitable growth strategy continues benefiting from ongoing outsourcing trend as well as the opportunities offered by expanding foundry ecosystem. Demand for our design IP was strong, led by our multiyear agreement with Samsung Foundry to expand the availability of our design IP portfolio for Samsung's advanced process technology.

We signed a definitive agreement with Rambus to acquire their 5 IP assets along with the talented team. The addition of the leading HBM GDDR5 solutions and SerDes IP enhances our established IP portfolio, providing complete subsystem solutions for demanding networking, hyperscaler and AI applications. Our system design and analysis business continued its strong momentum in Q2, delivering 23% year-over-year revenue growth. With Moore's Law slowing down and chip complexity and cost increasing, companies are looking to multi-die 3D-IC and chiplet-based architecture to achieve better performance and greater cost savings.

In Q2, we expanded our collaboration with Samsung Foundry through the delivery of reference flows and package design kits based on our uniquely differentiated integrity 3D-IC platform, the industry's only unified platform that includes system planning, packaging and system-level analysis in a single cockpit. Our multiphysics solutions boosted by our optimality generative AI technology, leverage differentiated system simulation and optimization techniques to deliver superior results. Our CFD portfolio that includes recently acquired high fidelity simulation technology, one large renewals and add-on business with top aerospace and defense companies. We were pleased with the new wins and growing repeat orders for our multiphysics portfolio from customers across multiple end markets.

In summary, I'm pleased with our Q2 results and the continuing momentum of our business. AI-driven automation and chip and system design offers massive opportunities for Cadence over the long term that seamlessly aligned with our computational software core competence and intelligent system design strategy. We continue to invest in our world-class EDA system design and analysis and AI capabilities to deliver cutting-edge innovation to our customers and partners.

Now I will turn it over to John to provide more details on the Q2 results and our updated 2023 outlook."
"4","John Wall","Senior Vice President & Chief Financial Officer at Cadence Design Systems","Thanks, Anirudh, and good afternoon, everyone.

I'm pleased to report that Cadence achieved strong results for the second quarter of 2023, driven by the broad-based strength of our business. Our customers are increasingly adopting our generative AI portfolio that they are achieving exceptional quality results and productivity benefits with these solutions. Here are some of the financial highlights from the second quarter, starting with the P&L. Total revenue was $977 million. GAAP operating margin was 30.7% and non-GAAP operating margin was 41.8%. GAAP EPS was $0.81, and non-GAAP EPS was $1.22.

Next, turning to the balance sheet and cash flow. Cash balance at quarter end was $874 million, while the principal value of debt outstanding was $650 million. Operating cash flow was $414 million, and we used $325 million to repurchase Cadence shares in Q2. We are increasing our outlook for the remainder of the year due to continued broad-based strength across our technology portfolio. Demand for our functional verification hardware solutions remained particularly strong. And as a result, our updated outlook for the second half of the year reflects approximately 15% revenue growth compared to the second half of last year.

Before I provide our updated outlook for the year and our expectations for Q3, I'd like to highlight that our outlook contains our usual assumption that the export control regulations that exist today remain substantially similar for the remainder of the year. Our updated outlook for fiscal 2023 is revenue in the range of $4.05 billion to $4.09 billion. GAAP operating margin in the range of 30.2% to 31.2%. Non-GAAP operating margin in the range of 41.2% to 42.2%. GAAP EPS in the range of $3.35 to $3.41, non-GAAP EPS in the range of $5.05 to $5.11.

Operating cash flow in the range of $1.3 billion to $1.4 billion, and we expect to use at least 50% of our annual free cash flow to repurchase Cadence shares. A large number of hardware systems are slated for delivery in late September and early October. For the purposes of providing our outlook for Q3, which ends on September 30, we thought it was prudent to assume that the vast majority of those hardware deliveries fall into October and Q4. With that in mind, for Q3, we expect revenue in the range of $990 million to $1.01 billion. GAAP operating margin of approximately 29%, non-GAAP operating margin of approximately 40%, GAAP EPS in the range of $0.76 to $0.80, non-GAAP EPS in the range of $1.18 to $1.22. And we expect to use approximately $125 million of cash to repurchase Cadence shares.

As usual, we published a CFO commentary document on our Investor Relations website, which includes our outlook for additional items as well as further analysis on GAAP to non-GAAP reconciliations. In conclusion, we delivered a strong Q2 and first half of the year. With the increase in our outlook, at the midpoint, we now expect revenue growth for the year to exceed 14%, which would take our 3-year revenue CAGR to approximately 15%. Our non-GAAP EPS growth of approximately 19%, which would result in an average annual growth rate of 22% over the past 3 years. As always, I'd like to close by thanking our customers, partners and our employees for their continued support.

And with that, operator, we will now take questions."
"5","Operator",NA,"[Operator Instructions] Our first question comes from Jason Celino with KeyBanc Capital Markets."
"6","Jason Celino","Analyst at KeyBanc Capital Markets","John, Anirudh, good quarter. I think if we take a step back, up 14% for the year, feel pretty impressive. It sounds like hardware had another record quarter and was up 27%. But I think some investors will still wonder, could it have been even better? Maybe could you speak to any areas that maybe weren't as strong that you were hoping? Or how do we kind of level set the performance?"
"7","Anirudh Devgan","President & Chief Executive Officer at Cadence Design Systems","Jason, good question. In general, we manage our business for the long term, and we are pretty positive with the results. For the full year, like you mentioned, more than 14% revenue growth and earnings are growing at 19%. And then our strategy of doing EDA plus SDA plus AI with the computational software expertise. So I think overall, we're pretty pleased with how all the businesses are performing and continue to drive in all fronts, working with customers and partners to deliver the right solutions."
"8","John Wall","Senior Vice President & Chief Financial Officer at Cadence Design Systems","Jason, as Anirudh says, we're very happy with -- very pleased with the first half performance. If there's anything unusual essentially in the numbers for the first half, I think one unusual thing for me would probably be the operating cash is flat in our guide to last quarter. And that's because, as Anirudh says, we manage the business for the long term. There's an opportunity -- we've had some opportunities to build inventory. We've had very strong hardware demand, so we need to buy inventory, and we were offered some larger discounts for payment upfront. So we've embedded that into the guidance. It will help us with gross margins in future years, but it doesn't help with operating cash for this year."
"9","Jason Celino","Analyst at KeyBanc Capital Markets","Got you. And then my quick follow-up on the IP acquisition from Rambus. Is it included in guidance? And then maybe can you speak to strategic rationale? I guess what goes into the decision sell versus buy as it relates to IP? Thanks."
"10","John Wall","Senior Vice President & Chief Financial Officer at Cadence Design Systems","Yes, Jason. So everything we know is included in our guidance, but it's immaterial to us for the year."
"11","Anirudh Devgan","President & Chief Executive Officer at Cadence Design Systems","Yes. And it's a great opportunity for us to acquire a very good set of IPs and a talented team. And what is particularly good in this case is that it is an existing commercial operation. Sometimes we have opportunity to acquire teams from other semiconductor companies. But in this case, it was an existing commercial operation with key IPs like HBM and GDDR. So we took that opportunity, and we're glad to partner with Rambus here. And it really helps IP for AI and 3D-IC with HBM and GDDR IPs. So overall, I think it's a good acquisition, and we continue to invest in all our businesses, including IP."
"12","Operator",NA,"We'll take our next question from Charles Shi with Needham & Company."
"13","Charles Shi","Analyst at Needham & Company LLC","First, I want to ask about bookings, and I have a follow-up on hardware. So John or Anirudh, are you guys still seeing strong bookings potential in the second half? I definitely saw your bookings, implied bookings are actually already up in Q2, but I think the people are probably accustomed to like $1 billion plus per quarter kind of bookings. So when can we get to that -- back to that level? Or do you still expect the second half bookings to be as strong as less than maybe first half '22?"
"14","John Wall","Senior Vice President & Chief Financial Officer at Cadence Design Systems","Yes, Charles, great question. Yes, we'd expect a stronger second half for bookings. As we said last quarter, the -- we had very few contracts expiring in the first half of this year, and we have more contracts expiring in the second half of 2023. So we'd expect bookings to be higher in the second half compared to the first. When we look at backlog, we filed our 10-Q by the way. So you'll see our backlog at the end of Q2 dropped from $5.4 billion to $5.3 billion and RPO at the end of Q2 dropped from $5 billion at the end of Q1 to $4.9 billion.

But the current value of that RPO, the annual value, as you know, backlog and RPO is a combination of the annual value multiplied by the time essentially that you've contracted with customers. And our current RPO is up from last quarter, it was $2.7 billion last quarter. It's up to $2.8 billion this quarter. So we've improved the annual value, and that's typically what we focus on, making sure we're improving the annual value. But yes, we're very, very pleased with the bookings performance for Q2. It was slightly stronger than we had anticipated or expected. And second half, we think it will be better again."
"15","Charles Shi","Analyst at Needham & Company LLC","Yes. So is it safe for us to -- for you guys to call maybe Q1 was probably the fall in terms of booking, and we are way past that going forward?"
"16","John Wall","Senior Vice President & Chief Financial Officer at Cadence Design Systems","Yes, Q1 was definitely a low bookings quarter for us. Q2 was a lot stronger."
"17","Charles Shi","Analyst at Needham & Company LLC","Got it. Maybe a follow-up question around hardware. You kind of said for Q4, you're expecting a good amount of hardware revenue. Maybe it's parked in Q4, but when folks look at your full year guidance, your Q4 isn't really up by a lot. They imply the guidance for Q4. But given you just said that the bookings are expecting relatively strong, I would think that ratable part of the business should see a very strong sequential growth into Q4. But -- and later on top of the hardware strength, you're expecting in Q4, can you kind of reconcile what you guided for Q4 versus the commentary you made about hardware and the bookings?"
"18","John Wall","Senior Vice President & Chief Financial Officer at Cadence Design Systems","Yes, Charles, I think you're referring to the step-up from Q3 to Q4 in our guide. So we're guiding about $1 billion of revenue in Q3 with a balance of just over $1.7 billion in Q4. Now that's slightly exaggerated the Q3 to Q4 step-up, when we originally looked at the top-down forecast for the second half, there was a lower step-up in revenue mainly due to software increases in annual value and in software bookings that we expect. But when we looked at the hardware and the timing of when hardware deliveries happen and there's so many that fall late in the quarter, we thought it was prudent to assume that those bookings, we should include them in our implied Q4 guidance, so to speak, rather than including it in Q3 because I'm not really sure about the timing of those."
"19","Operator",NA,"We'll take our next question from Vivek Arya with Bank of America."
"20","Blake Friedman","Analyst at Bank of America","This is Blake Friedman on for Vivek. Just wanted to start out, if you could provide some insight on how you quantify benefits from AI? Just looking at the semiconductor landscape, there have been several AI-related design programs that started a few years ago. So would you say you've already seen the benefits in your financials? Or should we expect even more growth acceleration in the future? And if you could comment on the attach rate of your AI-enabled products to baseline contracts, that would be helpful?"
"21","Anirudh Devgan","President & Chief Executive Officer at Cadence Design Systems","Yes. So the AI has multiple implications for us. The first part is we enable the development of AI system side. This is more like a horizontal application. So like we talked about our partnership with NVIDIA and there are other companies building AI systems like we talked about today, our partnership with Tesla, which is building both server side AI and on the core AI and then other kind of data center companies. So that's -- and we are in a unique position to supply to all the -- whether it's GPU or data center or automotive applications of AI to do the AI build-out. And that I think is still continuing. There'll be more and more systems designed, and our tools and IP can play a key role in that. So that's kind of the first application.

And I believe we are still in the beginning stages of that kind of build-out and monetization. And then the second part would be more vertical, applying it to our own products. So we have JedAI platform, which is with a unique position as a kind of a data platform for AI and then 5 unique AI applications, all the way from analog, digital, verification, package and board and systems. So I believe we have the most comprehensive product portfolio for chip package system design. And that also I think we are in the early stages, but we are seeing a lot of adoption of those kind of vertical applications. And we are also using them internally. We design our own chips for Palladium systems, right? And then, of course, we have a big application engineering team that works with customers. So not only we are providing solutions to our customers and partners on EDA and SDA, but we are also using them internally and seeing good benefits.

And then the third part, which is more out in the future, I think AI will also drive new kind of applications. And one of the biggest ones is definitely going to be life sciences. So we are laying the groundwork for that with our OpenEye and there's a lot of opportunity to apply their -- AI there in digital biology, which will pay out in the next 5 to 10 years. So for all these kind of 3 big -- there's a horizontal play for building out the AI systems, GPUs and data center other things, vertical plate of EDA and system, both to our customers and ourselves and emerging areas that will emerge in life sciences. So overall, I feel we are very well positioned to really capitalize on this mega trend."
"22","John Wall","Senior Vice President & Chief Financial Officer at Cadence Design Systems","Yes. And Blake, to answer your revenue question, essentially, I mean, I think it's clear that it's showing up quickly in the hardware space. We feel on the software side, it will probably take a couple of contract cycles for that to flow through. We're seeing strength in pockets on the software side. But the software side because it's recurring in revenue will take a while to play through. But you're definitely seeing the impact of AI in hardware -- strong hardware demand."
"23","Blake Friedman","Analyst at Bank of America","Got it. Helpful. And then just quickly as a follow-up. I hope we can discuss your capital allocation policy as well. Just given the pretty solid cash position and significant cash generation of the company, is there any interest in allocating more cash towards share repurchases? And also, if you could comment on any interest in issuing the dividend in the future as well?"
"24","John Wall","Senior Vice President & Chief Financial Officer at Cadence Design Systems","Yes, Blake, yes, we look at that all the time in terms of our cash allocation policy. In Q2, we used $325 million on stock repurchases. $200 million of that was due to an accelerated share repurchase. Now the timing of that was to coincide with -- was times deliberately to coincide with our merit and promotion cycle. You might have noticed as well in our guide that expenses take a step up and margins slightly down second half compared to first half. That's because our pay rise and promotion cycle kicks in on July 1 at Cadence. And that's typically when we do our stock refresh for employees in the company.

And because we granted a lot of stock at that time of the year, we -- in our stock repurchase approach, we want to make sure that we're offsetting the dilution first. And then ideally, we want to reduce that share count over time. We've talked about dividends with the Board from time to time, but we think it makes most sense to use our excess cash for stock repurchases. Our policy is essentially to use at least 50% of free cash flow to repurchase our shares. And that should more than offset dilution, see the share count continues to decline over time and give us enough to grow the business."
"25","Operator",NA,"We'll take our next question from Jay Vleeschhouwer with Griffin Securities."
"26","Jay Vleeschhouwer","Analyst at Griffin Securities","Business question first and a technology question as a follow-up. So Anirudh, as you know, for the last couple of years, we've often spoken about how semiconductor companies and systems customers become increasingly alike. The question though is, in what important ways do they remain dissimilar in terms of sales cycles, conversion of RPO to revenue, services requirements, account profitability? Anything you care to mention that continues to distinguish those two classes of customers?"
"27","Anirudh Devgan","President & Chief Executive Officer at Cadence Design Systems","Yes, Jay, I mean, like you've also written, I mean, the semi companies are becoming system companies and system companies are becoming semi companies. And some traditional semi companies are much more system companies now with software and a lot of traditional system companies are doing a lot of semi, one of the big -- several big semis have done in system company. So there are a lot of similarities. You're asking in terms of differences, I mean, I guess one key difference has to be that the system companies, by definition, have hardware and software together. You are a system company because you have software and also have electrical and mechanical together. I mean a good example is a car, right? It's emerging electronics and mechanical and it's emerging of hardware and software. So for that reason, I think like the strength we talked about in the hardware business, a lot of it is not just for chip design, it is for software bring-up.

And we are seeing that in AI applications, a lot of the software has to be built along with the hardware. And even for NVIDIA, which is traditionally semi company, has a lot of software, of course, [Indecipherable]. And then a lot of the data center companies that are doing their own chips have a lot of software. So I think the enablement of software becomes key. And the other thing is this merger of electrical and mechanical. That's why our whole investment in system design and analysis in thermal simulation, which is a big thing for data centers and cars, electromagnetics, CFD. So the key thing I think is unique is different is hardware plus software and electrical plus mechanical.

Now in some cases, we do strategic services for some system companies to get them started. And I think that's also a unique difference. So sometimes, we will provide help them to get going with chip development. So I would say, Jay, these are probably 3 big differences compared to. But it's good to see the growth in the semis, too. We are happy to have a whole new market with system companies, but we still love all our semi customers, and they're doing phenomenal, and we are partnering with them in all kinds of ways."
"28","Jay Vleeschhouwer","Analyst at Griffin Securities","Okay. As the technology follow-up at DAC 2 weeks ago, there was a quite interesting presentation by Cadence at the conference related to AI and there was the use of a very interesting with regard to productivity or where productivity is going to come from in future for EDA. And that term used by Cadence was task abstraction. So a new kind of abstraction from the decades of extraction we've seen in EDA for the last many years. So how are you manifesting that new concept of abstraction in terms of product development, packaging, all those sorts of things going forward since that term seems to be very much a critical part of your thinking going forward for EDA productivity?"
