"","speaker","title","msg"
"1","Operator",NA,"Good morning, ladies and gentlemen, and welcome to the Alaska Air Group 2023 Second Quarter Earnings Call. [Operator Instructions] Today's call is being recorded and will be accessible for future playback at alaskaair.com. [Operator Instructions]

I would like to now turn the call over to Alaska Air Group's, Vice President of Finance, Planning and Investor Relations, Ryan St. John."
"2","Ryan St. John","Vice President of Finance, Planning and Investor Relations at Alaska Air Group","Thank you, operator, and good morning. Thank you for joining us for our second quarter 2023 earnings call. This morning, we issued our earnings release, which is available at investor.alaskaair.com.

On today's call, you'll hear updates from Ben, Andrew and Shane. Several others of our management team are also on the line to answer your questions during the Q&A portion of the call.

This morning, Air Group reported second quarter GAAP net income of $240 million, excluding special items and mark-to-market fuel hedge adjustments, Air Group reported adjusted net income of $387 million. As a reminder, our comments today will include forward-looking statements about future performance, which may differ materially from our actual results. Information on risk factors that could affect our business can be found within our SEC filings. We will also refer to certain non-GAAP financial measures such as-adjusted earnings and unit costs excluding fuel. And as usual, we've provided a reconciliation between the most directly comparable GAAP and non-GAAP measures in today's earnings release.

Over to you, Ben."
"3","Ben Minicucci","President and Chief Executive Officer at Alaska Air Group","Thanks, Ryan, and good morning, everyone. Our solid second quarter results reflect the strength of the leisure demand environment to date as well as our teams' unwavering commitment to operational excellence and reliability. I am thankful for their focus, which has helped us capitalize on this busy travel season to produce these great results.

Our 18.3% pretax margin will likely lead the industry, coming in above 2019 margins despite higher fuel and structurally higher costs. Our earnings per share of $3 was $0.83 higher than 2019 levels, bringing us above 2019 on a year-to-date basis and beating consensus by a 11%. The strength of demand this quarter was evident on June 30th when we flew the most passengers in a single day in Air Group's history. And at a 99.5% completion rate, we ran one of the best operations in the country as we continue to prioritize completing flights and serving our guests with care. This was 1.7 [Phonetic]points better than 2022 and 0.3 points better than 2019.

Heading into the busy summer period, we have planned and prepared our airline for peak flying and our teams are executing. Over the 4th of July weekend, we led the industry and completion rate at 99.8% and on-time performance at 85.1%, while flying a 90% load factor. As we approach the rest of the year and beyond, it is clear our environment is evolving as domestic leisure fares have recently started to come down from their peaks. Delivering on our targets will not be without challenges, but we remain focused on restoring the tenants of our resilient business model, driving improvements in efficiency and productivity and controlling unit costs to continue to deliver strong financial performance. We remain confident in hitting our financial targets this year, including our adjusted pretax margin of 9% to 12% and earnings per share of $5.50 to $7.50.

Now turning to an update on our business priorities and progress. We have chosen to prioritize reliability and are running a strong operation like we have historically done. Not only do our guests deserve this level of commitment and excellence, but it is imperative to restoring stability, improving predictability, capturing revenue and building a foundation to drive further improvement to the business. Our investments in training aircraft and staffing have enabled us to meet a higher-level of flying. Higher completion rate performance has surpassed our initial expectations, driving approximately half of the 3 point increase of capacity in our full-year guide. Productivity is also improving as we adjust to new work behaviors amidst a more stable operating environment and work to close the gap to 2019 levels.

Boeing has also continued to be a great partner, delivering according to expectations despite continued disruptions within their supply chain. Earlier this month, we welcomed our 53rd MAX into the fleet. The up-gauging benefit of these aircraft are significant. While the purchase were down 1.3% year-over-year this quarter, higher gauge coupled with mainline utilization exceeded 2019 levels by 4% at 11.5 hours per day and drove capacity up 9.9% year-over-year as we continue to leverage our fixed-cost assets as much as possible. As we transition to a fully Boeing fleet at Alaska, the sufficient growth has helped us derisk our growth plan within a constrained industry operating environment.

Given our expectation of continued strong operational execution, adequate staffing and efficient growth, we have raised our full-year capacity guide to 11% to 13% [Phonetic] versus 2022. As we work to restore all areas of our network to pre-pandemic levels, we are confident in our resources to meet this higher-level of flying and balance our growth aspirations with consistent commitment to excellence.

Our business is configured to compete and we've doubled down on these core advantages to reinforce our foundation for profitable growth. We are returning to our historical strength as a single fleet operator and have rebuilt our foundation of operational excellence. We continue to push incrementally more on productivity and costs and still expect to be one of the only in the industry to drive unit costs lower year-over-year even when factoring in our industry-leading performance-based pay, which several of our peers exclude.

We are executing on our commercial roadmap and making progress on revenue initiatives, our balance sheet remains unimpaired coming out of the crisis with leverage well within our long-term target range, and we have line-of-sight to full-year earnings per share on par with 2019 despite structurally higher labor costs and at least 30% higher fuel costs.

For decades, Air Group has adapted and will continue to do so to produce consistent profitable growth. As you well know, this industry is challenging, yet we remain focused on the drivers of our long-term success, restoring and strengthening our competitive advantages, operational excellence, cost discipline and high productivity in a consistent and measured way we'll continue to position us well now and far into the future.

And with that, I'll turn it over to Andrew."
"4","Andrew Harrison","Executive Vice President and Chief Commercial Officer at Alaska Air Group","Thanks, Ben, and good morning, everyone. My comments today will focus on second quarter results as well as our revenue outlook for the rest of the year. We produced very solid second quarter results. Our record-high revenues of $2.8 billion were up 6.8% versus the second quarter of 2022 and above the high-end of our guide, driven by strong leisure and close-in demand.

To close-out the quarter, on June 30th, we recorded our second-best revenue day in our history. Only did we outperform by the Sunday of Thanksgiving last year. Capacity for the quarter was up 19.9% versus the second quarter of 2022 and our planes continue to fly full with load factors increasing from 85.5% in April to 86.4% in May, and 89.1% in June, the second highest monthly load factor in our history.

Turning to unit revenues, changes are noisy on a year-over-year basis and down 2.9%, given both volatile pricing and capacity in 2022. However, when compared to a more stable 2019, we saw improvement in unit revenues of 23% for the quarter with June up 25%. We still expect July to produce the highest total revenue of any month in 2023, which is consistent with pre-COVID trends. But for the second straight year, June has supplanted July as the peak yield month for us.

Regarding product, strength in premium cabin revenues continue to support our revenue momentum. We launched the sale of exit row seats in mid March, and I'm pleased to report sales have been strong right out-of-the gate. Including exit rows, first and premium class revenues were both up approximately 12% year-over-year, outpacing main cabin by 8 points. In the second quarter, 31% of total revenues came from premium class products, up from 2022 and up 7 points from 2019.

On the loyalty side, the performance remained strong with bank cash remuneration up 15% versus the second quarter of 2022, outpacing our system revenue growth rate by 2 times. As always, we continue to prioritize delivering value to our guests through our loyalty program and we are proud to have been named the Number one Best Airline Reward program, the 2023, 2024 from US News earlier today.

Lastly, we are now selling nine of our partners on alaskaair.com and anticipate bringing on our 10th partner this fall. Phase one is to sell and service main cabin tickets, but later this year we will add the ability to sell premium cabins on our website, helping us to achieve our vision of providing our guests seamless ticketing capability on our portfolio of global partners with access to any major region of the world.

Now, I'll turn to our outlook and forward-looking guidance. Demand remains very strong even as we come off the peak of historically high phase, a trend we knew would happen at some point. Notwithstanding this evolution, yield is still meaningfully above 2019 levels on industry capacity that has now surpassed 2019 levels by an estimated 6% for the second half of 2023. For the third quarter, we expect revenues to be flat-to-up 3% on capacity that is up 10% to 13% versus 2022. This implies unit revenues down approximately 9% as the mid point. Our revenue guide is based on the environment we see today with 67% of third quarter revenues on the books.

When comparing our Q3 revenue guide to our Q2 results, this implies a 6 points sequential deceleration in unit revenue performance. Of that 6 points, roughly half is directly related to the pricing environment, while the other half is a combination of domestic industry capacity growth, tracking to be up 10% year-over-year, our states linked growth and holiday timing shifts.

As as primarily domestic leisure carrier, this summer presents a unique situation with the unprecedented surge in international demand, not just similar to the domestic last year. We believe pent-up international demand has had the effect of a larger pool from would be domestic travelers than has historically been the case. Long-haul international seats of the West Coast are up 31% year-over-year this June. Our loyalty members alone in June, as evidenced by our pool and redemption activity, we're filling the equivalent of 18 787s on a daily basis across our international partner network, up over 50% year-over-year, while our lounges experienced a 68% increase in visits from guests traveling internationally. While we believe this will ultimately normalize, there is a disproportionate impact on our realized domestic fares in the third quarter, which we estimate could impact our Q3 revenue performance by approximately a 0.5% to 1%, which is reflected in our guide.

Close-in demand is another important dynamic to address. Having improved recently, the percentage of passengers booked and flown within month during Q2 surpassed both 2022 and 2019 levels. This is particularly significant when compared to 2019 given our stage-length has increased 7%, with passengers skewed to more advanced booking patterns and business volumes remain down 25%. Although currently not in our forecast, if this trend persists, this represents an additional 100 basis points of revenue upside to our current third quarter guide.

Lastly, as it pertains to manage business travel, we have not seen any meaningful change, remaining around 75% recovered by volume, with both California and the technology sector still accounting for the largest gap to full recovery. However, we have seen more return to office efforts at major tech companies and are incrementally more optimistic that we might finally bake through the 75% recovered ceiling. Although we have not baked any of this into our guidance, we will continue to watch this closely as we move into the fall.

For the full-year, our revenue guide remains unchanged at up 8% to 10% versus 2022, but on higher capacity growth of 11% to 13%. While our capacity is taking a step-up in the third quarter and full-year, in-part due to strong operational performance. It is primarily driven by Alaska's gauge and stage growth as we benefit from the replacement of the Airbus fleet with larger, more efficient MAX aircraft.

As a reminder, by September 30th we will have replaced all 72 Airbus aircraft at an average gauge of 150 seats with brand new MAX 9s that have 28 more seats. The benefits of up-gauging are clear in our June results as gauge has grown 7% year-over-year, yet our load factor was only down four-tenths of a point year-over-year from what was the highest load factor ever flown in our history. At a system level, we have restored ASMs in the second-half of the year to approximately 103% of 2019, but there are still areas within our network, including Portland and California that are not fully restored.

The West Coast is still the least recovered geography across the industry and we are focused on restoring our pre-pandemic network, especially where we have opportunities to provide feed for international partners. In a period of historically high-demand and yields, the right economic decision has been to fly and maximize ASMs within our fleet and crew capabilities. That said, if we identify pockets of relative softening, we will adjust as-needed to deploy our capacity thoughtfully.

While the industry continues to normalize and work towards a new, more predictable environment, we have confidence in our commercial plan. With business travel still below historical levels and the West Coast lease recovered, we believe there is more upside to come as we head towards 2024. We are focused on pursuing and implementing our longer-term strategic drivers of profitable growth, specifically our partnership in Oneworld and the West Coast international alliance, our premium products and our loyalty program. Our value proposition is significant, our initiative is tangible and our product well-suited to travel needs post pandemic, positioning us well to continue to serve guests and build on our strong results going forward.

And with that, I'll pass it over to Shane."
"5","Shane Tackett","Executive Vice President Finance and Chief Financial Officer at Alaska Air Group","Thanks, Andrew, and good morning, everyone. As both Ben and Andrew shared, we saw continued strong demand throughout the second quarter, carrying a record number of passengers both to-end the period and into the fourth of July holiday. Our teams have done an excellent job this summer, delivering a safe, reliable operation in the midst of full flights and very busy airports.

Now that we've restored operational excellence, which we viewed as our first priority, we now look forward to added focus on driving consistent improvement to our unit cost profile. Ultimately, operational excellence leads to cost-efficient operations and coupled together they will allow us to continue to deliver strong relative financial results within the industry.

Turning to results, our balance sheet and liquidity positions remain healthy and a core strength of ours. Debt-to-cap finished the quarter at 48%, while our net-debt to EBITDA remains below one turn and better than where it stood in second quarter 2019 at 0.9 times. Debt payments were approximately $50 million for the quarter and are expected to be $100 million in the third quarter. With a strong demand backdrop and start of summer travel, we generated approximately $600 million in cash flow from operations during the quarter. Total liquidity inclusive of on-hand cash and undrawn lines of credit remains very healthy and within our target liquidity range at $2.8 billion. Also, our share repurchases for the year have reached approximately $60 million year-to-date and our trailing 12-month return on invested capital reached nearly 12% this quarter.

Turning to costs in capacity results. As I noted, our operation has been running extremely well. For the second quarter, capacity was up 9.9% versus Q2 2022, above the high-end of our guided range, which is primarily driven by higher completion rate than we had originally planned. Our completion rate has been 99.7% over the last few months. And given this, we've assumed higher completion for the balance of the year, resulting in slightly higher capacity forecasts for the third quarter, which we expect to be up 10% to 13% and for the full-year, which we expect to now be up 11% to 13% versus 2022.

Moving to costs, our second-quarter CASMex was up 2.4% year-over-year, within our guided range, albeit on higher incremental capacity. While we did not miss our range, we of course expect to be at midpoint or better when we outperform on capacity. The drivers away from midpoint are better are predominantly not structural. They are relatively small misses against what we know were aggressive cost in productivity targets. To be clear, our cost profile continues to improve both sequentially and year-on-year. And in comparison to the rest of the industry, we believe we have the best cost trends, especially given we are growing at a somewhat slower rate than many of our primary competitors.

Areas where we saw elevated costs relative to expectation remain related to running a solid operation, including staffing levels modestly higher than plan and elevated overtime and premium pay. But Ben and our leadership team have been clear with the company that operational excellence and consistency is the first priority. And having now established that, we will incrementally focus on working these cost areas down appropriately. We also have slightly higher-than-forecasted crew costs associated with our transition out of the Airbus fleet. We assume higher levels of attrition from the fleet and are as expected incurring significant training costs related to transitioning Airbus pilots to Boeing.

Turning to unit cost guidance. We expect third quarter CASMex to be flat-to-down 2%. For the full-year, we still expect to see unit costs down 1% to 3% year-over-year. As a reminder, our CASMex guide includes profit-sharing and we anticipate that we may be the only airline that will achieved unit cost reductions year-over-year. And we will do this on less incremental capacity versus our peers.

Finally, fuel trended positively, falling below our previously guided range and finishing at $2.76 for the second quarter. Based on current trends, we expect fuel price per gallon to be $2.70 to $2.80 for the third quarter. While this offers a benefit compared to last year, fuel prices are still up approximately 30% above 2019.

To wrap up, it feels like we're finally getting back to normalized operations after over three years of unprecedented challenges. We have work to do and opportunity to improve further, but we are delivering results within our guided ranges. As Ben mentioned, we are still tracking to deliver our 9% to 12% adjusted pretax margin this year with visibility towards an EPS restored to 2019 levels at the midpoint on higher fuel and structurally higher labor costs. As I look forward, I think we have a very solid set up. We've got arguably the best absolute cost trends with further opportunity to drive unit costs down next year. We believe the West Coast is the least recovered region in the US, but also believe it will continue to recover, including business travel, which will provide future revenue tailwinds.

We believe that once pent-up international demand is run-through, there will be a normalization in the international versus domestic demand mix, further providing pricing support in our network, and we have further opportunity to drive our commercial initiatives. So, even as we expect to compete for the industry's best margin again in Q3 and for the full-year 2023, we know we also have the opportunity to further improve our margin performance in the years ahead.

And with that, let's go to your questions."
"6","Operator",NA,"[Operator Instructions] And our first question comes from Jamie Baker from J.P. Morgan. Please go ahead, Jamie."
"7","Jamie Baker","Analyst at J.P. Morgan","Hey, good morning, everybody. So, the RASM guidance in the second-half is clearly disappointing. You mentioned that Seattle South or West Coast was the least recovered. If we parse your network into four buckets, Hawaii, Seattle North, Seattle South and then Seattle East, could you rank order them in terms of year-on-year RASM change looking-forward, not the second quarter, related to the guide?"
"8","Andrew Harrison","Executive Vice President and Chief Commercial Officer at Alaska Air Group","Hey Jamie, Andrew, that might be a little complicated off the top. I think, excuse me, what I would say is there is a lot going on in our network, but essentially we continue to see California improving, both our margins versus 2022 and 2019. But it's the lease recovered, but it's getting stronger. As far as the Pacific Northwest, that's where most of our growth has gone. And again, we've seen really good unit revenue strength there, but I would say at the end of the day, as we've said in our prepared remarks, overall we're coming off the high across the network, across the system from historically peak unit revenues.

That said, our planes across-the-board are still extremely full. And again, as we talked about, a lot of the things that we've got there in our guide haven't been fully baked in. And importantly, if you look at the recent results from the other big guys, essentially they had a deceleration from Q2 to Q3 of four to 5 five points, of which there are anywhere up to half international, which is extremely strong and we're only down decelerating 6 points. So on a relative basis, we feel really good about our performance."
"9","Jamie Baker","Analyst at J.P. Morgan","Okay. And second, you spoke to 2024 ex-fuel CASM potentially declining. What level of capacity growth is required to get you into -- to push down ex-fuel CASM measurably next year?"
"10","Shane Tackett","Executive Vice President Finance and Chief Financial Officer at Alaska Air Group","Yeah. Hey Jamie, it's Shane. Thanks. Good morning, by the way. I think our -- we'd want to in our sort of long-term target range of 4% to 8% to have line-of-sight to that. It's really early, obviously in terms of thinking about capacity next year, but it's completely our intent to continue to drive it down and to see a year-over-year reduction in 2024."
