"","speaker","title","msg"
"1","Operator",NA,"Good day, and thank you for standing by. Welcome to the Kraft Heinz Company Second Quarter Results. [Operator Instructions]

I would now like to hand the conference over to your speaker today, Anne-Marie Megela, Head of Global Investor Relations."
"2","Anne-Marie Megela","Vice President, Global Head of Investor Relations at Kraft Heinz","Thank you, and hello, everyone. Welcome to our Q&A session for our second quarter 2023 business update. During today's call, we may make forward-looking statements regarding our expectations for the future, including items related to our business plans and expectations, strategy, efforts and investments and related timing and expected impacts. These statements are based on how we see things today, and actual results may differ materially due to risks and uncertainties. Please see the cautionary statement and risk factors contained in today's earnings release, which accompanies this call as well as our most recent 10-K, 10-Q, and 8-K filings for more information regarding these risks and uncertainties. Additionally, we may refer to non-GAAP financial measures which excludes certain items from our financial results reported in accordance with GAAP. Please refer to today's earnings release and the non-GAAP information available on our website at ir.kraftheinzcompany.com, under News and Events for a discussion of our non-GAAP financial measures and reconciliations to the comparable GAAP financial measures.

Before we begin, I'm going to hand it over to our CEO, Miguel Patricio, for some brief opening comments."
"3","Miguel Patricio","Chief Executive Officer and Chair of the Board of Directors at Kraft Heinz","Thank you, Anne-Marie, and thank you, everyone. Thanks for joining us today. Before opening the call for questions, I would like to thank the entire Kraft Heinz team. We have proven again that our strategy works, generating top line growth fueled by the three pillars while reinvesting margin gains into the business. And while we did lose share in the quarter as price gaps have stayed wider for longer than we would have liked, we are managing the business for the long term, and still generated mid-single-digit top line growth within the range of what we expected. As you may remember on the last earnings call, we introduced four action plans to drive share. We have seen those plans take hold, and they have led to improving results each month within the quarter, building momentum into the second half of the year. The continued execution of these action plans and the lapping of last year's pricing are expected to drive improving volume trends in the second half of 2023, and into 2024. Our results give me continued confidence in our strategy and in our business, and I'm pleased to reiterate our full year guidance. With that, I have Andre and Carlos joining me. Rafa is on a well-deserved vacation with his family.

So let's open the call for Q&A."
"4","Operator",NA,"[Operator Instructions] Our first question comes from Andrew Lazar with Barclays. You may proceed."
"5","Andrew Lazar","Analyst at Barclays","Great, thanks so much. Good morning, everybody. I was hoping to dig into the promotional environment a little bit and some of the comments from your prepared remarks about branded competitors promoting at a higher level than Kraft Heinz. In your view, are branded competitors either overpromoting or promoting in what you see as sort of in irrational way or is it more that KHC has not been able to ramp up its own merchandising activity yet to the extent needed given some of the supply constraints and leading of the pricing actions. I guess in other words, would you still expect the industry promotional levels to settle in below '19 levels or is there some concern building internally that competitive behavior could return to previous levels or beyond and that pricing could actually go negative at some point? Just trying to put some context around all of this. Thanks so much."
"6","Miguel Patricio","Chief Executive Officer and Chair of the Board of Directors at Kraft Heinz","Good morning, Andrew. Thanks for the question. I will ask Carlos to answer since I believe it's related to the U.S. retail."
"7","Carlos Abrams-Rivera","Executive Vice President and President, North America Zone at Kraft Heinz","Good morning, Andrew, the way kind of I look at it is that if you look at the industry as a whole, today, promotional levels are, as you said, still below 2019, what we are seeing is that our branded competitors are actually closer to those levels. And what we are working on is how do we continue to make sure that we act with a sort of protecting our margins and build in the virtuous cycle as we continue to improve on our marketing, continue to improve our services, our innovation, and importantly that we stay focused on driving the revenue management needed in order for us to be rational in terms of the effectiveness of our promotions. So if you look at our promotions this year, we actually have been very effective and efficient. We actually are generating attractive ROIs on investments. I think the numbers right now are up 50 points versus 2019. And that's true because the focus that we have on those agile AI-driven revenue management tools that we are applying to making sure that every promotion does have that kind of true ROI return. Now on top of that, we're also making sure that we are working to maximize the opportunity on those promotions. So the quality of our merchandising, especially when you look at displays continued to improve, and in fact, our share of displays continued to see increasingly improvements over the first quarter. So I think all together, what I would say is our focus continues to be being very much leveraging our revenue management tool, continue to focus on driving the investments in terms of marketing innovation, which you'll know we'll make sure that improve our view as we go into the second half of the year and on to 2024."
"8","Andrew Lazar","Analyst at Barclays","I'll pass it on. Thank you."
"9","Carlos Abrams-Rivera","Executive Vice President and President, North America Zone at Kraft Heinz","Thank you, Andrew."
"10","Operator",NA,"Thank you. One moment for questions. Our next question comes from Ken Goldman with JPMorgan. You may proceed."
