"","speaker","title","msg"
"1","Operator",NA,"Ladies and gentlemen, thank you for standing by. My name is Brent, and I will be your conference operator today. At this time, I would like to welcome everyone to the Chubb Limited Second Quarter 2023 Earnings Conference Call. [Operator Instructions] Thank you.

It's now my pleasure to turn today's call over to Ms. Karen Beyer, Senior Vice President and Director of Investor Relations. Please go ahead."
"2","Karen L. Beyer","Senior Vice President and Director of Investor Relations at Chubb","Thank you, and welcome to our June 30, 2023 Second Quarter Earnings Conference Call.

Our report today will contain forward-looking statements, including statements relating to company performance, pricing and business mix, growth opportunities, and economic and market conditions, which are subject to risks and uncertainties, and actual results may differ materially. Please see our recent SEC filings, earnings release and financial supplement, which are available on our website at investors.chubb.com for more information on factors that could affect these matters.

We will also refer today to non-GAAP financial measures, reconciliations of which to the most direct comparable GAAP measures and related details are provided in our earnings press release and financial supplements.

Now I'd like to introduce our speakers. First, we have Evan Greenberg, Chairman and Chief Executive Officer; followed by Peter Enns, our Chief Financial Officer, and then we'll take your questions. Also with us to assist with your questions are several members of our management team.

And now it's my pleasure to turn the call over to Evan."
"3","Evan G. Greenberg","Chairman and Chief Executive Officer at Chubb","Good morning. As I mentioned on our last call, I'm coming to you this quarter from Singapore, our regional headquarters for Asia-Pacific. The outlook in Asia for growth across our businesses, Commercial P&C as well as consumer non-life and life, both short and long-term, is significant. The region is simply energizing. We have a large organization of talented executives and a strong diverse capability focused on the execution of a broad set of strategies throughout the region.

As you saw in our press release, we had a simply outstanding quarter. In fact, another record quarter performance with double-digit premium revenue and earnings growth as a result of world-class P&C underwriting results that produced an 85.4% combined ratio, record net investment income and a doubling of our life earnings. Our premium revenue growth was so well spread and broad-based, driven by outstanding double-digit growth in our commercial and consumer P&C businesses in both North America and internationally, and over 100% growth in our life business.

Our annualized core operating ROE was 13.8%, with a return on tangible equity of 21%. Core operating income topped $2 billion, up 14% or 16.5% on a per share basis. Both were record results. For the first six months, we produced operating earnings of $3.9 billion or $9.32 per share, up 13% and 15.8%, respectively.

Our underwriting performance resulted from a combination of strong premium growth, excellent current accident year margins with a combined ratio of 83.3%, and favorable prior period reserve development, particularly in North America.

On the investment side, record adjusted net investment income of $1.2 billion was up $290 million or 31% over prior year. Our portfolio yield is now 4% versus 3.2% a year ago, with our reinvestment rate averaging 5.8%. Our investment income run rate will continue to grow as we reinvest cash flow at higher rates and compound income without changing our risk profile.

And then life earnings doubled to $254 million, driven by our business in Asia, which is overwhelmingly supplemental A&H.

Peter will have more to say about financial items, including Cats, prior period development, investment income, book value and ROE.

Now turning to more color around growth, pricing and the rate environment. Consolidated net written premiums for the company increased 16.1% in the quarter on a published basis or 16.8% in constant dollars, made up of 10.5% growth in our P&C business globally and almost 130% in life premiums.

Global P&C premium growth in the quarter was very well-balanced and broad-based. In fact, our strongest quarter for growth since the third quarter of '21. North America, Asia-Pac and Europe all produced double-digit growth. It's worth noting, since 2019, we've grown our commercial P&C business by 50%.

In terms of the commercial P&C rate environment, rates and price increases in property and casualty lines were strong in the quarter in both North America and internationally, while financial lines globally continued to soften. We have been diligent about staying on top of loss costs and our positive prior year reserve development reflects a steady conservative approach to reserving.

Beginning with North America. Commercial premiums, excluding ag, were up 10.5%. P&C growth was 14%, excluding financial lines, while financial lines premiums decreased, reflecting a disciplined response to the underwriting environment. Total premium in our E&S business, the Westchester, grew 12%, while our major accounts division grew 14% or 11%, excluding loss portfolio transfers. In our middle market division, premiums were up 5% with P&C growth of 9%. Our middle market workers' comp book was flat and financial lines premiums in middle market declined about 1.5%.

Overall pricing for total North America commercial lines increased 12.8%, including rate of 8.7% and exposure change of 3.8%. Pricing for commercial property and casualty, excluding financial lines, was up 17.7%.

We are trending loss costs in North America at 6.7%, and it varies by line. In general, we are trending loss costs in short-tail classes at 5.8%; in long-tail, excluding comp, loss costs are trending at 7.3%; and our first dollar workers' comp book is trending at 4.7%.

Let me provide a bit more color around rate and growth. Property pricing was up 31.5%, with rates up 22% and exposure change of 7.8%. Major accounts and E&S property together grew premiums over 40% in the quarter, while middle market property grew 11.4%. Casualty pricing in North America was up 11.3%, with rates up almost 9% and exposure up 2.2%. We grew casualty in the quarter 8%. In workers' comp, which includes both primary comp and large account risk management, pricing was up just over 5%, with rates up 5% and exposure up 4%. Primary workers' comp premiums declined 2.9% in the quarter.

For financial lines, the competitive environment remains aggressive, particularly in D&O, and rates have continued to decline. In the quarter, rates and pricing for North America financial lines in aggregate were down about 4.5%. Our fin lines book shrink 3.7%. Renewal retention for our retail commercial businesses was very strong at 98.5%.

On the consumer side in North America, our high-net-worth personal lines business had another strong quarter, with premiums up almost 11%. Our growth was balanced across a broad range of geographies and our retention was very strong at 104% on a premium basis and over 90% on an account basis. In our homeowners business, we achieved pricing of 14.7%, while the homeowners loss cost trend remained steady at 10.5%.

There is a lot of attention placed on consumer auto experience, so I thought I would comment briefly on it. For us, auto was a small part of our high-net-worth business. And you may have noticed that we had a modest reserve release in our prior year's reserves for our North America personal lines segment in the quarter. This release was primarily in auto, and we are comfortable with our reserves and loss picks for auto.

Turning to our International General Insurance Operations. Net premiums were up 11% in constant dollar or 9.3% after FX. Our International Commercial business grew 12%. Consumer was up 9.5%. Our International Retail business grew over 10.5%, while our London wholesale business grew about 14%. In our International Retail business, growth was led by Asia-Pacific, with premiums up 17.5%, made up of commercial lines growth of over 12% and consumer P&C up more than 23%. Europe produced overall growth of 10.5%, with the continent up more than 12%. We continued to achieve improved rate to exposure across international commercial portfolios. Our retail business pricing was up 8.9%, with rates up 5% and exposure change of 3.7%. While loss costs across our international commercial portfolio are trending at 6.6%.

Our International A&H division had another strong quarter, with premiums up over 16%. In Asia, our A&H business grew 31%, driven by our direct marketing and travel insurance business and the consolidation of Cigna, Thailand. In the UK and Europe, A&H premiums were up 11.5%. And in our International Life business, which is almost entirely Asia, premiums tripled to over $1 billion.

Since I'm here, I want to conclude with a bit more about operations in Asia, which have very strong growth and momentum across our businesses, both consumer non-life and life, and commercial P&C. We have significant opportunity for growth, both short and long-term, in a broad variety of markets across a broad range of customers and distribution channels. Our total premium in the region is about $9 billion and well-balanced with half non-life split 50-50 consumer and commercial, and the other half, life.

Our overall presence and capabilities in North, Southeast Asia and Australia are spread across 11 markets, with distinct and significant areas of growth opportunity in each. Across the region, we have a broad range of product capabilities focused on different customer segments with varied and meaningful distribution strength, including a diverse and growing list of partnerships with financial institutions and e-commerce leaders that give us access to hundreds of millions of consumers. We have strong digital capabilities and a fast-growing digital insurance business, encompassing more of our products. We are the largest direct marketers of insurance, mostly A&H products, to consumers in Asia through both non-life and life companies that are unifying to offer more products to more customers.

From a macro perspective, the region is so dynamic and vast with the diversity of cultures and large economies, some with large young population, some with large aging populations that have a different set of needs. Broadly speaking, in Asia, there is an innovation-oriented mindset, a strong work ethic and a deep dynamism. Supply chains and capital flows are growing deeper across the region. There is growing infrastructure investment. As a result, regional commerce and trade is growing and becoming more connected between Southeast Asia, North Asia, India and Australia. There is a lot to be optimistic about.

In summary, we are having an outstanding year with record quarterly and first half financial results. We are growing exposure in a thoughtful and balanced way and underwriting conditions are favorable in a lot of areas of our business. We have a lot of momentum heading into the second half. And as I look ahead, we again, are confident in our ability to continue this pattern of growth in revenue and earnings, and in turn, drive double-digit EPS growth.

I'm going to turn the call over to Peter, and then we're going to come back and take your questions."
"4","Peter Enns","Executive Vice President of Chubb Group and Chief Financial Officer at Chubb","Thank you, Evan, and good morning.

As you've just heard, Chubb delivered another quarter of strong underwriting and investment performance, leading to record results, which generated $2.5 billion of operating cash flow this quarter and $4.8 billion through the first half of the year. We returned $1.1 billion of capital to shareholders this quarter, including $724 million in share repurchases at an average price of $197.04 per share and $354 million in dividends.

Book value and tangible book value per share, excluding AOCI, increased 2.2% and 3.1%, respectively, for the quarter and 4.3% and 6.5%, respectively, through the first half of the year, reflecting record core operating income net of the capital return to shareholders noted earlier.

In addition to the quarterly ROEs Evan just gave you, our year-to-date core operating ROE and return on tangible equity of 3.2% and 20.2%, respectively, exceed the target range Evan has laid out in the past.

Adjusted net investment income from the quarter was $1.24 billion or $20 million above the top end of our guidance, primarily from higher private equity income. The increase over last year of 30% was driven by strong cash flow, our accelerated portfolio turnover and higher reinvestment rates. In the third quarter, we expect adjusted net investment income to rise from $1.24 billion this quarter to around $1.27 billion on a recurring basis and to continue to grow from there.

Relative to our invested assets, we continue to tactically execute our portfolio turnover strategy while maintaining a conservative credit posture. During the quarter, we reclassified our $8 billion held-to-maturity portfolio to available for sale to have even more flexibility to put money to work at higher yields. These securities had $397 million after tax of net unrealized losses that reduced book value at the time of the change. It's important to note that the transfer itself has no economic impact as the underlying securities remained unchanged and are of a very high quality, with an average rating of AA. We will look to sell parts of this portfolio only where and when we think it makes economic sense, and not all of the unrealized loss will become realized.

Turning to our underwriting business. The quarter included pre-tax catastrophe losses of $400 million, principally from weather-related events in the US. Prior period development in the quarter in our active businesses was a favorable $260 million pre-tax, which was split about evenly between short-tail and long-tail lines, and included $146 million for North American Commercial and $61 million for Overseas General. Our corporate run-off lines had adverse development of $60 million, principally related to molestation claims development.

As I noted, the PPD and Overseas General for the quarter was $61 million versus $173 million last year. The larger favorable PPD in the quarter last year was concentrated in the 2020 accident year and included favorable development from COVID-related economic shutdowns. The year-to-date favorable PPD for Overseas General was $204 million comparable to last year's $233 million and $181 million in 2021, all in short-tail lines for these years.

Our paid-to-incurred ratio for the quarter was 89% or 83% after adjusting for Cats and PPD.

Turning to our Life segment. Year-over-year segment income growth came primarily from the acquisition of Cigna.

Our core operating effective income tax rate was 19% for the quarter, which is at the top end of our guided range of 18% to 19%. We now expect our annual operating effective tax rate for 2023 to be in the range of 18.5% to 19%, excluding the impact of consolidating Huatai. On July 1, we completed the acquisition of additional shares of Huatai Group, increasing our aggregate ownership to 69.6%. We expect the closing of additional shares this quarter, which will bring our ownership up to 83.2%.

Beginning in Q3, we will consolidate Huatai's results within our financials. We currently estimate consolidation will result in a small amount of accretion to operating income and EPS, book value and ROE, and a modest amount of dilution to tangible book value, which we estimate will recover within the next few quarters. However, I would note we're still working through our purchase accounting analysis.

I'll now turn the call back over to Karen."
"5","Karen L. Beyer","Senior Vice President and Director of Investor Relations at Chubb","Thank you. At this point, we'll be happy to take your questions."
"6","Operator",NA,"[Operator Instructions] Your first question is from the line of Mike Zaremski with BMO. Your line is open."
"7","Michael Zaremski","Analyst at BMO Capital Markets","Hey. Great. Good morning. I guess first question would be on the -- thanks for the commentary on loss trend on the commercial side. It sounded like it's data flattish and get the rate environment accelerated sequentially. I'm just curious, any context on why the rate environment is accelerating if loss costs are kind of staying steady? And I know that's just for you. And does your loss cost also -- pick include higher reinsurance costs if you're experiencing higher reinsurance costs? Thanks."
"8","Evan G. Greenberg","Chairman and Chief Executive Officer at Chubb","Well, the rate -- it's all baked into it, of course. But the rate environment accelerated in property, and I think that speaks for itself as you know, where it's about the loss environment particularly around cat and inflation costs in property generally. And reinsurance costs have moved up in property. And I think that's a -- in total, that's a very rational response.

And in casualty, loss cost trends have been moving higher. And I think it's reflective of the trend we've been observing over the last number of years. It's not a new story. It's a story we're aware of and on top of, but I think it's rational. And you see comp and professional lines I talked about going the other way. So I think the market, frankly, in the reacceleration, is a rational response to the external environment."
"9","Michael Zaremski","Analyst at BMO Capital Markets","Okay. And my one follow-up is on, you touched on catastrophe losses. They actually looked a bit lighter than at least what the consensus models for kind of a normal 2Q for Chubb, whereas some other competitors maybe more regional-based have experienced much, much higher than kind of ""normal"" catastrophe levels. Any commentary on your cat loss this quarter? Was it just -- was it kind of in line with expectations?"
"10","Evan G. Greenberg","Chairman and Chief Executive Officer at Chubb","The cat losses are never in line with -- particularly with expectations. It's a -- they're either greater or less than you might imagine in any quarter on your -- the average annual loss pick you would choose for that. This was a very heavy cat quarter for the industry. And I think most companies have recorded -- reported significantly higher cat losses than average. I don't think there's any particular magic as to why Chubb's was lower. We underwrite well. We have a good spread of business. We select risk well. But that doesn't mean we choose where it translates to, we choose where tornado is going to land and come down. And if it had moved 10 miles to the east or west, we could have had greater losses. So it's a variation. It has a variability quarter-on-quarter. And we had a very good experience this quarter. Thanks for the question."
