"","speaker","title","msg"
"1","Operator",NA,"Good morning. My name is Abby, and I'll be your conference operator today. At this time, I would like to welcome everyone to the Lincoln Financial Group Second Quarter 2023 Earnings Webcast Conference Call. [Operator Instructions]

Mr. Al Copersino, you may begin your conference."
"2","Al Copersino","Vice President and Head of Investor Relations at Lincoln National","Thank you. Good morning, and welcome to Lincoln Financial's Second Quarter Earnings Call.

Before we begin, I have an important reminder. Any comments made during the call regarding future expectations, including those regarding deposits, expenses, income from operations, share repurchases, and liquidity and capital resources are forward-looking statements under the Private Securities Litigation Reform Act of 1995. These forward-looking statements involve risks and uncertainties that could cause actual results to differ materially from current expectations. These risks and uncertainties include those described in the cautionary statement disclosures in our earnings release issued yesterday, as well as those detailed in our 2022 Annual Report on Form 10-K, most recent quarterly reports on Form 10-Q, and from time to time in our other filings with the SEC. These forward-looking statements are made only as of today, and we undertake no obligation to update or revise any of them to reflect events or circumstances that occur after this date.

We appreciate your participation today and invite you to visit Lincoln's website, www.lincolnfinancial.com, where you can find our press release and statistical supplement, which include full reconciliations of the non-GAAP measures used on the call, including adjusted income from operations or adjusted operating income and adjusted income from operations available to common stockholders to the most comparable GAAP measures.

Presenting on today's call are Ellen Cooper, Chairman, President, and CEO; and Chris Neczypor, Chief Financial Officer. After their prepared remarks, we will move to the question-and-answer portion of the call.

I would now like to turn the call over to Ellen."
"3","Ellen G. Cooper","Chairman, President and Chief Executive Officer at Lincoln National","Thank you, Al, and good morning, everyone.

We entered 2023 with a clear focus on actions to support the rebuild of capital and to deliver long-term profitable growth by building on our solid foundation. We have a powerful franchise with a trusted brand, deep relationships and a strong culture. Our distribution leadership and broad diversified set of product solutions across our four businesses and differentiated customer experience position us well to execute against our strategy expeditiously and successfully. Coupling these foundational tenants with the leadership team charged with steadfast execution gives us confidence as we reposition the company for sustainable growth, enhancing value for our customers and our shareholders.

Over the past three quarters, we have demonstrated swift execution that is manifesting in our results. This quarter's results benefited from the continued excellent contribution from our Group Protection business, as well as company-wide alternative investment income in line with our long-term targeted returns. Chris will take you through the quarter's results in detail.

Before moving to our business unit highlights, I will spend some time discussing our progress in executing our strategy to rebuild capital and advancing our strategic objectives to improve our long-term free cash flow profile, lower our capital sensitivity to market volatility and further diversify our earnings mix.

Let me expand on this. We are continuing to make headway with three of our four businesses, Annuities, Retirement, and Group, generating solid free cash flow for the company. It is worth noting here again, the Group business standout quarter, driven by margin expansion efforts as well as the favorable industry environment. We continue to expect the Group business to grow while sustaining margins over the longer term in the 7% range and become a larger part of our overall mix over time.

And the fourth business, our Life business, which continues to pressure our financial results, will generate improved cash flows following the close of the Fortitude Re block reinsurance transaction we announced in May. This transaction is another important step in rebuilding capital and improving ongoing free cash flow, as well as lowering our balance sheet risk. We have previously stated that we expect the transaction to improve our RBC ratio by 15 points at closing and increase ongoing free cash flow by over $100 million per year. We are awaiting regulatory approval and fully expect the deal to close in due course.

Another contributor to improving our ongoing free cash flow is our Spark Initiative, our enterprise-wide expense program to enhance our business and drive efficiencies. We are on track with the implementation of Spark, and we expect current expense headwinds to lessen somewhat when the level of investment declines in 2024 and increased run rate savings take hold. Chris will provide further comments on our expenses more broadly.

Our new business approach is also taking hold as we shift to a product mix with more capital efficiency and enhanced value creation. As we execute the strategic pivot towards an improved long-term cash flow profile, we continue to expect to deliver robust sales for the full year with a variety of product enhancements and targeted distribution efforts. Our repositioned VA hedge program with an explicit capital hedge is supporting our objective of reducing capital sensitivity to market volatility. And lastly, we are continuing to evaluate additional actions to further improve the capital generation of our in-force book.

Regarding our current capital position, our second quarter estimated RBC ratio was approximately flat sequentially, with strength in our Group business offsetting the headwinds we have previously discussed in our Life business. Overall, we are executing swiftly on our capital rebuild and capital generation efforts, while successfully positioning the businesses to deliver a more diversified earnings mix. As we look ahead, we also highlight our goal of reducing financial leverage and building our capital to levels that are aligned with a prudent approach to capital return creating long-term sustainable value for shareholders.

Now turning to sales highlights for each of our businesses. In Retail Solutions, the diversity of our product offerings and strength of our distribution franchise enables us to provide the right set of product solutions for our customers while supporting our financial objectives.

In Annuities, second quarter sales declined 4% versus the prior year quarter. However, year-to-date sales versus prior year are up 6%, and we expect to generate sales growth for the full year as we launch a range of product enhancements and actions with our distribution partners expected to elevate sales levels in the back half of the year. In index variable annuities or IVA, which is our RILA product category, although sales were down 8% year-over-year, they were essentially flat sequentially. IVA represented over a third of total annuity sales for the sixth consecutive quarter, and they are capitalizing on opportunities to further strengthen our market position through recently released product enhancements that will expand customer choice and our value proposition.

In fixed annuities, sales were down sequentially. However, on a year-to-date basis, sales were up over 100%. While some competitive pressure remains in the fixed annuity market, we have targeted actions with our distribution partners that are expected to increase fixed sales in the second half of the year. Although traditional variable annuity sales were down year-over-year, they were up 19% sequentially at attractive returns. We recently enhanced our VA products and continue to develop innovative solutions that address evolving customer needs.

In Life Insurance, sales were down as we embark on our shift towards a more capital-efficient product mix. Indexed Universal Life or IUL sales were up slightly, while we de-emphasized certain segments in both Term Life and Variable Universal Life or VUL, where sales declined. As we shift, we are launching new relationships with field marketing organizations to ultimately grow more accumulation sales. In our MoneyGuard suite of products, where sales were slightly down this quarter versus the prior year period, we continue to focus on expanding our distribution reach into new channels, particularly with our variable MoneyGuard hybrid product. Finally, Executive Benefits sales are primarily large deals that can be variable in their placement timings period to period and were down in the quarter.

In our two retail businesses, Annuities and Life Insurance, the new business shift underway will take some time to fully gain traction, but we are benefiting from a diversified product mix that is meeting our capital efficiency targets and exceeding our new business return targets. We expect the new business from both Annuities and Life to be important drivers of future capital generation and profitable growth.

In our Workplace Solutions businesses, where we serve more than 50,000 employers and close to 14 million employees, our differentiated product offerings and service capabilities have generated high customer satisfaction scores and strong retention, and we are beginning to see the results of ongoing investments in technology, the customer experience, our distribution franchise and our claims organization. With Group and Retirement under one roof, we are uniquely positioned in the market and we expect our Workplace Solutions businesses to be key cash flow and earnings growth engines for the company going forward.

In Group Protection, premiums grew 6%, a direct result of the strong relationships we have with our customers and a reflection of the value proposition we are delivering across each of our focused market segments. These relationships and the positive customer experiences we deliver have enabled us to achieve strong persistency, while executing on the pricing actions that are a core part of our margin expansion strategy. In what is not a seasonally large sales quarter, sales were down approximately 24%. However, following a strong first quarter of sales on a year-to-date basis, sales were down approximately 3% as we execute on our plan to drive profitable growth. Importantly, we continue to see strong momentum in employee-paid sales, representing 55% of total group sales, up 6 percentage points year-over-year. This strong result was largely driven by supplemental health products, where sales rose 52% and where we see continued opportunities to grow.

Lastly, in Retirement Plan Services, we achieved another quarter of positive net flows with very strong retention helped by our digitally enabled high-touch customer experience. First-year sales were down as compared to an exceptionally strong prior year quarter that included one of our largest stable value sales on record and up sequentially as we are seeing strength in our core full-service product offerings. Finally, recurring deposits rose 4% as we see an increasing number of participants and higher contribution rates.

Our Workplace Solutions businesses continue to meet or exceed capital efficiency and new business return targets. We continue to enhance our customer-focused strategies and expect our actions will lead to long-term sustainable growth.

Turning briefly to investments, our high-quality portfolio with over 97% investment grade holdings continues to experience net positive credit migrations, and our commercial mortgage loan portfolio including office is performing well. We actively monitor the loans, have no material modified or restructured loans, no near-term maturity concerns, and are not experiencing forced extensions. Chris will provide details on the mark-to-market accounting loss related to the Fortitude Re transaction that is largely a matter of timing and has no capital impact. In summary, our investment portfolio is performing well, and we would expect manageable capital impacts under a variety of economic and credit scenarios.

In closing, we are making consistent progress executing against our priorities and delivering on our commitments. We remain highly focused on strengthening our balance sheet and improving our ongoing free cash flow. We are generating capital-efficient sales with returns at or above targeted levels and our investment portfolio is well-positioned, all of which gives me great confidence as we move forward.

I will now turn the call over to Chris to take you through the financials in more detail."
"4","Christopher Neczypor","Executive Vice President and Chief Financial Officer at Lincoln National","Thank you, Ellen, and good morning, everyone. We appreciate everyone dialing in and listening to our call.

I'm going to discuss three things this morning. First, we will provide a recap of the quarter, including an update on capital. Second, we will go through the segment level financials. And lastly, we will finish with an update on our investment portfolio.

So let's start with a recap of the quarter. Last night, we reported second quarter adjusted operating income available to common stockholders of $343 million or $2.02 per diluted share. There were no notable items in the current or prior period. Alternative investments were in line with our targeted returns. Net income available to common stockholders was $502 million or $2.94 per diluted share.

The difference between net and adjusted operating income for the quarter is predominantly driven by three factors. First, higher equity markets in the second quarter, coupled with an increase in interest rates, favorably impacted market risk benefits, resulting in a non-operating increase to our net income. Second, and again driven by the increase in equity markets and interest rates during the quarter, our hedge instruments declined in value. As Ellen mentioned, our repositioned hedge program continues to work as intended with an explicit capital hedge supporting our objective of reducing capital sensitivity to market volatility.

And third, as a result of the reinsurance transaction we announced in May with Fortitude Re, we impaired securities down to fair market value as of June 30, resulting in an after-tax realized loss of $493 million. Note, pursuant to the applicable accounting guidance, those impairments only included assets that were in an unrealized loss position. The remaining assets associated with the transaction were in an unrealized gain position totaling $374 million after tax as of June 30. That gain along with any subsequent change in fair value of the assets included in the transaction will be realized at closing of the transaction. As Ellen mentioned, the timing dynamic of this impairment has no impact to statutory capital this quarter. Lastly, I want to convey our continued confidence in closing the transaction with Fortitude Re. Given the size of the transaction, regulatory approval takes time and we expect the deal to close in due course.

Before turning to capital, I want to highlight one housekeeping item regarding the quarterly pattern of the preferred stock dividend. For the second quarter, the dividend was roughly $11 million. This will increase to roughly $34 million in the third quarter, which reflects the timing of when the semi-annual portion of the dividend is payable. This decreases back down to roughly $11 million in the fourth quarter, before again increasing in the first quarter.

Let's now turn to capital. We ended the quarter with an estimated RBC ratio that was flat with our first quarter level of approximately 380%. As Ellen noted, we expect the RBC ratio to increase by approximately 15 points at the close of the Fortitude transaction. Like with every quarter, there are headwinds and tailwinds, with this quarter strength in Group helping to offset continued pressure in our Life business and the realization of modest credit losses related to the bankruptcy of First Republic Bank. Lastly, we are continuing to hold capital above our target level at LNBAR. We are pleased with the performance of our reposition hedge program with actual performance being better-than-expected so far this year. However, markets have been relatively calm year-to-date, and thus, we continue to believe it is prudent to allow more time to pass before resuming regular LNBAR dividend to the holding company.

Now turning to the segment results. Let's start with Group, which was once again the highlight in the quarter. Before we get into the numbers, I'd like to step back and say three things. First, the continued growth in this business and the team's focus on restoring the profitability of the platform is critical to the overall long-term strategy of Lincoln. Over the past year, you've heard Ellen talk about our strategic objectives: growing our free cash flow; decreasing our capital sensitivity to market volatility; and diversifying our earnings. At the risk of stating the obvious, a bigger, more profitable, well-run Group Protection business helps to accomplish each of these objectives.

Second, the margin this quarter was 8.6% or 450 basis points higher year-over-year. And while the earnings in this business are benefiting from very strong execution and the strategic steps we've taken over the last year with new management in place, there is also a favorable industry backdrop at the moment and the second quarter tends to be seasonally strong. So it's a good story, but we would not expect the margin this quarter to be reflective of the run rate.

Third, as we look out over the next few years, our Group business will continue to become a bigger part of our story. While there are obviously many moving pieces to the overall earnings profile, Group contributed almost a third of our operating earnings this quarter, not something we've experienced in recent history. We would expect that mix shift to continue over the long term as we execute on our strategic objectives.

Turning to the numbers. This quarter, Group reported operating income of $109 million compared to $49 million in the prior year quarter. The improvement was broad-based as both life and disability results continued to show progress. Our disability loss ratio was 71% in the second quarter, an improvement of 800 basis points year-over-year. These results are driven by strong execution of our Group strategy, including continued investments to support our claimants and their return to work journey, and a favorable economic environment resulting in lower new claims. We are also seeing improved results from our life product with a loss ratio of 72%, down from 81% the prior year. The lower loss ratio reflects lower mortality trends consistent with US working age population mortality.

Turning to expenses, the expense ratio increased over the prior year from 12.5% to 13.6%, a reflection of our investment in talent and focus on strengthening our operational organization. While expenses are higher, we are seeing strong returns on our investments, allowing us to provide optimal outcomes for our customers. Overall, we are very pleased with the progress we are making in the Group business, which is contributing in a meaningful way to both GAAP earnings and free cash flow. Going forward, growing the Group business will continue to be important as we remain focused on executing against our enterprise strategic objectives.

Now let's turn to Annuities. Annuities delivered another solid quarter with operating income of $271 million compared to $294 million in the prior year quarter. The decrease was primarily due to higher expenses and lower prepayment income, partially offset by higher spread income. Sequentially, earnings improved $8 million when excluding the $11 million favorable tax item from the prior quarter, primarily due to higher fee income. Of note, the year-over-year impact from lower prepayment income on earnings will mostly subside in the second half of the year as the decrease in prepayment income began in the third quarter of last year.

Turning to spreads, as I noted earlier, Annuities earnings benefited from higher spread income relative to the prior year quarter. But sequentially, we experienced some temporary headwinds driven by fluctuation in option costs impacting our interest credited line. Looking ahead, we expect annuity spreads to decline for one more quarter, before leveling in the fourth quarter and rebounding in 2024.

Lastly, as a reminder, fixed annuities make up less than 10% of our overall in-force annuities block. And while surrender rates have increased due to the higher interest rate environment, the results were generally in line with expectations for this type of rate environment. Additionally, to reiterate a comment I have made in the past, we have reinsurance in place, both for new business and on our in-force block. When you look at our reported numbers, it is important to remember that those numbers are on a gross basis, and then there's an offset as it relates to the ceded surrenders that flows through on the account value line.

So, while there's always some noise quarter-to-quarter in a block of our size, the Annuity business once again delivered a solid result and significant free cash flow for the company. We continue to see long-term upside and are excited about the growth in this business.

Let's now turn to Retirement Plan Services. Retirement reported operating income of $47 million compared to $55 million in the prior year quarter. The decline was largely due to lower prepayment income and higher expenses. As in the Annuities business, the year-over-year impacts on the Retirement business from lower prepayment income will mostly subside in the second half of the year. Two items partly offset the headwinds. The first is higher base spreads, which expanded by 24 basis points relative to a year ago. As I mentioned previously, spread expansion will not be linear. Our expectation is that we end the year with spread expansion in the mid-single-digits for Retirement. Second, positive net flows, combined with favorable equity markets, led to a 4% growth in average account values compared to the prior year. As we noted last quarter, while we continue to anticipate higher expenses for the remainder of the year, the tailwinds from higher account values, coupled with a stable spread environment, should result in continued strength for the Retirement business.

Lastly, let's discuss Life Insurance. Life Insurance reported operating income of $33 million compared to $63 million in the prior year quarter. The decrease was primarily driven by the run rate impact from last year's assumption reset, partially offset by higher alternative investment income. Additionally, seasonally improved mortality and better alternative investment income drove the sequential improvement in Life earnings.

Turning to mortality, our total underlying claims were mostly in line with expectations this quarter. However, the term block experienced lower frequency of claims, while universal life-type products experienced higher severity. Note that under LDTI, term products will see less net reported variability around mortality in any given quarter, given that the liability for future policyholder benefit reserve or LFPB, smooths the variability in over time. However, for universal life-type products, there could be higher volatility quarter-to-quarter as the reserving mechanism did not change, and yet there is no longer an offsetting change in DAC amortization tied to quarterly profits.

Shifting to spreads. Base spreads were 113 basis points in the quarter, down 12 basis points from the prior year quarter due to the continued impact of certain duration extension programs put in place during the low rate environment. This, coupled with the long duration nature of the block, has delayed the benefits of the higher rate environment. We continue to anticipate spreads to bottom slightly lower than current levels before expanding in 2024.

Overall, persistent headwinds remain for the Life business as we walked you through in the first quarter. The benefits of seasonal mortality supported the sequential improvement, coupled with alternative investments performing in line with expectations, but there is still more work ahead of us. We remain focused on improving the earnings power and free cash flow profile over time.

Turning briefly to company-wide expenses. Expenses remain elevated, and let me start by saying this is an area of focus for us as a management team. There are three key drivers to the increase. First is investment in our business. With new management over the last year, there has been a lot of diligence on what strategically we need to do to grow our businesses and really take a fresh look at the need for some strategic projects. And so part of this is non-recurring once you start looking after 2024 and beyond. But more importantly, some of that expense will be ongoing and will translate into better overall profitability.

The second thing to note is that there is some cost in the system as a result of the challenges we faced over the last year. Over time, these expenses will decline.

And then, the largest driver obviously is an increase in base expense and the impact of the current inflationary environment. Beyond these expense pressures, we remain committed to implementing the benefits of the Spark Initiative, which will support both our earnings growth and capital generation objectives. You will begin to see that spend dissipate next year coinciding with increasing benefits from the initiatives.

Moving to investments, where our credit performance was once again solid for the quarter. Our portfolio remains conservatively positioned and we experienced our eighth consecutive quarter of favorable net credit migrations, reflecting disciplined portfolio construction and proactive credit risk management. Our team regularly stress tests the portfolio by asset class and sector name by name, with input from our outside investment managers. We remain highly confident in our ability to navigate various economic environments and expect credit to have a manageable impact on our capital levels under stress scenarios.

Turning to an update on our commercial mortgage loan portfolio, which continues to perform very well representing 12% of total invested assets. Our CML strategy continues to be focused on 100% fixed rate senior loans on stabilized properties with weighted average loan-to-value and debt service coverage ratios of 46% and 2.4 times, respectively, and negligible exposure to CM3 or below. We maintained disciplined underwriting and rigorous ongoing monitoring processes with no material loan modifications and no forced extensions and we have no direct real estate equity or transitional loan exposure.

Within our CML portfolio, office represents 20% of the holdings, down 500 basis points from three years ago as we continue to proactively shift our portfolio away from office, both from a mix perspective and on an absolute basis. In total, office represents just 2.5% of our overall invested assets.

A key area of focus in office remains near-term maturities. In the second half of 2023, we've only only $17 million of remaining maturities. We have a further $163 million and $188 million of maturities coming due in 2024 and 2025, respectively. Office loans with near-term maturities are conservatively positioned and continue to perform well with an average debt-to-service coverage ratio of 3.3 times.

Now turning to our alternative investment performance. We generated a return of 2.5% this quarter on our alternative investment portfolio, in line with our long-term targeted return, reflecting the strength of our portfolio construction and diversification across investment strategies that can perform well in a wide variety of economic environments. Additionally, the portfolio is benefiting from having only small allocations to venture capital and real estate.

Lastly, on our investment portfolio more generally and to reiterate a point I made on our call last quarter, our total investment portfolio and the asset listings in our statutory filings include assets both for Lincoln as well as those from certain of our reinsurance agreements on which we do not have the economic risk. As a result, the information I just discussed relating to our investment portfolio excludes the assets related to those reinsurance agreements.

In closing, let me reiterate three points. First, we know we have more work to do, but we're pleased with the progress we're making, and this quarter was a step in the right direction. Second, our investment portfolio continues to perform well and our exposure to recent areas of market concern is very manageable. And third, rebuilding capital remains a top priority, and I'm confident in our teams as we execute on our plan and work to create long-term sustainable value for shareholders.

We appreciate everyone taking the time to listen today. Now, we look forward to taking your questions.

With that, let me turn the call back to Al."
"5","Al Copersino","Vice President and Head of Investor Relations at Lincoln National","Thank you, Ellen and Chris. We will now begin the question-and-answer portion of the call. As a reminder, we ask that you please limit yourself to one question and one follow-up and then re-queue if you have additional questions. With that let me turn the call over to the operator to begin Q&A."
"6","Operator",NA,"[Operator Instructions] Your first question comes from the line of Ryan Krueger from KBW. Your line is open."
"7","Ryan Krueger","Analyst at KBW","Hi. Thanks. Good morning. Chris, I think last quarter you talked about is one area that you could potentially work on to improve free cash flow and balance sheet structure. Can you give any update on your progress there and how to think about maybe the timing of when that could occur?"
"8","Christopher Neczypor","Executive Vice President and Chief Financial Officer at Lincoln National","Thanks for the question, Ryan. I would say, specifically, we are focused on closing the Fortitude transaction that remains the top priority. But you're right, there are a number of other projects that we're looking at. And we've gotten the question around free cash flow and capital, so maybe it might be helpful to just step back and talk about not only that, but the broader view.

And so, last year, we communicated a range of $300 million to $500 million of free cash flow. This year, RBC, as we mentioned a moment ago, has been flat year-to-date. And so having returned $150 million to shareholders in the first half of the year via the dividend, that would imply that we're in the range communicated, maybe tracking towards the low end. And keep in mind that's with 2 to 3 RBC points in credit pressure from the handful of regional banks that we took some losses on. So the back half of the year, we will have some positives, some negatives, and so we'll see what that looks like over the next two quarters. But I would point out that we're tracking right in the range of what we communicated last year despite having to take some losses on the banks.

Then if you then look out beyond this year, to your question, I would reiterate a few things, right, that we highlighted last quarter as you think about improvement. First is basically timing, right? So the legacy life blocks we've discussed, we're dealing with some reserve and capital needs, over time that will lessen. And to be clear, that's the gradual improvement. But our expectation is that each year going forward, there'll be some improvement. So we're at a trough as it relates to that, and that will lessen over time. The other dynamic around timing is, we had some blocks that are relatively young, where there are modest earnings in early years as you pay acquisition expenses and build reserves. But then as those blocks grow and mature, you see a significant improvement in free cash flow. And then the last point on timing is, we would expect to return to more regular LNBAR dividend depending on markets as you think about the go forward.

The second driver to increased free cash flow is really management actions, and we talked about that last quarter. But that's really running the business more efficiently with a focus on profitable growth. And so, I think the Group business this year is a good example of that. We touched on expenses in the comments. But without getting into too much of that today, I would say that even beyond Spark, I think there's more to do there. And then really just being more efficient with the way that we deploy capital relative to the goal of maximizing long-term distributable earnings, that's a big lever.

And then the third tailwind will be structural solutions, right? And I would highlight the Fortitude transaction as an example of that. And then, specifically to your question, really where are the other balance sheet or inorganic levers that we can look at to accelerate the capital build or improve free cash flow.

So long way of saying, Ryan, we're focused today on closing the previously announced transaction. You should expect us to continue to look at a wide array of other projects. But taking all that together, we do think that as we communicated, despite having to take some idiosyncratic credit losses this year, next year and beyond we've a number of headwinds that should lessen. In turn to tailwinds, we continue to look for larger and more strategic ways to accelerate our capital goals."
"9","Ryan Krueger","Analyst at KBW","Great. Thanks a lot. That was really helpful. And then just a quick follow-up on mortality. I know you said it was in line overall. Was this in line as well as it comes due under GAAP LDTI? Or with the dynamics between term and UL that you mentioned, did that cause a negative GAAP impact?"
"10","Christopher Neczypor","Executive Vice President and Chief Financial Officer at Lincoln National","Right. So that's the exact question we're trying to help with that detailed answer, Ryan. And essentially on an underlying basis, mortality was in line. But given the dynamics with LDTI from a GAAP perspective, it would have been slightly negative. And so, it's really the dynamic of term relative to the UL and how that flows through."
