"","speaker","title","msg"
"1","Operator",NA,"Good day, everyone, and welcome to the Second Quarter 2023 HP Inc. Earnings Conference Call. My name is Sarah, and I'll be your conference moderator for today's call. [Operator Instructions]

I would now like to turn the call over to Orit Keinan-Nahon, Head of Investor Relations. Please go ahead."
"2","Orit Keinan Nahon","Head of Investor Relations at HP","Good afternoon, everyone, and welcome to HP's second quarter 2023 earnings conference call. With me today are Enrique Lores, HP's President and Chief Executive Officer; and Marie Myers, HP's Chief Financial Officer. Before handing the call over to Enrique, let me remind you that this call is a webcast, and a replay will be available on our website shortly after the call for approximately one year. We posted the earnings release and accompanying slide presentation on our Investor Relations webpage at investor.hp.com. As always, elements of this presentation are forward-looking and are based on our best view of the world and our businesses as we see them today. For more detailed information, please see disclaimers in the earnings materials relating to forward-looking statements that involve risks, uncertainties, and assumptions. For a discussion of some of these risks, uncertainties, and assumptions, please refer to HP's SEC reports, including our most recent Form 10-K. HP assumes no obligation and does not intend to update any such forward-looking statements.

We also note that the financial information discussed on this call reflects estimates based on information available now and could differ materially from the amounts ultimately reported in HP's SEC filings. During this webcast, unless otherwise specifically noted, all comparisons are year-over-year comparisons with the corresponding year ago period. In addition, unless otherwise noted, references to HP channel inventory refer to Tier 1 channel inventory. For financial information that has been expressed on a non-GAAP basis, we've included reconciliations to the comparable GAAP information. Please refer to the tables and slide presentation accompanying today's earnings release for those reconciliations.

With that, I'd now like to turn the call over to Enrique."
"3","Enrique Lores","President and Chief Executive Officer at HP","Thank you, Orit, and thank you, everyone, for joining the call today. When we began our fiscal year six months ago, we were clear about two things. We said we would focus on the things we can control to navigate a demand-constrained market in fiscal year '23. And we said we would continue driving progress against our long-term growth priorities. Halfway through the year, this is exactly what we have done, and I am pleased to say the actions we are taking as part of our Future Ready plan have started to take hold. Because of this, we delivered non-GAAP EPS towards the high end of our guidance, and we have built strong momentum for the second half of the year. Today, I'm going to discuss our Q2 results and the progress against our Future Ready plan. I will then provide color on our business unit performance, and I will close with some insight into how we see the balance of the year before turning the call over to Marie.

Starting with our results. Net revenue was $12.9 billion. That's down 22% or 18% in constant currency. As expected, the industry-wide headwinds we described last quarter continue to impact our business. Against this backdrop, our teams did an excellent job controlling our costs, managing our pricing, and shifting our mix. This allowed us to deliver non-GAAP EPS of $0.80. We also grew non-GAAP EPS and operating profit quarter-over-quarter, and we delivered on our year-to-date cost target, keeping us on track to deliver at least 40% of our three-year savings by the end of fiscal year '23. A key part of our strategy is to reinvest savings into innovation. We are doing this in our core business and our key growth areas. We believe this is very important because even though both our core and growth markets are impacted by the current macroenvironment, we see opportunities to further strengthen our position during this downcycle.

Our innovation was on full display at our Amplify Partner Conference in March where we launched more than 50 new products and solutions. This was our largest channel event of the past four years, attracting more than 1,500 of our top partners from around the world. It has sparked strong energy and momentum across our sales teams, and our partners could see the significant progress we are making in our key growth areas. The benefit of our acquisition of Poly was one of our key areas of focus at the conference. Hybrid work is a long-term secular trend that we believe will continue to create attractive growth opportunities. We showed our partners how we are leveraging our combined hybrid system portfolio to create new solutions for customers. A great example is our new Poly video operating system, which uses Al-driven speaker tracking and auto framing to enable better remote collaboration. We also showcased the progress we are making in Workforce Services & Solutions, including the launch of HP Wolf Protect and Trace. This is the world's first digital service capable of remotely locating, blocking, and erasing a PC, even if it is turned off or offline. And we unveiled new advanced computing solutions through our Zbook line, including specific offerings designed for data science, Al, and machine-learning applications.

Let me now give you some more color on what we saw this quarter in each business. Looking first at the market level, global economic uncertainty remains elevated. The macroenvironment is challenging across most geographies. We continue to see cautious consumer discretionary spending, while enterprises are delaying capital investments. With that as a context, Personal Systems revenue was $8.2 billion. That's down 29% or 25% in constant currency. Like last quarter, we estimate that the sellout to customers exceeded sell-in to the channel, which means that end-user demand was stronger than revenue shipments. This helped us further reduce our channel inventory. There are still pockets where we need to improve, but we are making good progress as per our plan. Our PS operating margin was 5.4%, in line with our expectations. PS margins remained flat sequentially, reflecting our disciplined mix strategy and cost reductions in a competitive pricing environment. We delivered solid PS services growth with particularly strong performance in digital services.

We also continue to improve our execution. Our teams are showing a relentless drive to win in the market. We gained PC share in calendar Q1, both year-over-year and quarter-over-quarter. And we are not simply gaining share for the sake of share. We are gaining in more profitable areas such as commercial where we now have the number one position and gained 2.5 share points year-over-year. We will keep acting with urgency to build on this momentum while improving our results in segments like premium and gaming. And while the broader gaming market is currently challenged, it remains a massive long-term opportunity where we continue to invest. This quarter, we launched a wide range of Omen and Victus gaming innovation, incorporating the latest NVIDIA RTX graphics technology. We are equally focused on the opportunities generative Al is starting to create for our PS business. We are actively working with our major software and silicon partners to engineer new architectures that will integrate Al applications into everyday use cases. This is a very exciting opportunity. In the same way, the Internet age fundamentally changed the way people use computers. I believe the age of Al will transform the role PCs play in our lives.

Turning to Print. Revenue was $4.7 billion. That's down 5% or 2% in constant currency. We continue to see soft demand and aggressive pricing in the consumer print market. This was offset by favorable mix in our office business, including 10% revenue growth in commercial hardware and supplies performed better than expected, driven by better demand in office. We delivered Print operating margin of 19%. This shows the continued benefit of our disciplined cost management as well as favorable pricing in office as we bring strong innovation to market. For example, this quarter we launched a new lineup of LaserJet printing systems designed to help businesses maximize productivity. We also continue to make progress rebalancing overall system profitability. Our HP Plus and Big Tank printers once again represented more than 50% of our shipments in the quarter. We gained share year-over-year and sequentially in Big Tank, and Instant Ink grew revenue and new enrollees. Just as we have done in Personal Systems, we need to improve our execution in Print to gain share. We aim to do this in a thoughtful way, focused on winning in the right areas to drive profitable growth and increasing our mix of profitable customers.

Turning to our Industrial segment. Graphics continued to be impacted by macro headwinds. While flexible packaging and folding cartons are back to growth, this was offset by a decline in labeling. In 3D, the business returned to growth this quarter with good momentum in both plastics and metals. And we recently introduced our new HP Jet Fusion automation solutions, which simplify workflows and reduce cost for high-volume 3D production. Overall, this quarter's results show that we are making progress against our priorities. Yes, we have more work ahead, but we are continually upping our game as we execute our Future Ready plan, and our teams are playing to win.

We also continued to win the right way. Next month we will release our Annual Sustainable Impact Report. It will disclose the continued progress we are making towards our climate action, human rights, and digital equity goals. As you know, this work is integrated into how we run the company. It has been an important factor of new sales wins for the past several years. And we see this trend continuing across commercial and consumer segments. Going forward, we are taking a more comprehensive approach to measuring the total business impact of our sustainability initiatives. Specifically, we have adopted the Corporate Knights Sustainable Economy Taxonomy. This is a well-established industry benchmark to measure what's called sustainable revenue. This measure allows us to quantify revenue generated from products and services that meet leading environmental standards and reduce our environmental impact. Using the Corporate Knights methodology, sustainable revenue represented more than 60% of our total revenue in fiscal year '22.

Let me now turn to capital allocation. As we said last quarter, we plan to maintain our current capital allocation approach. We are applying the same framework we have used the last few years. We are committed to returning 100% of free cash flow to shareholders over time, unless opportunities with a better return on investment arise, and as long as our gross leverage ratio remains under 2 times EBITDA. As planned, we did not repurchase any shares in Q2 given where we finished the quarter on our gross leverage ratio.

Looking ahead, we continue to expect our second half performance to be stronger than the first half. We see this being driven by improved channel inventory and seasonality, primarily in Personal Systems as well as a positive impact of our cost savings measures. Entering the second half of the year, we believe we have full line of sight to deliver on our structural cost reduction goal for fiscal year '23. We remain focused on optimizing our portfolio. We have talked before about creating a simpler, more focused company. There are many ways to deliver on this, such as reducing our number of SKUs, rationalizing our portfolio, or trimming our various lines of business. We will continue to approach this work in a way that enables us to best meet customers' needs while creating value for our shareholders.

We are also capitalizing on infrastructure investments to become a more digital company. This is driving greater speed and efficiency across our operations while enabling new value propositions for customers as we expand our services and subscription offerings. To sum up, we are confident in our Future Ready plan. We strongly believe we have the right strategy and team in place to deliver on our priorities and drive long-term sustainable growth. And our continued execution of our plan will allow us to emerge stronger as the market improves.

Let me now hand the call over to Marie to talk more about our financials and outlook."
"4","Marie Myers","Chief Financial Officer at HP","Thank you and good afternoon, everyone. We delivered solid financial results in Q2 against the backdrop of a tough macroeconomic environment. We generated sequential growth in non-GAAP operating profit and margin, non-GAAP EPS, and free cash flow. Non-GAAP EPS was at the high end of our guidance range, while free cash flow was better than we expected. We delivered these results by remaining focused on prudently managing costs and optimizing our cost structure further under our Future Ready plan. At the same time, we prioritize strategic investments that will help drive future growth when the macroeconomy recovers. We remain focused on what we can control in the current environment, which enabled us to deliver on our commitments for Q2.

Now let's take a closer look at the details of the quarter. Net revenue was $12.9 billion in the quarter, down 22% nominally and 18% in constant currency, driven by the declines across each of our regions. In constant currency, Americas declined 21%, EMEA declined 22%, and APJ declined 7%. Gross margin was 22.7% in the quarter, up 2.5 points year-on-year, primarily due to mix shift to print and lower commodity costs in Personal Systems, partially offset by currency and competitive pricing, particularly in Consumer Print. Non-GAAP operating expenses were $1.8 billion, or 14% of revenue. The decrease in operating expenses was driven primarily by rigorous cost management, including Future Ready structural cost savings and lower variable comp, partially offset by the Poly acquisition. In addition, recall last year, we provided aid related to the war in Ukraine. Non-GAAP operating profit was $1.1 billion, down 22.4%. Non-GAAP net OI&E expense was $172 million, relatively flat sequentially and up year-over-year primarily due to higher interest expense, driven by an increase in both debt outstanding and interest rates, as well as higher factoring expenses. Non-GAAP diluted net earnings per share decreased $0.28, or 26%, to $0.80, with a diluted share count of approximately 1 billion shares. Non-GAAP diluted net earnings per share excludes a net benefit totaling $269 million, primarily related to restructuring and other charges, amortization of intangibles, and acquisition and divestiture-related charges, more than offset by other tax adjustments and nonoperating retirement-related credits. As a result, Q2 GAAP diluted net earnings per share was $1.07, mostly due to one-time noncash tax benefits related to tax planning.

Now let's turn to segment performance. In Q2, Personal Systems revenue was $8.2 billion, down 29% or 25% in constant currency. Total units were down 28% with declines in both consumer and commercial driven by weaker economic activity as customers in both market segments were more cautious with spending. Despite this, we improved our overall market share in calendar Q1 by 1.3 points year-over-year driven by gains in the commercial market where we improved our share by 2.5 points. Improved market share contributed to commercial representing greater than 70% of our revenue mix for the quarter, while constituting about 53% of our PC unit mix. We continue to make solid progress on reducing our channel inventory level sequentially, but levels remain slightly elevated for us and across the industry. As a result, we continued to see aggressive pricing in the quarter. We estimate sellout declined less than sell-in during Q2, which means that end-user demand was stronger than sell-in shipments.

Drilling into the details. Consumer revenue was down 39% and Commercial was down 24%. Lower volumes, FX, and increased promotional pricing remained headwinds, partially offset by contributions from hybrid systems revenue. We increased our market share in high-value more profitable segments, including commercial and premium notebooks. Our strategy remains focused on driving profitable share growth. Personal Systems delivered almost $450 million of operating profit with operating margins of 5.4%. Our margin declined 1.5 points year-over-year primarily due to currency, increased pricing competition, and the higher opex due to the Poly acquisition. This was partially offset by lower costs, including commodity costs and structural cost savings and services mix.

In Print, our results reflect our focus on key initiatives and improving execution within the context of a softer print market. In Q2, total Print revenue was $4.7 billion, down 5% nominally or 2% in constant currency. The decline was driven mostly by lower consumer hardware and lower supplies revenue and currency. Hardware revenue was down about $100 million driven by lower volumes and competitive pricing actions in Consumer, partially offset by an increase in Commercial hardware revenue. Industrial graphics revenue declined, reflecting continued demand weakness in the enterprise space. Total hardware units decreased 4%, driven by market share loss and soft home printer demand. By customer segment, commercial revenue increased 5% or 8% in constant currency with units roughly flat. Consumer revenue decreased 19%, or down 15% in constant currency, with units geographies down 5%. ASPs were mixed. Favorable mix shift towards commercial helped to offset promotional pricing and incremental price reductions in Consumer across multiple geographies to remain competitive. Supplies revenue was $3 billion, declining 4% nominally and 3% in constant currency; better than expected. The decline was driven primarily by lower usage as expected as home printing normalizes further, a lower installed base, and a gradual recovery in commercial. This was partially offset by favorable pricing actions last year, and Lunar New Year timing, as well as continued market share gains. Print operating profit was approximately $900 million, down 5% year-on-year and operating margin was 19%. Operating margin decreased 0.1 points driven by promotional pricing, higher commodity costs, and unfavorable currency, partially offset by cost improvements and pricing actions. The cost improvements were largely due to lower variable comp and transformation plan related savings. Our Future Ready transformation continues to build on our strong start through the first half of FY '23, and we remain on track to deliver at least 40% of structural run rate savings of at least $1.4 billion in FY '23. We continue to see significant opportunities to drive further structural cost reductions across our business.

Let me update you on our progress in Q2. We further enhanced our digital capabilities, driving additional automation and process improvements. In our Workforce Solutions & Services business, we harvested more proactive data insights from more connected devices with our enhanced diagnostic tools that drove repair cost efficiencies. In our supply chain, we delivered significant improvements in reducing portfolio complexity, improving continuity of supply, and increasing our forecast accuracy to facilitate material cost and profit improvements. We saw further opportunities to drive structural cost reductions through headcount reductions and driving efficiencies in our core businesses. In Print, we focused on platform consolidations and roadmap reductions in our large format business. Looking ahead, we see potentially significant and incremental opportunities to leverage Al and generative Al to positively impact both our products and solutions and how we operate. We are actively exploring opportunities, such as expanding our product portfolio to include a new category of high-performance PCs, accelerating software development productivity, and enhancing the customer service experience to drive higher value offers while optimizing pricing.

Shifting to cash flow and capital allocation. Q2 cash flow from operations was solid at $0.6 billion and free cash flow of $0.5 billion was better than expected. Free cash flow results benefited from better purchasing linearity. The cash conversion cycle was minus 26 days in the quarter. This improved four days sequentially, primarily due to days payable increasing 10 days, more than offsetting an increase in DOI. While we decreased our inventory by $0.1 billion sequentially in Q2, the upward pressure on days inventory was driven and by strategic buys, increased ocean transit mix, and a change in business mix. We have more opportunity to improve our core inventory turns and are focused on doing that. But when it is economic to do so, we intend to continue to drive value via strategic buys or more sea transit, both of which would result in carrying more inventory.

In Q2, we returned approximately $260 million to shareholders via cash dividends. Given where we finished the quarter on our debt to EBITDA ratio, we did not repurchase any shares in the quarter consistent with our outlook. We remain committed to our capital allocation strategy longer term, but near-term we'll continue to manage our leverage profile prudently and maintain an investment-grade credit rating in the current challenging environment. Looking forward to Q3 and the rest of FY '23, we expect the macroenvironment will remain challenged, and we will remain focused. On rationalizing our cost structure further, while continuing to invest in our growth businesses.

In particular, keep the following in mind related to our overall financial outlook. We are narrowing our FY '23 non-GAAP EPS outlook range, reflecting greater visibility into the potential range of outcomes for H2 '23. We still expect operating expenses, excluding Poly, will be down year-over-year for FY '23. For Personal Systems, we expect our and the industry's channel inventory will normalize in Q3 and the back half of the year will be seasonally stronger from an end-user demand perspective. We expect Personal Systems margins in Q3 to be in the mid-range of our 5% to 7% long-term target, driven by increased volumes, the continued progress on normalizing Cl levels, as well as further cost reductions and efficiencies. For FY '23, we expect margins to be solidly in our target range driven by the gradual improvement in PC revenue in the back half of the year and increasing Future Ready transformation savings. In Print, we continue to expect supplies revenue at FY '23 to decline by a low to mid-single digit in constant currency, with easier year-on-year compares in the back half of the year. We expect Print margins to be above the high end of our 16% to 18% target range for H2 '23, driven by disciplined pricing and cost management and continued progress on rebalancing our system profitability.

Taking these considerations into account, we are providing the following outlook for Q3 and fiscal year 2023. We expect third quarter non-GAAP diluted net earnings per share to be in the range of $0.81 to $0.91, and third quarter GAAP diluted net earnings per share to be in the range of $0.61 to $0.71. We expect FY '23 non-GAAP diluted net earnings per share to be in the range of $3.30 to $3.50, and FY '23 GAAP diluted net earnings per share to be in the range of $2.91 and $3.11. We continue to expect free cash flow to be in the range of $3 billion to $3.5 billion for FY '23.

And now I would like to hand it back to the operator and open the call for your questions."
"5","Operator",NA,"[Operator Instructions] And our first questioner today will be Erik Woodring with Morgan Stanley."
"6","Erik Woodring","Analyst at Morgan Stanley","Hey, good afternoon, guys. Thank you for taking my questions. Maybe, Enrique, if I start with you. Just on some of the PC and Personal Systems commentary you made, can you help us think how you guys are viewing the PC TAM in 2023? Why you have confidence in the back half recovery? If you're seeing any signs of end market demand, and specifically why you think the second half of the year could be above seasonal? And then I have a follow-up. Thanks."
"7","Enrique Lores","President and Chief Executive Officer at HP","Sure. Thank you, Erik. So let me start by talking about what we saw during the first half, which really helps to understand our projections for the second half. During the first half, our performance was impacted by the channel reduction that we have been driving. And as I said in my prepared remarks, channel inventory continues to be slightly elevated, but we are almost there. What we saw also was that end-user demand was stronger than shipment [Phonetic], which is what really enabled us to drive this channel inventory reduction. When we think about the second half, usually second half end-user demand is stronger than in the first half, mostly in the consumer side and driven by things like back-to-school or the holiday season sales. Now when we combine both the fact that channel inventory will be normalized, which will help from a shipment perspective and also from a pricing perspective, and we expect to see more normal demand following seasonality pre-COVID, this makes us believe that the second half will be stronger than the first half as we said during our prepared remarks."
"8","Erik Woodring","Analyst at Morgan Stanley","Okay. That's helpful. Thank you. And then maybe, Marie, I think you just posted your strongest quarterly gross margin ever I believe, but at the same time, we're seeing declines in PC units, print units, supplies are declining, they're all declining year over year, so maybe, one, were any one-time benefits that you saw in the quarter? But if not, can you maybe help us understand the most important margin factors this quarter by maybe rank-ordering what was the most significant tailwind to margin strength and maybe help us understand what was the most significant headwind. If you could quantify that, that would be very helpful for us. Thank you."
"9","Marie Myers","Chief Financial Officer at HP","Yeah. Sure, Erik, and good afternoon. So let me give you a perspective first on PS and then I'll flip to Print. So on the PS side of the house, I'd say, first of all, definitely we saw the strength in terms of the cost reductions, and we started our Future Ready transformation program now a couple of quarters ago, and some of that was offset by demand, etc., [Phonetic] and increased competitive pricing, but in addition we actually saw very strong commercial rates as well. So all of that together helped to really contribute to the strong margin performance in PS. And frankly, we expect to see that continue into the back half as well. Now as we get to the Print side of the house, I would say you've seen very robust margins in Print, and this is really driven by a few factors, everything from the portfolio, strong pricing discipline, we actually saw a really favorable pricing in the commercial side, and then once again just like the PS side of the house, we've had the benefits of cost management coming from the Future Ready transformation program that's very much on track, Erik."
"10","Enrique Lores","President and Chief Executive Officer at HP","And let me add a comment because there are always things that we could do better, but we are very pleased with the execution of the teams this quarter, both across Personal Systems and Print, and this had a big impact in the results that we have posted."
