"","speaker","title","msg"
"1","Operator",NA,"Good morning, and welcome to The Kroger Co. First Quarter 2023 Earnings Conference Call. [Operator Instructions]

I would now like to turn the conference over to Rob Quast, Senior Director, Investor Relations. Please go ahead."
"2","Robinson C. Quast","Head of Investor Relations at Kroger","Good morning. Thank you for joining us for Kroger's first quarter 2023 earnings call. I am joined today by Kroger's Chairman and Chief Executive Officer, Rodney McMullen and Chief Financial Officer, Gary Millerchip.

Before we begin, I want to remind you that today's discussions will include forward-looking statements. We want to caution you that such statements are predictions, and actual events or results can differ materially. A detailed discussion of the many factors that we believe may have a material effect on our business on an ongoing basis is contained in our SEC filings. The Kroger Co. assumes no obligation to update that information. After our prepared remarks, we look forward to taking your questions. In order to cover a broad range of topics from as many of you as we can, we ask that you please limit yourself to one question and one follow-up question, if necessary.

I will now turn the call over to Rodney."
"3","W. Rodney McMullen","Chairman and Chief Executive Officer at Kroger","Thank you, Rob. Good morning, everyone, and thank you for joining us today. We're off to a great start in 2023 with results that reflect the strength of our go-to-market strategy. Kroger is continuing to navigate a challenged environment as our customers manage the effects of high inflation, fewer SNAP dollars, and macroeconomic uncertainty. Despite these conditions, customers continue to prioritize their spending on food, and our value proposition is resonating. The investments and productivity improvements we made over recent years have strengthened our business, allowing us to sustainably invest in price for our customers while maintaining margins. By delivering great value and driving strategic initiatives, we are sustaining momentum, which gives us the confidence that we will continue delivering on our commitments.

Many of our customer preferences and trends that emerged last year have, as expected, accelerated into the first quarter. Customers are actively looking for ways to save, and we are focused on providing a fresh and affordable shopping experience with zero compromise on quality, selection, or convenience. As we've seen over recent quarters, our customers are saving through loyalty discounts, including weekly specials and yellow-tag promotions, engaging in our broad assortment of Our Brands, products, and redeeming personalized digital coupons and fuel rewards. During the first quarter, sales made on promotion increased approximately 380 basis points and digital coupon redemptions increased to 180 million. We are delivering more savings opportunities, including working with our suppliers to fund more promotions. Kroger's value proposition offers something for every customer, which I'm pleased to say led to increased customer trips and our eighth consecutive quarter of household growth.

That being said, we continue to see a split in spend across customer segments. The economic environment is more significantly impacting our budget conscious shoppers while our mainstream and higher income shoppers are increasing their spend with us and deepening their loyalty. We grew mainstream households, which make up the largest segment of our customer base. We also grew our higher income customer households as they migrate from specialty retailers to Kroger. These customers are extremely valuable because they are building larger baskets and spending more per item. We see these customers buying premium Our Brands lines, more Fresh items, and larger pack size, and as a result, they are more profitable.

In contrast, our budget conscious households are buying fewer items, particularly as SNAP benefits decline during the quarter. In some cases, we see these households switching to lower priced products and smaller pack sizes. The least loyal customer in this group are clearly prioritizing at shelf over other factors such as personalized offers, convenience, and quality. While no one can predict the macroeconomic outlook with certainty, we expect customers, particularly those on tighter budgets, will continue to feel the effects of inflation and higher interest rates. We have started to see relief as year-over-year inflation levels moderate, particularly in Fresh categories. We expect value and quality to remain in focus for the majority of our customers in the months ahead. Our attractive value proposition positions us well for this environment. In fact, our promotional pricing, personalized offers, and fuel savings work together to create an overall value comparable to everyday low-price providers. And those savings come with much more personalized experience.

Along with our great value proposition, we will continue investing in and growing our strategic priorities of Fresh, Our Brands, personalization, and seamless to create a full, fresh, and friendly customer experience. As you know, we lead with Fresh. Our Fresh for Everyone promise connects strongly with customers and is a key differentiator that drives customers to us. We are constantly innovating by applying data and technology to improve the customers' Fresh experience. A key to winning in Fresh is our supply chain. We improved our supply chain's efficiency through investments in talent and technology as well as controlling more movement of products across our network. As a result, our associates improved our in-stock rates, which drive higher sales. Through our end-to-end Fresh initiative, we are streamlining our supply chain to minimize the lapse time from farm to shelf. Combined with our convenient store network, these investments deliver even more days of freshness at home for our customers. Together, these improvements also reduce our expenses, allowing us to invest in price for customers while providing fresher choices and more options.

Turning to Our Brands. Our Brands delivered another solid quarter, led by our namesake Kroger brand, a national brand equivalent. Our Brands are always a winner with our customers. In this period of sustained high inflation, it helps our customers save money without sacrificing quality. While inflation may have been the reason for some customers trying our brand's products, the taste and quality makes the customer love these products and continue to repurchase them. For customers looking for more convenience, Home Chef plays an important role and continues to innovate and expand offerings to meet growing customer needs. This quarter, Home Chef expanded its menu to bring more healthy choices, premium meals, and new concepts. Our team unveiled its first dedicated family menu designed to make family dinners easier than ever. The menu includes easy to prepare recipes for larger groups, with meals appealing to both adults and children and at an attractive value.

Next is personalization. For years, Kroger has been at the forefront of using data and analytics, including artificial intelligence, to build a better customer and associate experience. By applying our data and AI-based personalization, we can better understand what truly matters to our customers and deliver more targeted and effective experiences. As customers' digital engagement increases, we have new and more efficient channels to present the most relevant products and the right promotions at the right times, no matter where and how customers choose to shop with us. As AI advances, we continue to work and constantly evaluate potential use cases throughout the business with privacy and responsible implementation in mind.

For customers, we see opportunities to further simplify the digital experience and offer more accurate, personalized recommendations. Our teams are working with search algorithms and generative AI to improve substitution accuracy and search results. Within our 84.51 customer research team, we are already piloting several large language models to summarize customer database sets. By applying AI to customer surveys and customer service logs, our team can analyze and categorize them in minutes versus days before. This allows the business to react to customer feedback more quickly and accurately, and then reflect these learnings in the customer experience. For our associates, we envision ways to further simplify work through advanced algorithms that optimize activities such as store orders. These, in turn, help reduce out of stocks, improve inventory management, and reduce expenses. Data is in our DNA. Our rich history as a technology leader gives us confidence that we will continue to effectively use AI, including more recent innovations. We also believe robust, accurate, and diverse first-party data is critical to maximizing the impact of innovation in data science and AI. As a result, Kroger is well positioned to successfully adopt these innovations and deliver a better customer and associate experience.

Now on seamless growth in both our pickup and delivery businesses led to a strong quarter of digital sales growth. A significant rise in both households and transactions fueled this growth. Pickup remains an important part of our seamless ecosystem. During the quarter, our team's focus on associate training resulted in improvements in the customer experience. Pickup Net Promoter Scores increased as we improved fill rates and reduced customer wait times; obviously, something we're very proud of. Seamless starts with our digital experience, which we built to be simple, convenient, regardless of how customers choose to shop with us. Whether our customers want immediacy of Kroger delivery now or to place a large stock-up order through our customer fulfillment centers, the customer experience is the same. This shifts complexity from our customers to Kroger. Even customers shopping only in store are beginning their shopping trip through our mobile app or website by clipping coupons and creating shopping lists curated for their store. These growing interactions contributed to the 13% increase in digitally-engaged households this quarter. We value this behavior as digitally-engaged households are more loyal, spend nearly three times more with us, and help grow our alternative profit businesses like Kroger Precision Marketing.

Our associates continue to provide our customers with an outstanding full, fresh, and friendly experience. Better continuity on our teams and more engaged associates lead to a more consistent customer experience, and we are excited about the continued improvement in retention. This improvement reflects our focus on making Kroger a place where associates can come for a job and discover a career. Kroger is committed to training our future leaders and made significant investments this quarter. We enhanced our career development framework, expanded our leadership development course catalog, and introduced companywide development days. In the first quarter alone, our leaders engaged in more than 445,000 leadership development courses to strengthen their skills. We are excited for our associates' commitment to developing their careers with Kroger. Our associates are driven by our purpose to feed the human spirit, and Kroger's effort to build healthy communities are being recognized. This quarter, Kroger was selected as a 2023 SEAL Business Sustainability Awards winner in the Environmental Initiative category. We received this award in recognition for our progress in creating communities free from hunger and waste, which is a result of our team's collective efforts to more deeply integrate Zero Hunger, Zero Waste in our operations. We are incredibly appreciative of all of these efforts.

In closing, Kroger delivered a strong first quarter by focusing on delivering customers value through our seamless ecosystem. We are growing customer households and trips, and our business remains well positioned for the environment ahead.

With that, I'll turn it over to Gary to take you through our financial results. Gary?"
"4","Gary Millerchip","Senior Vice President and Chief Financial Officer at Kroger","Thank you, Rodney, and good morning, everyone. Kroger's first quarter results clearly demonstrate the durability of our business in a more challenged operating environment. The investments we have made in our value-creation model over recent years are paying off, allowing us to continue to deliver value for customers, invest in our associates, and create attractive returns for our shareholders.

As Rodney shared earlier, we are driving increased customer engagement through our go-to-market strategy, which in turn is fueling our flywheel, including growth in alternative profit businesses. I'll now walk through how our execution of this strategy translated into solid first quarter results. Identical sales without fuel is a key component of our growth model. During the quarter, we achieved identical sales without fuel of 3.5%. Underlying growth would have been 5% after adjusting for the effect of the previously communicated decision to terminate our agreement with Express Scripts. As expected, the terminated agreement also had a positive effect on our FIFO gross margin rate, excluding fuel, and a negative effect on the OG&A rate, excluding fuel and adjustment items. The overall effect on operating profit during the first quarter was slightly positive, and we would expect this to continue to be the case for the remainder of 2023. Our decision to terminate the agreement with Express Scripts reflects our commitment to making decisions that we believe are in the long-term best interests of our customers and shareholders.

Turning back to our identical sales without fuel growth in the quarter. These results were underpinned by key elements of our go-to-market strategy. Our Brands sales grew 4.9%. Our Brands continue to be an important source of savings for our customers who are attracted to the unmatched quality and value they provide. At the same time, Our Brands helps drive stronger profitability, typically providing 600 to 800 basis points higher margin compared to national brands. Our merchandising team is doing an excellent job optimizing our portfolio of brands to drive improved penetration and margin performance. The launch of our new opening price point brand, Smart Way, has enhanced overall brand architecture, and our relentless focus on continuous improvement and innovation is driving strong momentum across the portfolio. We expect this momentum will continue to deliver value for the remainder of 2023.

Digital sales grew 15% in the quarter. We saw 11% growth in pickup and 30% growth in delivery solutions powered by our unique combination of CFCs and convenient store locations. Our Net Promoter Scores continue to increase, and CFC volumes are growing in line with expectations in 2023. We are working closely with Ocado to make our CFCs even more efficient and productive. As a result of these joint efforts, our Monroe facility greatly improved the cost per order over the past quarter, and we're now in the process of applying these learnings across our other sites. As outlined at our business update back in March, we believe digital will continue to be an important growth driver and anticipate double-digit sales increases will continue for the remainder of 2023.

Gross margin was 22.3% of sales. Our FIFO gross margin rate, excluding fuel, increased 21 basis points compared to the same quarter last year. Importantly, this increase in rate was achieved while also investing in price to maintain a competitive price position and deliver greater value for our customers. The improvement was primarily attributable to strong Our Brands performance, sourcing benefits, lower supply chain costs, and the effect of our terminated agreement with Express Scripts, partially offset by higher shrink and increased promotional price investments. As we've shared previously, our strategy to improve margin over time has many components, including utilizing technology to increase supply chain efficiency, improving Fresh capabilities, expansion of Our Brands, improvements in digital profitability, and growth in retail media. The investments we have made over recent years to strengthen our business in these areas were reflected in our FIFO gross margin rate, excluding fuel, this quarter. And we expect this trend to continue for the remainder of 2023.

During the quarter, we recorded a LIFO charge of $99 million compared to a LIFO charge of $93 million for the same period last year. Kroger's OG&A rate increased 14 basis points, excluding fuel and adjustment items, reflecting planned investments in associates and the effect of our terminated agreement with Express Scripts, partially offset by sales leverage and continued execution of cost saving initiatives. Associate investments are funded by removing costs from our business that do not impact the customer experience. This is an essential element of our go-to-market strategy, and we are on track to achieve our sixth consecutive year of $1 billion in annual cost savings. Adjusted FIFO operating profit in quarter one was $1.669 billion and our adjusted EPS was $1.51. Both measures were up 4% compared to the same period last year.

I'll now walk through how the other key components of our value creation model contributed in the quarter and support our plans to deliver sustainable growth in the future. Our Health and Wellness team delivered results ahead of internal expectations during the quarter, including positive ID sales growth despite the effect of the termination of our agreement with Express Scripts. This performance was led by strong underlying results in our retail pharmacy business. Fuel is another important part of our strategy that drives customer loyalty and was a tailwind to profitability in quarter one. Fuel reward engagement remained high this quarter, with a 19% increase in discounts redeemed compared to the first quarter last year. The average retail fuel price was $3.55 this quarter compared to $4 in the same quarter last year, and our cents per gallon fuel margin was $0.45 this quarter versus $0.42 in the same quarter last year.

Turning now to alternative profit businesses, the significant traffic and data created by our food, health, and fuel businesses continue to enable strong growth in alternative profits. Retail media is leading the way, and this quarter KPM announced a new collaboration with Disney to bring its renowned targeting and measurement capabilities to Disney's portfolio of connected TV. Connected TV is one of the fastest-growing areas of ad spend, tripling in the last three years to $20 billion, and is expected to double again by 2027. We are excited about the opportunities to accelerate KPM's future growth through this recent addition to the KPM ecosystem. KPM is also innovating in other areas, including in-store digital marketing. We recently announced a rollout of Cooler Screens in our stores. These innovative screens will replace traditional refrigerator and freezer doors with a digital overlay that will offer customers information on products as well as KPM-curated advertisements. This will bring a differentiated shopping experience to our customers while also creating another powerful marketing tool for KPM to offer to our brand partners.

Our first quarter results would not have been possible without our incredible associates who are doing an outstanding job executing our strategy and delivering a great customer experience. Our go-to-market strategy is underpinned by our commitment to continue investing in our associates to ensure Kroger remains an employer of choice. During the first quarter, we ratified new labor agreements with the UFCW for associates in Atlanta, Louisville, and Cincinnati divisions, covering more than 51,000 associates. We also ratified a new agreement with the United Industrial Workers for our Columbus distribution center. We continue to negotiate contracts with the UFCW for associates in Smith's Utah clerks and meat, Dallas clerks, Dallas meat and fries division.

Turning now to liquidity and free cash flow. Kroger continues to generate strong free cash flow. Our operating results, combined with improvements in inventory and receivables, led to a reduction in net debt of $1.5 billion compared to Q1 last year. As a result of improvements in working capital, we now expect adjusted free cash flow to be in the range of $2.5 billion to $2.7 billion for the fiscal year 2023. At the end of the first quarter, Kroger's net total debt to adjusted EBITDA ratio was a record low of 1.34. This compares to our net total debt to adjusted EBITDA target ratio range of 2.3 to 2.5. The company expects to continue to pay its quarterly dividend and expects this to increase over time, subject to board approval. As a reminder, we have paused our share repurchase program to prioritize deleveraging following the proposed merger with Albertsons.

In closing, I'd like to share some additional color on our outlook for the remainder of the year. As Rodney mentioned earlier, inflation started to show signs of deceleration throughout the quarter, particularly in the Fresh categories, and ended the quarter approximately 400 basis points lower than the start of the year. We expect inflation will continue to decline as the year progresses and believe the environment will remain challenged for our customers as they deal with higher interest rates and an uncertain economic outlook. These were factors we anticipated when we issued our original guidance, and the investments we have made over recent years to strengthen our value creation flywheel give us the confidence to reaffirm our full year guidance for identical sales without fuel and adjusted EPS.

Looking towards the balance of the year, we would expect identical sales without fuel to be at the low end of our guidance range of 1% to 2% for the remaining three quarters of 2023, reflecting continued slowing inflation, partially offset by underlying improvement in unit growth. Recall, this guidance includes the effect of Express Scripts, which is a headwind to identical sales without fuel of approximately 150 basis points. We expect adjusted EPS to grow within our full year guidance range of 2% to 5% in each of the remaining quarters, excluding an expected $0.15 benefit from the 53rd week in the fourth quarter. We would expect Q2 adjusted EPS to be at the low end of our guidance range as we cycle unusually high fuel margins for the same quarter last year.

As you've heard from Rodney and myself this morning, Kroger is operating from a position of strength. While there remain macro uncertainties that could affect our operating environment across the remainder of 2023, we believe we have the right strategy and a flexible business model that continues to generate strong free cash flow. This will allow us to continue to deliver value for our customers, invest in our associates, and create attractive returns for our shareholders.

I'll now turn the call back to Rodney."
"5","W. Rodney McMullen","Chairman and Chief Executive Officer at Kroger","Thanks, Gary. Before we open the floor to your questions, let me provide a brief update on our pending merger with Albertsons Companies. Integration planning has progressed nicely, and I'm energized by the people and talent across both the Albertsons and Kroger teams. I'm even more confident in the opportunities ahead as we accelerate our strategy and deliver more value for our associates, customers, communities, and shareholders. We remain on track and continue to expect the transaction to close in early 2024. We are working cooperatively with the regulators and at the same time to identify potential buyers for the stores we expect to divest to obtain clearance for the transaction. We will find well-capitalized buyers with experienced management teams that will maintain competitiveness. We are very pleased with the level of interest received thus far and will work towards finding a solution that benefits all stakeholders.

We continue to engage with various stakeholders in addition to the regulators and are actively working to address inaccuracies and misrepresentations about the merger. We made a commitment on the day we announced the deal that this merger is about growth and that we will not lay off any frontline associates as a result of this merger. We are also committed to not closing any stores, distribution centers, or manufacturing facilities as a result of the merger. We're very proud of our ability to make such a commitment, especially at a time when many companies are announcing job cuts, and this is consistent with Kroger's track record in recent mergers. We remain incredibly excited about our future together with Albertsons. We are confident that as many of our stakeholders learn about Kroger's history of growth through mergers, they will understand the meaningful and measurable benefits this will have for our customers, associates, and communities. We are proud of the results our team delivered while navigating a challenged environment. We are focused on delivering lower prices and more choices to our customers than ever before. Our value proposition is growing households and customer trips, which positions us well for long-term growth. We are confident that we have the right strategy. The strength of our value creation model positions us well to continue investing in our business, our customers, and our associates, which powers our ability to deliver attractive returns for our shareholders.

With that, Gary and I look forward to taking your questions."
"6","Operator",NA,"[Operator Instructions]. Our first question for today comes from Chuck Cerankosky from Northcoast Research. Chuck, your line is now open. Please go ahead."
"7","Chuck Cerankosky","Analyst at Northcoast Research","Good morning, everyone. Nice quarter."
"8","W. Rodney McMullen","Chairman and Chief Executive Officer at Kroger","Morning."
"9","Chuck Cerankosky","Analyst at Northcoast Research","You mentioned the increased amount of promotional activity that Kroger was in during the quarter. To what degree are the CPGs involved in that? And how much of the how much of it is Kroger spending its own, call it, gross profit dollars to promote your own brands?"
"10","W. Rodney McMullen","Chairman and Chief Executive Officer at Kroger","They are extremely engaged in that process. Obviously, we're targeting those based on each individual household and what's important to that household. If you look at items that are national brand items, it would be heavily financed by CPGs. We would see CPGs -- as supply chains have gotten much fuller, products are starting to flow, we have started seeing CPGs more starting to worry about tonnage and supporting that. Obviously, with targeted promotions on our products, those are funded by Kroger, and it would be a pure economics in terms of the increase in tonnage and the investments we're making. But overall, we're pleased because it's helping people that on a budget be able to stretch their money further, which is helpful. And we're able to do that at the same time while managing our margins as well."
