"","speaker","title","msg"
"1","Operator",NA,"Greetings and welcome to the Dow Second Quarter 2023 Earnings Conference Call. [Operator Instructions]

I will now turn the call over to Dow Investor Relations Vice President, Pankaj Gupta. Mr. Gupta, you may begin."
"2","Pankaj Gupta","Vice President of Investor Relations at DOW","Good morning. Thank you for joining our webcast today. The accompanying slides are provided through this webcast and posted on our website. I'm Pankaj Gupta, Dow Investor Relations Vice President. And joining me today on the call are Jim Fitterling, Dow's Chair and Chief Executive Officer; and Howard Ungerleider, President and Chief Financial Officer.

Please note, our comments contain forward-looking statements and are subject to the related cautionary statement contained in the earnings news release and slides. Please refer to our public filings for further information about principal risks and uncertainties. Unless otherwise specified, all financials, where applicable, exclude significant items. We will also refer to non-GAAP measures. A reconciliation of the most directly comparable GAAP financial measure and other associated disclosures are contained in the earnings news release and slides and are posted on our website.

On Slide 2, you will see the agenda for our call. Jim will begin by reviewing our second quarter results and operating segment performance. Howard will then share our outlook and modeling guidance and then provide an update on our cost-savings actions and financial position. To close, Jim will outline how we are continuing to advance our long-term Decarbonize and Grow, as well as Transform the Waste strategies, while navigating challenging short-term dynamics. Following that, we will take your questions.

Now, let me turn the call over to Jim."
"3","Jim Fitterling","Chair and Chief Executive Officer at DOW","Thank you, Pankaj. Beginning on Slide 3, we continued to navigate a challenging macroeconomic environment with slow global growth in the second quarter. Despite lower year-over-year sales and earnings, Team Dow delivered sequential earnings improvement by executing on our financial and operational playbook. We leveraged our diverse portfolio to capitalize on gains in packaging and modestly higher seasonal demand in building and construction. This resulted in a sequential improvement in volume. In addition, we continue to implement our $1 billion of proactive and targeted cost-savings actions, delivering $250 million of savings in the quarter and $350 million year-to-date.

Net sales were $11.4 billion, down 27% versus the year-ago period, reflecting lower demand and prices due to slower macroeconomic activity. Sales were down 4% sequentially, as volume gains were more than offset by lower local prices. Volume decreased 8% year-over-year, led by a 14% decline in Europe, the Middle East, Africa and India, or EMEAI. Volume was up 1% sequentially, driven by gains in Asia Pacific and Latin America, as well as in Industrial Intermediates & Infrastructure and Performance Materials & Coatings. Local price decreased 18% year-over-year and 5% sequentially due to lower demand on the weak macroeconomic activity, as well as lower global raw material costs. Operating EBIT for the quarter was $885 million, down from $2.4 billion in the year-ago period, primarily driven by lower local prices. Operating EBIT increased $177 million sequentially, driven by gains in Packaging & Specialty Plastics.

We generated cash flow from operations of more than $1.3 billion, up more than $800 million versus the prior quarter, driven by improved working capital. On a trailing 12-month basis, our cash flow conversion is 98%. Our strong financial position gives us the flexibility to continue to advance our long-term strategic priorities, supported by our disciplined and balanced capital allocation strategy. In the quarter, we returned $743 million to shareholders through dividends and share repurchases. Year-to-date, we've returned nearly $1.4 billion. And our balance sheet remains healthy, supported by strong investment-grade credit ratings.

We also published our 2022 INtersections Report in June. The report once again received limited assurance by our external audit firm and showcases Dow's continued progress on our ambition to be the most innovative, customer-centric, inclusive and sustainable materials science company in the world.

Now, turning to our operating segment performance on Slide 4. In the Packaging & Specialty Plastics segment, operating EBIT was $918 million compared to $1.4 billion in the year-ago period. Local price declines were driven by lower global energy and feedstock costs, which in turn impacted polyethylene prices across all regions. Volume declines, primarily in EMEAI, were driven by lower demand for olefins and aromatics. Sequentially, operating EBIT improved by $276 million, driven by lower energy and feedstock costs.

Moving to the Industrial Intermediates & Infrastructure segment, operating EBIT was a loss of $35 million, compared to earnings of $426 million in the year-ago period. Results were driven by lower local prices and demand in both businesses. Volume declines were primarily driven by lower demand for consumer durables, building and construction, and industrial applications. Sequentially, operating EBIT was down $158 million due to lower local prices and increased planned maintenance turnaround activity.

And in the Performance Materials & Coatings segment, operating EBIT was $66 million compared to $561 million in the year-ago period. Local price decreases were driven primarily by declines for siloxanes and acrylic monomers. Volume was down on lower global demand for silicones and coatings applications. Sequentially, operating EBIT increased $31 million, driven primarily by seasonally higher volumes.

Next, I'll turn it over to Howard to review our outlooks and actions on Slide 5."
"4","Howard Ungerleider","President and Chief Financial Officer at DOW","Thank you, Jim, and good morning, everyone. We continue to expect a challenging macroeconomic environment in the third quarter. While inflation is beginning to moderate, the lagging effects of tighter monetary policy on consumer demand and a slower-than-expected demand recovery in China have resulted in a slowdown of industrial economic activity around the world. In the US, industrial activity remains weak, with June manufacturing PMI in contraction at 46.3. However, consumer demand has remained resilient, supported by low unemployment levels. With inflation starting to ease, consumer confidence in June is now at the highest levels since early 2022.

In Europe, recessionary conditions persist and are expected to continue despite lower energy prices and inflation declining to a 17-month low. Industrial activity in the region continues to contract with PMI reaching the lowest level since May 2020. In China, while we are experiencing growth, the anticipated economic rebound following the end of zero-COVID restrictions has yet to fully materialize. June manufacturing PMI continues to hover around neutral level of 50. And China's exports were impacted by the global demand slowdown, contracting at the fastest pace since the beginning of the pandemic. Around the rest of the world, India's manufacturing PMI expanded to 57.8 in June, as demand outpaced higher input costs, and ASEAN manufacturing PMI remained in expansionary territory. Manufacturing activity in Japan, however, retreated back to contractionary levels, following improvements in PMI for three consecutive months. Given these regional dynamics, we will continue to take a disciplined approach to managing our operations and adapt our business to the evolving market realities.

Turning to our outlook for the third quarter on Slide 6. In the Packaging & Specialty Plastics segment, industry polyethylene demand increased 4% in June. Despite this tailwind, we exited the second quarter at lower price levels, which are expected to drive lower average prices sequentially. We're also experiencing increased feedstock costs, primarily driven by higher ethane prices on the US Gulf Coast. All in, we anticipate these market dynamics will be a $50 million headwind in the quarter. Additionally, increased planned maintenance turnaround activity at our cracker in St. Charles, Louisiana is expected to be $100 million headwind, and we see another $100 million headwind from the lack of project-based licensing sales from the prior quarter, which will not occur. However, we do expect to generate a $50 million tailwind in the quarter as we continue to implement our cost-savings actions.

In the Industrial intermediates & Infrastructure segment, while demand in energy end-markets remains resilient, we expect continued demand pressure in consumer durable end-markets. We anticipate a $15 million tailwind from our cost-savings actions, as well as a $25 million tailwind following the completion of a planned maintenance turnaround from the second quarter. Additionally, following an unplanned event at our Louisiana operations this month, our preliminary estimate reflects a $100 million headwind to earnings. I want to please reinforce that this estimate is only preliminary at this point. As we get a more refined estimate, we will update if needed.

In the Performance Materials & Coatings segment, we expect continued price pressure in siloxanes, while seasonal demand remains below normal for building and construction end-markets, together contributing a $50 million headwind. Our cost savings are on track to deliver a $35 million tailwind for the segment. Additionally, the completion of second quarter turnarounds at our Carrollton and our Zhangjiagang siloxanes facilities are anticipated to contribute a $25 million tailwind in the third quarter.

Operationally, our earnings are expected to be flat with the prior quarter, as our self-help is expected to fully offset the estimated margin compression. All in, we expect third quarter earnings to be down approximately $150 million sequentially before the impact of the Plaquemine outage, as a result of a $50 million higher turnaround expense and the $100 million in project-driven licensing sales, which will not recur.

Turning to Slide 7, our commitment to financial and operational discipline enables Dow to navigate the near-term market challenges, while continuing to invest for the future. We are on track to deliver our $1 billion of cost savings in 2023. We achieved 35% of the savings in the first half of the year and continue to expect we will deliver the remaining 65% in the second half. This includes our previously-announced global workforce reduction program. 75% of the 2,000 impacted roles exited at the end of the second quarter, and more than 90% are expected to exit by the end of the year. Our $300 million reduction in planned maintenance turnaround spending remains on track, and we're continuing to execute improvements in our raw materials, logistics and utility costs.

We're also continuing to execute actions to rationalize select higher-cost, lower-return assets in our polyurethanes, coatings and industrial solutions businesses in line with market fundamentals. These actions support the strong financial position that Team Dow has purposely built since spin. Our debt and our credit profile give us significant flexibility and optionality to continue to advance our strategic priorities across the economic cycle. All in, our actions have allowed us to lower our cash commitments by approximately $1 billion since spin, driven by significantly lower cash interest and pension liabilities, reduced share count, and no joint venture cash contributions.

For 2023, we expect our annual net interest expense to be down more than 40% versus 2019, and we have no substantive debt maturities due until 2027. And we see more than $1 billion of unique-to-Dow additional cash levers going forward, including resolution of our pending Nova litigation, structural working capital improvements and our intervention actions.

Next, I'll turn it back to Jim for an update on our long-term strategy."
"5","Jim Fitterling","Chair and Chief Executive Officer at DOW","Thank you, Howard. Moving to Slide 8, we remain confident in our long-term growth, as we drive the transition to a more sustainable future with a focus on profitability and maintaining our disciplined and balanced capital allocation priorities. Our Decarbonize and Grow strategy is expected to increase underlying earnings by $3 billion annually, while also reducing greenhouse gas emissions by 30% by 2030 versus 2005 levels.

Notable updates this quarter include our FCDh unit is now fully operational and is ramping up rates. Leveraging breakthrough technology, the unit expands our capacity at lower capital and cost intensity, while reducing energy usage and greenhouse gas emissions relative to conventional PDH units. In collaboration with X-energy, we are preparing to submit a construction permit application to the US Nuclear Regulatory Commission for our small modular nuclear energy facility in Seadrift, Texas. We plan to break ground in 2026, and the project is expected to provide the site with safe, reliable, low-carbon power and steam.

In parallel, we are utilizing a capital-efficient approach to quickly scale production and grow our supply of recycled and bio-based products. By 2030, we expect to advance our Transform the Waste strategy by commercializing 3 million metric tons per year of circular and renewable solutions. Our collaborations with Valoregen and Mura Technology both remain on track to start up their respective mechanical and advanced recycling facilities in the fourth quarter. Together, these investments will help us unlock long-term growth opportunities, as we meet increasing customer and brand owner demand for more sustainable and circular solutions.

Taking a closer look at our Fort Saskatchewan, Alberta Path2Zero project on Slide 9, this flagship project will create the world's first net zero CO2 emissions ethylene and derivatives complex, another example of how we're delivering long-term value growth through sustainability. By 2030, the project will decarbonize 20% of our global ethylene capacity, while expanding our global polyethylene supply by 15% and tripling polyethylene capacity at our Alberta site. We are on track to secure partner agreements and subsidies during the second half of this year, and we are targeting Board and regulatory approval, along with a final investment decision by year-end. Construction is projected to begin in 2024, and start-up of the project will occur in two phases. Phase 1 will add approximately 1,300 kilotons of ethylene and polyethylene capacity annually by 2027. Phase 2 will contribute another approximately 600 kilotons annually by 2029. We expect to spend, on average, roughly $1 billion dollars of capex annually on the project, beginning next year, through project completion.

By mid-decade, our total capex for the Company is projected to ramp above D&A between 2025 and 2027, as we implement Phase 1 of the Alberta project. We remain fully committed to keep our target capex within D&A across the economic cycle and expect to return to those levels after the completion of the first phase of this project. At full run rate, we expect the project to deliver $1 billion dollars of EBITDA annually and targeted returns on invested capital above our enterprise goal of 13% over the economic cycle, driven by the Alberta feedstock cost advantage, which provides Dow with lower ethylene [Phonetic] costs compared to the rest of the world, even more advantaged than the US Gulf Coast; industry-leading capital efficiency, building on the success of our Texas-9 investment, which has delivered over 15% return on invested capital since start-up with best-in-class capital intensity, conversion costs and CO2 emissions; a higher-value sustainable product offering, which drives value as we capitalize on technologies that deliver low and zero CO2 emission solutions with enhanced performance for our customers; and by leveraging third-party investments for decarbonization and CO2 infrastructure assets, which will reduce our capital spend, consistent with our best owner mindset. Altogether, we are well positioned to lead the industry and meet the needs of customers and brand owners as they seek products with a lower carbon footprint. Our disciplined and phased approach will enable us to decarbonize our assets, grow earnings and keep capex within the D&A across the cycle.

Closing on Slide 10, Dow remains focused on advancing our long-term strategy, while navigating challenging short-term market dynamics. We are proactively reducing costs and maximizing cash flow, while maintaining a broad focus on financial flexibility and operating discipline. The actions we've taken since spin to strengthen our balance sheet and improve our cash generation profile are enabling us to be more resilient as we deliver on our capital allocation priorities across the economic cycle. As a result, we have raised our underlying earnings above pre-pandemic levels, substantially improved our three-year cumulative free cash flow, reduced our net debt and pension liabilities by more than $10 billion, and delivered around 84% of net income back to our shareholders since spin, well above our target of 65% across the economic cycle. At the same time, our diverse, differentiated and global product portfolio is well positioned to capture the above-GDP demand growth across our attractive market verticals. With increasing customer demand for more sustainable and circular solutions, we'll continue to advance our Decarbonize and Grow and Transform the Waste strategies, which will raise our earnings profile, reduce our greenhouse gas emissions and create a more circular economy.

With that, I'll turn it back to Pankaj to open the Q&A."
"6","Pankaj Gupta","Vice President of Investor Relations at DOW","Thank you, Jim. Now, let's move on to your questions. I would like to remind you that our forward-looking statements apply to both our prepared remarks and the following Q&A. Operator, please provide the Q&A instructions."
"7","Operator",NA,"[Operator Instructions] Your first question comes from the line of Vincent Andrews of Morgan Stanley. Please go ahead."
"8","Vincent Andrews","Analyst at Morgan Stanley","Thank you, and good morning, everyone. Wondering if you could just give us a little bit more color perhaps by region in Packaging & Specialty Plastics for the third quarter. That $50 million headwind you see on a net basis between the higher feedstock costs and the lower average pricing, how do those dynamics play out in each region?"
"9","Jim Fitterling","Chair and Chief Executive Officer at DOW","Good morning, Vince. Great question. Packaging & Specialty Plastics was strong in all four regions of the world. We saw volume increases in all four of them. And we saw overall, the biggest volume increases across all the businesses in P&SP for the quarter.

In terms of the $50 million headwind, obviously, June closed out a little bit softer on pricing. North American prices settled down $0.03 in June, and that's because you had some new capacity that came on line during that time. Inventories came down actually during the month of June, I think, which is a reflection of the strength in China, also India, also exports to Mexico. All three of those regions are relatively strong. Asia Pacific and Latin America led in terms of volume. And obviously, Europe was the weakest of the three -- of the four regions. So, my expectation is that while feedstocks have come up a bit in North America, a lot of that is really due to the hot weather that we've had and ethane staying in natural gas. The projection is that that will continue through the third quarter. But if the weather breaks, then obviously, we'll see some of that come out. But our expectation is, we'll start with that lower pricing in July, and then we've got actions out there in July of up $0.03; up $0.05 for August. And as we speak, Asia is increasing about $20 to $30 a metric ton in July."
"10","Operator",NA,"Thank you. Your next question comes from the line of David Begleiter of Deutsche Bank. Please go ahead."
