"","speaker","title","msg"
"1","Operator",NA,"Ladies and gentlemen, thank you for standing by. My name is Brent, [Phonetic] and I will be your conference operator today. At this time, I'd like to welcome everyone to the Jacobs Fiscal Third Quarter 2023 Earnings Call and Webcast. All lines have been placed on mute to prevent any background noise. After the speakers' remarks, there will be a question-and-answer session. [Operator Instructions]

It is now my pleasure to turn today's call over to Mr. Jonathan Evans, Vice President of Corporate Development and Investor Relations. Sir, please go ahead."
"2","Jonathan Evans","Vice President of Corporate Development & Investor Relations at Jacobs Solutions","Thank you. Good morning.

Our earnings announcement [Technical Issue] 10-Q were filed this morning and we have posted a slide presentation on our website which we'll reference during the call. I would like to refer you to Slide 2 of the presentation material for information about our forward-looking statements and non-GAAP financial measures.

Turning to the agenda. Speaking on today's call, will be [Phonetic] Jacobs CEO, Bob Pragada; and CFO, Kevin Berryman. We are also joined by our incoming CFO, Claudia Jaramillo. Bob will begin by providing an overview of recent activities and summarizing highlights from our third-quarter results. Kevin will provide a more in-depth discussion of our financial metrics as well as a review of our balance sheet and cash flow. And Claudia will provide an overview of separation-related activities. Finally. I will provide details on our updated outlook along with closing remarks and then we'll open up the call for questions.

Before I hand it over to Bob, I want to address some reporting changes that were made in the quarter. We consistently [Technical Issue] review [Phonetic] our reporting practices to be aligned with best practices for our industry and SEC guidelines. After a review, we have decided to amend our naming convention or revenue excluding pass-through costs from net revenue to adjusted net revenue. Note, this is simply a name change intended to make the non-GAAP nature of this measure more prominent and does not impact measurement.

In addition, after an internal review, we have made certain minor adjustments to pass-through revenues in certain prior periods to properly reflect amounts that had not been previously included. As a result, in the materials that we have included in the appendix to this Presentation, we have adjusted People & Places adjusted net revenue for fiscal 2022 and fiscal 2023. Note, this change has been deemed as immaterial and has no impact on our reported earnings, operating income or cash flow.

With that, I will turn it over to Bob."
"3","Bob Pragada","Chief Operating Officer at Jacobs Solutions","Thank you, Jonathan. Good day, everyone, and thank you for joining us today to discuss our third-quarter fiscal year 2023 business performance.

Turning to Slide 4. I'd like to begin by recognizing the continued commitment and extraordinary talent of our 60,000-plus teammates here at Jacobs. I've now been in the CEO seat for over six months, and as I spend time with our clients and our people, I continue to be both inspired and appreciative of the dedication and world-class expertise they bring to some of the world's toughest challenges. Now more than ever, our communities require the brightest and best minds to step forward with innovative and technology-enabled solutions to drive better outcomes. I am proud of all that we do to play our part to enhance and serve those communities.

Firstly, I want to provide an update on our previously-announced intent to separate the CMS business before I move on to our third-quarter results. The company continues to make significant progress on the activities associated with the intended separation. In addition, following the announcement, there has been positive interest from multiple outside parties. We are currently evaluating this interest consistent with our commitment to maximize shareholder value. As previously communicated, a spin-off, which is subject to customary conditions, is expected to be completed in fiscal 2024. Let me reiterate: we are laser-focused on maximizing value for all [Technical Issue] stakeholders. As we progress towards the separation CMS, our teams continue to work tirelessly [Phonetic] and stand -- to stand up both companies for independent success. In the process, we have identified a number of operational enhancements that we believe will propel each company to greater heights in the future. Consequently, we believe that fiscal year 2024 will be a year of optimization and acceleration.

Turning to Slide 5. On optimization, we see significant potential to enhance our cost structure and our operating model to continue to drive efficiencies and lead our industry, not just in size but in profitability. This will unleash a more cohesive Jacobs that leverages our digital platforms, Consulting and Advisory, and global delivery model to accelerate our value-creating growth.

On acceleration, for many years, we have highlighted investments in growth, in our people, platforms and technology, and technology-enabled solutions. We've invested behind and probably manage a portfolio aligned with secular megatrends, critical infrastructure, water scarcity, sustainability, reshoring and energy transition. Our clients need us now more than ever and we are [Technical Issue] delivering. Jacobs is driving higher growth, higher margins, differentiated expertise and solutions. Our addressable market is growing and we are already capitalizing on these opportunities.

Turning to Slide 6 and Q3. I'm pleased to report another record quarter as measured by both revenue and operating profit. Notably, our growth is entirely organic and we continue to drive improving cash conversion, a hallmark of our business model, allowing us to invest behind our growth accelerators, climate response, Data Solutions and Consulting and Advisory.

Our People and Places line-of-business delivered accelerating topline growth with adjusted net revenue, up 9% year-over-year and operating profit up 13% year-over-year. Kevin will detail the significant growth we are experiencing in our global business units. We continue to see broad-based green shoots with a gross margin backlog growth of 8% year-over-year. Our pipeline continues to grow faster than our top line, which provides visibility and confidence in our expectations that growth will persist at current rates.

CMS remains a pillar of stability. CMS Q3 revenue was 7% higher year-over-year and operating [Technical Issue] profit increased 12% behind 36 bps of margin expansion. CMS continued to book awards at an over 70% win rate. Its pipeline and growth outlook remain robust with major award prospects in fiscal 2024 and minimal forecasted recompete pursuits. As a result, the Jacobs team is advancing required flight software and hardware testing called the Artemis II Mission, scheduled for December 2024; the second scheduled flight of the program, and notably, its first crewed mission.

In early July, an integrated team of NASA and Jacobs personnel at Marshall Space Center successfully completed the initial phase of formal qualification testing for the Artemis II SLS flight software. A very exciting time for all involved. PA Consulting sales and backlog once again increased year-over-year, led by sales in the Energy and Defense sectors. Margin stabilized in Q3 above 21%, supported by strategic cost actions taken during the quarter and we continue to have the highest confidence in our talented management team. PA continues to see increasing opportunities in energy transition. For example, we assisted a leading offshore wind developer in securing a fixed-price electricity contract in Ireland's first offshore wind auction. PA is also seeing significant interest in its digital expertise from clients who are looking to assess AI-related impacts and opportunities for their businesses. As an example, a leading cybersecurity client hard PA to support the development of a comprehensive, strategic plan with specific focus on understanding the power of AI in mitigating cyber threats.

Our Divergent Solutions operating unit delivered a strong quarter with 3% adjusted net revenue growth and 72% year-over-year growth in operating profit. During the quarter, we won another competitive pursuit with the Ohio Department of Transportation to extend StreetLight's software as a service offering. StreetLight already provides state-wide [Technical Issue] modeling [Phonetic] and traffic analysis, safety programing and support for large-scale planning efforts. This new contract is for congestion and freight management functionality to support the state's carbon emission reduction efforts.

Turning to Slide 7. Looking across the Jacobs Enterprise, we continue to see considerable and geographically diverse opportunities in our greater than $2 billion water business. From water reuse to treatment to drinking water, coupled with our innovative project delivery offering, demand remains robust. During Q3, we saw a healthy growth behind water scarcity-related pursuits. For example, scope increases in new wins with our long-standing partnership with the Singapore Public Utilities Board.

Under-investment and future-proofing needs -- also -- proofing needs also continued to be a major driver. In the US, we have been selected by a large Southern California utility and [Technical Issue] to provide program management and strategic funding advisory services to create a more sustainable, drop-resilient local water supply for one of the largest groundwater storage basins. [Phonetic] And in New Zealand, we were awarded an extension and expansion of our central interest [Technical Issue] program, the country's largest-ever wastewater project.

We also continue to see environmental and sustainability projects. For example, we amended a marquee [Phonetic] $450 million award from the US EPA's Great Lakes National Program Office and Region 5 Superfund to provide environmental, technical management services in associated infrastructure tasks in the Great Lakes area. We also see continuing momentum in legislation-aligned work. IIJA-aligned wins continue to accelerate versus the year-ago period and, for example, we were awarded the Brent Spence Bridge, an iconic connector of economic development between Ohio and Kentucky, which had been postponed for many years. And we continue to closely support the New Orleans Regional Transit Authority and their successful ""Low and No Emissions"" grant application. In subsequent -- subsequently, performed delivery services to provide energy-efficient buses and charging infrastructure.

Turning to Slide 8. In summary, we are extremely well-poised for the strong growth across sectors we serve, building off our established leadership position and proven track record for operational excellence.

Now, I will turn the call over to Kevin to review our financial results in further detail."
"4","Kevin Berryman","President & Chief Financial Officer at Jacobs Solutions","Thank you, Bob.

And let me turn right to Slide 9 for a financial overview of our third-quarter results. Third-quarter gross revenue grew 9% year-over-year and adjusted net revenue grew 7.5%. Adjusted net revenue grew 8% year-over-year on a constant-currency basis. Gross margin in the quarter as a percentage of adjusted net revenue was 25%, down slightly year-over-year, primarily due to PA Consulting. I will provide additional comments regarding our segments later in my remarks.

Adjusted G&A as a percentage of adjusted net revenue was 14.7%, [Phonetic] over 100 basis points better sequentially and year-over-year, more than offset -- offsetting the lower gross margin. Costs were [Phonetic] well managed due to discipline and actions taken and we are still targeting G&A [Technical Issue] as a percentage of adjusted net revenue to stay well below 16% for the full-fiscal year 2023, improving upon the 16.2% figure realized in 2022.

GAAP operating profit was $270 million for the quarter and included $52 million of amortization from acquired intangibles, other transaction and separation-related costs on restructuring efforts of $38 million and a $1.4 million noncash charge related to decreasing our real estate footprint aligned to our future work strategy. The other transaction separation-related and restructuring costs, a $38 million included three distinct types of costs: the first represents approximately 45% of the $38 million and relates to the restructuring initiative in our PA Consulting business to rightsize the cost structure to align with the company's end-market demands. The second cost represents approximately 35% of the amount and is associated with our initial advisory and other costs associated with the separation of the CMS. Third bucket, which is approximately 20% of the $34 million, is related to the costs of noncash PA contingent equity-based agreements associated with the PA transaction structure [Phonetic] and other miscellaneous incentive costs that were considered part of the total consideration of previous transactions. Excluding these items, adjusted operating profit was $361 million, up over 10% year-over-year.

Our total discrete items for the year excluding the new CMS separation efforts will remain at the $100 million figures that we have forecasted for the year, well below the total figure of $185 million in 2022. Of this $100 million figure, the total noncash impairment costs will total approximately $45 million. Such impairments will be largely complete as we exit this fiscal year. Of course, as we go forward, our costs will now include expenses to be incurred in connection with the planned separation of CMS. I would like Claudia to provide more detail in her prepared remarks.

Our adjusted operating profit to adjusted net revenue was 10.7%, up 30 basis points year-over-year. I'll discuss the underlying dynamics during the review by reporting segment. GAAP EPS from continuing operations was $1.29 per share and included a $0.27 impact related to the amortization charge of acquired intangibles, $0.20 from transaction restructuring and other related costs, a $0.01 noncash impairment charge related to reducing our real estate footprint and a $0.05 adjustment to align to our projected annual adjusted tax rate.

Excluding these items, third-quarter adjusted EPS was $1.82, down 2% year-over-year. Importantly, while down versus the year-ago period, 2022 benefited from the $0.08 cost investment gain associated with the sale of our WatchGuard investment. In addition, in 2023, incremental interest costs of $0.07 have reduced EPS this quarter versus the year-ago figure. The net impact is a $0.15 headwind in EPS year-over-year. As we look ahead to our full-year forecast, with Bob providing an overview of our guidance range at the end of our cost -- call, we expect Q4 EPS to show healthy growth versus the year-ago period.

Q4 adjusted EBITDA was $355 million and was down 2% year-over-year, representing 10.5% of adjusted net revenue. Finally, backlog was up 3% year-over-year. The revenue book-to-bill ratio was at 1 times with our gross margin in backlog, again, improving year-over-year.

Regarding our LOB performance, let's turn to Slide 10, for Q3. People & Places Solutions continues to see solid momentum, delivering strong revenue and operating profit results. Q3 adjusted net revenue was up 9% year-over-year and up 10% in constant currency. Growth was consistently strong across almost all business units, led by Advanced Facilities. Europe continues to see some pressure but was more than offset by strength in the Middle East, Americas and Asia Pacific. Backlog was flat year-over-year, although gross margins [Technical Issue] in the [Phonetic] backlog was up 8% as we continue to focus on improving the quality of work bid and won [Phonetic].

Q3 operating profit was up 13% and 15% in constant currency, driven by strong growth leverage and solid G&A management, resulting in operating profit as a percentage of adjusted net revenue of 14.4%, up 60 basis points year-over-year. We expect year-over-year improvement and strong People & Places operating profit margin and growth to continue in Q4.

Our Advanced Facilities unit, which represents approximately one-fourth of our People & Places growth's revenue and benefits from investments in the life sciences, semiconductor and electric vehicle supply chains, posted a sixth consecutive of quarter of double-digit revenue growth. Despite macroeconomic cross currents, our Tier 1 customers continue to pursue robust spending plans underpinned by long-term demand drivers. The backlog in sales pipeline remains healthy and we continue to be encouraged about the outlook for the segment.

Our People & Places Americas unit reported Q3 operating profits with 10%-plus growth as legislation-driven backlog begins to convert at higher rates. For example, IIJA-related profit is trending nearly 20% ahead of our [Technical Issue] plan. We remain enthusiastic about our overall growth opportunities with double-digit pipeline growth led by water, Cities and Places, and Energy and Power.

Our Q3 International business revenue and operating profit were up high single-digits year-over-year as Asia Pacific and the Middle East continue to be a bright spot in the portfolio, supported by gigacities and strategic water pursuits.

Moving to Critical Mission Solutions. Q3 revenue was up 7% year-over-year and up 8% in constant currency. CMS has benefited from an over 70% win rate year-to-date, and as a result, backlog is up 12% year-over-year. The sales pipeline also remains very healthy as our CMS [Phonetic] positions for strategic growth in its core focus areas of Space, Defense, Energy and Technology Solutions. CMS operating profit and OP margins were both up sequentially and year-over-year, consistent with our previous guidance, with operating profit up 12% year-over-year. We continue to expect operating margins to approximately 8% on a full-year basis as we convert on an IDIQ pipeline of higher-margin opportunities.

Moving to Divergent Solutions. Adjusted net revenue increased 3% year-over-year as we remain focused on higher-margin contracts. This trend should be expected to continue near term before an acceleration in coming quarters as our investments in sales and technology offerings bear fruit. Operating profit margin for the quarter was 9.5%, a sequential improvement as compared to Q2's underlying normalized margin when adjusting for the benefit of a large license sale in the prior quarter. We have increasing confidence that the underlying margin momentum over the past two quarters is durable, and as a result, we continue to expect Divergent's quarterly margins [Phonetic] to approach 10% in Q4.

Turning to PA Consulting. Revenues from PA was up 3% year-over-year with a book-to-bill of 1.1 times, an indication of the company's relative performance to peers driven by their value to clients in a tough economic environment. PA's Q3 operating profit margin was 21.2%, up 270 basis points year-over-year and up over 15% year-over-year. PA Management continues to take action to improve utilization and we expect OP margins to be 20%-plus for the medium-term with potential for longer-term improvement.

Our adjusted unallocated corporate costs were $62 million in Q3, consistent with our guidance. We expect that our quarterly run rate may remain elevated at or above the recent level for a short period of time. In conjunction with the CMS separation, we have initiated a comprehensive evaluation of our cost structure under our more streamlined business model focused on Infrastructure and Advanced Facilities. Claudia will provide her perspective in her prepared remarks.

Turning to Slide 11 to discuss our cash flow and balance sheet. We posted a very strong quarter of cash flow generation, which is indicative of the quality of our earnings despite temporary restructuring and separation-related efforts. Free cash flow was $290 million, resulting in a year-to-date 127% conversion of net income into free cash flow. As a result, we are well-positioned to deliver at or above our anticipated 100% reported and adjusted cash flow conversion targets for the full year.

Regarding the deployment of our free cash flow, we remain agile and opportunistic in repurchasing shares. During Q3, we repurchased $125 million in shares at an average price of $115. We ended the quarter with cash of $1.1 billion and gross debt of $3.2 billion, resulting in just over $2.1 billion of net debt. Our Q3 net debt to 2023 [Phonetic] expected adjusted EBITDA of approximately 1.5 times remains a clear indication of the continued strength of our balance sheet. We remain committed to maintaining an investment-grade credit profile both [Phonetic] today and as a more focused business post our announced CMS separation.

As of the end of Q3, approximately 56% of our debt is tied to a floating rate debt and our weighted average interest rate was 5%. We intend to opportunistically retire floating rate debt in the coming quarters. For your benefit, in the appendix of the presentation, we have included additional detail related to our debt maturities, interest rate derivatives and quarterly interest expense. Finally, given our strong balance sheet and free cash flow, we remain committed to our quarterly dividend which increased 13% year-over-year and will be paid on August 25.

Before I formally transition [Phonetic] the CFO role to Claudia on August 14, I wanted to say a few words on my last earnings call. It has been an honor working with such talented colleagues and witnessing our collective accomplishments over the past eight-and-a-half years. During my tenure, I've observed tremendous growth and transformation within our company, and I am immensely proud of the achievements we have made together. I extend my heartfelt thanks to the Board, Leadership team, and dedicated employees for their unwavering support, passion and commitment to excellence. For our investors, your trust has been instrumental in our success. While my time as CFO comes to an end, I remain confident in the company's bright future and have no doubt that the company is in good hands with Claudia in the CFO role. I also look forward to supporting Bob in my new role as his Special Advisor going forward.

I will now turn the call over to Claudia."
"5","Claudia Jaramillo","Executive Vice President, Strategy & Corporate Development at Jacobs Solutions","Thank you, Kevin.

Turning to Slide 11 -- sorry, Slide 12. I have now been with Jacobs for just over one year and look forward to formally succeeding Kevin next week. He has been a superb partner throughout this transition period and I feel privileged to help lead this company at such an important inflection point in its storied history. As EVP of Strategy and Corporate Development, I've always seen the rollout of our strategic standard management office at the center of the CMS separation. Our goal is to continue to serve our clients without interruption, optimize both companies operating models, and to effectively manage risk associated with the separation.

Due to the hard and tireless work of our teams, we have made significant progress towards effective day-one readiness. We can also confidently reinforce that we intend to eliminate separation-related stranded costs. In addition, we have identified value levers that we believe can lead to continued productivity gains at Independent Jacobs. Last quarter, we outlined Independent Jacobs target operating profit margins of 12% from separation alone. Yet, we believe there is further upside and it is our goal to further expand margins post-separation.

We'll have more to say about that over time but one of the most exciting aspects of the separation is the opportunity to drive further growth and profitability with a streamlined Jacobs. Jacobs has recognized sustainable business model with a strong foundation that aligns purpose with both growth and value creation. I, like the rest of the Jacobs team, am absolutely committed to Jacobs's purpose-led vision. Our vision underpins our commitment to deliver superior results for our shareholders, employees and broader stakeholders. I look forward to meeting more of our employees, clients and investors in the weeks and months to come as I assume the CFO position.

Thank you and I will turn the call over to Bob."
"6","Bob Pragada","Chief Operating Officer at Jacobs Solutions","Thank you, Claudia.

Turning to Slide 13. Due to the strong year-to-date performance and forward indicators, we reiterate our outlook for FY '23 adjusted EBITDA to a range of $1.42 billion to $1.47 billion, and adjusted EPS to $7.25 to $7.45. We will provide guidance for fiscal year 2024 in conjunction with our Q4 earnings release.

Turning to Slide 14. In closing, I would like to express my tremendous appreciation for Kevin's contribution to the transformational success of our company over the last eight-plus years. Kevin is a great personal friend and has been a fantastic business partner. I am privileged to have his continued support as my Special Advisor.

We are very fortunate to have Claudia as a critical leader on our team. I look forward to her continued accomplishments and contributions, building on her success to date.

Operator, we will now open the call for questions."
"7","Operator",NA,"[Operator Instructions] Your first question comes from the line of Michael Dudas with Vertical Research. Your line is open."
"8","Michael Dudas","Analyst at Vertical Research","Good morning, Claudia, Jonathan, Bob, and well done, Kevin."
"9","Claudia Jaramillo","Executive Vice President, Strategy & Corporate Development at Jacobs Solutions","Morning."
"10","Bob Pragada","Chief Operating Officer at Jacobs Solutions","Morning."
