"","speaker","title","msg"
"1","Operator",NA,"Ladies and gentlemen, thank you for standing by. My name is Aaron and I will be your conference operator for today. At this time, I would like to welcome everyone to the Atmos Energy Corporation Fiscal third Quarter Earnings Conference Call. All lines have been placed on mute to prevent any background noise. After the speakers' remarks, there will be a question-and-answer session. [Operator Instructions] Thank you. I would now like to turn our call over to Daniel Meziere. Dan, please go-ahead."
"2","Daniel Meziere","VP of IR & Treasurer at Atmos Energy","Great, thank you, Aaron. Good morning, everyone, and thank you for joining our fiscal 2023 third quarter earnings call. With me today are Kevin Akers, President and Chief Executive Officer; and Chris Forsythe, Senior Vice-President and Chief Financial Officer. Our earnings release and conference call slide presentation which we will reference in our prepared remarks are available at atmosenergy.com under the Investor Relations tab. As we review these financial results and discuss future expectations, please keep in mind that some of our discussion might contain forward-looking statements within the meaning of the Securities Act and the Securities Exchange Act.

Our forward-looking statements and projections could differ materially from actual results. The factors that could cause such material differences are outlined on slide 34 and are more fully described in our SEC filings. With that, I will turn the call over to Chris Forsythe, our Senior Vice-President and CFO. Chris?"
"3","Chris Forsythe","Senior Vice President and Chief Financial Officer at Atmos Energy","Thank you, Dan, and good morning everyone. We appreciate you joining us and your interest in Atmos Energy. Yesterday, we announced fiscal year-to-date, diluted earnings per share of $5.33 compared to $5.12 per diluted share in the prior year period. Our third-quarter and fiscal year-to-date financial results were in line with our expectations and continued to be driven by three key themes; regulatory outcomes reflecting increased safety and reliability spending, continued strong customer growth, and higher O&M spending.

Fiscal '22 and '23 regulatory outcomes in both of our segments increased operating income by approximately $204 million and higher consumption residential customer growth, enlighting[phonetic] industrial load in our distribution segment increased operating income by an additional $27 million. These increases were partially offset by $70 million increase in consolidated O&M. Year-to-date distribution O&M increased $48 million or 12.6%. However, during the third fiscal quarter, the rate of O&M increase in this segment moderated somewhat as O&M increasing approximately 3.5% quarter over quarter.

The higher level of O&M spending continues to be largely driven by higher levels of service orders to support our growing service territory, primarily in Texas. Fiscal year-to-date, we experienced an 8% increase in the number of line located in Texas, and we continue to see higher labor costs release third-party services. Additionally, service orders increased 10%, largely driven by customer growth and increasing customer collection activities. The remaining $23 million of fiscal year to date increase in consolidated O&M incurred in our pipeline and storage segment, primarily driven by the timing of in-line inspection work for this segment.

In the prior fiscal year most of that work was concentrated in the fourth-quarter. In this fiscal year this work was incurred more ratably throughout the fiscal year. Consolidated capital spending increased 21% or $358 million to $2.1 billion with 86% dedicated to improving the safety and reliability of our system. This increase primarily reflects higher spending of APT or allowing us to in-line PC projects designed to enhance the safety, reliability, versatility, and supply diversification of our system. Depending[phonetic] our distribution segment has increased due to higher safety line reliability spending and higher spending to support customer growth.

During our third fiscal quarter, we implemented $122 million in annualized regulatory outcomes. Year-to-date, we have now completed $263 million of annualized regulatory outcomes. We currently have an additional $263 million in annualized outcomes and progress, including $107 million related to our APT general rate case that we filed in May of this year. We currently expect to finalize that case in December of 2023. Our financial position continues to remain strong. We finished our third fiscal quarter with an equity capitalization of 61.8% and approximately $3.1 billion of liquidity. This amount includes $590 million of net proceeds available under existing forward sale agreements that will fully satisfy our anticipated fiscal '23 equity needs and a significant portion of our anticipated fiscal '24 needs.

Additionally, during our third fiscal quarter, we completed our $95 million securitization process in Kansas and began including securitization charge on customer bills effective July first. As I previously mentioned, our third-quarter and fiscal year to date results were in line for expectations, which gives us the confidence to reaffirm our fiscal '23 guidance in the range of $6 to $6.10. Additionally, we now expect capital spending to approximately $2.8 billion, largely reflecting higher spending persistent expansion of distribution segment. Thank you for your time today and I will turn the call over to Kevin for his update and some closing remarks. Kevin?"
"4","Kevin Akers","President and Chief Executive Officer at Atmos Energy","Thank you, Chris, good morning, everyone, and thank you for joining us today. Our fiscal year performance reflects the continued dedication of our 4,800 Atmos Energy employees in executing our proven safety and reliability investment strategy. Through their commitment, focus, and effort we are modernizing our natural gas distribution, transmission, and storage systems, while safely providing reliable natural gas service to our 3.4 million customers in 1400 community across our eight states. We continue to experience strong customer growth, driven by robust employment trends particularly in Texas.

For the 12 months ended June 30th, we added nearly 64,000 new customers, with just over 48,000 of those new customers located here in Texas and according to the Texas Workforce Commission, the state continued its streak of record employment for the 12 months ended May 31st the number of employees reached a new record-high at nearly 14.4 million, leading the country and number and percentage of jobs added. Additionally, according to a study by Site Selection Group, the Dallas-Fort Worth Metroplex is projected to add one million people by 2022, to reach nearly 8.5 million people here in the Metroplex.

Industrial demand for natural gas in our service territories also remained strong. During the third quarter, we added 10 new industrial customers with an anticipated annual load of approximately eight Bcf once they are fully operational. Fiscal year-to-date, we've added 41 new industrial customers with an anticipated annual load of approximately 16 Bcf, once they are fully operational. On a volumetric basis that 16 Bcf of anticipated load is equivalent to adding nearly 294,000 residential customers.

Finally, we continued our outreach efforts to energy assistance agencies and customers. During the first nine months of the fiscal year our customer advocacy team and customer support agents helped over 55,000 customers receive about $23 million in funding assistance. Our continued focus on long-term sustainability combined with executing our proven investment, regulatory, and financing strategy has us positioned well for another successful year in fiscal 2023 and reflects the vital role we play in every community providing safe, reliable, and efficient natural gas service to homes, businesses, and industries to fuel our energy needs now and in the future.

We appreciate your time this morning and we'll now open the call to questions."
"5","Operator",NA,"[Operator Instructions] And our first question is going to come from the line of Richard Sunderland with JPMorgan. Richard, please go ahead."
"6","Richard Sunderland","Analyst at JP Morgan Cazenove","Hi, good morning, can you hear me?"
"7","Kevin Akers","President and Chief Executive Officer at Atmos Energy","Yes, good morning go ahead."
"8","Richard Sunderland","Analyst at JP Morgan Cazenove","Great, thank you. Starting with the O&M trends, can you speak to year-to-date trends relative to the implied 4Q outlook here. There's certainly a pretty stark reversal kind of embedded in the numbers. I know you referenced inspection work, but just curious if there are other timing factors at play also if you've done work to derisk '24 and that's part of the outlook for the balance of the year as well."
"9","Chris Forsythe","Senior Vice President and Chief Financial Officer at Atmos Energy","Yeah, thank you, Rich. We'll start with '23. Again a lot of the timing is related to the APT in-line inspection work that I referenced just a couple of minutes ago and again, more of that -- more of that work was ratable this year in the first half in the the fiscal year primarily compared to last year it was more concentrated in the fourth quarter as we look forward into fiscal '24, we're still [indecipherable] five year plan, but we are looking for opportunities to derisk that a little bit in terms of particularly in the distribution side, looking at how we might approach line locate strategy there as well as just trying to lock in some of the longer-term contracts and some of our service contracts that are third party by design and so those are some things that we're looking at to try to mitigate some increases going forward."
"10","Richard Sunderland","Analyst at JP Morgan Cazenove","Got it, very helpful color there. And then shifting to the APT rate case curious on any early thoughts on stakeholder engagement, what you're hearing locally. What is the timing for settlement discussions just procedurally in that case, and any expectations around your ability to reach settlement."
