"","speaker","title","msg"
"1","Operator",NA,"Good morning. My name is Alan, and I will be your conference operator today. At this time, I would like to welcome everyone to the Mohawk Industries Second Quarter 2023 Earnings Conference Call. [Operator Instructions] After the speakers' remarks, there will be a question-and-answer period. [Operator Instructions] As a reminder, ladies and gentlemen, this conference is being recorded today, Friday, the 28th of July 2023.

I would like now to introduce Mr. James Brunk. Mr. Brunk, you may begin your conference."
"2","James F. Brunk","Chief Financial Officer at Mohawk Industries","Thank you, Alan. Good morning, everyone. Welcome to Mohawk Industries' quarterly investor conference call. Joining me on today's call are Jeff Lorberbaum, Chairman and Chief Executive Officer; and Chris Wellborn, President and Chief Operating Officer. Today, we'll update you on the company's second quarter performance and provide guidance for third quarter of 2023.

I'd like to remind everyone that our press release and statements that we make during this call may include forward-looking statements as defined by the Private Securities Litigation Reform Act of 1995, which are subject to various risks and uncertainties, including, but not limited to, those set forth in our press release and our periodic filings with the Securities and Exchange Commission.

This call may include discussion of non-GAAP numbers. For a reconciliation of any non-GAAP to GAAP amounts, please refer to our Form 8-K and press release in the Investors section of our website.

With that, I'll turn over the call to Jeff for his opening remarks."
"3","Jeffrey S. Lorberbaum","Chairman and Chief Executive Officer at Mohawk Industries","Thanks, Jim. Mohawk's second quarter net sales were $2.95 billion, down approximately 6.4% as reported or 9.6% on a constant and legacy basis, primarily due to continued pressure in residential remodeling across all of our regions. Our adjusted EPS was $2.76, as our margins across the enterprise expanded sequentially due to seasonal improvements, increased production, productivity initiatives and lower input costs. We generated over $145 million of free cash flow during the quarter, further strengthening our financial position.

Typical of housing recessions, higher interest rates and inflation are significantly impacting flooring sales around the world. To manage, we are selectively investing to increase sales and reducing expenses by enhancing productivity, consolidating distribution points and improving administrative efficiencies. In the quarter, we initiated restructuring and integration actions that will save $35 million annually at a cost of approximately $17 million. We anticipate approximately half of the estimated savings should be realized in the current year, partially offsetting the weak residential remodeling activity.

In addition, we're limiting future capital investments to those delivering significant sales, margin and operational improvements. In all of our regions, we're taking actions to increase sales, including promotions, retailer incentives and selective product launches. The integration of our recent acquisition is progressing, as we combine strategies and enhance our manufacturing and product offering. While managing lower market demand, we're preparing for the rebound that historically follows cyclical declines in our industry.

Our LVT premium laminate, quartz countertop, porcelain slab and installation, manufacturing expansion should deliver the greatest growth as the market recovers. Across our regions, we continue to see strong results in the commercial sector than in residential. Residential remodeling remains the industry's greatest headwind due to lower home sales and deferred improvement projects. We believe channel inventories have declined and could be at a bottom.

Price competition is increasing with declining industry volume, mix and input costs. In the US, the housing markets remain under pressure due to limited supply, high interest rates and continued inflation. Existing homeowners are not moving at historical levels to maintain their low mortgage rates. In Q2, new home starts increased to 1.45 million showing the first quarterly increase since the beginning of last year. We believe the trend in housing starts will continue and will positively impact flooring shipments in the future.

In our regions, home sales and remodeling are also declining due to inflation and interest rates. In Europe, energy prices have continued to decline, though persistent inflation in other categories is limiting consumer remodeling. In the quarter, we benefited from lower energy prices that flow through our P&L. Our investments in biomass, solar and wind energy production reduced our operational expenses and carbon footprint positively impacting our performance.

During the second quarter, the Italian government provided energy subsidies at a reduced level and the program will not be continued. In May, USA Today write Mohawk is one of America's businesses that made the greatest reductions in our global emissions over the past three years. Mohawk was the only flooring company recognized, reinforcing our position as a global leader in sustainability.

Earlier this month, we announced that Bernard Thiers will be stepping down as President of Flooring Rest of World next year and will continue with the company in a senior advisory role to support a smooth transition. Bernard has made many important contributions to the success of the business since we acquired Unilin in 2005. He has led the Flooring Rest of World segment for the past 14 years and delivered profitable growth by expanding our product offering, entering new geographies and bringing new product innovation to the market. I'm proud of the exceptional team that Bernard has assembled across this segment.

Wim Messiaen will be joining Mohawk in October after he completes his contractual notice period. He will become President of Flooring Rest of World on February 1st. Wim has more than 30 years of leadership experience with multinational packaging, building products and flooring manufacturers in Europe, Asia and Australia. He has considerable experience driving both growth organically and through acquisitions. Wim will complement our strong leadership team with a passion for innovation, strong customer focus and a commitment to sustainability.

Jim will now cover our financial performance for the second quarter."
"4","James F. Brunk","Chief Financial Officer at Mohawk Industries","Thank you, Jeff. Sales exceeded $2.9 billion for the quarter. That's a 6.4% decrease as reported and 9.6% on legacy and constant basis, as global inflation and higher interest rates significantly impacted the flooring industry volumes, especially in residential remodeling channel. Our global ceramic business had the strongest year-over-year sales performance in part due to a greater exposure to commercial and new home construction, which outperformed residential remodeling.

Gross margin for the quarter was 24.8% as reported and excluding one-time items, was 25.9% versus 27.7% in the prior year. The year-over-year decline is due to softening volume, temporary plant shutdowns, unfavorable price mix, higher inflation and the net impact of FX, partially offset by productivity gains. The actual detailed amounts of these items will be included in the MD&A of our 10-Q, which will be filed after this call.

SG&A expense as a percentage of sales was 19.6% as reported and excluding one-time items, was 17.6% versus 16% in the prior year. The increase in SG&A expense was primarily attributable to higher inflation, the net impact of acquisitions, partially offset by productivity gains. Operating income as reported was 5.2%. Restructuring, integration and other items were $91 million for the quarter, comprised of legal settlements and reserves as disclosed in our quarterly filing, costs associated with restructuring actions announced in 2022, and acquisition and integration costs, primarily for our ceramic acquisitions in Mexico and Brazil.

Also in the quarter, we have taken additional actions across the enterprise to lower our costs and strengthen our results. The total cost of these actions is $17 million for an annual savings of approximately $35 million once completed. Operating margin, excluding charges, was 8.3% for the quarter. The decline year-over-year was primarily driven by the lower sales volume and higher inflation along with temporary plant shutdowns and negative price mix and the unfavorable net impact of FX, partially offset by productivity gains. Sequentially, though, we saw significant margin expansion as seasonal volume helped strengthen our quarterly sales and reduce our manufacturing shutdowns. And lower costs, especially in raw material and energy, combined with increased productivity, offset weakening price and mix.

Interest expense for the quarter was $23 million, increasing from the prior year, mainly due to the higher interest rates. Non-GAAP tax rate was 19.5% versus 22% in the prior year. Our forecasted Q3 tax rate is between 18% and 19%, and the full year rate is forecasted to be 19% to 20%. Earnings per share as reported were $1.58 and excluding charges were $2.76.

Turning to the segments. Global Ceramic segment had sales just shy of $1.2 billion. That was basically flat as reported and a decrease of 6.7% on a legacy and constant basis. Weaker volume and unfavorable FX were only partially offset by positive price and mix. Compared to the prior year, our business in the US held up the strongest in the quarter led by its performance in commercial and new construction. Operating margin excluding charges was 8.6%. As higher interest rates and inflation are impacting the flooring industry across our regions to varying degrees, leading to lower volumes and increased plant shutdowns, partially offset by productivity gains, positive price mix and the favorable impact of FX.

Turning to Flooring North America. Sales just exceeded $1 billion. That was an 8.9% decrease as reported and 12% on a legacy basis. Especially in the residential remodeling channel and negative impact of price mix along with the lower volume. In the quarter, the year-over-year weakening conditions were felt the most in our residential soft surface businesses. Operating margin, excluding charges, was 6% as current economic conditions with reduced inventory volumes and increased competition is driving negative price mix, lowering sales volume and creating more temporary plant shutdowns, partially offset by decreasing input costs. It should be noted that sequentially, we saw strong margin expansion in both Global Ceramic and the Flooring North American segments.

Lastly, Flooring Rest of the World sales is just over $790 million. That's a 11.4% decrease as reported and 10.2% on a legacy and constant days basis. The decrease was primarily attributable to lower volume, negative price mix and unfavorable FX. The weakness in residential remodeling was felt the most in our laminate and wood businesses. In addition, our installation and panels business was negatively impacted by the deferral of new projects. Operating margin, excluding charges, was 12.1%. As consumer spending in our category has not improved at this point and market competition increases, we are negatively impacted by the lower volume, temporary plant shutdowns and unfavorable net impact of FX, partially offset by productivity gains. Corporate and eliminations was $12 million for the quarter. And on a full year basis, corporate expenses should be approximately $45 million.

Turning to the balance sheet. Cash and cash equivalents were $571 million for the quarter, with free cash flow of $147 million in Q2 versus a use in the prior year. Free cash flow year-to-date is over $275 million. Receivables were just shy of $2.1 billion with a DSO of 58 days versus 56 days in the prior year and prior quarter. Inventories for the quarter finished at just over $2.6 billion and excluding the impact of acquisitions, inventories decreased $277 million versus Q2 of 2022. Inventory days are at 120 days versus 116 days in the prior year, but has decreased from the 128 days in the prior quarter.

Property, plant and equipment is just shy of $5 billion. Q2 capex was $117 million with D&A of $157 million. For the full year, our forecast includes capex of approximately $600 million with D&A of $595 million. Finally, gross debt finished just shy of $3.1 billion with leverage at 1.8 times adjusted EBITDA. This provides us the flexibility and strength as we look to the rebound in our industry.

Now, Chris, will review our Q2 operational performance."
"5","W. Christopher Wellborn","President and Chief Operating Officer and President - Global Ceramic at Mohawk Industries","Thank you, Jim. Our Global Ceramic segment's result improved from the first quarter with increased sales, higher production and lower energy costs. Around the globe, high interest rates and inflation are reducing housing sales and remodeling investments to varying degrees based on local conditions. We believe that most of our customers have now aligned their inventory levels with market conditions. Our asset utilization remained low with compressed demand, and we further reduced our inventory and working capital. Our P&L benefited from lower materials and energy flowing through the inventory. This reduction was partially offset by greater market competition and lower mix, which impacted our selling prices.

While energy costs around the world have substantially decreased, they continue to be highly volatile. In our acquisitions in Brazil and Mexico, we are realigning the organization's defining new sales and product strategies and executing cost reductions. Our US ceramic business benefited from a greater participation in the commercial and new construction channels, enhanced styling and more consistent service. As energy and freight cost decline and industry volumes weaken, the market is becoming more competitive. We are introducing higher-style products to improve our mix and are focusing on stronger sales channels. We've expanded our customer base, which is helping to offset the weakness in residential remodeling.

In the quarter, we further reduced our inventory while maintaining high service levels. The decline in energy prices will improve our cost as it flows through our inventory. We have taken cost reduction actions in response to increased competition and other inflation. As we prepare for the start of the additional countertop capacity, we are enhancing our product portfolio and expanding our kitchen and bath channel with complementary tile and countertop selections.

Our ceramic business in Europe remains under pressure as residential remodeling remains slow. Our volumes in the quarter improved sequentially, and our results benefited from sales of premium residential collections, commercial products and exports. Competition is becoming more intense in all channels due to low industry volume and declining energy costs. We are adjusting to the changing environment and using promotional activities to deliver additional volume. To utilize our new porcelain slab capacity, we are broadening our portfolio with innovative visuals and will manufacture products we have been outsourcing. We continue to focus on cost containment, including overhead reductions, productivity projects and alternative formulations.

As with our other regions, our Latin American ceramic businesses are also being pressured by higher interest rates, which have compressed residential remodeling. We are making progress integrating our existing businesses and new acquisitions, and we have begun to leverage sales of our total product portfolio to expand our distribution. The combined synergies we are realizing are partially offsetting the weakening market conditions. By the end of the year, we should complete the migration of our acquisitions onto our existing information systems, which will facilitate further sales and cost opportunities.

Of the two regions, Mexico is performing better due to the economy and lower interest rates, while Brazilian ceramic industry is now being more impacted by economic conditions after holding up longer. We are taking additional sales and operational actions to manage the softening environment. The Brazilian government has recently announced that it will subsidize low interest rate mortgages to support new home construction and help the economy.

Our Flooring Rest of World segment continues to successfully manage a difficult environment. Consumer spending has not improved as we expected. Confidence remaining low given inflation, higher interest rates in the war in Ukraine. Sequentially, our sales volume and production rates improved from the first period. With low manufacturing utilization and declining input costs, industry pricing and mix continues under pressure. During the quarter, energy and raw material costs decline, partially offsetting weakening conditions. To manage lower volumes, we're pursuing additional sales, reducing cost and aligning production with demand. The segment's third quarter is seasonally impacted by extended vacations, which will reduce our sales and earnings in the period.

Though our flooring sales are under pressure, our sheet vinyl collections are outperforming as consumers trade down to lower price alternatives to minimize project costs. To meet rising demand across our regions, we are increasing our sheet vinyl production. The integration of our Eastern European sheet vinyl acquisition has significantly progressed. We have enhanced its offering with higher performance products, sped up its operations and added another manufacturing shift to support growing volume.

We are managing production of laminate and LVT to align with present demand and are introducing new products, merchandising and specific promotions to expand sales volumes. We have begun to transition our residential LVT offering from flexible, rigid cores and are executing the previously announced restructuring to support this conversion.

In our panels business, fewer projects are being initiated and industrial use has decreased due to slower market conditions. We are increasing sales of our higher-margin decorative HPL products as we expand our customer base. Our plant utilization remains low, and our selling prices are declining, partially offset by lower material costs, improved productivity and our green energy production. We have made considerable progress integrating our small board and mezzanine acquisitions, including enhancing their operations, aligning sales strategies and combining administrative functions.

Long-term prospects for our insulation business remains strong, supported by increasing energy conservation and government regulations. Presently, demand is declining as residential and commercial investments are being deferred and new industry capacity is increasing competition in some of our markets. Industry pricing is declining as input costs fall and we are reducing expenses to adjust market conditions.

Similar to our other regions, the Australia and New Zealand housing markets have softened due to inflation and higher interest rates. Our results for the quarter were impacted by lower volumes and mix in our residential channels, and we are introducing new products and selective promotions to increase sales volume. Our commercial sales in New Zealand were stronger, and we are leveraging our innovative collections to capture larger projects.

Our Flooring North America segment has faced the same challenging conditions as inflation, high interest rates and more conservative lending practices have impacted the US housing market and our industry. As we anticipated, the segment's margin sequentially expanded in the quarter due to seasonality and lower costs flowing through the inventory. To control costs, we have enhanced productivity, streamlined administrative functions and initiated restructuring actions. With weak residential remodeling and softer mix, retailers continue to tightly manage their inventory level, further impacting demand in the quarter.

With energy and raw material costs declining, market competition is increasing. New single-family home starts have begun to increase with some builders subsidizing interest rates to attract buyers. In retail, we are providing new product options to trade up consumers and value alternatives for those with budget constraints. To increase sales, we're initiating selective promotional activity, enhancing our product offering and introducing more consumer-friendly displays.

The US commercial sector has proven more resilient as businesses continue to invest in new construction and remodeling projects. The July Architectural Billing Index reflected a stable environment for new projects. We are experiencing some mix pressure in commercial as customers seek to maintain budgets. The Hospitality and Main Street channels performed best in the quarter and we are expecting our participation in the health care channels.

Our unique products, which are certified carbon neutral are growing as they deliver superior performance with a negative carbon footprint. Our commercial accessories acquisition is performing well as we leverage our relationships to enhance its product sales. Mohawk is the leading producer of premium laminate due to our more realistic visuals and waterproof performance. We continue to see a broader adoption of our Redwood products in both retail and builder channels. We have increased our offering of our revolutionary signature technology, which enhances the richness of our Pergo and Karastan collections. We are aligning production with current conditions, implementing cost reductions and managing pricing and mix to optimize our results.

In Residential carpet, we've seen a sequential improvement in sales and production, along with the decline in input costs, which improved our margins from the first quarter. We have enhanced our luxury Karastan and Godfrey Hirst collections and are providing retailer incentives to grow volumes. Our expanded solution-dyed polyester carpet portfolio is increasing our position with multifamily developers and single home builders negatively impacting our product mix. We have integrated our recent non-woven acquisition and are improving its sales and operations.

With the decline in ocean freight costs, market pressure for LVT are increasing and the US Forced Labor Protection Act is impacting some shipments. Higher cost inventory reduced our margins as we adapted to the changing market. Our new rigid LVT introductions with updated visuals, WetProtect and antimicrobial technologies differentiate us in the market and our sheet vinyl sales rose as consumers selected more affordable options. Our West Coast LVT plant will continue to ramp up throughout the rest of the year.

With that, I'll return the call to Jeff."
"6","Jeffrey S. Lorberbaum","Chairman and Chief Executive Officer at Mohawk Industries","Thanks, Chris. Mohawk's second quarter performance reflected the positive impact of the many initiatives we're executing across our business. We're managing the current market conditions while preparing for the rebound in demand that follows cyclical downturns. Central banks have raised interest rates to reduce inflation and are signaling additional rate hikes are possible. In the US, we've seen a rise in builder confidence and housing starts will increase our residential new construction business.

We expect the commercial sector to outperform the residential category through this year, even with continued weakness in the office category. Though employment remains strong, remodeling and existing home sales are being delayed due to limited housing availability, higher interest rate inflation. Historically, when the economy recovers, these postponed remodeling projects fueled greater industry growth. Our new restructuring initiatives could save $35 million per year. And our recent acquisitions will add greater benefit to our results as we optimize their performance. In this competitive market, we expect continued pressure on pricing and mix, partially offset by the flow-through of lower material and energy costs. Our third quarter seasonally weakened through the summer holidays, lower consumer spending and lower production in Europe. Given these factors, we anticipate our third quarter adjusted EPS to be between $2.62 and $2.72, excluding any restructuring acquisition and other charges.

At Mohawk, we're taking the necessary steps to manage today's challenges while preparing for tomorrow's opportunity. When Central banks shift their focus to a more balanced approach, our business will accelerate as the industry recovers. In all of our regions, housing is in short supply, aging homes are in need of remodeling and businesses will invest to grow in more favorable conditions. These factors will create higher growth for flooring, and our investments in capacity expansion and our recent acquisitions will further enhance our results.

We'll now be glad to take your questions."
"7","Operator",NA,"[Operator Instructions] Your first question comes from Philip Ng of Jefferies. Go ahead."
"8","Philip Ng","Analyst at Jefferies Financial Group","Hey, guys. Jeff, you've been in the business for some time now. You've talked about potentially the R&R cycle turning. Any color on the bidding activity you've seen through the last few months? And then when you look at the past cycles, what are some of the things that you're looking to kind of inform your view that it's inflecting? Is that existing homes turning rates coming down? Any color on that front would be really helpful."
"9","Jeffrey S. Lorberbaum","Chairman and Chief Executive Officer at Mohawk Industries","I guess as you look at the cycles, what happens is as we go through these downturns, the -- all the activity is postponed, our product category of flooring, nothing has to be replaced as it, from either braking or anything else. So when people get uncomfortable, it gets postponed. This cycle, though, is not really typical of the other ones, as you go through. What we believe is that when central banks changed a more balanced approach you'll see all the pent-up demand from these postponed purchases coming through, and that will expand the volume. At the same time, the mix improves as retail increases, the retail channel tends to have higher margins because customers pick higher-value products. And it's most effective now. So as that turns, you get an increase in it. And then the use of the asset goes up and reduces the cost per unit and the margins expand at the same time.

This time, we think also that our new investments in expansion will allow us to increase the categories of the business that are growing the most, and we should see acquisitions help us position us as we come out of this because we should have them integrated about the time of things starts coming together. So we're optimistic about the long term."
"10","Philip Ng","Analyst at Jefferies Financial Group","Got you. Have you seen the order activity for the R&R side of things, at least, flatten out here? Or it's still TBD free?"
