"","speaker","title","msg"
"1","Operator",NA,"Good day, everyone, my name is Andrea and I will be your conference operator today. At this time, I would like to welcome you to the Ford Motor Company's Second Quarter 2023 Earnings Conference Call. All lines have been placed on mute to prevent any background noise. After the speakers' remarks, there will be a question-and-answer session. [Operator Instructions]

At this time, I would like to turn the call over to Lynn Antipas Tyson, Executive Director of Investor Relations. Please go ahead."
"2","Lynn Antipas Tyson","Executive Director, Investor Relations at Ford Motor","Thank you, MJ, and welcome to Ford Motor Company's second quarter 2023 earnings call. With me today are Jim Farley, President and CEO; and John Lawler Chief Financial Officer. Also joining us for Q&A is Marion Harris, CEO of Ford Credit; and Ted Cannis, CEO of Ford Pro.

Today's discussion includes some non-GAAP references. These are reconciled to the most comparable US GAAP measures in the appendix of your earnings deck. You can find the deck, along with the rest of our earnings materials and other important content at shareholder.ford.com.

Our discussion also includes forward-looking statements about our expectations. Actual results may differ from those stated. The most significant factors that could cause actual results to differ are included on Page 26. Unless otherwise noted, all comparisons are year-over-year, company EBIT, EPS, and free cash flow are on an adjusted basis, and product mix is volume-weighted.

A quick update on some IR -- upcoming IR events before I turn the call over to Jim. On Thursday, Ford Pro CFO Navin Kumar will do a fireside chat at the J.P. Morgan Automotive Conference in New York with Auto analyst. Ryan Brinkman, and on Wednesday, September 27th, our Treasurer, Dave Webb will participate in a Green Financing Panel at the Goldman Sachs Global Sustainability Forum.

Before I turn it over to Jim, I just want to recognize one really important individual investor who is on the call and that's my mom who has listened to every single month of our Ford Investor Relations call since I joined. She is a tough cookie and always gives us a -- always gives us a good working over after we do the call, so I just want to say Mom, welcome to being on the call.

Jim, I'll turn it over to you. Well, first Mom, thank you for Lynn. Thanks to all of you for joining us on the May Capital Markets event where we shared our vision to refound our 120-year-old American icon and create a Ford that thrives at this exciting intersection between great vehicles and digital experiences. Now the world is changing fast but I have never been more confident in our Ford Plus plan. As you've heard me say, our intention is to match this exciting long-term vision for Ford with boringly predictable execution quarter-after-quarter, year-after-year and that's the biggest takeaway from our second quarter. Strong growth, strong earnings, cash flow, and progress on the fundamentals of our business, including software. We are very bullish on the potential for Ford Pro, which had an outstanding quarter. It's unique to Ford. It's a true powerhouse. At the same time, Ford Blue is taking advantage of fresh appealing products to generate healthy revenues, healthy share, and profits while our Model e continues to scale with popular first-generation electric vehicles. We are going to dive more into the electric vehicle market during Q&A, but clearly, this transition to EVs is dynamic and so much more than just a change in proportion. The number of global entrants is increasing even at the high end and the pricing pressure has dramatically increased in the past 60 days. Despite these puts and takes, we have confidence in the underlying trajectory of Ford's business. Our portfolio of businesses is strong, thanks to businesses like Pro and Blue. And we are raising our estimated EBIT guidance this year to $11 billion to $12 billion. Operationally, we continue to be focused on capital discipline, solid returns, even as we face uncertainties in the external environment. Supply-chain disruptions are persistent, but they are now easing and we have more work to do to streamline our industrial system. Reducing costs and improving quality. While EV adoption is still growing, the paradigm has shifted. EV price premiums over internal combustion vehicles fell more than $3,000 in the second quarter and nearly $5,000 in the first half. We expect the EV market to remain volatile until the winners and losers shake out and we are confident from a brand and from our incredible product strategy, our software, our scale, and our cost position, we will be one of the winners long-term. Why does I -- why do I say that? We move quickly to establish our EV nameplates in these segments. Now, like others. The Lightning. the Mach-E, the E-Transit. We're building EV brand loyalists. It's critical. Many of our EV customers are all new to Ford. This is a significant asset to Ford, given our new Gen 2 products and profitability that will be launching soon. For Gen 2, we focused on fewer higher-volume models in the right segments to take advantage of our strengths and knowledge of customers even conquest customers. For example, work vehicles, pick-ups or retail customers, and spacious seven-passenger SUVs. I am so glad we didn't bet the farm on two-row crossovers or ICE-like EV platforms like so many have. We moved early on LLP, especially production in the US giving us a diversity of chemistries and a cost advantage, we are now offering Mach E with LLP technology for sale in the US. With the addition of Tesla Superchargers and the fast charges that our dealers are installed, the BlueOval Charging Network will be the strongest, single largest, integrated, fast charge network across the US and Canada, and this blanket coverage from 10s of thousands of fast chargers is core to our strategy. It helps us with smaller, lower-cost and faster charging batteries. We have the flexibility to offer customers a choice of ICE, hybrids, and full electrics in the years to come. Our hybrid offerings are extremely popular. F150 is the best-selling vehicle in the US for 46 years. 10% of all F150s and 56% of all Mavericks sold in the US are sold as hybrids. We are adding hybrid options across our ICE lineup and we expect to quadruple our hybrid sales in the next five years and we are already number two in the market last year. Starting January 1st, we move to a new retail model for Model e. Way ahead of our competition. Again a differentiated model that will deliver non-negotiated price, a simple shopping and ownership experience and remote services for all of our customers. This is critical to a conquest digital brand. And finally, with these new models, we are nimble and we can adapt to the market fluctuations in real-time and you've seen this with both the Mach E and the Lightning as we are adding enormous capacity to meet our pent-up demand. We are optimizing for the long-term value-creation, more than 60% of Mach E and half of Lightning customers are new to Ford, these new customers have significant lifetime value potential beyond because of the shippable software. We are disciplined as we grow, we won't bear an unlimited cost to inquire those customers and build our installed base. In line with that, we are now targeting to reach 600,000 annual production units of EVs by next year and we maintain flexibility on where we reach when we reach two million total EV global capacity because we are balancing growth, profitability and returns. At the same time, we believe demand for our internal combustion and our hybrid portfolio will be durable with the window of growth in Ford Blue potentially longer and richer than most expected. We've proven we can design and develop popular vehicles that stand out from the competition regardless of the propulsion and we made sure, Ford is profitable as we move through this ICE to EV transition. So let me cover a few highlights for each of our business segments. The appeal and pricing power of Ford Blue's iconic vehicles, those Mustang lineups, the Maverick, the F-150, the Explores, all those cool derivatives from Ford. These products remain strong. Ford was America's number-one brand in the first half of this year. Also in the first half of this year, our best-seller, F-150. By the way, 100% built-in the US that our competitors can't say grew almost three times the rate of the overall pickup truck market. We expect our pricing and revenue power to continue in the second half as we have new launches, such as Mustang. And I would add that the pace of new product introductions at Ford will only accelerate from here. We plan to introduce for example an all-new F-150 and F-150 PowerBoost Hybrid at the Detroit show in September. Now, outside North America, the Ranger and its sister product, the Everest SUV are the backbone of a much stronger, more profitable international business. The all-new version of the Ranger and Everest are more popular and profitable than the previous model and Ranger alone is now the truck leader in 18 separate large pickup truck markets around the globe. Our after-sales business continues to grow and we are on track to launch over 2,000 mobile service units by the end of this year. That is unique to Ford. Ford Blues' other top priorities are to improve quality and reduce our cost structure. To do that, we've launched a lean, disciplined operating system that reaches into every one of our plants, every part we buy, every engineering decision we make. We're making progress, but this is just the start of our culture change. Turning to Pro, which is proving to be a unique strength to Ford. I mean what one of our competitors would give down Ford Blue Pro? It's a $50 billion commercial business with the potential to become a high-margin, high-multiple hardware, software, and service company, akin to John Deere. In the quarter, volume, pricing, page software subscriptions continued to accelerate as we capture significant pent-up demand across multiple commercial sectors and locations in both North America and in Europe. We are now realizing the full benefits of our new Super Duty. Super Duty sales in Q2 were up 28% and the strong demand for our flagship product is going to fuel our earnings growth for years to come. And our van business also continues to grow in the quarter and that's before the launch of the all-new version of Ford Pro's other key profit pillar, the one-ton transit in Europe. Our share of the US Class one through seven commercial truck and van market is over 40% this year so far, that is twice our nearest competitor and brand twice. And it's a similar story in Europe where the transit franchises help make Ford the top-selling commercial brand for eight years in a row. Ford Pro has all the attributes of the business that is difficult to disrupt. Our combination services, software dominant product, and dominant market share, up-bidding, and large dealer physical repair network will not be easy to match. Accordingly, we will continue to shift more investment to fuel Ford Pro's growth and press our advantage with full flexibility between EV and ICE. Now let's get to the biggest change in our industry. And I have to start including with Ford Pro because Ford Pro is at the forefront of this biggest change, the digital transformation, going to software and services as a differentiator. We already have over or about 550,000 subscribers -- paid subscribers and service subscribers and Ford Pro is 80% of those. We are already seeing 50% gross margins on today's software services, for example, telematics where customers are now paying $20 a month and that's before we even introduce our fully networked architecture in the new vehicles that launched just in a year or two. Moving to the next profitable software segment. Since launch, BlueCruise customers have traveled nearly 1.4 million hands-free hours across North America and that is a 44% increase since the end of Q1, a 44% increase in three months. In July, we hit our 100 million mile driven hands-free with BlueCruise. Our Version 1.0 was chosen by Consumer Reports earlier this year as the number-one rated system in the US and since then, we've continued to enhance and accelerate launching two more versions of BlueCruise over their updates, each significantly improving the driver's experience and we are now, shortening the cycle time between these new versions. As a company, we're investing significantly in software but the bigger story is the elite talent we have brought into Ford. They are attracted by the opportunity to revolutionize the experience of owning and driving a vehicle for millions of customers, especially for an iconic brand like Ford. I really believe we have the industry's best minds working on this incredible digital revolution. And with that talent, we are moving from our supplier-controlled firmware to our own fully networked electric architecture and this will reach across all vehicles ICE, hybrids, and EVs. This is a key point because it allows us to have a far higher installed base than just EVs alone. Think of the F-150. There are three key applications that sit on top of this new software platform. The first one is safety and security. We haven't launched yet, but boy we are working hard to launch. It will give customers the ability to monitor the surroundings and their vehicle on job sites or at home. It will transform the experience of owning a Ford. The second one, of course, is driver-assist technology BlueCruise is just the beginning of our ambition. And the third one is productivity like the telematics software that we sell with Pro but we're not going to stop there right around the corner, we will have predictive failure components. Imagine our productivity gain for our programmers who never are off-the-road because they know something is going to go bad before it does. This is just the beginning, these three applications. These services will bring high-margin, reoccurring revenue streams that are less capital-intensive and cyclical than our traditional vehicle sales. To wrap up, there is understandably a lot in the interest rate in the UAW contract discussions that began two weeks ago. We won't negotiate in public, but I would like to share our general approach and our belief system. When it comes to building in America and partnering with UAW, Ford stands apart from all the other automakers and most other major industrial companies. We believe as Sean and Chuck do that Ford should do our part to support the middle class, create vibrant communities, and build a strong American industrial base. Everyone knows Ford didn't go bankrupt and we didn't take a bailout but they may not know, we added a significant amount of UAW manufacturing jobs. In fact, thousands of jobs in the US since the great recession. We've actually done more than is required by our contract to add jobs, move employees from temporary to full-time, improve benefits, and we are on our way to spending a $1 billion to improve our factory working conditions. It comes with some additional costs but for us, this is not simply a number-crunching exercise. We believe over time customers will appreciate and reward our approach and our workforce will be more committed to delivering excellence through our transformation. So, although these negotiations promise to be challenging, our goal is to build a bridge to the future with our employees based on mutual trust and the spirit of problem-solving with the UAW leadership, and, of course, our incredible workforce. Over to you, John."
"3","John Lawler","Chief Financial Officer and Interim Chief Supply Chain Officer at Ford Motor","Thanks, Jim. So the power of our three customer-focused segments is really starting to shine through. In the quarter, we have delivered an 8% increase in wholesale, adjusted EBIT of 3.8 billion, and a 8.4% adjusted EBIT margin. The year-over-year improvement in adjusted EBIT was primarily driven by higher net pricing and volume, partially offset by higher costs as we ramp EV and expected lower Ford Credit profits.

In the quarter, we delivered $2.9 billion of adjusted free cash flow, underscoring the improved performance generated from our industrial footprint. This consistency combined with disciplined capital allocation provides significant flexibility to fund our growth, while also consistently returning capital to our shareholders. We continue to target returning 40% to 50% of free cash flow to investors, and earlier this month we declared our third quarter regular dividend of $0.15 per share.

Our balance sheet remains strong. We ended the quarter with nearly $30 billion of cash and over $47 billion of liquidity and we were recently upgraded by both Moody's and DBRS, again demonstrating the improving trajectory of the business.

Now turning to our customer-focused business segments. With revenue growth of 5%, Ford Blue delivered $2.3 billion in EBIT with a margin of over 9%. Despite these strong results, EBIT declined modestly year-over-year, including the non-recurrence of a one-time insurance settlement. That said, costs were flat and we expect this to continue to improve in the second half of this year.

Now importantly, Ford Blue continues to be profitable in every region reflecting the disciplined capital allocation that has fundamentally derisked our global business. We're now really starting to see the results for fresh, exciting product lineup that is driving both strong demand and pricing in key markets across the globe. And perhaps the strongest example of this is Ranger, an incredible product which many don't understand is effectively our F-150 equivalent outside North America and that drives meaningful bottom-line results for both Blue and Pro.

Now turning to Model e. Revenue increased 39% year-over-year, and more than doubled sequentially as we added capacity for both the Mach E and the F-150 Lightning. Contribution margin and EBIT margin were both negative as pricing and volume pressures intensified and that's impacting all OEMs. Given the rapid and dynamic changes in the pricing environment, we no longer expect to achieve contribution margins breakeven for our Gen 1 products this year.

One of the primary benefits of Ford industry-leading reporting transparency product leadership and customer insight is that we can quickly react to market realities. We know that once a customer chooses an EV brand they stick with that brand over time. So as we make pricing decisions and assess customer acquisition costs, we're not only weighing the immediate impact on profitability but also how this translate -- translates to the lifetime value of that customer.

Despite the dynamic environment, we remain committed to delivering our 8% EBIT margin target in 2026 and we have a real strategic benefit.

Our second-generation products are being developed now complete with all-new digital architecture. So while the path to sustainable profitability may not look quite the same as we previously thought. We're confident in our ability to deliver through more efficient product design, cost efficiencies, and growth in software and services, which will continue to accelerate.

Now, as we've demonstrated over the last several years, we will continue to be laser-focused on disciplined capital allocation and ultimately, delivering a leading and profitable EV footprint that provides us with the flexibility to scale volumes based on customer demand. The Ford Pro, Ford Pro's result, they continue to accelerate demonstrating the power of our portfolio approach. For this quarter Ford Pro delivered a 22% increase in revenue driven by Transit in our all-new Super Duty. EBIT more than doubled to $2.4 billion, resulting in a healthy margin of over 15%. The significant year-over-year improvement in EBIT reflects higher net pricing and increased volume both outstanding proof points of the strength of our commercial business and we continue to be encouraged by our leading market position in the US and Europe, our strong order banks, the upcoming launch of our new one-time Transit and the huge up opportunity to grow software and services, and I'll talk more about this in a moment, but with over 450,000 customer subscriptions and with significant growth each quarter, this is a key pillar of our Ford Pro business.

Ford Credit generated EBT of $390 million. Results were in line with our expectations, but down $550 million from a year-ago reflecting lower financing margin, the non-recurrence of credit-loss reserve releases, and residual value performance, all of which was already reflected in our full-year outlook. Credit-loss performance remains strong and below our historical average, but is expected to increase and auction values remain robust but are down from their peak in the first half of 2022.

Before turning to our outlook, let me provide a little more context regarding software services. And in my mind, this is a real opportunity for value creation. We are already seeing sustained double-digit quarter-over-quarter growth in subscriptions across all of our business segments and most importantly at gross margins of around 50% and our next-generation digital platform will enable a step-function change in capability, allowing us to scale and deliver value to both our retail and commercial customers even faster.

Regarding our outlook, we now expect full-year total company adjusted EBIT of $11 billion to $12 billion, primarily reflecting stronger net pricing in Ford Pro and Ford Blue with adjusted free cash flow of $6.5 billion to $7 billion and capital expenditures between $8 billion and $9 billion. Our guidance reflects headwinds which include continued global economic uncertainty and inflationary pressures, higher industry-wide customer incentives, and continued EV pricing pressure, increased warranty costs, lower past service pension income, exchange, and costs associated with union agreements. And tailwinds include improvement in the supply chain and higher industry volume, our all-new Super Duty, and lower commodity costs.

Now turning to the segments. We now expect Ford Blue to deliver a full-year EBIT of about $8 billion. We expect higher volumes and a stronger mix to more than offset any potential pricing headwinds. For Model e to report an EBIT loss of around $4.5 billion, largely reflecting the present pricing environment, disciplined investment in new products and capacity, and other costs. We also expect Ford Pro's EBIT to approach $8 billion with a significant year-over-year improvement driven by pricing and volume, including the benefit from the launch of the all-new Super Duty, and Ford Credit EBT is anticipated to be about $1.3 billion.

So that wraps our prepared remarks and we'll use the balance of the time to address what's on your minds. Thank you. And operator, please open the line for questions."
"4","Operator",NA,"We will now begin the question-and-answer session. [Operator Instructions] In the interest of time please limit yourself to one question only. Your first question today comes from Adam Jonas with Morgan Stanley. Please go ahead."
"5","Adam Jonas","Analyst at Morgan Stanley","Hey, everybody. So, first to Lynn's mother Toni, I've actually never met you before, but I feel like, I know you and I've heard so many stories from your daughter, not just about your humor and your amazing Puerto Rican cooking, but also for your values and how you've always stood up for what is right. So I just wanted to say, God bless You, Toni.

And just one question, Jim. Thank you for showing the losses in Model e when nobody else in this industry has the courage to do so amongst the legacy peers. Losing $40,000 a unit, Model e obviously can't continue. So is this something that you feel you can just grow your way out of or there's something more radical need to change and I'm thinking Audi and Volkswagen are turning to SAIC and Xpeng in China, there seems to be something a pivot going on in the industry where there is a willingness to work with competitors. Your stuff with Tesla was -- your -- some of your peers seem to reluctantly fall you and you really showed leadership there. So I'm wondering if you can embrace more of that collaborative approach to remain relevant in EVs, while also being more capital disciplined. Thanks."
"6","James D. Farley","President and Chief Executive Officer at Ford Motor","You are absolutely, right. I would say, Adam when Doug came on board and at the same time we did the. Model Y teardowns especially in Texas and we really understood the BYD teardowns and even, Changan our partner in China, our eyes were opened more than a year ago. And so we were fortunate that our new platforms that no one's seen yet are coming. At a time when our traditional competitors have already designed and made their bet on the EV platforms. And I can tell you that, that moment was one of the biggest eye-opening moments in my personal career where I realized, we had a completely change our approach to platforms. The inverter technology, the efficiency in the system of the vehicle, the massive complexity reduction, and the cost-competitive reduction that we have to make in the second cycle products was just dramatic.

Our -- the battery pack design that we see from our competitors is completely uncompetitive from what we saw and what we're now executing against. The gearboxes, the motors. How we thought about investment in braking systems in Wiring Systems. The diversity of battery chemistry like LFP, it was all just a moment when we all looked to each other and said we have to go left, BT, and compete with these competitors that make a really good living on EV and so we're executing that.

And as John said, Adam, the other epiphany was for us, and Thank God, we have Pro because it's come to fruition. Yes, the enormous cost but the importance of upgrading the electric architecture. So we could be a winner in sending software to the vehicle. This decision by Ford in the second cycle products to bundle this new simpler, more energy-efficient platform but compete in segments where we have a great reputation, but we can still conquest with very simple pop hat engineering and add to it in advanced electrical architecture where we can win the war of shipping software to the vehicle was our bet -- is our bet and we like our bet and we think it's competitive.

In the meantime, we learned about battery scaling, which is not easy in Georgia. We've learned about how to build 10,000, 20,000 union amongst batteries in one facility in high quality, we learned about the thermal propagation that will protect our brand over time and I'm very optimistic. However, in a place like China, we may have to use our local -- our local. JV partners platforms because they are the best in the world in certain segments, maybe not for a full-size truck or a large three-row crossover but for some segments, it may be just perfect for us. So we're not changing the strategy of Ford, we've always been on that strategy, including China."
"7","Adam Jonas","Analyst at Morgan Stanley","Thanks, Jim."
"8","Operator",NA,"The next question comes from Rod Lache with Wolfe Research. Please go ahead."
"9","Rod Lache","Analyst at Wolfe Research","Hi, everybody. I wanted to also ask a question about Model e. Just pushing out the EV targets. The volume targets makes sense when we see contribution margins from volume being offset by additional price, but I was hoping that you might talk to us about kind of the longer term. What does it mean with regard to your 2026 targets, I'm glad to hear that you aren't fixated on two million units, but what is your ability to adjust investment and structural costs when you have to make commitments to suppliers or to your infrastructure to be capable of hitting that, and are you still committed to the 8% margin target?"
"10","John Lawler","Chief Financial Officer and Interim Chief Supply Chain Officer at Ford Motor","Yeah. Hi, Rob, it's John. So we're not walking away from the 8% margin run-rate at the end of '26, we've got several years to work that. It may look a little bit different than what we shared at Capital Markets Day, but there is levers that we can pull. We don't necessarily have to spend at the same rate. Some of the battery factories could be flexible, the transition from ICE components to electrical components is optional from a timing standpoint, so we can make those changes.

And as Jim said, we've got the team working on that second-generation of products, which is critical and we have some time to work this and understanding where the pricing is settling and coming up with the right value equation. So we're not walking away from the 8% at this point and we're going to continue to work that. As far as the volume trade-off with profits, Rod, it's interesting the elasticity model that we're now building because of our high volume, we are at the middle part of the year, this year we will build about 120,000 EVs. So we're learning a lot about that elasticity between price and volume. It's actually not as different ICE that we bought. So we have a lot of information that Ford didn't have a year ago on the volume, trade-off, profit optimization, plus all the levers that John talked about on the 8%."
