"","speaker","title","msg"
"1","Operator",NA,"Good morning and welcome to the Mosaic Company's Second Quarter 2023 Earnings Conference Call. At this time, all participants have been placed in a listen-only mode. After the company completes their prepared remarks, the lines will be open to take your questions.

Your host for today's call is Paul Massoud, Vice-President of Investor Relations and FP&A of the Mosaic Company.

Mr. Massoud, you may begin."
"2","Paul Massoud","Vice President Investor Relations at Mosaic","Thank you and welcome to our second quarter 2023 earnings call. Opening comments will be provided by Joc O'Rourke, President and Chief Executive Officer, followed by a fireside chat and then open Q&A. Clint Freeland, Senior Vice-President and Chief Financial Officer; and Jenny Wang, Senior Vice-President, Global Strategic Marketing will also be available to answer your questions.

We will be making forward-looking statements during this conference call. The statements include but are not limited to, statements about future financial and operating results. They are based on management's beliefs and expectations as of today's date and are subject to significant risks and uncertainties. Actual results may differ materially from projected results. Factors that could cause actual results to differ materially from those in the forward-looking statements are included in our press release published yesterday and in our reports filed with the Securities and Exchange Commission.

We will also be presenting certain non-GAAP financial measures. Our press release and performance data also contain important information on these non-GAAP measures.

Now I'd like to turn the call over to Joc."
"3","Joc O'Rourke","President and Chief Executive Officer at Mosaic","Good morning, thank you for joining our second quarter 2023 earnings call. Mosaic delivered revenues of $3.4 billion, adjusted EBITDA of $744 million, and adjusted earnings per share of $1.4.

First, I'd like to discuss the broader agricultural market where fundamentals remain constructive, global demand for crops is very strong and supply is struggling to keep up. Geopolitical events are having a major impact, the war in Ukraine continues to restrict supply from one of the world's most important agricultural regions. Last month, the Black Sea Grain Initiative collapsed and was followed by the bombing of several grain terminals. As a result, we expect to create exports of corn and wheat to be down by as much as 30% versus last year, which wasn't itself a down year but conflict is only one part of the supply problem.

Around the world, weather extremes are having a profound effect on crop production. North American yields this year could be negatively impacted by dry conditions and El Nino is hurting production across Southeast Asia and Australia. This situation is exacerbated by under application of nutrients especially potash, which is crucial for drought resistance and crop resilience. To maximize yields and meet global consumption needs growers need to increase cropping intensity which will mean increasing fertilizer applications.

The world counter forward multiple years of under-fertilization and crop production shortfalls. Today, China is importing record levels of soybean, wheat, and beef, roughly 5 million tonnes of China's corn imports over the last 12 months were sourced from the Black Sea Green deal. This is a supply that must be replaced by other regions. The shortfall extends beyond China countries across Europe, Africa, and Asia will need to replace lost Ukrainian supply. In India, the focus remains on food security on affordability. Recently the government responded by banning the export of non-Basmati white rice to ensure adequate domestic supply. Constrained supply and strong demand will continue to put pressure on global stock to use ratios which are already at multi-year lows. All these dynamics together continue to support the constructive ag market. The strong ag fundamentals should lead to strong fertilizer demand for the next several years and we're already seeing robust demand in several of our key markets.

Since the spring improved affordability channel inventory destocking and sustained demand for grain and oilseeds have brought customers back to the market. In North America, a strong spring application season depleted fertilizer inventories which customers are now looking to replenish. Logistical constraints associated with low water levels on the Mississippi River and limited trucking capacity persist, but favorable grower economics are leading retailers to secure supplies early to avoid any backups.

In Brazil, the market is beginning to move as we expected, like we saw in North America, demand was deferred late into the typical window, but customers have returned to the market. In-country inventories are well below the levels seen earlier this year and growers are trying to secure tonnes ahead of the fast-approaching sorghum season. In India, monsoon rains have been strong enough to drive grower demand for fertilizer. Phosphate imports are expected to be strong throughout the rest of the year.

Switching to potash supply sanctions continue to restrict Belarusian exports. After a surge earlier in the year, rail volumes to China started to level off. We continue to expect Belarusian Potash exports to be in the range of seven million tonnes to eight million tonnes, which is well below the historic 13 million tonnes.

In North America, port terminal capacity has been constrained by multiple events. Repairs at Canpotex's Portland terminal are ongoing and should be completed by the end of the year. In Vancouver, a 13-day strike resulted in a temporary curtailment of the Neptune Terminal but work continues to finalize a new labor deal and we hope this will be resolved shortly. Canpotex is making use of alternative ports in Canada and in the Southern and Eastern United States to mitigate some, but likely not all of the impact on international shipments. We expect a constrained phosphate supply as well.

Over the last several years, changes to China's environmental policy led to the permanent closure of 25% of their domestic capacity. China is also focusing on food security by ensuring adequate domestic supply, while also meeting rising industrial demand, both of which are expected to limit exports for the foreseeable future. Industrial demand, particularly in China's lithium iron phosphate production is expected to grow dramatically over the next several years. Last year LFT production more than doubled to 1.1 million tonnes of finished fertilizer equivalent and production is expected to grow by an additional 500,000 tonnes in 2023. This new market will continue to take phosphate volumes away from fertilizer production. We expect China's exports to be in the range of seven million tonnes to eight million tonnes this year or roughly 35% below 2021 export levels.

Overall, the fertilizer market recovery is playing out as we expected. In a tight market, volumes are moving and prices are following. Phosphate prices have risen over the last month, while potash prices have stabilized and are now beginning to move higher. This sets the stage for a constructive second half of the year and into 2024.

We believe our business is well-positioned to capitalize on this recovery. Over the last several years, we've invested in our business to maintain our position as a reliable supplier to customers. In addition to the work, we've done on our production assets, we've also invested in the infrastructure necessary to deliver that product. A few examples include the overhauling of our rail fleet, revitalizing our in-country distribution facilities, and our purchase of the remaining share of Gulf Sulphur Services to secure logistics around our sulphur supply. These investments are integral to our results.

In potash sales volumes for the second quarter reflected the benefit of a strong North American spring planting season. While prices reflected the bottoming of the global market. Markets are improving, a trend we expect to continue throughout the second half of 2023. Over the last year, Mosaic is met demand by carefully managing production and inventory, we have built a flexible, low-cost system that's able to capture market opportunities as they become available.

Last month, we temporarily restarted our Colonsay mine to replace Esterhazy production, which is currently undergoing its summer turnaround. In the third quarter, we expect total potash sales volumes of 2.1 million tonnes to 2.3 million tonnes. This guidance reflects the results of a very successful summer fill program in North America, which was oversubscribed by 30%. We currently expect MOP prices at the mine in the range of $250 to $300 per ton.

In phosphates, we reported strong sales volumes in the second quarter. Our average realized price was at the high end of our guidance range and our stripping margin benefited from lower raw materials costs. As we discussed last quarter, we are pushing ahead with increased investments in our phosphate business targeted at improving reliability. This may require short-term increases in maintenance like we experienced during the second quarter.

Looking ahead to the third quarter, we have a solid order book with 70% committed and priced today. We anticipate total sales to be in the range of 1.7 million tonnes to 1.9 million tonnes and DAP prices at the plant in the range of $475 to $525 per ton. In Brazil, we reported sequential improvements in our operating results, our distribution margins are recovering and we expect that trend to continue in the third quarter as Brazil demand moves higher, 90% of our third quarter volume is already committed and priced.

Finally, I'd like to spend some time on our capital allocation strategy. Our approach has not changed. We remain committed to investing in our business, maintaining a strong balance sheet, and returning capital to shareholders. In Potash, an independent audit of the K3 mine and K2 mill expansion was recently completed, which verified a total nameplate capacity of 7.8 million tonnes at our Esterhazy Potash complex. Esterhazy is now the largest potash operation in the world and certainly one of the most efficient. In addition to the underground optimization, we've also begun debottlenecking the K2 mill at Esterhazy by installing a new Hydroflow flotation process. This will add up to 400,000 tons of incremental production capacity with minimal additional operating costs. We're investing $55 million in this project, which has an unlevered after tax IRR in excess of 75%.

In phosphates, we continue to move production away from commodity products and towards differentiated value-added products through the expansion of MicroEssentials capacity at our River View facility. Following the expansion which is expected to be complete by the end of the year, about half of our North American phosphate sales volumes will be higher-value specialty products. This is a $34 million investment with an after-tax unlevered IRR in excess of 50%. This expansion comes just ahead of next year's launch of MicroEssentials Pro, which is the next generation of MicroEssentials. Our field trials in Brazil indicate the growers will see a yield bump on soybean acres of 3% or roughly two bushels per acre versus current generation of MicroEssentials.

Against traditional MOP solutions, MicroEssentials Pro provides an 8% yield advantage or nearly five bushels an acre. The patent on the new formulation extends through 2038. We are very excited about the launch of MicroEssentials Pro, which builds on an already-strong foundation of value-creation for the growers, our customers, and for our shareholders.

In addition to higher-grade phosphate fertilizer, we're also exploring entry into purified phosphoric acid for the lithium iron phosphate battery market. Our initial work has validated this opportunity and together with constructive and developing discussions with OEMs and battery manufacturers, our Board of Directors has approved an additional $60 million to commence engineering work on a commercial plant.

In our Mosaic Fertilizantes business, we're building a one million-ton blending and distribution facilities in Palmer Ranchi in the State of Tocantins in Northern Brazil. We currently don't have much presence in this region. So, the facility will extend our distribution footprint into an attractive high-growth area. This is an $80 million investment with an after-tax unlevered IRR in excess of 20%.

In total, our capital spending expectations this year remains unchanged at $1.3 billion to $1.4 billion. Our balance sheet is strong. During the quarter, we entered into a $700 million credit facility, which gives us additional flexibility to manage our capital. Our final focus is on capital return to shareholders. All excess cash will be returned to shareholders through dividends and share buybacks. Year-to-date, we're ahead of our target over the last 18 months, we've repurchased 50% of our float, and believe our share still represented good value. Our regular dividend today is $0.80 per share and our business positions us to consider further increases over time.

To sum up, Mosaic continues to demonstrate the earnings power and resilience we have created over the last several years. Our second quarter results were strong despite deferred fertilizer demand in many markets and our outlook for the remainder of the year and beyond is quite positive. The world's farmers have strong incentive to maximize crop production and meet global food demand. Fertilizer is critical to their success and Mosaic will continue to meet that need."
"4","Paul Massoud","Vice President Investor Relations at Mosaic","Thanks, Joc. Before we open the lines for a live Q&A, we'd like to address some of the most common questions that came in last night. Our first question is on our guidance. With fertilizer markets turning higher in the last few weeks is there conservatism in our outlook, what are we assuming in our volume and price ranges for phosphates and potash?"
"5","Joc O'Rourke","President and Chief Executive Officer at Mosaic","Thank you, Paul. In Potash, our volume will be dependent on the ability to ship internationally. With the continued labor unrest, following the 13-day strike in Vancouver and the ongoing repairs of Portland, our export capability may be limited but the midpoint of our guidance range is in line with our historic average, which tells you how strong the North American demand has been this summer. Demand has been very strong with our summer fill program oversubscribed by 30%.

Phosphate volumes could also see some upside given the strong global demand, but we're limited on inventory. We expect production to be higher sequentially. So there is some opportunity to exceed our current guidance range. On pricing. 70% of our Q3 order book is committed and priced depending on how the rest of the quarter plays out there is an opportunity for price upside but much of that would get realized in the fourth quarter when we have more unpriced tons."
"6","Paul Massoud","Vice President Investor Relations at Mosaic","Joc, our next question is on Brazil. Fertilizantes recovery appears to be slower than some had expected. Were there any major surprises in the second quarter? And how should investors think about that business in the second half of the year?"
"7","Joc O'Rourke","President and Chief Executive Officer at Mosaic","Thank you, Paul. Weaker pricing affecting our production business and demand deferral for grower liquidity issues extended longer into the second quarter than we had been anticipating but the market did eventually turn and at today's prices, the barter ratio for beans is very attractive, which is driving farmers to secure supply for their sorghum season. Our distribution business posted a sequential improvement in quarter two and we see that trend continuing into the second half of the year. Second half distribution margins are expected to be at the high end of our targeted range of $30 to $40 per ton. In production, second quarter results were impacted by unplanned outages at Uberaba and Aracaju. Those issues are behind us. So we expect higher volumes in the third quarter.

The other issue in our production business was working through higher-cost inventories of sulphur and ammonia, which we now expect to be lower in the third quarter. Overall, with high-cost finished product destocking and distribution now complete and Brazilian operational issues behind us, the business is very well set up for Brazil's busiest quarter of the year."
"8","Paul Massoud","Vice President Investor Relations at Mosaic","Joc, our next question is on Colonsay. What was the rationale for Colonsay's restart? Is market demand now strong enough to keep it running after Esterhazy's turnaround is complete?"
"9","Joc O'Rourke","President and Chief Executive Officer at Mosaic","Thank you, Paul. Yes, Colonsay will be needed for the foreseeable future. Over the last year, we have met potash demand by carefully managing production and inventories. In quarter two, strong demand in North America resulted in approximately 300,000 tonnes of inventory drawdown with Esterhazy's planned summer turnaround and a very successful summer fill program, Colonsay tonnage is required to meet our customer expectations and needs.

At present rates, Colonsay must run approximately five months to replace the one-month Esterhazy maintenance turnaround. With strong demand in North America and a rebounding international market, the main determinant to future volumes will only be limited by export logistics capabilities."
"10","Paul Massoud","Vice President Investor Relations at Mosaic","Joc, the last question that we want to address is on capital allocation. Is Mosaic is still committed to returning all free cash flow to shareholders?"
"11","Joc O'Rourke","President and Chief Executive Officer at Mosaic","Our commitment to return all of our free cash flow has not changed, though, to reiterate, that is a commitment to return cash flow over time not a quarterly commitment. Returns will vary from quarter to quarter based on the seasonality of our business and internal capital needs. However, keep in mind year-to-date, we have returned in excess of 100% of our free cash flow to shareholders."
"12","Paul Massoud","Vice President Investor Relations at Mosaic","That concludes the fireside portion of our call. Operator, could you please open the lines for the live Q&A?"
"13","Operator",NA,"We'll begin the question-and-answer session. [Operator Instructions] We ask that you please limit yourself to one question. If you have further questions, you may re-enter the question queue [Operator Instructions] And our first question will come from Steve Byrne of Bank of America. Please go ahead."
"14","Steve Byrne","Analyst at Bank of America-Merrill Lynch","Yes, thank you. Joc, I'd like to hear your view on what you think is an appropriate potash price in the market right now given, as you highlighted, the reduced production at Belarus, we got tight inventory levels in most of the world, lower nutrient levels in much of the soil, and yet you're expecting pricing in the high 200s mine gate is that seem appropriate to you or is there something that's causing potash pricing to be weaker than maybe we would have thought, some second-tier pricing out there that's coming from perhaps, Russia or Belarus, is there some of that that's causing this."
"15","Joc O'Rourke","President and Chief Executive Officer at Mosaic","Good morning, Steve. It's a really good question and I think you have to start with the after-effects of last year were I think in some key markets there was panic and then overpricing and then the reflection or the shadow of that was a complete walk away from the market by farmers. We talked about a potash holiday or whatever. I think as we move into particularly this third quarter, I would say that we have probably over-corrected significantly to the downside now based on the basic facts, the market is not going to be demand-limited, the market is definitely going to be supply limited in potash. Our expectations from the former Soviet Union Belarus, we're expecting it to still be in the range of seven million tonnes down from seven million tonnes to eight million tonnes down from 13 million tonnes. The Russian producers themselves are down as much as four million tonnes to five million tonnes this year.

So, I definitely think that mine-gate prices are probably, arguably at least $100 below what they could easily move to in probably the near-term. So do I believe the prices are appropriate for where we are today, no. But at the same time I will reiterate that from a first perspective, the volumes have to move, those volumes are now moving and they're moving strongly. Brazil is moving strongly as we move into Safra. Our North American fill -- fill program, extremely successful, we're starting to see not only volume move but price move in China. India still has its problems, but I think that they need product, so I think all of those things lead to a very strong rebound and I'm hoping it doesn't create too much of a rebound that it can't happen in a more orderly way. So overall. I would say the fundamentals point to something that should be quite bullish."
"16","Operator",NA,"Your next question comes from Joel Jackson of BMO Capital Markets. Please go ahead."
"17","Joel Jackson","Analyst at BMO Capital Markets","Good morning, Joc and team. On phosphates, could you talk a little bit about in your release, your comment, that's say for phosphate. in the third quarter you expect margins will benefit from lower raw material costs in the third quarter? So does that imply that you think third quarter phosphate margins will be up sequentially? And then just in general, phosphate rock costs have been higher for several quarters, should we expect that to continue, when would phosphate rock costs go back down to a more normalized range or is this the new normal?"
