"","speaker","title","msg"
"1","Operator",NA,"Welcome to Lennar's First Quarter Earnings Conference Call. At this time, all participants are in a listen-only mode. After the presentation, we will conduct a question-and-answer session. Today's conference is being recorded. If you have any objections, you may disconnect at this time.

I would now like to turn the call over to David Collins for the reading of the forward-looking statements."
"2","David Collins","Vice President & Controller at Lennar","Thank you and good morning, everyone. Today's conference call may include forward-looking statements, including statements regarding Lennar's business, financial condition, results of operations, cash flows, strategies, and prospects. Forward-looking statements represent only Lennar's estimates on the date of this conference call and are not intended to give any assurance as to actual future results. Because forward-looking statements relate to matters that have not yet occurred, these statements are inherently subject to risks and uncertainties. Many factors could affect future results and may cause Lennar's actual activities or results to differ materially from the activities and results anticipated in forward-looking statements. These factors include those described in our earnings release and our SEC filings, including those under the caption Risk Factors contained in Lennar's Annual Report on Form 10-K most recently filed with the SEC. Please note that Lennar is in no obligation to update any forward-looking statements."
"3","Operator",NA,"I would now like to introduce your host, Mr. Stuart Miller, Executive Chairman. Sir, you may begin."
"4","Stuart Miller","Executive Chairman at Lennar","Thank you and good morning, everyone. Thank you for joining us this morning. I'm here in Miami and joined by Rick Beckwitt, our Co-CEO and Co-President; Jon Jaffe, Co-CEO and Co-President; Diane Bessette, our Chief Financial Officer; David Collins, who you just heard from, our Controller and Vice President; and Bruce Gross, our CEO of Lennar Financial Services. There are other executives here with us as well. As usual, I'm going to give a macro and strategic overview of the company. After my introductory remarks, Rick is going to walk through our markets around the country and comment on our land strategy. And then Jon is going to update construction costs, supply chain, and cycle times.

As usual, Diane will give additional financial highlights and will give some rough boundaries, not guidance, just boundaries, given volatility in the market for the second quarter to assist in forward thinking and modeling. And then we'll answer as many questions as we can, and as usual, please limit yourself to one question and one follow-up so that we can include as many as possible.

So, let me go ahead and begin by saying that we're pleased to report that the Lennar team has produced strong and consistent results for the first quarter of what is shaping up to be a complicated and volatile 2023. The quarter started in December with traffic and sales stalled moving only with incentives and price adjustments. We entered January with interest rates declining and energized customer and improving margins, and then closed out February with rates again rising and challenging consumer confidence, although sales remained relatively strong at adjusted prices traffic was slowing. Of course, the quarter ended and the past couple of weeks have added new issues and questions that are reflective of a market that is looking for a bottom and looking for stability. With the Federal Reserve and federal government trying to reconcile the unintended consequences from aggressive interest rate hikes in order to curb inflation, there is simply no way to see around corners and anticipate with certainty what comes next. This is exactly the kind of volatility that our core operating strategy of maintaining volume using incentives and sales price has been built to endure. With volume and production as our constant and margin as our shock absorber, we managed with certainty to volatility and stay focused on our mission. If market conditions deteriorate, we compromise margin through price and/or incentives, but we generate strong cash flow. If conditions improve, we improve margins and bottom-line while also generating strong cash flow. Our primary focus is on cash flow.

We maintain our volume to move through the limited legacy land that we have, which is at legacy prices, whilst keeping our production machine working efficiently and rationalizing costs. And the fact that we're projecting a flattish number of deliveries in 2023 versus 2022 displays the strength of our strategy. Interest rates have continued to be the primary headwind to sales activity as inflation concerns have dominated the Federal Reserves' actions to date. At the same time, the housing supply shortage, especially workforce housing, discussed by every mayor and every governor across the country continues to drive customers to stretch their wallet as incentives and price reductions have worked to meet purchasers halfway. Additionally, interest rates have also sidelined the professional or institutional purchasers. Higher capital costs, together with higher capitalization rates, have made the purchase of single-family for rent homes less financially attractive as well. With that said, we still believe that housing -- that the housing market is beginning to find a point of stabilization and customers, both primary and institutional, are coming to grips with the new normal of higher but acceptable interest rates. The sudden sticker shock of rapidly rising interest rates in 2022 has mellowed, and while net prices are lower, incentives are moderating, cancellations have been normalizing lower, and margins have been bottoming as cost reductions are beginning to provide an offset.

As I've said many times in the past, the overall housing shortage remains the dominant theme and is defined by a decade-long production deficit in the country after the Great Recession. This deficit will be exacerbated by a growing reduction in housing starts of both single-family and multi-family homes brought on by the current housing recession. This shortage should be a stabilizing factor for the housing market over time.

Against this backdrop, we've remained steadfast in our adherence to the strategies we adopted as the Fed began its tightening program approximately one year ago. As noted, we've continued to focus on selling homes at market-clearing prices while building a consistent pace to meet the needs of the supply constraint housing market. Whether for purchase or for rent, housing shortages are a major concern across the country, as I've said, particularly at state and local levels. In spite of higher interest rates, driving affordability concerns, more dwellings are needed, and our mission is to meet that need. In the first quarter, we saw our margins fall to 21.2%, reflecting sales from prior quarters and adjustments to backlog. While margins fell 360 basis points over the prior quarter and 570 basis points year-over-year, they reflected the use of price reductions and incentives, that is closing cost payments and interest rate buydowns, to offset volatile interest rate and market shifts. We use these tools both to sell homes as well as to protect our backlog by adjusting pricing and incentives to ensure closings.

Our first quarter cancellation rate improved to 21.5%. While this is higher than the 10.2% last year, it is decidedly lower than the 26% last quarter and has been falling in each consecutive month. While our new orders were down from 10% year-over-year, that results has compared favorably to reported market conditions and enabled us to maintain a strong start pace that enables us to increase our expected closings for the year to a range of 62,000 to 66,000 homes delivered. On a positive note, very limited new-home inventory exists. Limited existing homes supply exists as existing homeowners hold onto extremely low mortgage rates and very limited multi-family production, combined with the chronic housing production shortfall over the past decade and leads the industry in the middle of what we believe will be a fairly short duration correction without an inventory overhang to resolve. These factors will also extend the runway for longer-term housing growth as the correction develops. We derived growing confidence in our ability to achieve sales at the best possible prices from our significant investment in digital marketing, which is more relevant than ever before. We have used our dynamic pricing model in conjunction with our formidable and improving digital marketing platform to continue to drive sales volume at market-clearing prices in order to maintain consistent production levels. Our proprietary digits platform, which we built on a Microsoft backbone, provides digital marketing insights and analytics that guide us to better execution while maximizing pricing using our dynamic pricing model. Our digital marketing team and our dynamic pricing team are getting better and better each quarter, and they enable us to refine and improve our execution and effectiveness as we accumulate more data and more experience.

Our second strategy was to work with our trade partners to rightsize our construction -- our cost structure to current market conditions while we reestablished cycle time at pre-supply chain crisis levels. Jon will cover this in great detail shortly, but at a high level, we continue to make meaningful progress with our trade partners as they appreciate our long-term strategy of maintaining consistent production. Relative to construction costs, Lennar led the way with reducing -- with a reduction in margin while maintaining volume and increasing market share as the market has corrected. As our margins have now contracted, we are driving cost-reduction participation from our trade partners. Our trade partners are working side by side with us to reduce costs and to keep the production machine working. While there continues to be a lag in those reductions coming through our reported numbers, in the back half of the year, cost reductions will improve lagging margins.

Cycle time reductions will also come through in the back half of the year. While cycle time has increased slightly this quarter from 211 days to 219 days last quarter, this timing reflects homes that had been in production for almost eight months. While we reviewed the front end of construction for homes that have started more recently, we are seeing a two-week reduction already coming through and we know that will improve over the next quarters. Improved cycle time will improve our inventory churn, which now stands at 1.2 and will help reduce inventory as we'll be able to carry less inventory to hit our deliveries and accordingly, we will improve our return on inventory as well.

Our third articulated strategy was to sharpen our attention on land and land acquisitions. While Rick will give detail on our land strategy, this has been a specific concentrated area of focus for all three of us: myself, Rick, and Jon, across the platform. We recognized early that land would be expensive relative to reduced prices and we therefore stopped the bleeding early. While we reconsidered every land deal in our pipeline, we have walked from deposits or renegotiated terms and price and we have been relentless in focusing on protecting cash and only purchasing the next strong margins at today's market pricing. We purchased very little land this quarter as we await better pricing that is more in line with current home sale prices. New land purchases in time will improve lagging margins. Fortunately, we're well-positioned with well-structured contracts and shorter-term deal structures that enable our capital allocation to be managed constructively. As with our trade partners, our land partners or sellers understand that we are maintaining volume and increasing market share while taking the first hit to our own margin. They will need to work together with us in cost reductions given lower home sales prices where we'll just have to move on.

Our fourth playbook strategy was to manage our operating costs, our SG&A, so that even at lower gross margins, we will drive a strong net margin. We've been driving our SG&A down over the past years quarter by quarter to new record lows and many of those changes, though not all, are hardwired into permanent efficiencies in operations. In our first quarter, we were able to marginally improve SG&A to 7.4% from 7.5% last year. And we believe if we continue to drive volume, we'll be able to limit increases and manage to advantageous cost levels. Nevertheless, as average sales prices come down, the percentages won't hold without corresponding additional cuts. We also note that at more difficult times, there will be upward pressure on some of our sales and marketing and realtor costs in order to drive and find purchasers and drive new sales. In this regard, the earlier discussion of our intense focus on our digital marketing platform is critically important in offsetting many of these potential cost increases.

Our fifth playbook strategy is to maintain tight inventory control. This is exactly what drives cash flow and our cash flow machines and we're focusing on this part of our business every day. Both land and home inventory control are core focus of our overall business and leadership team. And in our first quarter numbers, you can see our focus on these elements in our 14.2% percent debt-to-total capitalization rate, which is down 410 basis points from last year's 18.3%, and our $4.1 billion cash position together with our $2.6 billion undrawn revolver, which together provides excellent liquidity and flexibility. Tight control of land and completed home inventory has enabled cash flow so that our net debt-to-total-capital is actually negative at this point.

Inventory management is the most carefully reviewed and managed part of our business and enables us to maintain an extremely low inventory of completed, not sold, homes which are consistently -- which have been consistently been at or under one home per community for the past years. And right now, we have approximately 1,300 unsold and completed homes. We're well aware the inventory has remained flat as opposed to lower year-over-year as one might expect because of the expanded cycle times due to the supply chain disruption. We also know that this inefficiency will correct over the next few quarters and will return approximately $1.5 billion of inventory and turn it into additional cash. Additionally, a pause in growth this year will reduce the inventory and generate additional cash over the next year as well.

The fixed strategy is to continue to focus on cash flow and bottom-line in order to protect and enhance our already extraordinary balance sheet. With our balance sheet strong, we're able to complement our strong operational executions with stock repurchases and debt reductions that improve total shareholder returns and return on equity. As we continue to execute our strategies, we will continue to drive strong cash flow and bottom-line profitability, and even though bottom-line profitability will be compressed year-over-year, as prices and margins are impacted in a correcting market, our balance sheet and our cash position will continue to improve. This improvement enables the flexibility to be opportunistic as market conditions stabilize.

Finally, we have added an additional strategy -- an additional core strategy since last quarter end. This is the strategy of continuous improvement focus throughout the company. Although it seems obvious and perhaps a little trite, we have created a central focus on continuous improvement metrics for every leader in our company with a direct tie to performance measurement and bonus structure. Last year, we recruited a new CHRO with specific expertise in this area and we developed a determined and constructive program of engagement and measurement across our platform. Welcome aboard, Drew Holler. Now that he has been with us for about six months, I wanted to formally welcome Drew to the company on our earnings call and let him know formally that we, meaning me, Rick, Jon, and all of our shareholders, expect really exciting improvements that will help Lennar continue to reach higher and drive harder to be the best version of ourselves.

So, in conclusion, it seems that the homebuilding industry has been skating on a very thin edge between some very strong headwinds and some equally strong tailwinds that have required careful navigation and refined adjustments along the way. The headwinds have been defined by Federal Reserve-driven interest rate increases, driven by stubbornly high inflation. The consumer has attempted to adjust. The tailwinds have been defined by housing shortages across the country as well as production deficits over the past decade. And while the consumer remains challenged by affordability concerns, they're adjusting to the new normal of higher interest rates and asking to purchase their homes.

In these extraordinarily difficult and volatile market conditions, the Lennar team has focused on strategy and we have executed with precision. We ended the first quarter was stronger-than-expected revenues and closings, strong profitability, and cash flow, a fortified balance sheet, and strong liquidity. We have a plan of execution to continue to navigate the uncertainties of 2023 with a focus on maintaining volumes, maximizing margins, managing inventories, driving cash flow, managing land and land spend, and further enhancing our balance sheet in spite of the challenging market conditions. Accordingly, we're not guiding but giving some broad boundaries for our second quarter closings to between 15,000 and 16,000 homes with a gross margin we expect between 21% and 21.5%. Additionally, we're targeting delivery volume for the full year to be between 62,000 and 66,000 homes as we drive volume and pick up market share and build margins back up to reconciliation of construction and land costs while carefully managing SG&A. While we're prepared for volatility and adversity along the way, we will stick to our focus on our core operating strategies in order to perform as expected. Simply put, that's what we expect of ourselves, and we hope in the process, we will continue to earn your trust and respect.

Thank you. And with that, let me turn over to Rick, who's going to walk through a review of our market conditions across the platform."
"5","Rick Beckwitt","Co-Chief Executive Officer & Co-President at Lennar","Thanks, Stuart. As you can tell from Stuart's opening comments, the overall housing market has continued to be impacted by higher mortgage rates, which has impacted affordability and homebuyer confidence. While some of our markets are performing well, in most of our markets, we had to adjust base prices, increase incentives, and/or provide mortgage by rate buydowns, maintaining or regaining our targeted sales pace. Our strategy has been to maintain our targeted sales pace, continue to sell homes, and adjust our pricing to reflect market conditions. With this strategy, we have sacrificed gross margins to generate sales. Net sales start We've used our dynamic pricing model to continuously find the market clearing price for each of our homes on a community-by-community basis as quickly as possible. We fundamentally believe that our price to-market strategy reflects our balance sheet first focus where we can maintain starts in sales, generate cash-flow and keep our homebuilding machine going. To this end, John will discuss the operational and cost benefits of maintaining our start pace. Our first-quarter with last. First-quarter results reflect the successful execution of our price to-market strategy. During the first-quarter, our new sales orders declined 10% from the prior year. These results, as Stuart mentioned, compare very favorably to competitor and nationally reported results. We did see improvement during the first-quarter as new sales orders increased sequentially from the 4th-quarter and in each month of the first-quarter with our February 2023 sales pace per community, totaling 4.7 sales just 0.1 sale, lower than our sales pace in February 2022. Our cancellation rate also declined from 26% in the 4th-quarter of 21% in the 4th first-quarter with sequential improvement in each month of the quarter. in fact. Our cancellation rate in February was 14% much below our normalized cancellation rate. Our cancellation rates have benefited from the flawless execution of our financial services group in both finding the right mortgage products and locking mortgage with our homebuyers. Our new order sales price in the first-quarter totaled 450,000, up 8% from the 4th-quarter with mix primarily pushing our average sales price higher. Sequentially, we saw a slight improvement and a reduction in our incentives, which was partially offset by lower base prices. We've been able to achieve small sequential monthly reduction in incentives. During our first-quarter without impacting sales pace, this trend has continued into the first, two weeks of March. Notwithstanding a spike in interest rates in late February and continuing into the first, two weeks of March. Our sales and cancellation rates seven maintain and we feel we have established market pricing and sales pace stability across our footprint. Now I'd like to give you an update on our markets across the country. The prior quarters. I had three categories, one, markets that are performing well, two markets where we have adjusted pricing and incentives found the market price and have successfully regained sales momentum. And three markets that require additional pricing adjustments, incentives and focus to regain our targeted absorption pace. While our strategy has resulted in lower gross margins across the platform. The good news is that, for now, we have no category three markets. During the first-quarter and so-far in March, we had 10 markets that are performing well. Is there, Southeast Florida, Southwest Florida Tampa Palm Atlantic New Jersey Philly Metro Charlotte Coastal Carolinas, Andy, and San Diego. These markets are benefiting from extremely low inventory and many are benefiting from strong local economy, employment growth, and in-migration. While these markets have continued to perform well, we have had to selectively offer mortgage buydown programs and normalize sales incentives.

Some communities in these markets have required targeted price adjustments, but those are on rare case. Our Category 2 markets, which reflect markets where we've made more significant adjustments and have successfully regained sales momentum, include 29 markets. These include Jacksonville, Ocala. Orlando, Gulf Coast, Northern Alabama, Atlanta, Raleigh, Virginia, and Maryland, Chicago, Minnesota and Nashville, all the markets in Texas, including Austin, Colorado, Phoenix, Tucson, Las Vegas, and the rest of California, Pacific Northwest including Portland, Seattle, Utah, Reno, and Boise. While inventory is limited in each of these markets, we have had to offer more aggressive financing programs, base price reductions, and/or increased incentives to regain sales momentum. Size of the adjustments is varied on a community by community basis and has often been limited to specific homes each week. In some cases to avoid cancellations, we have adjusted pricing on our homes in backlog. We've been very proactive with our pricing and not reactive. This has allowed us to sell homes and avoid building up finished inventory. In all of our Category 2 markets, we've seen base price stabilize. In a handful of our Category 2 markets, we've been able to increase our net sales price, primarily by reducing incentives, and to a lesser extent by raising base prices. Markets remain very fluid and we're making proactive strategic decisions and adjustments every day. As Stuart said, we're committed as a management team to address any future market changes quickly. As we said in the past, we're going to keep our homebuilding machine going, maintain our sales and start pace, and price our homes to market. This is our balance sheet's first focus.

Before I turn it over to Jon, I'd like to discuss our land light strategy and community count. Much of our balance sheet and inventory management progress was driven by the execution of our land strategy, while simultaneously driving sales, delivery, and managing production. Quarter after quarter, we've worked with our strategic land partners and land banks to develop relationships for them to purchase land on our behalf and deliver just in time finished home sites through our homebuilding machines on a monthly and quarterly basis. In the first quarter, about 90% of our 12,000 home sites were purchased -- or finished home sites from our various land structures. we have continued to make significant progress on our land light strategy. This was evidenced at the end of our first quarter by our years supply of owned homesites, improving to 1.9 years from 2.7 years, and our controlled home site percentage increasing to 68% from 63% year-over-year. We've also focused on increasing our community count to drive future growth. Our community count increased 1% to 1,217 communities at the end of the first quarter from the year-ago period and we expect to increase our community count in the high-single-digits from the first quarter by the end of the fiscal year. Given our development timelines, the bulk of these communities will come on in our fourth quarter.

Now I'd like to turn it over to Jon."
"6","Jon Jaffe","Co-Chief Executive Officer & Co-President at Lennar","Thank you, Rick. You've heard from Stuart and Rick how we remain focused on finding a market community by community to maintain sales pace. Accordingly, this does enable Lennar to keep our production machine moving forward with starts. We continue with our stated construction strategy, but being a reduction-first homebuilder, keeping starts consistent, and then matching sales pace to establish starts pace to effectively manage inventory. This resulted in ending our first quarter with only about one inventory home per community. To remind you, our construction playbook has three primary areas of focus: lowering construction costs, reducing cycle time, and achieving even flow production. By executing this playbook, we believe we can maximize financial results in all market conditions. Let me address each area.

As we noted last quarter, the speed of change in market conditions has called a sharp reduction in industry-wide starts and permits. This is evident in the nationally reported starts and permit activity over the last three months with November, December, and January starts down year-over-year at 34%, 27%, and 27%, while permits were down 30%, 35%, and 40%, respectively in the same year-over-year period. Declined starts and the drop in permits which are a proxy for a further drop in future starts has already and will continue to free up the availability of labor and material. Looking at our first quarter, as expected, construction costs fell sequentially from Q4 by about 1%. This was driven primarily by the reduction in lumber cost from the last summer flowing through our deliveries, partially offset by increases in cost in most other categories. Year-over-year, construction costs rose by almost 13%, reflecting the elevated cost environment for home constructions -- for homes started in 2022 versus 2021. Importantly, in our first quarter, we continued to make progress working with our trade partners to reduce the cost of labor and materials. Additionally, we have now evaluated all of our product lines for appropriate specification changes and we maintain an ongoing value engineering review process across all of our divisions. As I've already noted, there has been a significant slowdown in starts and permits in the industry and our trade partners [Indecipherable] We continuously meet with them to communicate our strategy of maintaining our starts space which they greatly appreciate. They also understand the steps we have taken in sacrificing margins in order to keep our sales pace and to support our volume. In turn, they're partnering with us to lower our construction costs as they know we're hoping to keep them and their businesses financially stable. They understand the mission and are onboard to help us make it happen. We expect to start seeing these savings begin to flow into our second-quarter closings, which are factored into our margin guidance. Last quarter, I communicated we had identified about $14,000 per home in construction cost savings which absorbed through our closings in the back half of the year. We have now contracted these cost savings and continue to make progress on identifying additional savings while at the same time managing through environment where certain material costs are impacted by inflationary pressures. Potential future headwind to cost savings is lumber, as the combination of reduced supply from the mills and minimal inventory quantities throughout the distribution channels that's up to the potential for small price rally in lumber over the next few months. At this time, we are comfortable in reaffirming at least $14,000 per home savings, which will serve us well should home prices come under further pressure again.

Cycle time the second area of focus for our construction strategy. As Stuart noted, our closings in the first quarter softened the cycle times, but those homes were impacted by the supply chain challenges in the second half of 2022. For the quarter, cycle time increased 14 days and eight days year-over-year and sequentially, respectively. As you move into the second quarter and beyond, we will continue to close more of the home started last year which were heavily impacted by supply chain disruptions, eliminating those longer duration homes from our inventory. Our second spin will also benefit from greater availability of material and labor due to the significant reduction in housing starts. As we've previously discussed, our overall cycle time increased about two months from pre-pandemic conditions. The bulk of this affected the front end of construction as there were fewer opportunities to build out a sequence at the front end as compared to the back end. For example, we can't put on the roof without the wall, but we can install without the windows. There has been significant improvement recapturing the time at the front end. By the end of the our quarter, we have reduced front-end cycle time by over two weeks from our peak. Currently, we're on a pace of improving cycle time by a few days each week. We will have to wait and see how long this trend can be maintained or potentially even approved upon. This will depend on some lingering supply chain issues such as transformers, labor remaining in the workforce has started to decline, and appropriate staffing levels at municipalities. Reducing our cycle time over the next few quarters will free up a significant amount of cash that is tied up in our inventory, further strengthening our balance sheet.

The third area of focus is even flow production. Marked to pandemic and its related supply chain disruptions, even flow production was a core focus for us. Even flow properly executed which consisted completion throughout the month and quarter, consistent starts and completions allowed both Lennar and our trade partners to be staffed for the average versus the peaks and avoiding inefficiencies at the valleys. This drives fuel and SG&A efficiencies for both the trades and Lennar. While we're not there yet, as we look forward at our planned deliveries for each month of the second quarter, we can start to say we have churned to even flow. These strategies are an intense focus -- everyday focus of the entire company. Everyone involved in operations and purchasing are focused on every single day on lowering costs, reducing cycle times, and achieving even flow production.

I would now like to turn it over to Diane."
"7","Diane Bessette","Vice President, Chief Financial Officer & Treasurer at Lennar","Thank you, Jon, and good morning, everyone. Stuart, Rick, and Jon have provided a great deal of color regarding our homebuilding performance. So, therefore, I'm going to spend a few minutes on the results of our financial services and Lennar other segments in our balance sheet and then provide high-level boundaries for Q2 2023. So, starting with financial services. For the first quarter, our financial services team produced operating earnings of $78 million. Mortgage operating earnings were $59 million compared to $67 million in the prior year. The decrease in earnings was driven by lower loss volume, primarily as a result of the decline in the average sales price of our homes. Title operating earnings were $23 million compared to $21 million in the prior year. Title earnings increased primarily as a result of higher volume and a decrease in cost per transaction as the team continues to achieve efficiencies through technology. These solid results were accomplished as a result of great synergies between our homebuilding and financial services team as they successfully executed together through this challenging market.

So, then looking at our Lennar other segments for the first quarter, this segment had an operating loss of $41 million. The loss was primarily the result of non-cash mark-to-market losses on our publicly-traded technology investments, which totaled $24 million. And then, turning to our balance sheet. There is a constant drumbeat at Lennar to be laser-focused on returns and on cash flow. This quarter, we were unwavering with our determination to turn our inventory and generate cash by pricing homes to market to deliver as many homes as possible. The drumbeat continued with our determination to preserve cash and increase asset efficiency by continuing to be judicious about land purchases acquiring primarily finished home sites where vertical construction will soon begin. The results of these steadfast strategies was that we ended the quarter with $4.1 billion of cash and no borrowings on our $2.6 billion revolving credit facility as we've noticed. This provided a total of approximately $6.7 billion of homebuilding liquidity. Given our continued focus on balance sheet efficiency, we enhanced our goal of becoming land lighter. At quarter end, we owned 125,000 home sites and controlled 264,000 home sites for a total of 389,000 home sites. Our years owned improved to 1.9 years from 2.7 years in the prior year and our home sites controlled increased to 68% from 63% in the prior year. We believe this portfolio of home sites provides us with a strong competitive position to continue to grow market share in a capital-efficient way.

During the quarter, we started about 13,300 homes and ended the quarter with approximately 36,500 total homes and inventory, of which about 1,300 were completed unsold as we successfully managed our finished inventory levels. Consistent with our commitment to strategic capital allocation, we repurchased 2 million shares totaling about $189 million. Additionally, we paid dividends totaling $108 million. And then looking at our debt maturity profile, our next senior note maturity is $400 million, which is due in fiscal 2024. We continue to benefit from our pay-down this debt. You may recall that we've repaid about $5.4 billion of senior notes, which equates to about $300 million in interest savings. Combined with strong earnings, our homebuilding debt-to-total capital was 14.2% at quarter end, our lowest ever, which was an improvement from 18.3% in the prior year.

And just a few final points on our balance sheet. We remain committed to increasing shareholder returns. Our stockholders' equity increased to $24 billion. Our book value per share increased to over $84. Our return on inventory was approximately 31%. And our return on equity was approximately 21%. In summary, the strength of our balance sheet, strong liquidity, and low leverage, provides us with significant confidence and financial flexibility as we move through 2023.

And with that brief overview, I'd like to turn our thoughts to Q2. It continues to be difficult to issue the targeted guidance that we have historically provided given the volatility in market conditions. So, as Stuart mentioned and as we did last quarter, we're providing very broad ranges to give some boundaries for each of the components of our second quarter. So, let's start with new orders. We expect Q2 new orders to be in the range of 16,000 to 17,000 homes and expect our Q2 ending community count to be flat to slightly up year-over-year. We anticipate our Q2 deliveries to be in the range of 15,000 to 16,000 homes and our Q2 average sales price should be in the range of $435,000 to $445,000 as we continue to price to market. We expect gross margins to be in the range of 21% to 21.5%, and we expect our SG&A to be in the range of 7.2% and 7.4%. And for the combined homebuilding joint venture land sale and other categories, we expect to have earnings of about $10 million. We anticipate our financial services earnings for Q2 to be in the range of $70 million to $75 million. And we expect a loss of about $20 million for each of our multi-family business and the Lennar other category. The Lennar other estimate does not include any potential mark-to-market adjustments to our technology investments since that adjustment will be determined by their stock prices at the end of our quarter. We expect our Q2 corporate G&A to be about 1.6% to 1.7% of total revenues and our charitable foundation contribution will be based on $1,000 per home delivered. We expect our tax rate to be about 24.5% and the weighted average share count should be approximately 286 million shares. And so, when you put all that together, these estimates should produce an EPS range in between $2.10 to $2.55 cents per share for the second quarter. Finally, once again given market volatility, we're providing boundaries for deliveries only for the full-year 2023 as we did last quarter. As Stuart mentioned, this delivery range should be 62,000 to 66,000, which is an increase of our previous range of 60,000 to 65,000. We look forward to giving you another update on our next earnings call.

And with that, let me turn it over to the operator."
"8","Operator",NA,"Thank you. We will now begin the question-and-answer session of today's conference call. We ask that you limit your question to one question and one follow-up question until all the questions have been answered. [Operator Instructions] And our first question will come from Stephen Kim from Evercore ISI. Please, go ahead."
"9","Stephen Kim","Analyst at Evercore ISI","Yeah. Thanks very much, guys. Super-interesting times and very impressive results. Wanted to ask a first question, if I could, about your commentary and your guidance on orders. So, I think you indicated that your February absorptions were running at 4.7 sales per community. Your order guidance for 2Q seems to imply something less than that. Was curious why that is and -- because we usually see, if anything, the absorption is higher in the second quarter than in the first quarter. And if demand exceeds what seems to be implied in your order guide, would you expect that we might see that that excess show up in a higher margin or greater starts?"
"10","Stuart Miller","Executive Chairman at Lennar","We're struggling as to who should answer that question. Hold on, please."
