"","speaker","title","msg"
"1","Operator",NA,"Ladies and gentlemen, thank you for standing by, and welcome to the Second Quarter 2023 HII Earnings Conference Call. [Operator Instructions] I would now like to turn the call over to Christie Thomas, Vice President of Investor Relations. Mrs. Thomas, you may begin."
"2","Christie Thomas","Vice President of Investor Relations at Huntington Ingalls Industries","Thank you, operator, and good morning, everyone. Welcome to the HII Second Quarter 2023 Earnings Conference Call. Joining me today on the call are Chris Kastner, our President and CEO; and Tom Stiehle, Executive Vice President and CFO. As a reminder, any forward-looking statements made today that are not historical facts are considered our company's estimates or expectations and are forward-looking statements made pursuant to the Safe Harbor provisions of Federal Securities law. Forward-looking statements are subject to risks and uncertainties that could cause actual results to differ materially. For additional information regarding factors that could cause actual results to differ materially from expected results, refer to our SEC filings. Also in the remarks today, Chris and Tom will refer to certain non-GAAP measures. For reconciliations of these metrics to the comparable GAAP measures, please see the slides that accompany this webcast, which are available on the Investor Relations website at ir.hii.com. With that, I would like to turn the call over to our President and CEO, Chris Kastner. Chris?"
"3","Christopher D. Kastner","President, Chief Executive Officer at Huntington Ingalls Industries","Thanks, Christie. Good morning, everyone. Thank you for joining us. The HII team delivered another solid quarter. Our results demonstrate continued top line growth and steady operational performance. We continue to make progress on our strategy, executing on our significant shipbuilding backlog and growing Mission Technologies. Not only are we executing on our shipbuilding backlog, we are also delivering all-domain solutions through our unique capabilities to connect the different platforms that our customers use to perform the missions. Now let's turn to our results on Page three of the presentation. Top line growth was 4.7% from the second quarter of 2022, resulting in second quarter revenue of $2.8 billion. Diluted earnings per share was $3.27 for the quarter, down from $4.44 in the second quarter of 2022. New contract awards during the quarter were approximately $2.6 billion, which resulted in backlog of approximately $47 billion at the end of the quarter, of which $24 billion is currently funded. In the second quarter at Ingalls, we laid the keel for LPD 31 Pittsburgh and successfully completed builder's trials for NSC 10 Calhoun. We also successfully completed acceptance trials and delivered the first flight III Arleigh-Burke destroyer, DDG 125 Jack H. Lucas.

We expect to launch DDG 128 Ted Stevens and LHA eight Bougainville and deliver NSC 10 and LPD 29, Richard M. McCool Jr., later this year. At Newport News, we christened Virginia-class attack submarine SSN 798 Massachusetts and redelivered the Nimitz-class aircraft carrier, CVN 73 USS George Washington. Later this year, Newport News expects to float off SSN 798 and deliver SSN 796 New Jersey. As I previewed last quarter, CVN 79 Kennedy received the contract modification intended to optimize its construction schedule and deliver a more capable shift to the fleet earlier, which updates the expected ship delivery to 2025. Slide four summarizes the projected shipbuilding milestones for 2023 and 2024, reflecting the updates for the CVN 79 contract modification and an update for the expected shipment on the final module of Virginia-class submarine Block IV, SSN 801 Utah, which has moved to 2024. At Mission Technologies, we saw the second straight quarter of record high revenue of $645 million, with sales growing 7.5% over the second quarter of 2022. Mission Technologies had multiple wins in the quarter across its business units, capped off with the early third quarter win at J-NEEO, a $1.4 billion contract vehicle that serves the National Security Innovation Network and its mission partners by enabling the transition of innovation in both speed and scale from the lab to the battle space.

In addition to these accomplishments, we recognize and are committed to the broader international opportunities represented by the AUKUS agreement, which directly align with our capabilities in nuclear submarines as well as other emerging technologies as set forth in Pillar two of the AUKUS agreement. Turning to activities in Washington. The President's budget request for fiscal year 2024 is under consideration by Congress. And as Bill progressed through both chambers, we continue to see bipartisan support for our programs. We are pleased that the Armed Services Committees have shown strong support for shipbuilding to include authorizing funding for LPD 33 and multiyear procurement authorization for the next block of Virginia-class submarines. Both authorization bills, which have been passed by the respective chambers, authorized funding for the requested procurement of two Virginia-class submarines, one Columbia-class ballistic missile submarine and two DDG 51 Arleigh-Burke destroyers. Both House and Senate Appropriations Committees include multiyear procurement authority for Block VI Virginia-class submarines and fund the procurement of two Virginia-class submarines, one Columbia-class ballistic missile submarine and two DDG 51 Arleigh-Burke destroyers.

The Senate Appropriations Bill provides advanced procurement funding for LPD 33 in FY '24 and a third DDG 51 in FY '25, and the House Appropriations Bill includes language supporting a stable rate of procurement of amphibious warfare ships. Final outcomes will depend on respective conference negotiations between the appropriations and the authorization committees. Now moving to labor. Through the second quarter, we hired over 3,200 craftsmen and women on a solid pace to meet our full year plan of approximately 5,000. Although we are meeting our hiring targets, attrition remains high, and labor is still the greatest risk to meeting our plan. We are continuing to devote substantial effort at both shipyards in the areas of recruiting, robust training and retention of our workforce in this very challenging labor environment. In summary, the strong demand for our products and services, coupled with continued progress on our strategy of executing against our backlog and growing Mission Technologies, sets the foundation for HII to continue to fulfill our mission to deliver the world's most powerful ships and all-domain solutions in service of the nation. And now, I will turn the call over to Tom for some remarks on our financial results. Tom?"
"4","Thomas E. Stiehle","Executive Vice President and Chief Financial Officer at Huntington Ingalls Industries","Thanks, Chris, and good morning. Today, I'll briefly review our second quarter results. For more detail on the segment results, please refer to the earnings release issued this morning and posted to our website. Beginning with our consolidated results on Slide five of the presentation, our second quarter revenues of $2.8 billion, increased approximately 4.7% compared to the same period last year and represents a record second quarter result for HII. This increased revenue was largely attributable to growth at Newport News Shipbuilding and Mission Technologies. Operating income for the quarter of $156 million, decreased by $35 million or 18% from the second quarter of 2022, and operating margin of 5.6% compared to operating margin of 7.2% in the same period last year. The decrease in operating income was primarily due to lower segment operating income, partially offset by a more favorable operating FAS/CAS adjustment and more favorable noncurrent state income taxes compared to the prior year period. Net earnings in the quarter were $130 million, compared to $178 million in the second quarter of 2022.

Diluted earnings per share in the quarter was $3.27, compared to $4.44 in the second quarter of the previous year. Shipbuilding results in the quarter were in line with our expectations and slightly stronger than the outlook we provided on our first quarter call. Segment operating income in the second quarter of 2022 benefited significantly from favorable adjustments from facilities capital and economic price adjustment clauses at both Ingalls and Newport News, making for a difficult comparison year-over-year as expected. Moving on to Slide 6. Ingalls revenues of $664 million in the quarter, increased $6 million or about 1% from the same period last year, driven primarily by higher revenues on the DDG program, partially offset by lower NSC program revenues. Ingalls operating income of $65 million and operating margin of 9.8% in the quarter declined from last year as expected, primarily due to lower favorable changes in contract estimates from facilities capital and economic price adjustment clauses, as well as lower risk retirement on LPD 30 Harrisburg. At Newport News, revenues of $1.5 billion, increased by $76 million or 5.3% from the same period last year due to growth in both aircraft carrier and submarine construction revenues.

Newport News operating income in the second quarter of 2023 was $95 million, an increase of $1 million or 1.1% compared to the second quarter of last year. Operating income was largely consistent year-over-year as favorable VCS program adjustments were offset by lower favorable changes in contract estimates from facilities capital and economic price adjustment clauses. Shipbuilding operating margin in the second quarter was 7.4%, above the 7% outlook we had previously provided for the quarter. Our shipbuilding operating margin outlook for the full year is unchanged. We have noted previously that our expected milestones for 2023 are concentrated in the second half of the year and largely in the fourth quarter. At Mission Technologies, revenues of $645 million, increased $45 million or 7.5% compared to the second quarter of 2022, primarily driven by higher volumes in mission-based solutions, which includes our C5ISR, cyber, electronic warfare and live, virtual and constructive training capabilities. Mission Technologies operating income of $9 million compares to operating income of $25 million in the second quarter of last year. The second quarter of 2022 included additional nonrecurring equity income of approximately $15 million for an equity method investment in a ship repair joint venture, which was sold in the second quarter of 2023. Cash proceeds of $61 million from the sale are included in investing cash flows. Additionally, a negative equity method adjustment of $6 million was recorded from the sale of the ship repair joint venture. Current results for Mission Technologies included approximately $28 million of amortization of purchased intangible assets. Mission Technologies EBITDA margin in the second quarter was 6.7%. Turning to Slide 7. Cash from operations was $82 million in the quarter.

Net capital expenditures were $68 million, or 2.4% of revenues. Free cash flow in the quarter was $14 million. This compares to cash from operations of $267 million, net capital expenditures of $59 million, or 2.2% of revenues, and free cash flow of $208 million in the second quarter of 2022. Cash contributions to our pension and other post-retirement benefit plans were $11 million in the quarter. During the second quarter, we paid dividends of $1.24 per share, or $50 million in aggregate. We also repurchased approximately 37,000 shares during the quarter at an aggregate cost of approximately $7 million. Year-to-date through the second quarter, we repurchased approximately 76,000 shares at an aggregate cost of approximately $16 million. Moving on to Slide 8. Our free cash flow outlook through 2024 remains unchanged, as do our capital allocation priorities. Regarding 2023 free cash flow guidance, we continue to see $400 million to $450 million as the most likely range. We continue to work with our customer on the timing and mechanics regarding the repayment of COVID-related advances, which is currently forecasted to occur in 2023. At this time, we do not have an agreement in place that would increase our free cash flow above the guidance range we have provided.

I'll highlight that we continue to expect to distribute substantially all free cash flow to our shareholders through 2024 after planned debt repayment, which is on track. Turning to Slide 9. We are reaffirming our 2023 segment guidance. I will also provide some color on how we see the third quarter and the remainder of the year. Regarding the third quarter, we expect shipbuilding revenue to be approximately $2.1 billion and shipbuilding operating margin to be consistent with the second quarter's result of 7.4%. This expectation does imply a meaningful improvement in the fourth quarter results, which is consistent with when we expect our most impactful shipbuilding milestones to occur. For Mission Technologies, we expect third quarter revenue to be similar to the second quarter results and expect third quarter operating margin of approximately 2.5%. Given second quarter results and the impact of the equity method accounting adjustment I referenced earlier, we currently believe that Mission Technologies' 2023 operating and EBITDA margins are likely to be closer to the low end of the guidance ranges we have provided. We expect third quarter free cash flow to be approximately $100 million. Again, there is no change to our guidance for the year. We expect our cash flow generation will fall predominantly in the fourth quarter. Our cash expectation is consistent with both our expected timing for milestones and our normal cash cadence of the calendar year.

To summarize, the second quarter shipbuilding results were largely in line with the expectations we provided on our first quarter call. Newport News and Ingalls continued to hit critical shipbuilding milestones. Mission Technologies delivered impressive year-over-year revenue growth. The Mission Technologies team continues to capture meaningful contract wins and maintains a very robust pipeline. We have great confidence in their future and the long-term value creation opportunity. Finally, we are pleased to reaffirm our full year segment guidance as we remain focused on executing the milestones and commitments that we've laid out. With that, I'll turn the call back over to Christie to manage the Q&A."
"5","Christie Thomas","Vice President of Investor Relations at Huntington Ingalls Industries","Thanks, Tom. As a reminder to everyone on the call, please limit yourself to one initial question and one follow-up, so we can get as many people through the queue as possible. Operator, I will turn it over to you to manage the Q&A."
"6","Operator",NA,"[Operator Instructions] And our first question today is from the line of Doug Harned from Bernstein. your line is now open."
"7","Douglas Stuart Harned","Analyst at Sanford C. Bernstein","Thank you. Good morning. Morning, Doug. On Virginia class, the program right now is -- it's well behind the two per year delivery objective in Block V. I mean do you see a path to get there? What are the obstacles here that need to be overcome to get to that rate?"
"8","Christopher D. Kastner","President, Chief Executive Officer at Huntington Ingalls Industries","Yes. Our -- the largest obstacle or the largest risk on the VCS program right now is labor. Meeting our labor targets. We've worked hard here in Newport News to hire. You saw the -- in my prepared remarks, we're ahead of plan, over 3,200 heads for the year. So that's some positive indicators. But it's really -- this is a labor-driven issue. And as I said, we've made good progress. We just need to continue to do that over the next couple of years."
"9","Douglas Stuart Harned","Analyst at Sanford C. Bernstein","And when you look at Newport News, you're a partner with Electric Boat on Virginia class, but you're a subcontractor on Columbia class. I mean how do those different relationships affect the way in which you work with Electric Boat on the programs?"
"10","Christopher D. Kastner","President, Chief Executive Officer at Huntington Ingalls Industries","Yes. So it's not a material difference. Obviously, you have contractual differences. But when you get down to the deck plate, those teams work very closely together. There's -- there's a relationship that's been developed over a number of years between the two teams. And when you think about the efficiency of getting the work done to potentially transferring some work back and forth, there's obviously contractual mechanisms that need to be put in place under Columbia that you don't need under the Virginia class, but they work very closely together."
