"","speaker","title","msg"
"1","Operator",NA,"Hello, and welcome to the Old Dominion Freight Line Second Quarter 2023 Earnings Conference Call. [Operator Instructions] Please note, today's event is being recorded.

And now I would like to turn the conference over to your host today, Drew Andersen. Please go ahead."
"2","Drew Andersen","Operations Clerk at Old Dominion Freight Line","Good morning, and welcome to the second quarter 2023 conference call for Old Dominion Freight Line. Today's call is being recorded and will be available for replay beginning today and through August 2, 2023 by dialing 1-(877)-344-7529, access code 7609314. The replay of the webcast may also be accessed for 30 days at the company's website.

This conference call may contain forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995, including statements among others, regarding Old Dominion's expected financial and operating performance. For this purpose, any statements made during this call that are not statements of historical fact may be deemed to be forward-looking statements. Without limiting the foregoing, the words believes, anticipates, plans, expects and similar expressions are intended to identify forward-looking statements. You are hereby cautioned that these statements may be affected by the important factors among others set forth in Old Dominion's filings with the Securities and Exchange Commission and in this morning's news release. And consequently, actual operations and results may differ materially from the results discussed in the forward-looking statements. The company undertakes no obligation to publicly update any forward-looking statements whether as a result of new information, future events or otherwise.

As a final note before we begin, we welcome your questions today, but we do ask, in fairness to all, that you limit yourself to just one question at a time before returning to the queue. Thank you for your cooperation.

At this time, for opening remarks, I would like to turn the conference over to the company's President and Chief Executive Officer, Mr. Marty Freeman. Please go ahead, sir."
"3","Kevin Freeeman","President and Chief Executive Officer at Old Dominion Freight Line","Good morning, and welcome to our second quarter conference call. With me on the call today is Adam Satterfield, our CFO. And after some brief remarks, we will be glad to take your questions.

The OD team delivered solid financial results for the second-quarter, considering the operating challenges associated with the continued softness in the domestic economy and a decrease in our volumes. With a 15.2% decrease in revenue during the quarter, our team is focused on improving our yield, managing our variable costs and controlling our discretionary spending. As a result, we were pleased to produce a 72.3% operating ratio and earnings per diluted share of $2.65.

We achieved these results by continuing to execute our long-term strategic plan which has guided us for many years throughout many economic cycles. The plan is centered on our ability to deliver superior service at a fair price, which included on-time service performance of 99% and cargo claims ratio of 0.1% during that second quarter. Providing this level of superior service strengthens both our value proposition and our relationships with our customers.

Delivering superior service also supports our ongoing yield management initiatives. We have improved the quality of our revenue over long term by offering a consistent approach to pricing, which is designed to offset our cost inflation and support our ongoing investments in service center capacity and technology. We believe that our ability to consistently offer network capacity differentiates us from the others in our industry, which is an additional element of our value proposition that we believe will support our long-term market share initiatives.

Our market share remained relatively consistent during the second quarter despite an environment where overall freight demand was subdued. The year-over-year decrease in our volumes, however, resulted in a loss of operating density. We believe that our long-term improvement in our operating ratio requires consistent increases in both density and yield, both of which generally require a favorable macroeconomic environment.

With our commitment to providing superior service as our first priority for our customers, it becomes a challenge to maintain, much less improve our productivity during the periods with reduced density. As evidence of this fact, our land haul latent load factor decreased 3.1% during the second quarter. We were pleased, however, that our platform shipments per hour increased 6.6% and P&D shipments per hour increased 0.5%. These improvements, as well as other efforts by our team to manage cost helped us maintain our direct operating cost as a percent of revenue.

Our overhead cost, on the other hand, increased as a percent of revenue during the quarter as most of these cost categories are fixed. We also believe in increase in aggregate depreciation expense due to the ongoing execution of our capital expenditure plan. We believe it is critically important to continue to execute on this plan regardless of the short-term economic outlook. We currently have approximately 30% excess capacity within our service center network, which is a little higher than our target range of 25%. We are comfortable with the amount of excess capacity as we remain confident in our ability to win market share over the long-term.

Finding land and building service centers in the right locations can take considerable time, therefore we make every effort to stay ahead of our growth curve with these investments. We could not have doubled our market share over the past 10 years without our consistent investment in service center capacity as well as our regular investments in our fleet, our technology and training, education and benefits for our OD family of employees. Our proactive approach to managing all elements of capacity has created a strategic advantage for us in the marketplace, which typically becomes most apparent to shippers in tight capacity environments.

We do not always know when an inflection point in the demand environment is going to occur, but we believe we are well-positioned to respond to any acceleration in volumes when it happens. Through the disciplined execution of our long-term strategic plan, our team has created one of the strongest records for long-term growth and profitability in the LTL industry. We remain committed to providing superior service at a fair price and maintaining the necessary capacity to support growth and we believe we are better-positioned than any other carrier to produce long-term profitable growth, while increasing shareholder value.

Thank you for joining us this morning and now Adam will discuss our second quarter financial results in greater detail."
"4","Adam N. Satterfield","Executive Vice President of Finance, Chief Financial Officer and Assistant Secretary at Old Dominion Freight Line","Thank you, Marty, and good morning. Old Dominion's revenue results for the second quarter reflects a 14.1% decrease in LTL tons per day and 1.1% decrease in LTL revenue per hundredweight. Our yield metrics were affected by the significant decrease in the price of diesel fuel during the quarter as LTL revenue per hundredweight, excluding fuel surcharges, increased 7.6% reflecting our consistent approach to managing yield. On a sequential basis, revenue per day for the second quarter decreased 2.0% when compared to the first quarter 2023 with LTL tons per day decreasing 1.8% and LTL shipments per day decreasing 0.3%.

For comparison, the 10-year average sequential change for these metrics includes an increase of 9.8% in revenue per day, an increase of 6.8% in tons per day and an increase of 7.2% in shipments per day.

Our shipments per day, on average, have been relatively consistent since December of last year. We had previously communicated our expectation for volumes to remain consistent through the second quarter despite the sequential growth that we have historically achieved in this period. Our baseline thinking was for volumes to remain consistent through the third quarter as well, although we have noticed an incremental increase in revenue over the past few work days. The change in our revenue on a week-by-week basis so far in July has been relatively consistent with historical averages. As a result, it appears that sequential change in both revenue and shipments per day for July will be the first time this year where we're more closely aligned with our 10-year average sequential change.

While there are still a few work days remaining in July, our revenue per day has decreased by approximately 15% to 16% when compared to July of 2022, although the timing of the July 4th holiday has skewed this number slightly. If the trend that we've seen over the past few work days hold steady through the end of the month, we expect revenue per day to finish down approximately 14% to 14.5% and LTL tons per day to finish down approximately 11.5 to 12%. Our LTL revenue per hundredweight is currently down approximately 3% to 3.5% as this metric continues to be affected by the significant decrease in the price of diesel fuel. LTL revenue per hundredweight, excluding fuel surcharges, has increased approximately 6.5% to 7%. As usual, we will provide the actual revenue-related details for July in our second quarter Form 10-Q.

Our second quarter operating ratio increased to 72.3% as our overhead cost increased as a percent of revenue due primarily to the deleveraging effect associated with the decrease in revenue. We were able to effectively manage our direct operating cost during the quarter as these costs remained consistent as a percent of revenue with the second quarter of 2022. Within our direct operating costs, our operating supplies and expenses improved 250 basis points, due primarily to the significant decrease in the price of diesel fuel and our purchased transportation costs improved 60 basis points. These changes more than offset the increase in salaries, wages and benefits as a percent of revenue for our drivers, platform employees and fleet technicians that are included in our direct costs.

Old Dominion's cash flow from operations totaled $287.8 million and $703.2 million for the second quarter and first half of 2023, respectively, while capital expenditures were $244.7 million and $479.4 million for those same periods. We utilized $160.5 million and $302.2 million of cash for our share repurchase program during the second quarter and first half of 2023, respectively, while cash dividends totaled $43.8 million and $87.8 million for the same periods.

We announced this morning that our Board has approved a new share repurchase program that provides us with the authorization to repurchase up to $3 billion of our outstanding stock. This program will begin after the completion of our existing $2 billion repurchase program that was announced in July of 2021. While we intend to continue our focus of returning excess capital to our shareholders, our first priority for capital spending will continue to be the strategic investments and capital expenditures to support the long-term profitable growth of our business.

Our effective tax rate was 25.4% and 26.0% for the second quarter of 2023 and 2022, respectively. We currently expect our annual effective tax rate to be 25.6% for the third quarter of 2023.

This concludes our prepared remarks this morning. Operator, we're happy to open the floor for questions at this time."
"5","Operator",NA,"Yes, thank you. [Operator Instructions] And the first question comes from Jordan Alliger with Goldman Sachs."
"6","Jordan Alliger","Analyst at The Goldman Sachs Group","Hi, good morning. Sorry for that. With -- obviously, there's a lot of noise in the background now with one of the major competitors out there. Can you maybe touch a little bit on, what if, anything you're seeing or expecting either from a diversion -- I guess from a diversion perspective now? Thanks."
"7","Adam N. Satterfield","Executive Vice President of Finance, Chief Financial Officer and Assistant Secretary at Old Dominion Freight Line","Sure. We don't want to make any comments specifically on one carrier or another, but like I mentioned, we have seen an uptick in business over the past few days, in particular. But really, I think that over the past few weeks, we've started to start seeing a little bit better trend, if you will. And it goes back to maybe beyond that. I think we're at the end of a long slow cycle and we've stayed in front of our customers over the last year, year and a half, as things have been slower, I guess, really going back to April of last year. And typically when we get to the end of this kind of cycle, we start hearing comments about service issues with other carriers and the need for shippers to start reusing Old Dominion within their supply chain.

And so we've started increasingly having those types of conversations and certainly some of that has intensified here over the last few weeks. But when we look at things, we look at our success measured over the period of years and over the long-term as the way that we continue to try to manage our business. And we've doubled our market share over the last 10 years and I think when we think about the next 10 years of opportunity, we've got a long runway for growth ahead and we want to keep winning market share in the right way for us. So we'll continue to stay in front of customers for sure, and talk about the Old Dominion value proposition and how we can deliver value to their supply chain.

So it has driven a little incremental increase. We had been running at about 47,000 shipments a day. We talked a lot about that on last earning call last quarter. And we typically see a little bit of an increase in way from beginning of the month to the end of the month. But we've been, the last few days, running closer to 50,000 shipments a day. It's hard to say one factor versus another, what's driving that higher, but it has been a little bit higher than what I had initially forecast probably a month ago. So maybe it's picked up, at this point, a 1,000, 1,500, 2,000 shipments per day more so than what we had initially been forecasting for.

But I would expect that -- we feel like we're getting towards the end of the slow cycle and would expect to start seeing business levels start to return to us at the end of the year and certainly as we get into the early part of 2024. It feels like -- underlying demand takes supply in the industry out of the equation, but it feels like demand is starting to improve a little bit and we're having good conversations with customers, just like we've been having all year long. But, yeah, certainly it feels like things are starting to turn a little bit."
"8","Jordan Alliger","Analyst at The Goldman Sachs Group","If I could just ask a follow-up, I think you had mentioned you have about 30% excess capacity in your network now whether it be demand or competitive problems. I think you also said, normally you like about 25%, but would you push that excess capacity lower? I mean would you run with just 20% or 15% excess capacity or is it a relatively firm line? Thanks."
"9","Adam N. Satterfield","Executive Vice President of Finance, Chief Financial Officer and Assistant Secretary at Old Dominion Freight Line","Yeah, certainly, that 25% is just a target and we go through periods where when you look at the system on average, it's been below that, 2021 is a good example, where we had significant sequential growth that year due to the strength of the economy. And we look -- and you look back at our trend, we were one of two carriers that had a double-digit sequential increase -- at least public carriers, from the first to the second quarter of 2021 and then we were the only carrier that followed that up with another increase -- sequential increase from the second to the third quarter. So we've proven in the past that if you've got the right strategies, that we can take on business and pretty significant increases in business because of the way that we try to plan for the long-term and build capacity into the system. And certainly, you've always got to be thinking, in our case, we try to think several years ahead and stay ahead of our growth curve.

But that -- the service center capacity is one element of the overall capacity equation. There's still the people component of it and the equipment piece as well, but we try to stay further ahead of the curve with service centers and certain markets, we try to stay even further ahead, if you will. But that's always a number that flexes up and down and each service center is different. We've got some service centers that have got more capacity than others and -- but that's generally about where we try to stay just from an overall system average."
"10","Jordan Alliger","Analyst at The Goldman Sachs Group","Thank you."
