"","speaker","title","msg"
"1","Operator",NA,"Good morning. My name is Ruth and I'll be your conference operator today. At this time, I would like to welcome everyone to the Biogen's Second Quarter 2023 Earnings Call and Business Update. [Operator Instructions]

At this time, I would now like to turn the conference over to Mr. Chuck Triano, Head of Investor Relations. Mr. Triano, you may begin your conference."
"2","Chuck Triano","Head of Investor Relations at Biogen","Thank you, operator. Good morning and welcome to Biogen's second quarter 2023 earnings call. Before we begin, I encourage everyone to go to the Investors section of biogen.com to find the earnings release and related financial tables, including our GAAP financial measures and a reconciliation of the GAAP to non-GAAP financial measures that we will discuss today. Our GAAP financials are provided in tables one and two and table four includes a reconciliation of our GAAP to non-GAAP financial results. We believe non-GAAP financial results better represent the ongoing economics of our business and reflect how we manage the business internally. We have also posted slides on our website that will follow the discussion related to this call.

I would like to point out that we will be making forward-looking statements which are based on our expectation. These statements are subject to certain risks and uncertainties and our actual results may differ materially. I encourage you to consult the risk factors discussed in our SEC filings for additional detail. On today's call, I'm joined by our President and Chief Executive Officer, Chris Viehbacher; Dr. Priya Singhal, Head of Development and our CFO, Mike McDonnell. Chris, Priya and Mike will each make some opening comments and then we'll move to the Q&A session. To allow us to get through as many questions as possible, we kindly ask that you limit yourself to one question.

I will now turn the call over to Chris."
"3","Christopher A. Viehbacher","President and Chief Executive Officer at Biogen","Thank you, Chuck. Good morning, everybody. I'd like to start off with LEQEMBI and I think before we really get into all the interesting details of commercialization and competitiveness, I just like to pause for a moment. This is an historic moment in healthcare history. We're talking about the very first disease-modifying treatment that's been approved full -- has received full approval from the FDA and reimbursement from CMS. And there have been literally dozens of medicines that have failed before this drug to ever got to market. And that's important for a couple of reasons, the first is that there is an awful lot we still don't know, we are really at the beginning of a journey to really understand Alzheimer's disease and how we can affect this disease, but it's also going to have a big impact on the practice of medicine.

Physicians haven't been able to really help patients very much beyond perhaps prescribing Donepezil or products like that and the treatment that we are proposing here really is going to change an awful lot of how physicians practice and treat these patients. So, as we start thinking about -- intend to prescribe and how physicians are looking at things, we're actually not going to know that until we actually get out there in the marketplace and see how patients respond. ADUHELM did get approved, but as you all know, we never really got out-of-the-blocks and then really got launched. So this is really a first and whenever you're first, we're going be discovering an awful lot and a lot of this is just not that predictable.

I would again just call out kudos to our colleagues at Eisai within a very short period of time, they were able to get regulatory filings in the EU, Japan, China, Canada, Great Britain and South Korea, so this is going to be truly a global launch. Now, we just had the AAIC last week and Priya will cover off a little bit more about that. But one of the things has become obvious is when we start looking at Donanemab and Lecanemab, these are two very different products. And I don't think most people have actually really looked at that, most people are looking at, okay, we've got an a beta antibody and we're moving plaques, but there's a whole lot more to the story and this is going to evolve over the next months and years. This is a -- these are different products, they have different mechanism, because they have different finding, they've been studied in different populations. They've been studied in -- with different clinical study design, process -- design approaches. And of course, they have a very different safety profile. And all of these differences are going to play out in the marketplace over the coming months and years.

And it will be interesting how that is, but I would just caution everybody, as we get into this and you see all of the data, there is an awful lot of subtlety to this and it's going to be quite interesting from a commercial point of view. The launch is underway in the US. We did get full approval earlier this month and CMS approval, that has significance also for others. This is going to encourage a lot of other companies to be investing in research and blood diagnostics. It's also as you know going to be an unusual launch, there is an awful lot that has to be done. We're going to have patient navigators to help navigate the process to understand how treatment will occur, getting reimbursement. We will be working with physician offices, then awful lot of change that will have to occur in the practice, no practices on a day-to-day basis. There's an awful lot of education around safety, making sure that the right patients are in place. We have reached out to about 700 centers to date. We're also getting reimbursement beyond CMS, we have Medicaid for example in 48 out-of-the 50 states so-far and we have had very good response from commercial insurers.

So, I think the launch of LEQEMBI is off to a very good start and we'll of course keep you up-to-date as we get further information and I'll move on to another slide here. One of the things that we've been doing an awful lot in the past months is really making sure that we are well-positioned for growth. And as we looked at the company, there's -- where we were, as you know today we have a relatively mature product profile. Generally, when you have a mature product profile, you would expect a level of investment to go down.

We have actually relatively high operating expenses when we benchmark versus other companies. Part of that is an over-investment in legacy products, but we also have an extremely centralized governance. We've got many organizational levels. We have a low span of control on average to have a span control of three. And then as we looked at the R&D pipeline, we've had five different heads of R&D in 10 years and that's not good for an R&D organization. And as a result, we ended-up with some products that I think we're relatively high-risk and high-cost and not necessarily highest-value and so we've been through an extensive project to really review those R&D programs.

And as we looked at where do we want to be, well, we want to be making more value-based decisions for existing products. We don't want to just remove the promotional effort highly. Biogen is still 25% market-share in multiple sclerosis, we have the highest market-share by a considerable margin. And so there is -- there are an awful lot of patients who depend on Biogen products. I think we can do that smarter.

There is a need obviously to have strong investment in our new product launches. It's important clearly to manage cost, but shareholder value most optimized, if we can really make a success of these launches. We need to get decision-making closer to the customers, we want greater agility in the organization and we want to focus on high-value projects in R&D. External growth will really give us the opportunity to diversify away from rare diseases -- diversify into rare diseases, immunology and we're in Psychiatry. So, we did this redesign effort. What we did was a bottom-up exercise to look at where do we need to be as a company to successfully launch new products, what kind of internal governance, mechanisms do we want, what kind of metrics do we want, what kind of accountability. And so there's been say a complete redesign of Biogen and that will lead some cost savings, there are gross cost savings, which will be about $1 billion in annualized savings per year. Of that, we expect to invest at least $300 billion in growth opportunities going forward. So this is an opportunity really to make sure in this year before we get into the product launches that we were truly Fit-for-Growth.

And with that, I will turn it over to Priya."
"4","Priya Singhal","Executive Vice President, Head of Development at Biogen","Thank you, Chris. We believe that the traditional approval of LEQEMBI is a significant milestone for the Alzheimer's field. We also recognize that the pursuit of effective therapies for Alzheimer's is far from over. Biogen and Eisai are continuing to generate data on LEQEMBI across the Alzheimer's disease continual. Amyloid pathology can begin years before the onset of symptoms. There is the potential to maximize therapeutic effect of LEQEMBI by treating earlier to delay or even prevent the onset of Alzheimer's disease. Eisai and Biogen initiated the AHEAD 3-45 Trial in 2020 to evaluate this approach.

This consists of two sister trials in cognitively unimpaired individuals aged 55 to 18, with intermediate or elevated levels of amyloid on PET screening and they will be evaluated over 48-months. With the approval of LEQEMBI in the US, we also modified our protocol for the AHEAD Trial to allow for open-label LEQEMBI rescue [Phonetic] should patients progress to early AD, while being enrolled in the trial. We believe the clinical profile of LEQEMBI is uniquely suited for the early intervention approach, with robust plus clearance, low incidence of ARIA and optionality of longer duration treatment to potentially maximize clinical benefit.

We are working to improve and simplify the patient journey for LEQEMBI in early AD. We have two areas of focus, a subcutaneous formulation, where the auto-injector to potentially enable at-home administration is underway. Eisai recently presented modeling data at AAIC suggesting that [Technical Issues] with Lecanemab provide similar exposure and amyloid plaque reduction as bi-weekly IV formulation, but with the potential for lower incidence of ARIA. Regulatory filing is expected by the end of Q1 2024. Second is maintenance dosing, evaluating less-frequent maintenance dosing in the Phase-II open-label extension. Regulatory filing also expected by the end of Q1 2024. We are also continuing to analyze the Clarity AD data where we have observed consistent reductions in both amyloid and Tau PET and improved clinical outcomes as we aim to better inform treatment decisions for patients.

Clarity AD study did not use baseline Tau PET as an exclusion criteria and enrolled a broad population of early AD patients with varying degrees of tau pathology at baseline. This important aspect of the Clarity AD study allowed the generation of data on individuals with low tau burdens that has not been collected in other Phase 3 program. At AAIC, Eisai presented baseline characteristics and a new analysis containing the initial results from the tau PET sub-study of Clarity AD. In this analysis, individuals enrolled in the Tau PET sub-study were categorized into high, medium and low groups based upon tau burden measured at baseline.

Lecanemab administration showed a clinical effect in the overall population of the tau PET sub-study and notably a large effect size was also observed in the low tau population defined in this analysis, which does represent the early phase of AD. We believe this data further supports the clinical benefit observed with LEQEMBI in the broad early AD population and again emphasizes the importance of treating patients early.

Biogen plans to build upon our industry-leading position in therapeutics for A Beta clearance and Tau knock down by advancing a multi-target, multi-modality portfolio inclusive of also other emerging targets in the Alzheimer's disease pathway. This is inclusive of programs targeting tau. BIIB080, a Phase 2 targeting antisense oligonucleotide and BIIB113, a phase 1 small-molecule aiming to prevent tau accusation.

Tuning to SMA, the interim results from the RESPOND study were presented at the CureSMA Conference recently and highlight that most participants had investigator and caregiver reported sub-optimal clinical status across multiple domains at baseline following Zolgensma treatment. This included that motor function swallowing or feeding ability and respiratory function. Potentially, we believe this is due to lightly incomplete transduction of motor neurons following gene therapy administration. The interim results at six months show improvements in motor function in most participants as measured by the increased total HINE-2 score from baseline with no new emerging safety concerns identified.

Overall, we believe these results suggest that there may be potential for additional benefit with SPINRAZA treatment, following Zolgensma treat administration. The R&D organization, as Chris mentioned, has spent significant time and energy over the last several months in conducting a comprehensive review of Biogen's R&D programs, as we aim to improve the risk profile and productivity of the pipeline. We made a number of significant decision and identified the programs we want to prioritize and others where we assess the challenges, resulted in a low probability adjusted return on investment and thus will promptly modify or discontinue.

We believe that this has resulted in a leaner pipeline with an overall greater probability of success and a sharper focus on key programs. The example shown here, all have data readout expected over the next few years. BIIB080, a Phase 2 targeting tau-targeting ASO which has 1b Phase 1b data showing a time and dose-dependent reduction in CSF total tau and phospho tau, as well as tau tangle visualized by a Tau PET. Litifilimab, a subcutaneous anti-BDCA2 antibody currently being evaluated in two Phase 3 studies in systemic lupus

Erythematous and a Phase 2, 3 study in cutaneous lupus erythematous. BIIB105 and ATXN2 through ASO being evaluated in a Phase 1/2 study in broad sporadic ALS, we expect to readout mid-year 2024. BIIB122, a LRRK2 ASO being developed in partnership with Denali Therapeutics currently in a Phase 2b study for idiopathic Parkinson's disease and BIIB121, an ASO aiming to increase the expression of paternal UBE3A in Angelman Syndrome and we expect the phase 1 to readout mid-year 2024.

In summary, this past quarter, we continued to make significant advancements across our pipeline, most notably with the traditional approval of LEQEMBI in early AD. While our initial substantial review of the pipeline is complete, we will continue to evaluate both current and potential new R&D programs using a data-driven approach, with a keen eye toward risk balance and value-creation.

I will now pass the call over to Mike."
"5","Michael McDonnell","Executive Vice President and Chief Financial Officer at Biogen","Thank you, Priya and good morning, everyone. I'll provide some highlights and color regarding our financial performance for the second quarter and all of the financial comparisons that you will hear are versus the second quarter of 2022. Total revenue for the second quarter was $2.5 billion, that's a decrease of 5% at actual currency and 3% at constant currency. Non-GAAP diluted earnings per share in the second quarter was $4.02. Total MS Products revenue was $1.2 billion, that's a decrease of 15% at actual currency and 14% at constant currency. So a few recent updates to the MS business this quarter.

First, the decline in MS in the second quarter was attributable to generic entrants for TECFIDERA and broad competition in the MS Market. We did not see much in the way of channel dynamics during the second quarter. Second, as we did announce previously, TECFIDERA's regulatory market protection in the EU was extended by one additional year until February 2nd of 2025. Some of the TECFIDERA generics have not yet fully exited some of the EU markets and some generic products remain in the channel.

The pace of generic withdrawal has been slower than we expected and we're closely monitoring the situation and working to enforce our legal right to market protection. Regarding TYSABRI, we have previously said that there may be a TYSABRI biosimilar launch in the US and EU sometime later in 2023. We are aware of the positive CHMP opinion for the TYSABRI biosimilar in the EU last week. And while we have not seen any biosimilar launches so far, we could see an approval and launch in the coming months.

Moving on now to SMA, global SPINRAZA revenue of $437 million increased 1% at actual currency and 5% at constant-currency. SPINRAZA growth in the U.S. was 12% and that was driven by patient growth. We were encouraged by the performance this past quarter and believe we are making good progress against our goal of returning SPINRAZA to consistent growth. Also as Priya mentioned, we are continuing to generate data to support the efficacy profile of SPINRAZA and we believe that this along with the expected overall market expansion should help enable continued improved performance for SPINRAZA. Biosimilars revenue of $195 million was flat at actual currency and increased 4% at constant currency.

We are continuing to manage supply constraints for IMRALDI and BENEPALI and are monitoring this situation very closely. We've referenced previously that we are evaluating whether this business could create more value outside of Biogen and we are engaged with multiple interested parties and will provide further updates on that process as appropriate.

Alzheimer's disease revenue which includes revenue from ADUHELM and the LEQEMBI collaboration equated to a headwind of $20 million to revenue during the second quarter. As a reminder, LEQEMBI revenue represents our 50% of in market revenue less 50% of commercialization expenses. We expect this line to continue to be negative in 2023 as the ramping of LEQEMBI commercialization expenses will exceed initial revenue.

Total anti-CD20 revenue of $433 million was down 1% and included a $12 million operating loss related to LUNSUMIO. As a reminder, starting this quarter, our pre-tax profit share on RITUXAN, GAZYVA and LUNSUMIO decreased from 37.5% to 35% and that's due to the achievement of certain sales targets for GAZYVA as part of our contractual agreement with Genentech. Contract manufacturing, royalty and other revenue of $198 million was notably higher year-over-year and that was driven mainly by the timing of batches.

Couple of details regarding Q2 expenses, for the second quarter non-GAAP cost of sales was 24% of total revenue and that includes $34 million of idle capacity charges. We continue to see higher cost of sales as a percentage of revenue as a result of product mix and idle capacity charges and in particular the increases that we are seeing in contract manufacturing revenue increases our overall cost of sales as a percentage of revenue.

So in terms of modeling for the remainder of 2023, I'd offer that we believe contract manufacturing revenue will remain strong and will contribute to a higher-cost of sales as a percentage of revenue for the remainder of this year as compared to the 24.1% that we saw in the second quarter. Second quarter non-GAAP R&D expense includes roughly $13 million in estimated study closeout costs, related to BIIB093.

As Priya mentioned, we're now substantially complete with our R&D prioritization. We estimate that this will result in gross savings of approximately $250 million next year, though this will be partially offset by natural increases in R&D due to portfolio progression. The decrease in second quarter SG&A expense was attributed to roughly $70 million of savings initiatives and that was partially offset by approximately $35 million of reinvestments, mostly related to launch costs.

We continue to expect our operating expenses to be lower in the second half of the year than in the first half as we complete the run-rate savings from our previously announced cost initiatives, as well as a modest impact from our new Fit-for-Growth initiative.

So now I'd like to take a minute to provide a little bit of additional detail on our new Fit-for-Growth program. This program will include changes to our operating model of a significant reduction of certain centralized functions. A substantial portion of the $700 million of net annual opex savings are expected to come from a net headcount reduction of approximately 1,000, which we expect to rightsize the company with our business plan and enable us to return to sustainable growth. I would reiterate that the opex savings shown here are on an annualized basis. We believe that this is an efficient program with 70% of our expected gross opex savings to be realized as net savings.

All-in, we expect a very modest impact on 2023 expenses and believe the net opex savings will be split roughly equally between 2024 and 2025 and all of these savings are incremental to any previously announced cost reduction progress. A few quick comments on our balance sheet, including the approximately $813 million that we received during the quarter related to the sale of our equity stake in Samsung Bioepis, we ended the quarter with $7.3 billion in cash and marketable securities.

On June 30th, we had $6.3 billion in debt and that puts us in a net cash position of roughly $1 billion. We continue to generate steady, positive cash flow from operations with free cash flow of $416 million during the second quarter.

And finally, now let me turn to our financial guidance for full-year 2023. The business remains on-track with our forecast for the full-year and today we are reaffirming our full-year guidance of a full-year 2023 revenue decline in the mid single-digit percentage range as compared to 2022 reported results and full-year 2023 non-GAAP diluted earnings per share of between $15 and $16 and you can refer to our press release for other important guidance assumptions.

So now, I'll turn it back over to Chris for a few closing comments."
"6","Christopher A. Viehbacher","President and Chief Executive Officer at Biogen","Thank you, Mike. Well, in addition to re-engineering our cost base, we're actually also re-engineering the marketed portfolio of products. We've already had two approvals this year with LCD [Phonetic] and LEQEMBI in the United States. As we look-forward for the rest of the year and into early next year, we have a number of other important milestones for our portfolio. We are expecting a decision by the PMDA in Japan in third quarter, by the EMA in Europe in the first quarter of next year. And in the first quarter of next year also in China. We also are expecting a decision by the FDA on zuranolone in the -- actually next week potentially.

And then we also are continuing to evolve LEQEMBI as Priya said, we are expecting to be able to submit the regulatory dossiers for LEQEMBI subcu in Q1 of next year and also a regulatory filing for maintenance dosing next year. So, in addition to that, with the new product approvals that are expected, we're going to continue obviously to look through our external growth opportunities as I have said before, this is an opportunity to expand the portfolio more into rare diseases into immunology and neuropsychiatry.

So with that, Chuck, we'll turn it back and invite questions."
"7","Chuck Triano","Head of Investor Relations at Biogen","Thanks, Chris. Operator, can we please poll for questions?"
"8","Operator",NA,"[Operator Instructions] Your first question comes from the line of Brian Abrahams with RBC Capital Markets."
"9","Brian Abrahams","Analyst at RBC Capital Markets","Hey, good morning guys. Thanks so much for taking my question and congrats on all the developments. So, we recently saw some competitor data at a medical conference and I guess I'm curious as you've seen things evolve here, what is the most important learnings that you've been taking away on the overall beta-amyloid class efficacy and safety profiles. And can you maybe expand a little bit more on your latest views on how you expect the competitive dynamics to play-out in this space and the impact to your overall launch strategy? Thanks."
"10","Christopher A. Viehbacher","President and Chief Executive Officer at Biogen","Thanks for the question, Brian. This is going to be super interesting from a commercial point-of-view, because there's an awful lot of different factors that play here. I think as I said, the markets are sort of thinking -- it's too A Beta antibodies here and they remove plaque and that's it. And the story is actually a whole lot more complex. First, I would say these are two products with, it really go after the problem in a different way. And I think one of the most interesting things that's going to come out of this are the soluble protofibrils. These are the most neuro toxic forms of a beta. And lecanemab goes after those whereas Donanemab doesn't and these are the soluble forms.

And I think that will actually play a factor in our view, which is that this is going to be more of a chronic disease that you can remove the plaque, but the soluble forms and this is judged by what we're seeing in some of the biomarkers could actually still continue to play a role, which is why our belief is that we will need maintenance therapy over time, but there's also a difference in how these patients were studied. First, much different patient populations, Lecanemab was studied actually in an earlier patient population, roughly two-thirds were in MCI and one-third in mild. And then Donanemab was the reverse. And this is important because there's different rates of progression amongst these patients. And so actually and when Priya talked about these low tau which have no overlap with the low tau, low-to medium tau that Donanemab study, these are patients that would really progress quite slowly.

So, they actually see an effect like that, I think really speaks to the efficacy of this product. Then there is also all the different endpoints. Lilly measured their primary endpoint on a Lilly designed endpoint. Lecanemab use the gold standard, which is a CDR Sum of Boxes, but when you start looking at activities of daily life, you start to see differences and there are some other markers, where we think we can demonstrate where efficacy is going to be. And then of course, safety will be a big issue, you know, when most neurologists if they've seen ARIA before, it's been pretty rare. I mean, we do know that ARIA can occur even in the placebo group, but it's not something they will have seen very often.

And so this is a going to be a different thing for them first to think about monitoring for safety with MRIs, but it's one thing to be at a conference and look at safety from a data point-of-view, it's another thing I think actually be looking at MRIs and seeing ARIA and I think the safety benefit of Lecanemab will be quite important to physicians as we go-forward.

So there are a number of dimensions here that I think will be developed over time. They're going to be all the different blood diagnostics that come along, personally, my belief is that we're going to be seeing treatment progressively over the years in earlier patients before too much neuronal death is occurred. And of course, that's where LEQEMBI's benefit will arise where they have already studied much more of these patients.

Generally, I would say Lilly has been focused on looking at sub-populations and trying to say, okay, in this sub-population got this result, in that sub-population. But you know when physicians are dealing with patients in their practice, they don't want to deal with the sub-population, they want to have a medicine that actually has broad coverage and I think that's where LEQEMBI will also demonstrate its benefit. So its going to be quite interesting, there's lots of data here to pour over that's come out-of-the AAIC and a lot of that will just become much more tangible over the coming months and years."
